depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
654,16024,NA,NA,NA,NA
655,16050,NA,NA,NA,NA
656,16076,NA,NA,NA,NA
660,16180,NA,NA,NA,NA
664,16282,NA,NA,NA,NA
668,16384,NA,NA,NA,NA
672,16485,NA,NA,NA,NA
676,16585,NA,NA,NA,NA
680,16685,NA,NA,NA,NA
684,16783,NA,NA,NA,NA
688,16881,NA,NA,NA,NA
692,16979,NA,NA,NA,NA
696,17075,NA,NA,NA,NA
700,17171,NA,NA,NA,NA
710,17407,NA,NA,NA,NA
714,17500,NA,NA,NA,NA
718,17592,NA,NA,NA,NA
722,17683,NA,NA,NA,NA
726,17774,NA,NA,NA,NA
730,17864,NA,NA,NA,NA
734,17953,NA,NA,NA,NA
738,18042,NA,NA,NA,NA
742,18129,NA,NA,NA,NA
746,18216,NA,NA,NA,NA
754,18388,NA,NA,NA,NA
758,18472,NA,NA,NA,NA
762,18556,NA,NA,NA,NA
766,18639,NA,NA,NA,NA
770,18721,NA,NA,NA,NA
774,18803,NA,NA,NA,NA
778,18884,NA,NA,NA,NA
782,18964,NA,NA,NA,NA
786,19043,NA,NA,NA,NA
790,19122,NA,NA,NA,NA
794,19199,NA,NA,NA,NA
798,19276,NA,NA,NA,NA
802,19352,NA,NA,NA,NA
810,19503,NA,NA,NA,NA
818,19650,NA,NA,NA,NA
822,19722,NA,NA,NA,NA
826,19794,NA,NA,NA,NA
830,19865,NA,NA,NA,NA
834,19935,NA,NA,NA,NA
838,20004,NA,NA,NA,NA
842,20073,NA,NA,NA,NA
846,20140,NA,NA,NA,NA
854,20274,NA,NA,NA,NA
858,20339,NA,NA,NA,NA
862,20404,NA,NA,NA,NA
866,20468,NA,NA,NA,NA
870,20531,NA,NA,NA,NA
874,20594,NA,NA,NA,NA
878,20655,NA,NA,NA,NA
882,20716,NA,NA,NA,NA
886,20777,NA,NA,NA,NA
890,20836,NA,NA,NA,NA
894,20895,NA,NA,NA,NA
902,21010,NA,NA,NA,NA
