year (AD) [1-1],age (BP) [1-1],red_color_intensity_units (missing) [1-1],year (AD) [2-1],age (BP) [2-1],ENSO_events (missing) [2-1]
-5134.78,7084.78,77,NA,NA,NA
-5136,7086,79,NA,NA,NA
-5141.89,7091.89,79,NA,NA,NA
-5147.92,7097.92,77,NA,NA,NA
-5154.03,7104.03,76,NA,NA,NA
-5160.13,7110.13,76,NA,NA,NA
-5166.09,7116.09,78,NA,NA,NA
-5172.27,7122.27,75,NA,NA,NA
-5178.09,7128.09,80,NA,NA,NA
-5184.34,7134.34,74,NA,NA,NA
-5190.52,7140.52,75,NA,NA,NA
-5196.62,7146.62,76,NA,NA,NA
-5202.66,7152.66,77,NA,NA,NA
-5208.69,7158.69,77,NA,NA,NA
-5215.41,7165.41,68,NA,NA,NA
-5222.21,7172.21,67,NA,NA,NA
-5228.1,7178.1,79,NA,NA,NA
-5233.98,7183.98,79,NA,NA,NA
-5239.8,7189.8,80,NA,NA,NA
-5245.62,7195.62,80,NA,NA,NA
-5252.18,7202.18,70,NA,NA,NA
-5258.51,7208.51,73,NA,NA,NA
-5265.64,7215.64,63,NA,NA,NA
-5272.69,7222.69,64,NA,NA,NA
-5279.17,7229.17,71,NA,NA,NA
-5285.97,7235.97,67,NA,NA,NA
-5293.28,7243.28,61,NA,NA,NA
-5298.96,7248.96,82,NA,NA,NA
-5303.88,7253.88,94,NA,NA,NA
-5310.06,7260.06,75,NA,NA,NA
-5316.09,7266.09,77,NA,NA,NA
-5321.57,7271.57,85,NA,NA,NA
-5327.83,7277.83,74,NA,NA,NA
-5334.08,7284.08,74,NA,NA,NA
-5340.41,7290.41,73,NA,NA,NA
-5347.13,7297.13,68,NA,NA,NA
-5353.76,7303.76,69,NA,NA,NA
-5360.09,7310.09,73,NA,NA,NA
-5366.35,7316.35,74,NA,NA,NA
-5372.52,7322.52,75,NA,NA,NA
-5378.56,7328.56,77,NA,NA,NA
-5384.1,7334.1,84,NA,NA,NA
-5389.26,7339.26,90,NA,NA,NA
-5394.07,7344.07,96,NA,NA,NA
-5398.93,7348.93,95,NA,NA,NA
-5403.51,7353.51,100,NA,NA,NA
-5406.98,7356.98,123,NA,NA,NA
-5409.82,7359.82,140,NA,NA,NA
-5415.64,7365.64,80,NA,NA,NA
-5422.52,7372.52,66,NA,NA,NA
-5429.4,7379.4,66,NA,NA,NA
-5435.73,7385.73,73,NA,NA,NA
-5441.34,7391.34,83,NA,NA,NA
-5446.83,7396.83,85,NA,NA,NA
-5452.05,7402.05,89,NA,NA,NA
-5457.34,7407.34,88,NA,NA,NA
-5462.88,7412.88,84,NA,NA,NA
-5466.71,7416.71,115,NA,NA,NA
-5470.63,7420.63,113,NA,NA,NA
-5475.43,7425.43,96,NA,NA,NA
-5480.85,7430.85,86,NA,NA,NA
-5487.57,7437.57,68,NA,NA,NA
-5494.2,7444.2,69,NA,NA,NA
-5501.87,7451.87,57,NA,NA,NA
-5508.59,7458.59,68,NA,NA,NA
-5515.47,7465.47,66,NA,NA,NA
-5522.03,7472.03,70,NA,NA,NA
-5528.28,7478.28,74,NA,NA,NA
-5534.31,7484.31,77,NA,NA,NA
-5539.93,7489.93,83,NA,NA,NA
-5545.34,7495.34,86,NA,NA,NA
-5549.98,7499.98,99,NA,NA,NA
-5554.24,7504.24,106,NA,NA,NA
-5557.36,7507.36,132,NA,NA,NA
-5559.82,7509.82,152,NA,NA,NA
-5562.97,7512.97,131,NA,NA,NA
-5566.71,7516.71,117,NA,NA,NA
-5571.69,7521.69,93,NA,NA,NA
-5577.65,7527.65,78,NA,NA,NA
-5583.98,7533.98,73,NA,NA,NA
-5589.87,7539.87,79,NA,NA,NA
-5595.48,7545.48,83,NA,NA,NA
-5600.17,7550.17,98,NA,NA,NA
-5605.21,7555.21,92,NA,NA,NA
-5610.25,7560.25,92,NA,NA,NA
-5614.94,7564.94,98,NA,NA,NA
-5618.86,7568.86,113,NA,NA,NA
-5622.59,7572.59,117,NA,NA,NA
-5626.28,7576.28,118,NA,NA,NA
-5629.97,7579.97,118,NA,NA,NA
-5634.29,7584.29,105,NA,NA,NA
-5639.27,7589.27,93,NA,NA,NA
-5645.02,7595.02,81,NA,NA,NA
-5651.19,7601.19,75,NA,NA,NA
-5657.23,7607.23,77,NA,NA,NA
-5662.98,7612.98,81,NA,NA,NA
-5668.66,7618.66,82,NA,NA,NA
-5674.48,7624.48,80,NA,NA,NA
-5679.89,7629.89,86,NA,NA,NA
-5684.36,7634.36,102,NA,NA,NA
-5688.52,7638.52,108,NA,NA,NA
-5692.49,7642.49,112,NA,NA,NA
-5696.8,7646.8,105,NA,NA,NA
-5701.72,7651.72,94,NA,NA,NA
-5707.27,7657.27,84,NA,NA,NA
-5712.31,7662.31,92,NA,NA,NA
-5717.17,7667.17,95,NA,NA,NA
-5722.15,7672.15,93,NA,NA,NA
-5727.31,7677.31,90,NA,NA,NA
-5732.47,7682.47,90,NA,NA,NA
-5737.76,7687.76,88,NA,NA,NA
-5743.58,7693.58,80,NA,NA,NA
-5749.26,7699.26,82,NA,NA,NA
-5754.55,7704.55,88,NA,NA,NA
-5759.53,7709.53,93,NA,NA,NA
-5764.45,7714.45,94,NA,NA,NA
-5769.67,7719.67,89,NA,NA,NA
-5774.83,7724.83,90,NA,NA,NA
-5780.45,7730.45,83,NA,NA,NA
-5785.31,7735.31,95,NA,NA,NA
-5790.66,7740.66,87,NA,NA,NA
-5795.58,7745.58,94,NA,NA,NA
-5799.94,7749.94,104,NA,NA,NA
-5803.07,7753.07,132,NA,NA,NA
-5806.89,7756.89,115,NA,NA,NA
-5812.78,7762.78,79,NA,NA,NA
-5819.34,7769.34,70,NA,NA,NA
-5825.59,7775.59,74,NA,NA,NA
-5830.63,7780.63,92,NA,NA,NA
-5835.67,7785.67,92,NA,NA,NA
-5838.47,7788.47,141,NA,NA,NA
-5842.68,7792.68,107,NA,NA,NA
-5846.84,7796.84,108,NA,NA,NA
-5850.96,7800.96,109,NA,NA,NA
-5855.76,7805.76,96,NA,NA,NA
-5860.39,7810.39,99,NA,NA,NA
-5865.08,7815.08,98,NA,NA,NA
-5870.18,7820.18,91,NA,NA,NA
-5875.41,7825.41,89,NA,NA,NA
-5880.89,7830.89,85,NA,NA,NA
-5886.11,7836.11,89,NA,NA,NA
-5890.92,7840.92,96,NA,NA,NA
-5894.98,7844.98,110,NA,NA,NA
-5899.14,7849.14,108,NA,NA,NA
-5903.15,7853.15,111,NA,NA,NA
-5906.93,7856.93,116,NA,NA,NA
-5911.25,7861.25,105,NA,NA,NA
-5915.82,7865.82,100,NA,NA,NA
-5920.19,7870.19,104,NA,NA,NA
-5924.4,7874.4,107,NA,NA,NA
-5927.96,7877.96,121,NA,NA,NA
-5931.12,7881.12,131,NA,NA,NA
-5934.9,7884.9,116,NA,NA,NA
-5939.53,7889.53,99,NA,NA,NA
-5944.45,7894.45,94,NA,NA,NA
-5949.26,7899.26,96,NA,NA,NA
-5953.37,7903.37,109,NA,NA,NA
-5957.1,7907.1,117,NA,NA,NA
-5959.97,7909.97,139,NA,NA,NA
-5962.71,7912.71,143,NA,NA,NA
-5964.49,7914.49,179,NA,NA,NA
-5966.22,7916.22,181,NA,NA,NA
-5967.8,7917.8,189,NA,NA,NA
-5969.62,7919.62,177,NA,NA,NA
-5971.44,7921.44,177,NA,NA,NA
-5973.89,7923.89,152,NA,NA,NA
-5976.87,7926.87,136,NA,NA,NA
-5980.43,7930.43,121,NA,NA,NA
-5985.12,7935.12,98,NA,NA,NA
-5989.92,7939.92,96,NA,NA,NA
-5994.29,7944.29,104,NA,NA,NA
-5998.45,7948.45,108,NA,NA,NA
-6002.32,7952.32,114,NA,NA,NA
-6006.63,7956.63,105,NA,NA,NA
-6011.79,7961.79,90,NA,NA,NA
-6017.27,7967.27,85,NA,NA,NA
-6022.44,7972.44,90,NA,NA,NA
-6027.47,7977.47,92,NA,NA,NA
-6032.58,7982.58,91,NA,NA,NA
-6037.8,7987.8,89,NA,NA,NA
-6042.49,7992.49,98,NA,NA,NA
-6046.75,7996.75,106,NA,NA,NA
-6051.67,8001.67,94,NA,NA,NA
-6056.71,8006.71,92,NA,NA,NA
-6062.26,8012.26,84,NA,NA,NA
-6068.29,8018.29,77,NA,NA,NA
-6074.04,8024.04,81,NA,NA,NA
-6080,8030,78,NA,NA,NA
-6086.64,8036.64,69,NA,NA,NA
-6093.36,8043.36,68,NA,NA,NA
-6099.92,8049.92,70,NA,NA,NA
-6106.64,8056.64,68,NA,NA,NA
-6113.94,8063.94,61,NA,NA,NA
-6120.91,8070.91,65,NA,NA,NA
-6127.55,8077.55,69,NA,NA,NA
-6134.43,8084.43,66,NA,NA,NA
-6140.91,8090.91,71,NA,NA,NA
-6147.01,8097.01,76,NA,NA,NA
-6153.34,8103.34,73,NA,NA,NA
-6159.9,8109.9,70,NA,NA,NA
-6166.62,8116.62,68,NA,NA,NA
-6173.26,8123.26,69,NA,NA,NA
-6179.9,8129.9,69,NA,NA,NA
-6186.23,8136.23,73,NA,NA,NA
-6191.91,8141.91,82,NA,NA,NA
-6197.52,8147.52,83,NA,NA,NA
-6203.07,8153.07,84,NA,NA,NA
-6208.75,8158.75,82,NA,NA,NA
-6214.85,8164.85,76,NA,NA,NA
-6221.26,8171.26,72,NA,NA,NA
-6228.14,8178.14,66,NA,NA,NA
-6235.45,8185.45,61,NA,NA,NA
-6242.58,8192.58,63,NA,NA,NA
-6249.38,8199.38,67,NA,NA,NA
-6256.1,8206.1,68,NA,NA,NA
-6262.82,8212.82,68,NA,NA,NA
-6269.15,8219.15,73,NA,NA,NA
-6275.47,8225.47,73,NA,NA,NA
-6281.8,8231.8,73,NA,NA,NA
-6287.98,8237.98,75,NA,NA,NA
-6293.94,8243.94,78,NA,NA,NA
-6299.69,8249.69,81,NA,NA,NA
-6305.72,8255.72,77,NA,NA,NA
-6311.9,8261.9,75,NA,NA,NA
-6317.32,8267.32,86,NA,NA,NA
-6322.18,8272.18,95,NA,NA,NA
-6326.65,8276.65,102,NA,NA,NA
-6331.51,8281.51,95,NA,NA,NA
-6336.61,8286.61,91,NA,NA,NA
-6341.47,8291.47,95,NA,NA,NA
-6346.45,8296.45,93,NA,NA,NA
-6351.43,8301.43,93,NA,NA,NA
-6356.41,8306.41,93,NA,NA,NA
-6363.21,8313.21,67,NA,NA,NA
-6370.34,8320.34,63,NA,NA,NA
-6377.65,8327.65,61,NA,NA,NA
-6385.14,8335.14,59,NA,NA,NA
-6392.27,8342.27,63,NA,NA,NA
-6399.84,8349.84,58,NA,NA,NA
-6407.6,8357.6,56,NA,NA,NA
-6415.36,8365.36,56,NA,NA,NA
-6422.24,8372.24,66,NA,NA,NA
-6428.88,8378.88,69,NA,NA,NA
-6435.21,8385.21,73,NA,NA,NA
-6440.69,8390.69,85,NA,NA,NA
-6447.02,8397.02,73,NA,NA,NA
-6453.82,8403.82,67,NA,NA,NA
-6460.45,8410.45,69,NA,NA,NA
-6466.56,8416.56,76,NA,NA,NA
-6470.92,8420.92,104,NA,NA,NA
-6473.73,8423.73,141,NA,NA,NA
-6478.59,8428.59,95,NA,NA,NA
-6484.77,8434.77,75,NA,NA,NA
-6490.18,8440.18,86,NA,NA,NA
-6495.47,8445.47,88,NA,NA,NA
-6501.08,8451.08,83,NA,NA,NA
-6506.97,8456.97,79,NA,NA,NA
-6512.93,8462.93,78,NA,NA,NA
-6518.75,8468.75,80,NA,NA,NA
-6523.55,8473.55,96,NA,NA,NA
-6528.97,8478.97,86,NA,NA,NA
-6535.07,8485.07,76,NA,NA,NA
-6541.18,8491.18,76,NA,NA,NA
-6547.14,8497.14,78,NA,NA,NA
-6552.96,8502.96,80,NA,NA,NA
-6558.71,8508.71,81,NA,NA,NA
-6564.19,8514.19,85,NA,NA,NA
-6570.22,8520.22,77,NA,NA,NA
-6576.11,8526.11,79,NA,NA,NA
-6582.75,8532.75,69,NA,NA,NA
-6587.06,8537.06,105,NA,NA,NA
-6592.61,8542.61,84,NA,NA,NA
-6598.15,8548.15,84,NA,NA,NA
-6603.25,8553.25,91,NA,NA,NA
-6609.21,8559.21,78,NA,NA,NA
-6615.39,8565.39,75,NA,NA,NA
-6620.55,8570.55,90,NA,NA,NA
-6625.13,8575.13,100,NA,NA,NA
-6629.29,8579.29,108,NA,NA,NA
-6633.45,8583.45,108,NA,NA,NA
-6637.47,8587.47,111,NA,NA,NA
-6642.33,8592.33,95,NA,NA,NA
-6647.49,8597.49,90,NA,NA,NA
-6652.53,8602.53,92,NA,NA,NA
-6657.69,8607.69,90,NA,NA,NA
-6662.73,8612.73,92,NA,NA,NA
-6667.96,8617.96,89,NA,NA,NA
-6672.59,8622.59,99,NA,NA,NA
-6677.01,8627.01,103,NA,NA,NA
-6682.05,8632.05,92,NA,NA,NA
-6687.09,8637.09,92,NA,NA,NA
-6692.07,8642.07,93,NA,NA,NA
-6696.99,8646.99,94,NA,NA,NA
-6702.15,8652.15,90,NA,NA,NA
-6706.73,8656.73,100,NA,NA,NA
-6710.94,8660.94,107,NA,NA,NA
-6715.41,8665.41,102,NA,NA,NA
-6720.89,8670.89,85,NA,NA,NA
-6726.31,8676.31,86,NA,NA,NA
-6732.41,8682.41,76,NA,NA,NA
-6738.97,8688.97,70,NA,NA,NA
-6745.22,8695.22,74,NA,NA,NA
-6751.18,8701.18,78,NA,NA,NA
-6757.36,8707.36,75,NA,NA,NA
-6763.18,8713.18,80,NA,NA,NA
-6768.79,8718.79,83,NA,NA,NA
-6774.08,8724.08,88,NA,NA,NA
-6779.76,8729.76,82,NA,NA,NA
-6785.87,8735.87,76,NA,NA,NA
-6791.97,8741.97,76,NA,NA,NA
-6797.65,8747.65,82,NA,NA,NA
-6803.2,8753.2,84,NA,NA,NA
-6808.75,8758.75,84,NA,NA,NA
-6813.49,8763.49,97,NA,NA,NA
-6817.6,8767.6,109,NA,NA,NA
-6822.02,8772.02,103,NA,NA,NA
-6826.66,8776.66,99,NA,NA,NA
-6831.46,8781.46,96,NA,NA,NA
-6837.01,8787.01,84,NA,NA,NA
-6843.57,8793.57,70,NA,NA,NA
-6850.79,8800.79,62,NA,NA,NA
-6857.27,8807.27,71,NA,NA,NA
-6863.23,8813.23,78,NA,NA,NA
-6869.12,8819.12,79,NA,NA,NA
-6875.01,8825.01,79,NA,NA,NA
-6880.69,8830.69,82,NA,NA,NA
-6885.55,8835.55,95,NA,NA,NA
-6890.3,8840.3,97,NA,NA,NA
-6894.87,8844.87,100,NA,NA,NA
-6899.19,8849.19,105,NA,NA,NA
-6903.6,8853.6,103,NA,NA,NA
-6908.41,8858.41,96,NA,NA,NA
-6912.77,8862.77,104,NA,NA,NA
-6915.93,8865.93,131,NA,NA,NA
-6919.01,8869.01,133,NA,NA,NA
-6922.84,8872.84,115,NA,NA,NA
-6927.2,8877.2,104,NA,NA,NA
-6931.84,8881.84,99,NA,NA,NA
-6937.66,8887.66,80,NA,NA,NA
-6942.88,8892.88,89,NA,NA,NA
-6947.8,8897.8,94,NA,NA,NA
-6952.72,8902.72,94,NA,NA,NA
-6957.53,8907.53,96,NA,NA,NA
-6962.45,8912.45,94,NA,NA,NA
-6967.49,8917.49,92,NA,NA,NA
-6972.53,8922.53,92,NA,NA,NA
-6976.94,8926.94,103,NA,NA,NA
-6980.72,8930.72,116,NA,NA,NA
-6985.59,8935.59,95,NA,NA,NA
-6990.39,8940.39,96,NA,NA,NA
-6995.68,8945.68,88,NA,NA,NA
-7000.9,8950.9,89,NA,NA,NA
-7005.76,8955.76,95,NA,NA,NA
-7010.92,8960.92,90,NA,NA,NA
-7016.54,8966.54,83,NA,NA,NA
-7022.08,8972.08,84,NA,NA,NA
-7027.44,8977.44,87,NA,NA,NA
-7032.3,8982.3,95,NA,NA,NA
-7036.56,8986.56,106,NA,NA,NA
-7040.21,8990.21,119,NA,NA,NA
-7044.37,8994.37,108,NA,NA,NA
-7049.35,8999.35,93,NA,NA,NA
-7054.76,9004.76,86,NA,NA,NA
-7059.86,9009.86,91,NA,NA,NA
-7064.84,9014.84,93,NA,NA,NA
-7069.7,9019.7,95,NA,NA,NA
-7075.12,9025.12,86,NA,NA,NA
-7080.8,9030.8,82,NA,NA,NA
-7086.55,9036.55,81,NA,NA,NA
-7092.65,9042.65,76,NA,NA,NA
-7099.54,9049.54,66,NA,NA,NA
-7105.29,9055.29,81,NA,NA,NA
-7110.45,9060.45,90,NA,NA,NA
-7115.14,9065.14,98,NA,NA,NA
-7120.55,9070.55,86,NA,NA,NA
-7126.37,9076.37,80,NA,NA,NA
-7132.4,9082.4,77,NA,NA,NA
-7138.36,9088.36,78,NA,NA,NA
-7144.62,9094.62,74,NA,NA,NA
-7150.58,9100.58,78,NA,NA,NA
-7156.19,9106.19,83,NA,NA,NA
-7161.8,9111.8,83,NA,NA,NA
-7167.69,9117.69,79,NA,NA,NA
-7173.65,9123.65,78,NA,NA,NA
-7179.91,9129.91,74,NA,NA,NA
-7185.94,9135.94,77,NA,NA,NA
-7192.74,9142.74,67,NA,NA,NA
-7198.63,9148.63,79,NA,NA,NA
-7204.59,9154.59,78,NA,NA,NA
-7210.69,9160.69,76,NA,NA,NA
-7216.8,9166.8,76,NA,NA,NA
-7223.2,9173.2,72,NA,NA,NA
-7228.81,9178.81,83,NA,NA,NA
-7234.29,9184.29,85,NA,NA,NA
-7239.46,9189.46,90,NA,NA,NA
-7245.35,9195.35,79,NA,NA,NA
-7251.45,9201.45,76,NA,NA,NA
-7258.17,9208.17,68,NA,NA,NA
-7265.65,9215.65,59,NA,NA,NA
-7272.13,9222.13,71,NA,NA,NA
-7277.88,9227.88,81,NA,NA,NA
-7283.84,9233.84,78,NA,NA,NA
-7289.88,9239.88,77,NA,NA,NA
-7296.44,9246.44,70,NA,NA,NA
-7302.84,9252.84,72,NA,NA,NA
-7309.24,9259.24,72,NA,NA,NA
-7315.73,9265.73,71,NA,NA,NA
-7321.83,9271.83,76,NA,NA,NA
-7327.86,9277.86,77,NA,NA,NA
-7333.97,9283.97,76,NA,NA,NA
-7339.19,9289.19,89,NA,NA,NA
-7344.48,9294.48,88,NA,NA,NA
-7349.64,9299.64,90,NA,NA,NA
-7354.99,9304.99,87,NA,NA,NA
-7360.22,9310.22,89,NA,NA,NA
-7365.08,9315.08,95,NA,NA,NA
-7370.56,9320.56,85,NA,NA,NA
-7376.45,9326.45,79,NA,NA,NA
-7382.13,9332.13,82,NA,NA,NA
-7387.35,9337.35,89,NA,NA,NA
-7392.21,9342.21,95,NA,NA,NA
-7397.31,9347.31,91,NA,NA,NA
-7402.67,9352.67,87,NA,NA,NA
-7408.48,9358.48,80,NA,NA,NA
-7414.74,9364.74,74,NA,NA,NA
-7421.46,9371.46,68,NA,NA,NA
-7428.26,9378.26,67,NA,NA,NA
-7434.74,9384.74,71,NA,NA,NA
-7441.14,9391.14,72,NA,NA,NA
-7447.55,9397.55,72,NA,NA,NA
-7454.27,9404.27,68,NA,NA,NA
-7461.23,9411.23,65,NA,NA,NA
-7468.28,9418.28,64,NA,NA,NA
-7475.24,9425.24,65,NA,NA,NA
-7482.55,9432.55,61,NA,NA,NA
-7489.51,9439.51,65,NA,NA,NA
-7496.4,9446.4,66,NA,NA,NA
-7503.36,9453.36,65,NA,NA,NA
-7511.12,9461.12,56,NA,NA,NA
-7518.97,9468.97,55,NA,NA,NA
-7527.82,9477.82,45,NA,NA,NA
-7536.26,9486.26,49,NA,NA,NA
-7543.48,9493.48,62,NA,NA,NA
-7549.88,9499.88,72,NA,NA,NA
-7556.29,9506.29,72,NA,NA,NA
-7561.9,9511.9,83,NA,NA,NA
-7565.42,9515.42,122,NA,NA,NA
-7568.12,9518.12,144,NA,NA,NA
-7572.43,9522.43,105,NA,NA,NA
-7578.18,9528.18,81,NA,NA,NA
-7584.36,9534.36,75,NA,NA,NA
-7591.67,9541.67,61,NA,NA,NA
-7599.52,9549.52,55,NA,NA,NA
-7606.83,9556.83,61,NA,NA,NA
-7613.96,9563.96,63,NA,NA,NA
-7620.76,9570.76,67,NA,NA,NA
-7627.24,9577.24,71,NA,NA,NA
-7633.27,9583.27,77,NA,NA,NA
-7639.31,9589.31,77,NA,NA,NA
-7645.27,9595.27,78,NA,NA,NA
-7651.08,9601.08,80,NA,NA,NA
-7656.63,9606.63,84,NA,NA,NA
-7662.38,9612.38,81,NA,NA,NA
-7668.41,9618.41,77,NA,NA,NA
-7674.82,9624.82,72,NA,NA,NA
-7680.92,9630.92,76,NA,NA,NA
-7687.25,9637.25,73,NA,NA,NA
-7693.58,9643.58,73,NA,NA,NA
-7699.68,9649.68,76,NA,NA,NA
-7705.43,9655.43,81,NA,NA,NA
-7710.85,9660.85,86,NA,NA,NA
-7715.95,9665.95,91,NA,NA,NA
-7721.24,9671.24,88,NA,NA,NA
-7726.65,9676.65,86,NA,NA,NA
-7732.33,9682.33,82,NA,NA,NA
-7738.22,9688.22,79,NA,NA,NA
-7744.18,9694.18,78,NA,NA,NA
-7750,9700,80,NA,NA,NA
-7750.94,9700.94,86,NA,NA,NA
-7751.82,9701.82,91,NA,NA,NA
-7752.86,9702.86,77,NA,NA,NA
-7753.87,9703.87,80,NA,NA,NA
-7754.86,9704.86,82,NA,NA,NA
-7755.86,9705.86,80,NA,NA,NA
-7756.88,9706.88,79,NA,NA,NA
-7757.85,9707.85,83,NA,NA,NA
-7758.8,9708.8,85,NA,NA,NA
-7759.76,9709.76,84,NA,NA,NA
-7760.7,9710.7,86,NA,NA,NA
-7761.67,9711.67,83,NA,NA,NA
-7762.73,9712.73,76,NA,NA,NA
-7763.76,9713.76,78,NA,NA,NA
-7764.91,9714.91,69,NA,NA,NA
-7766.03,9716.03,71,NA,NA,NA
-7767.05,9717.05,79,NA,NA,NA
-7768,9718,85,NA,NA,NA
-7768.88,9718.88,91,NA,NA,NA
-7769.8,9719.8,88,NA,NA,NA
-7770.8,9720.8,80,NA,NA,NA
-7771.93,9721.93,71,NA,NA,NA
-7773.04,9723.04,72,NA,NA,NA
-7774.16,9724.16,71,NA,NA,NA
-7775.48,9725.48,57,NA,NA,NA
-7776.89,9726.89,52,NA,NA,NA
-7778.41,9728.41,46,NA,NA,NA
-7779.61,9729.61,65,NA,NA,NA
-7780.82,9730.82,65,NA,NA,NA
-7782.16,9732.16,56,NA,NA,NA
-7783.43,9733.43,61,NA,NA,NA
-7784.65,9734.65,64,NA,NA,NA
-7785.84,9735.84,66,NA,NA,NA
-7787.06,9737.06,64,NA,NA,NA
-7788.22,9738.22,68,NA,NA,NA
-7789.4,9739.4,67,NA,NA,NA
-7790.55,9740.55,69,NA,NA,NA
-7791.64,9741.64,73,NA,NA,NA
-7792.66,9742.66,79,NA,NA,NA
-7793.63,9743.63,83,NA,NA,NA
-7794.58,9744.58,85,NA,NA,NA
-7795.48,9745.48,90,NA,NA,NA
-7796.34,9746.34,93,NA,NA,NA
-7797.3,9747.3,84,NA,NA,NA
-7798.33,9748.33,78,NA,NA,NA
-7799.44,9749.44,72,NA,NA,NA
-7800.57,9750.57,70,NA,NA,NA
-7801.7,9751.7,71,NA,NA,NA
-7802.8,9752.8,72,NA,NA,NA
-7803.91,9753.91,72,NA,NA,NA
-7805.08,9755.08,68,NA,NA,NA
-7806.23,9756.23,69,NA,NA,NA
-7807.43,9757.43,65,NA,NA,NA
-7808.58,9758.58,69,NA,NA,NA
-7809.62,9759.62,77,NA,NA,NA
-7810.64,9760.64,79,NA,NA,NA
-7811.69,9761.69,77,NA,NA,NA
-7812.74,9762.74,76,NA,NA,NA
-7813.74,9763.74,81,NA,NA,NA
-7814.75,9764.75,80,NA,NA,NA
-7815.74,9765.74,81,NA,NA,NA
-7816.84,9766.84,73,NA,NA,NA
-7817.96,9767.96,71,NA,NA,NA
-7819.08,9769.08,71,NA,NA,NA
-7820.22,9770.22,70,NA,NA,NA
-7821.27,9771.27,76,NA,NA,NA
-7822.28,9772.28,80,NA,NA,NA
-7823.27,9773.27,82,NA,NA,NA
-7824.19,9774.19,87,NA,NA,NA
-7825.25,9775.25,76,NA,NA,NA
-7826.47,9776.47,64,NA,NA,NA
-7827.67,9777.67,65,NA,NA,NA
-7828.89,9778.89,64,NA,NA,NA
-7830.1,9780.1,65,NA,NA,NA
-7831.32,9781.32,64,NA,NA,NA
-7832.53,9782.53,65,NA,NA,NA
-7833.72,9783.72,66,NA,NA,NA
-7834.95,9784.95,63,NA,NA,NA
-7836.17,9786.17,64,NA,NA,NA
-7837.36,9787.36,66,NA,NA,NA
-7838.54,9788.54,67,NA,NA,NA
-7839.73,9789.73,66,NA,NA,NA
-7840.91,9790.91,67,NA,NA,NA
-7842.09,9792.09,67,NA,NA,NA
-7843.29,9793.29,65,NA,NA,NA
-7844.47,9794.47,67,NA,NA,NA
-7845.62,9795.62,69,NA,NA,NA
-7846.79,9796.79,67,NA,NA,NA
-7848,9798,65,NA,NA,NA
-7849.16,9799.16,68,NA,NA,NA
-7850.37,9800.37,65,NA,NA,NA
-7851.53,9801.53,68,NA,NA,NA
-7852.72,9802.72,66,NA,NA,NA
-7853.86,9803.86,70,NA,NA,NA
-7855.02,9805.02,68,NA,NA,NA
-7856.16,9806.16,70,NA,NA,NA
-7857.31,9807.31,69,NA,NA,NA
-7858.46,9808.46,69,NA,NA,NA
-7859.62,9809.62,68,NA,NA,NA
-7860.77,9810.77,69,NA,NA,NA
-7861.89,9811.89,71,NA,NA,NA
-7863,9813,72,NA,NA,NA
-7864.15,9814.15,69,NA,NA,NA
-7865.3,9815.3,69,NA,NA,NA
-7866.43,9816.43,70,NA,NA,NA
-7867.54,9817.54,72,NA,NA,NA
-7868.68,9818.68,70,NA,NA,NA
-7869.83,9819.83,69,NA,NA,NA
-7870.96,9820.96,70,NA,NA,NA
-7872.1,9822.1,70,NA,NA,NA
-7873.22,9823.22,71,NA,NA,NA
-7874.34,9824.34,71,NA,NA,NA
-7875.48,9825.48,70,NA,NA,NA
-7876.61,9826.61,70,NA,NA,NA
-7877.88,9827.88,61,NA,NA,NA
-7879.03,9829.03,69,NA,NA,NA
-7880.12,9830.12,73,NA,NA,NA
-7881.28,9831.28,68,NA,NA,NA
-7882.41,9832.41,71,NA,NA,NA
-7883.52,9833.52,72,NA,NA,NA
-7884.6,9834.6,74,NA,NA,NA
-7885.69,9835.69,73,NA,NA,NA
-7886.83,9836.83,70,NA,NA,NA
-7887.96,9837.96,70,NA,NA,NA
-7889.07,9839.07,72,NA,NA,NA
-7890.17,9840.17,73,NA,NA,NA
-7891.26,9841.26,73,NA,NA,NA
-7892.36,9842.36,73,NA,NA,NA
-7893.42,9843.42,76,NA,NA,NA
-7894.5,9844.5,74,NA,NA,NA
-7895.57,9845.57,75,NA,NA,NA
-7896.66,9846.66,73,NA,NA,NA
-7897.71,9847.71,77,NA,NA,NA
-7898.83,9848.83,71,NA,NA,NA
-7899.92,9849.92,73,NA,NA,NA
-7901.01,9851.01,74,NA,NA,NA
-7901.98,9851.98,83,NA,NA,NA
-7903.07,9853.07,73,NA,NA,NA
-7904.13,9854.13,76,NA,NA,NA
-7905.2,9855.2,75,NA,NA,NA
-7906.28,9856.28,74,NA,NA,NA
-7907.35,9857.35,75,NA,NA,NA
-7908.43,9858.43,74,NA,NA,NA
-7909.49,9859.49,76,NA,NA,NA
-7910.56,9860.56,75,NA,NA,NA
-7911.59,9861.59,78,NA,NA,NA
-7912.71,9862.71,71,NA,NA,NA
-7913.84,9863.84,71,NA,NA,NA
-7914.95,9864.95,72,NA,NA,NA
-7916.01,9866.01,75,NA,NA,NA
-7917.1,9867.1,74,NA,NA,NA
-7918.22,9868.22,71,NA,NA,NA
-7919.31,9869.31,73,NA,NA,NA
-7920.44,9870.44,71,NA,NA,NA
-7921.59,9871.59,69,NA,NA,NA
-7922.69,9872.69,72,NA,NA,NA
