year (AD) [1-1],age (yr BP) [1-1],average_RGB (grayscale) [1-1],depth (unitless) [1-2],age (yr BP) [1-2],grayscale_detrended (grayscale) [1-2],grayscale20lp_detrended (grayscale) [1-2],depth (unitless) [1-3],age (yr BP) [1-3],d18O_raw (permil) [1-3],d13C_raw (permil) [1-3],depth (unitless) [1-4],age (yr BP) [1-4],d18O_detrended (permil) [1-4],d13C_detrended (permil) [1-4]
1109.3537,840.64635,132.0867,176.3319847,3281,-15.8318,1.3839,NA,NA,NA,NA,NA,NA,NA,NA
1108.9846,841.0154,133.05,176.3701527,3282,-7.5519,2.25,NA,NA,NA,NA,NA,NA,NA,NA
1108.6156,841.38445,134.78,176.4083206,3283,11.0275,3.5551,NA,NA,NA,NA,NA,NA,NA,NA
1108.2465,841.7535,137.04,176.4464886,3284,23.9932,4.8415,NA,NA,NA,NA,NA,NA,NA,NA
1107.8775,842.12255,137.6367,176.4846565,3285,24.4012,5.9502,NA,NA,NA,NA,NA,NA,NA,NA
1107.508,842.49202,136.7133,176.5207143,3286,20.9872,7.0443,NA,NA,NA,NA,NA,NA,NA,NA
1107.1359,842.86409,137.91,176.5564286,3287,17.0185,7.7188,NA,NA,NA,NA,NA,NA,NA,NA
1106.7638,843.23617,138.42,176.5921429,3288,3.1633,8.0578,NA,NA,NA,NA,NA,NA,NA,NA
1106.3918,843.60824,139.4067,176.6278571,3289,-4.9488,8.1342,NA,NA,NA,NA,NA,NA,NA,NA
1106.0222,843.9778,138.4433,176.6652632,3290,-2.7658,7.9242,NA,NA,NA,NA,NA,NA,NA,NA
1105.6532,844.34685,139.45,176.7035407,3291,12.1844,7.4756,NA,NA,NA,NA,NA,NA,NA,NA
1105.2841,844.7159,140.8033,176.7417143,3292,10.8977,6.8837,NA,NA,NA,NA,NA,NA,NA,NA
1104.9151,845.08495,140.1433,176.7798095,3293,5.446,5.9966,NA,NA,NA,NA,NA,NA,NA,NA
1104.546,845.454,137.6867,176.8179048,3294,-1.5501,5.0365,NA,NA,NA,NA,NA,NA,NA,NA
1104.177,845.82305,137.0267,176.8547134,3295,4.6456,4.0311,NA,NA,NA,NA,NA,NA,NA,NA
1103.8079,846.1921,138.14,176.8897452,3296,-2.8562,2.6869,NA,NA,NA,NA,NA,NA,NA,NA
1103.4389,846.56115,140.2633,176.9247771,3297,-7.3597,1.3459,NA,NA,NA,NA,NA,NA,NA,NA
1103.0698,846.9302,141.3467,176.9607177,3298,3.9613,-0.0382,NA,NA,NA,NA,NA,NA,NA,NA
1102.7008,847.29925,143.6733,176.9989952,3299,5.1284,-1.5562,NA,NA,NA,NA,NA,NA,NA,NA
1102.3289,847.67107,148.1167,177.0372727,3300,-1.4871,-3.5246,NA,NA,NA,NA,NA,NA,NA,NA
1101.9569,848.04314,153.0467,177.0755502,3301,-4.2973,-5.4858,NA,NA,NA,NA,NA,NA,NA,NA
1101.5848,848.41522,155.65,177.1138095,3302,-4.163,-7.3819,NA,NA,NA,NA,NA,NA,NA,NA
1101.2146,848.78545,157.2267,177.1519048,3303,-3.7072,-9.6814,NA,NA,NA,NA,NA,NA,NA,NA
1100.8455,849.1545,157.5933,177.19,3304,-5.3579,-11.689,NA,NA,NA,NA,NA,NA,NA,NA
1100.4765,849.52355,156.1267,177.2272041,3305,-7.2288,-13.3849,NA,NA,NA,NA,NA,NA,NA,NA
1100.1074,849.8926,153.16,177.2644081,3306,-12.6855,-15.0764,NA,NA,NA,NA,NA,NA,NA,NA
1099.7384,850.26165,152.82,177.3016122,3307,-19.3749,-16.0931,NA,NA,NA,NA,NA,NA,NA,NA
1099.3693,850.6307,155.3933,177.3388162,3308,-25.8845,-16.5306,NA,NA,NA,NA,NA,NA,NA,NA
1099.0003,850.99975,158.4567,177.3760203,3309,-32.2308,-16.4171,NA,NA,NA,NA,NA,NA,NA,NA
1098.6312,851.3688,159.3267,177.4132244,3310,-33.0647,-15.5544,NA,NA,NA,NA,NA,NA,NA,NA
1098.2622,851.73785,160.07,177.4504284,3311,-25.1077,-14.0922,NA,NA,NA,NA,NA,NA,NA,NA
1097.8931,852.1069,160.1767,177.4876325,3312,-7.965,-12.2535,NA,NA,NA,NA,NA,NA,NA,NA
1097.5241,852.47595,161.7567,177.5247445,3313,4.5364,-9.6006,NA,NA,NA,NA,NA,NA,NA,NA
1097.155,852.845,161.5167,177.5612409,3314,3.0761,-6.9418,NA,NA,NA,NA,NA,NA,NA,NA
1096.786,853.21405,160.1133,177.5977372,3315,4.6487,-4.3451,NA,NA,NA,NA,NA,NA,NA,NA
1096.4157,853.58427,160.0033,177.6342336,3316,1.618,-1.7235,NA,NA,NA,NA,NA,NA,NA,NA
1096.0437,853.95634,159.62,177.6707335,3317,7.3615,1.3282,NA,NA,NA,NA,NA,NA,NA,NA
1095.6716,854.32842,159.3233,177.7074083,3318,6.055,4.0441,NA,NA,NA,NA,NA,NA,NA,NA
1095.2998,854.70025,158.8067,177.7440831,3319,2.4822,6.4361,NA,NA,NA,NA,NA,NA,NA,NA
1094.9307,855.0693,159.6833,177.780758,3320,4.9336,9.1501,NA,NA,NA,NA,NA,NA,NA,NA
1094.5617,855.43835,159.0467,177.8174328,3321,8.5524,11.4585,NA,NA,NA,NA,NA,NA,NA,NA
1094.1926,855.8074,158.2633,177.8534314,3322,9.4411,13.4529,NA,NA,NA,NA,NA,NA,NA,NA
1093.8236,856.17645,158.09,177.8893791,3323,9.3301,15.6265,NA,NA,NA,NA,NA,NA,NA,NA
1093.4545,856.5455,157.8567,177.9253268,3324,12.0985,17.2725,NA,NA,NA,NA,NA,NA,NA,NA
1093.0855,856.91455,157.5133,177.9637864,3325,12.8576,18.4936,NA,NA,NA,NA,NA,NA,NA,NA
1092.7164,857.2836,155.85,178.0026214,3326,9.0989,19.3314,NA,NA,NA,NA,NA,NA,NA,NA
1092.3474,857.65265,154.75,178.0414563,3327,27.045,19.7353,NA,NA,NA,NA,NA,NA,NA,NA
1091.9783,858.0217,153.37,178.0779479,3328,34.3431,19.4354,NA,NA,NA,NA,NA,NA,NA,NA
1091.6088,858.39124,153.0467,178.1137785,3329,33.5009,18.547,NA,NA,NA,NA,NA,NA,NA,NA
1091.2367,858.76332,153.01,178.1496091,3330,16.3708,16.7517,NA,NA,NA,NA,NA,NA,NA,NA
1090.8646,859.13539,154.45,178.1841262,3331,24.1928,14.4972,NA,NA,NA,NA,NA,NA,NA,NA
1090.4925,859.50747,155.4,178.2181068,3332,30.8689,11.9658,NA,NA,NA,NA,NA,NA,NA,NA
1090.1231,859.87695,154.1167,178.2554902,3333,11.7284,8.5612,NA,NA,NA,NA,NA,NA,NA,NA
1089.754,860.246,153.46,178.2947059,3334,-14.9337,5.4203,NA,NA,NA,NA,NA,NA,NA,NA
1089.385,860.61505,154.1367,178.3339216,3335,-20.4208,2.5131,NA,NA,NA,NA,NA,NA,NA,NA
1089.0159,860.9841,153.1367,178.3710714,3336,-23.0666,-0.2403,NA,NA,NA,NA,NA,NA,NA,NA
1088.6469,861.35315,152.4633,178.4067857,3337,-20.2327,-3.2375,NA,NA,NA,NA,NA,NA,NA,NA
1088.2778,861.7222,151.52,178.4425,3338,5.2104,-5.6547,NA,NA,NA,NA,NA,NA,NA,NA
1087.9088,862.09125,151.7333,178.4798058,3339,14.1382,-7.6525,NA,NA,NA,NA,NA,NA,NA,NA
1087.5397,862.4603,151.4933,178.51864079999999,3340,1.7169,-9.7937,NA,NA,NA,NA,NA,NA,NA,NA
1087.1707,862.82935,150.22,178.5569565,3341,-5.2408,-11.4808,NA,NA,NA,NA,NA,NA,NA,NA
1086.8016,863.1984,148.38,178.5946377,3342,-9.0073,-12.8801,NA,NA,NA,NA,NA,NA,NA,NA
1086.4326,863.56745,149.6733,178.6323188,3343,-13.7083,-14.3473,NA,NA,NA,NA,NA,NA,NA,NA
1086.0635,863.9365,156.6467,178.67,3344,-22.6312,-15.396,NA,NA,NA,NA,NA,NA,NA,NA
1085.6945,864.30555,161.4433,178.707518,3345,-26.885,-16.1779,NA,NA,NA,NA,NA,NA,NA,NA
1085.3235,864.67652,162.1933,178.7450361,3346,-28.6447,-16.7661,NA,NA,NA,NA,NA,NA,NA,NA
1084.9514,865.04859,160.8967,178.7825541,3347,-25.8835,-17.248,NA,NA,NA,NA,NA,NA,NA,NA
1084.5793,865.42067,163.7933,178.8200722,3348,-18.8951,-17.5163,NA,NA,NA,NA,NA,NA,NA,NA
1084.2083,865.79175,166.43,178.8575902,3349,-14.7143,-17.6767,NA,NA,NA,NA,NA,NA,NA,NA
1083.8392,866.1608,167.2333,178.8951082,3350,-6.7703,-17.8095,NA,NA,NA,NA,NA,NA,NA,NA
1083.4702,866.52985,167.25,178.9325528,3351,0.3156,-17.8854,NA,NA,NA,NA,NA,NA,NA,NA
1083.1011,866.8989,167.87,178.9690211,3352,3.6223,-17.8929,NA,NA,NA,NA,NA,NA,NA,NA
1082.7321,867.26795,168.1867,179.0054894,3353,-7.8501,-17.7344,NA,NA,NA,NA,NA,NA,NA,NA
1082.363,867.637,170.6967,179.0419578,3354,-21.4291,-17.3045,NA,NA,NA,NA,NA,NA,NA,NA
1081.994,868.00605,171.03,179.0784261,3355,-27.9469,-16.5179,NA,NA,NA,NA,NA,NA,NA,NA
1081.6249,868.3751,170.4567,179.1148944,3356,-29.5428,-15.268,NA,NA,NA,NA,NA,NA,NA,NA
1081.2559,868.74415,169.9867,179.152219,3357,-27.5388,-13.0908,NA,NA,NA,NA,NA,NA,NA,NA
1080.8868,869.1132,170.0467,179.189683,3358,-24.6858,-10.4731,NA,NA,NA,NA,NA,NA,NA,NA
1080.5165,869.48349,170.3867,179.227147,3359,-19.4443,-7.5223,NA,NA,NA,NA,NA,NA,NA,NA
1080.1444,869.85557,170.24,179.264611,3360,-6.1684,-3.493,NA,NA,NA,NA,NA,NA,NA,NA
1079.7724,870.22764,169.9867,179.3020749,3361,0.5232,0.2582,NA,NA,NA,NA,NA,NA,NA,NA
1079.4006,870.5994,170.2,179.3395389,3362,9.7953,3.743,NA,NA,NA,NA,NA,NA,NA,NA
1079.0316,870.96845,170.5333,179.3770029,3363,18.8395,7.6485,NA,NA,NA,NA,NA,NA,NA,NA
1078.6625,871.3375,171.3367,179.4144173,3364,16.1891,10.425,NA,NA,NA,NA,NA,NA,NA,NA
1078.2935,871.70655,171.98,179.4518273,3365,15.9096,12.3874,NA,NA,NA,NA,NA,NA,NA,NA
1077.9244,872.0756,171.9633,179.4892374,3366,16.8652,13.5862,NA,NA,NA,NA,NA,NA,NA,NA
1077.5554,872.44465,171.47,179.5266475,3367,19.618,13.969,NA,NA,NA,NA,NA,NA,NA,NA
1077.1863,872.8137,171.3867,179.5640576,3368,19.5106,13.2824,NA,NA,NA,NA,NA,NA,NA,NA
1076.8053,873.19473,171.5433,179.6014676,3369,16.7639,11.8392,NA,NA,NA,NA,NA,NA,NA,NA
1076.412,873.58798,171.8467,179.6388777,3370,14.8218,9.2599,NA,NA,NA,NA,NA,NA,NA,NA
1076.0188,873.98123,170.4733,179.6753743,3371,12.7131,6.4404,NA,NA,NA,NA,NA,NA,NA,NA
1075.6255,874.37448,170.9233,179.7118426,3372,7.8105,3.5206,NA,NA,NA,NA,NA,NA,NA,NA
1075.2323,874.76773,172.13,179.7483109,3373,-2.3189,-0.0708,NA,NA,NA,NA,NA,NA,NA,NA
1074.839,875.16098,174.33,179.7847793,3374,-12.7694,-2.8686,NA,NA,NA,NA,NA,NA,NA,NA
1074.4458,875.55423,174.9167,179.8212476,3375,-17.7556,-5.0895,NA,NA,NA,NA,NA,NA,NA,NA
1074.0525,875.94748,174.5733,179.8583104,3376,-17.5798,-6.7268,NA,NA,NA,NA,NA,NA,NA,NA
1073.6593,876.34073,172.9967,179.895561,3377,-18.2513,-7.8317,NA,NA,NA,NA,NA,NA,NA,NA
1073.266,876.73398,171.5233,179.9328115,3378,-16.9248,-7.9231,NA,NA,NA,NA,NA,NA,NA,NA
1072.8728,877.12723,171.8867,179.9700621,3379,-11.4807,-7.3031,NA,NA,NA,NA,NA,NA,NA,NA
1072.4795,877.52048,172.8933,180.0073126,3380,-3.001,-5.7907,NA,NA,NA,NA,NA,NA,NA,NA
1072.0863,877.91373,174.27,180.0445632,3381,3.7641,-3.9233,NA,NA,NA,NA,NA,NA,NA,NA
1071.693,878.30698,173.8533,180.0818138,3382,7.0955,-1.8402,NA,NA,NA,NA,NA,NA,NA,NA
1071.2998,878.70023,171.6967,180.1190643,3383,3.8588,0.9138,NA,NA,NA,NA,NA,NA,NA,NA
1070.9065,879.09348,169.7533,180.1563149,3384,3.6083,3.2622,NA,NA,NA,NA,NA,NA,NA,NA
1070.5133,879.48673,167.89,180.1935654,3385,8.8191,5.3992000000000004,NA,NA,NA,NA,NA,NA,NA,NA
1070.12,879.87998,164.2267,180.230816,3386,12.364,7.3387,NA,NA,NA,NA,NA,NA,NA,NA
1069.7268,880.27323,161.6833,180.2680665,3387,13.6564,9.358,NA,NA,NA,NA,NA,NA,NA,NA
1069.3335,880.66648,162.43,180.3053171,3388,13.4102,10.7565,NA,NA,NA,NA,NA,NA,NA,NA
1068.9403,881.05973,167.02,180.3425676,3389,13.1617,11.7576,NA,NA,NA,NA,NA,NA,NA,NA
1068.547,881.45298,166.0167,180.3798182,3390,13.7756,12.5877,NA,NA,NA,NA,NA,NA,NA,NA
1068.1538,881.84623,159.4467,180.4170687,3391,4.7951,12.9369,NA,NA,NA,NA,NA,NA,NA,NA
1067.7605,882.23948,158.5,180.4543193,3392,0.6363,12.9734,NA,NA,NA,NA,NA,NA,NA,NA
1067.3673,882.63273,162.8933,180.4915698,3393,-1.6204,12.6373,NA,NA,NA,NA,NA,NA,NA,NA
1066.974,883.02598,162.2867,180.5288204,3394,-0.6605,11.9668,NA,NA,NA,NA,NA,NA,NA,NA
1066.5808,883.41923,161.39,180.566071,3395,11.1949,10.9634,NA,NA,NA,NA,NA,NA,NA,NA
1066.1875,883.81248,167.9833,180.6033215,3396,26.7143,9.5925,NA,NA,NA,NA,NA,NA,NA,NA
1065.7943,884.20573,177.1533,180.64057210000001,3397,27.5224,7.4502,NA,NA,NA,NA,NA,NA,NA,NA
1065.401,884.59898,175.1533,180.6775648,3398,25.6479,5.1971,NA,NA,NA,NA,NA,NA,NA,NA
1065.0078,884.99223,160.8967,180.7135879,3399,17.1442,2.8329,NA,NA,NA,NA,NA,NA,NA,NA
1064.6145,885.38548,150.5233,180.749611,3400,-8.2943,-0.1607,NA,NA,NA,NA,NA,NA,NA,NA
1064.2213,885.77873,147.9533,180.785634,3401,-16.5419,-2.5727,NA,NA,NA,NA,NA,NA,NA,NA
1063.6997,886.3003,146.6033,180.8216571,3402,-16.8021,-4.5726,NA,NA,NA,NA,NA,NA,NA,NA
1063.013,886.98698,152.81,180.8576801,3403,-13.0267,-6.4529,NA,NA,NA,NA,NA,NA,NA,NA
1062.3263,887.67365,162.05,180.8937032,3404,-12.8155,-7.3119,NA,NA,NA,NA,NA,NA,NA,NA
1061.6393,888.36073,165.2033,180.9301223,3405,-13.1136,-7.4766,NA,NA,NA,NA,NA,NA,NA,NA
1060.9496,889.05043,170.45,180.9676121,3406,-12.1658,-6.9809,NA,NA,NA,NA,NA,NA,NA,NA
1060.2599,889.74013,176.36,181.0051019,3407,-8.9101,-5.5541,NA,NA,NA,NA,NA,NA,NA,NA
1059.5702000000001,890.42983,177.97,181.0425917,3408,3.7391,-3.6322,NA,NA,NA,NA,NA,NA,NA,NA
1058.883,891.11703,179.1233,181.0800815,3409,8.5511,-1.3277,NA,NA,NA,NA,NA,NA,NA,NA
1058.1963,891.8037,179.3067,181.1175713,3410,6.15,1.9484,NA,NA,NA,NA,NA,NA,NA,NA
1057.5096,892.49038,175.8133,181.1550611,3411,4.134,4.9632,NA,NA,NA,NA,NA,NA,NA,NA
1056.8229,893.17705,172.27,181.1925509,3412,3.8,7.9181,NA,NA,NA,NA,NA,NA,NA,NA
1056.1363,893.86373,168.7033,181.2300408,3413,4.1019,10.782,NA,NA,NA,NA,NA,NA,NA,NA
1055.4496,894.5504,167.87,181.2675306,3414,3.4379,13.9519,NA,NA,NA,NA,NA,NA,NA,NA
1054.7629,895.23708,169.7467,181.3050204,3415,8.1716,16.2035,NA,NA,NA,NA,NA,NA,NA,NA
1054.0762,895.92375,170.8767,181.3425102,3416,15.7481,17.7379,NA,NA,NA,NA,NA,NA,NA,NA
1053.3896,896.61043,172.33,181.38,3417,23.261,18.6905,NA,NA,NA,NA,NA,NA,NA,NA
1052.7029,897.2971,173.98,181.417024,3418,33.0358,18.4868,NA,NA,NA,NA,NA,NA,NA,NA
1052.0135,897.98652,176.5133,181.454048,3419,35.159,17.386,NA,NA,NA,NA,NA,NA,NA,NA
1051.3238,898.67622,179.02,181.4910719,3420,29.3288,14.9182,NA,NA,NA,NA,NA,NA,NA,NA
1050.6341,899.36592,178.45,181.5280959,3421,20.8382,11.9308,NA,NA,NA,NA,NA,NA,NA,NA
1049.9462,900.0538,177.1967,181.5651199,3422,11.2801,8.4725,NA,NA,NA,NA,NA,NA,NA,NA
1049.2595,900.74048,177.8167,181.6021439,3423,3.7305,4.6831,NA,NA,NA,NA,NA,NA,NA,NA
1048.5728,901.42715,177.3933,181.6391678,3424,-3.6167,-0.0486,NA,NA,NA,NA,NA,NA,NA,NA
1047.8862,902.11383,175.99,181.6761918,3425,-10.8833,-3.8965,NA,NA,NA,NA,NA,NA,NA,NA
1047.1995,902.8005,174.9,181.7132158,3426,-18.2366,-7.0945,NA,NA,NA,NA,NA,NA,NA,NA
1046.5128,903.48718,173.6433,181.7502398,3427,-20.608,-10.1964,NA,NA,NA,NA,NA,NA,NA,NA
1045.8261,904.17385,172.7933,181.7872638,3428,-21.2876,-11.8638,NA,NA,NA,NA,NA,NA,NA,NA
1045.1395,904.86053,171.7367,181.8242877,3429,-20.9662,-12.6018,NA,NA,NA,NA,NA,NA,NA,NA
1044.4528,905.5472,171.6533,181.8613117,3430,-16.4006,-12.4486,NA,NA,NA,NA,NA,NA,NA,NA
1043.7661,906.23388,172.62,181.8983357,3431,-23.2497,-11.4212,NA,NA,NA,NA,NA,NA,NA,NA
1043.0774,906.92263,175.03,181.9353597,3432,-9.1345,-9.8408,NA,NA,NA,NA,NA,NA,NA,NA
1042.3877,907.61233,177.12,181.9723836,3433,-4.2228,-7.8683,NA,NA,NA,NA,NA,NA,NA,NA
1041.698,908.30202,176.78,182.0094076,3434,3.8775,-5.1838,NA,NA,NA,NA,NA,NA,NA,NA
1041.0094,908.99058,177.71,182.0464316,3435,6.2957,-2.8675,NA,NA,NA,NA,NA,NA,NA,NA
1040.3227,909.67725,178.2033,182.0834556,3436,10.2758,-0.8118,NA,NA,NA,NA,NA,NA,NA,NA
1039.6361,910.36393,178.51,182.1204796,3437,11.0699,1.3859,NA,NA,NA,NA,NA,NA,NA,NA
1038.9173,911.0827,178.03,182.1575035,3438,10.3337,2.8359,NA,NA,NA,NA,NA,NA,NA,NA
1037.795,912.20498,176.0767,182.1945275,3439,9.3722,3.9006,NA,NA,NA,NA,NA,NA,NA,NA
1036.6727,913.32725,173.7933,182.2315515,3440,1.815,4.8511,NA,NA,NA,NA,NA,NA,NA,NA
1035.5505,914.44953,171.14,182.2685755,3441,-1.0446,5.3676,NA,NA,NA,NA,NA,NA,NA,NA
1034.4259,915.57412,169.5333,182.3055994,3442,-0.9391,5.7425,NA,NA,NA,NA,NA,NA,NA,NA
1033.3006,916.69942,168.1933,182.3426234,3443,-0.5058,6.0648,NA,NA,NA,NA,NA,NA,NA,NA
1032.1753,917.82472,167.5833,182.3796474,3444,0.0762,6.466,NA,NA,NA,NA,NA,NA,NA,NA
1031.0514,918.94863,172.1867,182.4166714,3445,2.6056,6.8582,NA,NA,NA,NA,NA,NA,NA,NA
1029.9291,920.0709,178.6433,182.4537288,3446,6.0284,7.2883,NA,NA,NA,NA,NA,NA,NA,NA
1028.8068,921.19318,187.9533,182.4908051,3447,8.3038,7.8664,NA,NA,NA,NA,NA,NA,NA,NA
1027.6841,922.31593,193.7067,182.5278814,3448,8.9395,8.3439,NA,NA,NA,NA,NA,NA,NA,NA
1026.5588,923.44123,194.2733,182.5649576,3449,9.2212,8.7456,NA,NA,NA,NA,NA,NA,NA,NA
1025.4335,924.56653,194.0233,182.6020339,3450,12.5041,9.0945,NA,NA,NA,NA,NA,NA,NA,NA
1024.3082,925.69183,191.91,182.6391102,3451,10.8203,9.1621,NA,NA,NA,NA,NA,NA,NA,NA
1023.1854,926.81455,186.1333,182.6761864,3452,9.4094,8.9893,NA,NA,NA,NA,NA,NA,NA,NA
1022.0632,927.93683,181,182.7132627,3453,7.278,8.5416,NA,NA,NA,NA,NA,NA,NA,NA
1020.9409,929.0591,178.0667,182.750339,3454,6.6289,7.5917,NA,NA,NA,NA,NA,NA,NA,NA
1019.817,930.18303,175.68,182.7874153,3455,7.1661,6.393,NA,NA,NA,NA,NA,NA,NA,NA
1018.6917,931.30832,174.31,182.8244915,3456,8.2077,4.9067,NA,NA,NA,NA,NA,NA,NA,NA
1017.5664,932.43363,173.8333,182.8615678,3457,6.3979,2.6694,NA,NA,NA,NA,NA,NA,NA,NA
1016.4418,933.5582,172.0867,182.8986441,3458,7.2063,0.5094,NA,NA,NA,NA,NA,NA,NA,NA
1015.3195,934.68048,169.1967,182.9357203,3459,3.164,-1.772,NA,NA,NA,NA,NA,NA,NA,NA
1014.1972,935.80275,167.28,182.9727966,3460,-5.2117000000000004,-4.7467,NA,NA,NA,NA,NA,NA,NA,NA
1013.075,936.92503,164.6433,183.0098729,3461,-11.7569,-7.1443,NA,NA,NA,NA,NA,NA,NA,NA
1012.7177,937.28229,160.0417,183.0469492,3462,-14.3298,-9.3731,NA,NA,NA,NA,NA,NA,NA,NA
1012.4152,937.58479,155.7333,183.0840254,3463,-16.6231,-11.3881,NA,NA,NA,NA,NA,NA,NA,NA
1012.1127,937.88729,152.97,183.1211017,3464,-15.3012,-13.5059,NA,NA,NA,NA,NA,NA,NA,NA
1011.8102,938.18979,152.6767,183.1581482,3465,-15.3203,-14.8501,NA,NA,NA,NA,NA,NA,NA,NA
1011.5077,938.49229,152.78,183.1951852,3466,-16.7486,-15.7616,NA,NA,NA,NA,NA,NA,NA,NA
1011.2052,938.79479,153.3133,183.2322222,3467,-16.8871,-16.3899,NA,NA,NA,NA,NA,NA,NA,NA
1010.9027,939.09729,152.1233,183.2692593,3468,-17.9385,-16.439,NA,NA,NA,NA,NA,NA,NA,NA
1010.6002,939.39979,151.8633,183.3062963,3469,-18.2205,-16.1364,NA,NA,NA,NA,NA,NA,NA,NA
1010.2977,939.70229,151.2567,183.3433333,3470,-18.25,-15.3586,NA,NA,NA,NA,NA,NA,NA,NA
1009.9952,940.00479,150.99,183.3803704,3471,-16.7257,-14.4237,NA,NA,NA,NA,NA,NA,NA,NA
1009.6927,940.30729,150.37,183.4174074,3472,-15.4444,-13.312,NA,NA,NA,NA,NA,NA,NA,NA
1009.3902,940.60979,149.8533,183.4544444,3473,-2.9041,-12.0597,NA,NA,NA,NA,NA,NA,NA,NA
1009.0877,940.91229,149.1833,183.4914815,3474,4.4302,-10.3624,NA,NA,NA,NA,NA,NA,NA,NA
1008.7852,941.21479,149.93,183.5285185,3475,2.8789,-8.8366,NA,NA,NA,NA,NA,NA,NA,NA
1008.4827,941.51729,150.2067,183.5655556,3476,-1.3325,-7.2434,NA,NA,NA,NA,NA,NA,NA,NA
1008.1802,941.81979,149.8733,183.6025926,3477,-11.7676,-5.074,NA,NA,NA,NA,NA,NA,NA,NA
1007.8777,942.12229,149.4667,183.6396296,3478,-15.311,-3.1093,NA,NA,NA,NA,NA,NA,NA,NA
1007.5752,942.42479,148.2233,183.6766667,3479,-15.4476,-1.0061,NA,NA,NA,NA,NA,NA,NA,NA
1007.2727,942.72729,147.4433,183.7137037,3480,-9.1829,1.8424,NA,NA,NA,NA,NA,NA,NA,NA
1006.9702,943.02979,148.2133,183.7507407,3481,-4.6077,4.2236,NA,NA,NA,NA,NA,NA,NA,NA
1006.6677,943.33229,149.2733,183.7877778,3482,7.6016,6.5578,NA,NA,NA,NA,NA,NA,NA,NA
1006.3652,943.63479,150.24,183.8248148,3483,15.1509,8.7457,NA,NA,NA,NA,NA,NA,NA,NA
1006.0627,943.93729,150.7367,183.8619194,3484,21.4127,11.1136,NA,NA,NA,NA,NA,NA,NA,NA
1005.7602,944.23979,149.7,183.899035,3485,16.4532,12.564,NA,NA,NA,NA,NA,NA,NA,NA
1005.4577,944.54229,145.3767,183.9361506,3486,13.8965,13.4498,NA,NA,NA,NA,NA,NA,NA,NA
1005.1552,944.84479,142.5333,183.9732662,3487,12.7955,13.7818,NA,NA,NA,NA,NA,NA,NA,NA
1004.7614,945.23861,142.6033,184.0103818,3488,13.585,13.2576,NA,NA,NA,NA,NA,NA,NA,NA
1004.2713,945.72866,142.7433,184.0474974,3489,13.1532,12.0848,NA,NA,NA,NA,NA,NA,NA,NA
1003.7813,946.21871,144.4533,184.0846129,3490,14.8048,9.7843,NA,NA,NA,NA,NA,NA,NA,NA
1003.2907,946.70931,145.2633,184.1217285,3491,14.9857,7.2803,NA,NA,NA,NA,NA,NA,NA,NA
1002.7976,947.20239,143.5233,184.1588441,3492,22.8049,4.365,NA,NA,NA,NA,NA,NA,NA,NA
1002.3045,947.69546,142.4467,184.1959597,3493,3.084,1.1701,NA,NA,NA,NA,NA,NA,NA,NA
1001.8115,948.18854,142.0033,184.2330753,3494,-9.939,-2.9813,NA,NA,NA,NA,NA,NA,NA,NA
1001.3184,948.68161,143.0967,184.2701909,3495,-14.9275,-6.2962,NA,NA,NA,NA,NA,NA,NA,NA
1000.8253,949.17469,144.0633,184.3073065,3496,-22.1876,-9.2993,NA,NA,NA,NA,NA,NA,NA,NA
1000.3322,949.66776,145.9867,184.3444221,3497,-26.6464,-12.5952,NA,NA,NA,NA,NA,NA,NA,NA
999.84089,950.15911,153.53,184.3815377,3498,-20.4463,-14.6521,NA,NA,NA,NA,NA,NA,NA,NA
999.35084,950.64916,162.48,184.4186532,3499,-9.9996,-16.1469,NA,NA,NA,NA,NA,NA,NA,NA
998.86079,951.13921,161.9233,184.4557688,3500,5.9913,-17.2978,NA,NA,NA,NA,NA,NA,NA,NA
998.37034,951.62966,158.63,184.4928844,3501,-15.4043,-17.4898,NA,NA,NA,NA,NA,NA,NA,NA
997.87878,952.12122,157.9867,184.53,3502,-19.6665,-17.1113,NA,NA,NA,NA,NA,NA,NA,NA
997.38721,952.61279,159.7933,184.5666492,3503,-19.2516,-16.1813,NA,NA,NA,NA,NA,NA,NA,NA
996.89565,953.10435,161.9167,184.6032984,3504,-19.66,-14.333,NA,NA,NA,NA,NA,NA,NA,NA
996.40409,953.59591,166.1033,184.6399476,3505,-17.8462,-12.2702,NA,NA,NA,NA,NA,NA,NA,NA
995.91253,954.08747,168.9167,184.6765969,3506,-14.4207,-9.8792,NA,NA,NA,NA,NA,NA,NA,NA
995.42096,954.57904,171.35,184.7132461,3507,-15.5521,-6.5388,NA,NA,NA,NA,NA,NA,NA,NA
994.9294,955.0706,173.5,184.7498953,3508,-5.0998,-3.7649,NA,NA,NA,NA,NA,NA,NA,NA
994.43784,955.56216,174.0533,184.7865445,3509,1.1635,-1.0926,NA,NA,NA,NA,NA,NA,NA,NA
993.94628,956.05372,174.0933,184.8231937,3510,-0.0938,1.9799,NA,NA,NA,NA,NA,NA,NA,NA
993.45471,956.54529,174.7133,184.8598429,3511,3.6666,3.9269,NA,NA,NA,NA,NA,NA,NA,NA
992.96315,957.03685,175.4133,184.8967266,3512,14.3918,5.3414,NA,NA,NA,NA,NA,NA,NA,NA
