d18O (permil),year (AD),d18O (permil) [2-1],year (AD) [2-1],d18O (permil) [3-1],year (AD) [3-1]
NA,NA,-5.02,1481.715909,-5.12,1564.897727
NA,NA,-4.74,1481.625,-5.12,1564.806818
NA,NA,-4.98,1481.548077,-5.09,1564.715909
NA,NA,-5.01,1481.471154,-5.06,1564.625
NA,NA,-5.12,1481.394231,-5.18,1564.566176
NA,NA,-5.15,1481.317308,-5.13,1564.507353
NA,NA,-5.13,1481.240385,-5.17,1564.448529
NA,NA,-5.15,1481.163462,-5.12,1564.389706
NA,NA,-5.06,1481.086538,-5.19,1564.330882
NA,NA,-4.81,1481.009615,-5.26,1564.272059
NA,NA,-4.8,1480.932692,-5.25,1564.213235
NA,NA,-5.11,1480.855769,-5.21,1564.154412
NA,NA,-4.96,1480.778846,-5.1,1564.095588
NA,NA,-5.07,1480.701923,-5.04,1564.036765
NA,NA,-5.2,1480.625,-5.03,1563.977941
NA,NA,-5.16,1480.5,-5.02,1563.919118
NA,NA,-5.18,1480.375,-4.97,1563.860294
NA,NA,-5.14,1480.25,-4.99,1563.801471
NA,NA,-5.04,1480.125,-5.08,1563.742647
NA,NA,-5.16,1480,-5.06,1563.683824
NA,NA,-5.05,1479.875,-5.09,1563.625
NA,NA,-4.96,1479.75,-5.23,1563.534091
NA,NA,-5.04,1479.625,-5.19,1563.443182
NA,NA,-5.19,1479.553571,-5.32,1563.352273
NA,NA,-5.22,1479.482143,-5.35,1563.261364
NA,NA,-5.28,1479.410714,-5.23,1563.170455
NA,NA,-5.17,1479.339286,-5.14,1563.079545
NA,NA,-5.32,1479.267857,-5.08,1562.988636
NA,NA,-5.24,1479.196429,-5.03,1562.897727
NA,NA,-5.19,1479.125,-4.96,1562.806818
NA,NA,-5.11,1479.053571,-4.88,1562.715909
NA,NA,-5.13,1478.982143,-4.96,1562.625
NA,NA,-4.99,1478.910714,-4.99,1562.541667
NA,NA,-5.15,1478.839286,-5.15,1562.458333
NA,NA,-5.21,1478.767857,-5.18,1562.375
NA,NA,-5.19,1478.696429,-5.23,1562.291667
NA,NA,-5.32,1478.625,-5.22,1562.208333
NA,NA,-5.26,1478.5,-5.24,1562.125
NA,NA,-5.25,1478.375,-5.1,1562.041667
NA,NA,-5.35,1478.25,-5.14,1561.958333
NA,NA,-5.25,1478.125,-5.02,1561.875
NA,NA,-5.28,1478,-4.96,1561.791667
NA,NA,-5.09,1477.875,-4.93,1561.708333
NA,NA,-5.09,1477.75,-4.86,1561.625
NA,NA,-4.92,1477.625,-4.78,1561.541667
NA,NA,-5.16,1477.541667,-4.93,1561.458333
NA,NA,-5.04,1477.458333,-5.1,1561.375
NA,NA,-5.14,1477.375,-5.17,1561.291667
NA,NA,-5.13,1477.291667,-5.22,1561.208333
NA,NA,-5.22,1477.208333,-5.17,1561.125
NA,NA,-5.14,1477.125,-5.25,1561.041667
NA,NA,-5.16,1477.041667,-5.09,1560.958333
NA,NA,-5.05,1476.958333,-4.99,1560.875
NA,NA,-4.94,1476.875,-4.99,1560.791667
NA,NA,-4.96,1476.791667,-4.91,1560.708333
NA,NA,-5.02,1476.708333,-4.79,1560.625
NA,NA,-4.91,1476.625,-4.8,1560.558333
NA,NA,-5.02,1476.541667,-4.9,1560.491667
NA,NA,-5.05,1476.458333,-5.17,1560.425
NA,NA,-5.16,1476.375,-5.22,1560.358333
NA,NA,-5.01,1476.291667,-5.27,1560.291667
NA,NA,-4.95,1476.208333,-5.2,1560.225
NA,NA,-5.03,1476.125,-5.22,1560.158333
NA,NA,-4.96,1476.041667,-5.05,1560.091667
NA,NA,-4.95,1475.958333,-5,1560.025
NA,NA,-4.83,1475.875,-4.92,1559.958333
NA,NA,-4.72,1475.791667,-4.93,1559.891667
NA,NA,-4.85,1475.708333,-4.94,1559.825
NA,NA,-4.78,1475.625,-5,1559.758333
NA,NA,-5.11,1475.548077,-4.94,1559.691667
NA,NA,-5,1475.471154,-4.95,1559.625
NA,NA,-5.18,1475.394231,-4.93,1559.569444
NA,NA,-5,1475.317308,-5.08,1559.513889
NA,NA,-5.13,1475.240385,-5.15,1559.458333
NA,NA,-5.02,1475.163462,-5.27,1559.402778
NA,NA,-4.93,1475.086538,-5.32,1559.347222
NA,NA,-4.81,1475.009615,-5.32,1559.291667
NA,NA,-4.84,1474.932692,-5.28,1559.236111
NA,NA,-4.89,1474.855769,-5.18,1559.180556
NA,NA,-4.89,1474.778846,-5.25,1559.125
NA,NA,-5.1,1474.701923,-5.06,1559.069444
NA,NA,-4.97,1474.625,-5.05,1559.013889
NA,NA,-4.98,1474.482143,-5.2,1558.958333
NA,NA,-4.9,1474.339286,-4.97,1558.902778
NA,NA,-4.97,1474.196429,-4.94,1558.847222
NA,NA,-4.83,1474.053571,-4.93,1558.791667
NA,NA,-4.9,1473.910714,-5,1558.736111
NA,NA,-4.95,1473.767857,-5.04,1558.680556
NA,NA,-4.82,1473.625,-5.05,1558.625
NA,NA,-4.91,1473.534091,-5.24,1558.548077
NA,NA,-5.05,1473.443182,-5.27,1558.471154
NA,NA,-5.02,1473.352273,-5.3,1558.394231
NA,NA,-5.12,1473.261364,-5.27,1558.317308
NA,NA,-5.12,1473.170455,-5.33,1558.240385
NA,NA,-5.01,1473.079545,-5.14,1558.163462
NA,NA,-5.08,1472.988636,-5.17,1558.086538
NA,NA,-5.06,1472.897727,-5.2,1558.009615
NA,NA,-5.05,1472.806818,-5,1557.932692
NA,NA,-4.92,1472.715909,-5.03,1557.855769
NA,NA,-4.91,1472.625,-4.88,1557.778846
NA,NA,-5.06,1472.5,-4.91,1557.701923
NA,NA,-5.06,1472.375,-4.99,1557.625
NA,NA,-5.13,1472.25,-5.02,1557.572368
NA,NA,-4.98,1472.125,-5.07,1557.519737
NA,NA,-5.18,1472,-5.16,1557.467105
NA,NA,-4.89,1471.875,-5.2,1557.414474
NA,NA,-4.74,1471.75,-5.19,1557.361842
NA,NA,-4.63,1471.625,-5.32,1557.309211
NA,NA,-4.95,1471.5,-5.19,1557.256579
NA,NA,-4.96,1471.375,-5.21,1557.203947
NA,NA,-4.98,1471.25,-5.32,1557.151316
NA,NA,-5.03,1471.125,-5.13,1557.098684
NA,NA,-5.03,1471,-4.98,1557.046053
NA,NA,-4.95,1470.875,-5.08,1556.993421
NA,NA,-4.85,1470.75,-5.08,1556.940789
NA,NA,-4.73,1470.625,-5.05,1556.888158
NA,NA,-4.75,1470.525,-5.04,1556.835526
NA,NA,-4.91,1470.425,-5.03,1556.782895
NA,NA,-4.74,1470.325,-4.97,1556.730263
NA,NA,-4.89,1470.225,-4.83,1556.677632
NA,NA,-5.04,1470.125,-4.84,1556.625
NA,NA,-4.93,1470.025,-4.86,1556.5625
NA,NA,-4.77,1469.925,-5.09,1556.5
NA,NA,-4.64,1469.825,-5.2,1556.4375
NA,NA,-4.59,1469.725,-5.18,1556.375
NA,NA,-4.54,1469.625,-5.11,1556.3125
NA,NA,-4.8,1469.525,-5.26,1556.25
NA,NA,-5.08,1469.425,-5.08,1556.1875
NA,NA,-5.05,1469.325,-5.05,1556.125
NA,NA,-5.22,1469.225,-5,1556.0625
NA,NA,-5.16,1469.125,-4.88,1556
NA,NA,-5.26,1469.025,-5.09,1555.9375
NA,NA,-4.94,1468.925,-5.04,1555.875
NA,NA,-4.98,1468.825,-5.06,1555.8125
NA,NA,-4.93,1468.725,-4.83,1555.75
NA,NA,-5.02,1468.625,-4.71,1555.6875
NA,NA,-5.03,1468.541667,-4.85,1555.625
NA,NA,-5.12,1468.458333,-4.81,1555.541667
NA,NA,-5.31,1468.375,-4.9,1555.458333
NA,NA,-5.3,1468.291667,-4.9,1555.375
NA,NA,-5.26,1468.208333,NA,NA
NA,NA,-5.24,1468.125,NA,NA
NA,NA,-5.27,1468.041667,NA,NA
NA,NA,-5.12,1467.958333,NA,NA
NA,NA,-5.07,1467.875,NA,NA
NA,NA,-5,1467.791667,NA,NA
NA,NA,-4.96,1467.708333,NA,NA
NA,NA,-4.93,1467.625,NA,NA
NA,NA,-5.12,1467.513889,NA,NA
NA,NA,-5.32,1467.402778,NA,NA
NA,NA,-5.27,1467.291667,NA,NA
NA,NA,-5.05,1467.180556,NA,NA
NA,NA,-5.09,1467.069444,NA,NA
NA,NA,-5.17,1466.958333,NA,NA
NA,NA,-5.12,1466.847222,NA,NA
NA,NA,-5.07,1466.736111,NA,NA
NA,NA,-4.95,1466.625,NA,NA
NA,NA,-5,1466.541667,NA,NA
NA,NA,-4.98,1466.458333,NA,NA
NA,NA,-5.16,1466.375,NA,NA
NA,NA,-5.27,1466.291667,NA,NA
NA,NA,-5.1,1466.208333,NA,NA
NA,NA,-5.24,1466.125,NA,NA
NA,NA,-5.15,1466.041667,NA,NA
NA,NA,-5.05,1465.958333,NA,NA
NA,NA,-5.01,1465.875,NA,NA
NA,NA,-4.93,1465.791667,NA,NA
NA,NA,-4.97,1465.708333,NA,NA
NA,NA,-4.98,1465.625,NA,NA
NA,NA,-4.78,1465.482143,NA,NA
NA,NA,-4.96,1465.339286,NA,NA
NA,NA,-4.88,1465.196429,NA,NA
NA,NA,-4.92,1465.053571,NA,NA
NA,NA,-4.84,1464.910714,NA,NA
NA,NA,-4.7,1464.767857,NA,NA
NA,NA,-4.58,1464.625,NA,NA
NA,NA,-4.86,1464.534091,NA,NA
NA,NA,-4.88,1464.443182,NA,NA
NA,NA,-4.99,1464.352273,NA,NA
NA,NA,-4.76,1464.261364,NA,NA
NA,NA,-4.93,1464.170455,NA,NA
NA,NA,-4.88,1464.079545,NA,NA
NA,NA,-4.72,1463.988636,NA,NA
NA,NA,-4.69,1463.897727,NA,NA
NA,NA,-4.75,1463.806818,NA,NA
NA,NA,-4.78,1463.715909,NA,NA
NA,NA,-4.89,1463.625,NA,NA
NA,NA,-5.19,1463.558333,NA,NA
NA,NA,-5.14,1463.491667,NA,NA
NA,NA,-5.12,1463.425,NA,NA
NA,NA,-5.07,1463.358333,NA,NA
NA,NA,-5.06,1463.291667,NA,NA
NA,NA,-4.94,1463.225,NA,NA
NA,NA,-5.03,1463.158333,NA,NA
NA,NA,-5.11,1463.091667,NA,NA
NA,NA,-5.18,1463.025,NA,NA
NA,NA,-5.05,1462.958333,NA,NA
NA,NA,-5.06,1462.891667,NA,NA
NA,NA,-5.06,1462.825,NA,NA
NA,NA,-5.04,1462.758333,NA,NA
NA,NA,-4.9,1462.691667,NA,NA
NA,NA,-4.96,1462.625,NA,NA
NA,NA,-5.05,1462.534091,NA,NA
NA,NA,-5.12,1462.443182,NA,NA
NA,NA,-5.32,1462.352273,NA,NA
NA,NA,-5.31,1462.261364,NA,NA
NA,NA,-5.22,1462.170455,NA,NA
NA,NA,-5.01,1462.079545,NA,NA
NA,NA,-4.95,1461.988636,NA,NA
NA,NA,-4.86,1461.897727,NA,NA
NA,NA,-4.85,1461.806818,NA,NA
NA,NA,-5.03,1461.715909,NA,NA
NA,NA,-4.85,1461.625,NA,NA
NA,NA,-5.07,1461.534091,NA,NA
NA,NA,-5.17,1461.443182,NA,NA
NA,NA,-5.19,1461.352273,NA,NA
NA,NA,-5.27,1461.261364,NA,NA
NA,NA,-5.04,1461.170455,NA,NA
NA,NA,-5.12,1461.079545,NA,NA
NA,NA,-5.12,1460.988636,NA,NA
NA,NA,-4.92,1460.897727,NA,NA
NA,NA,-4.95,1460.806818,NA,NA
NA,NA,-4.8,1460.715909,NA,NA
NA,NA,-4.89,1460.625,NA,NA
NA,NA,-4.92,1460.513889,NA,NA
NA,NA,-5.07,1460.402778,NA,NA
NA,NA,-5.12,1460.291667,NA,NA
NA,NA,-5.17,1460.180556,NA,NA
NA,NA,-4.85,1460.069444,NA,NA
NA,NA,-4.72,1459.958333,NA,NA
NA,NA,-4.83,1459.847222,NA,NA
NA,NA,-4.88,1459.736111,NA,NA
NA,NA,-5,1459.625,NA,NA
NA,NA,-4.94,1459.541667,NA,NA
NA,NA,-5.14,1459.458333,NA,NA
NA,NA,-4.94,1459.375,NA,NA
NA,NA,-5.06,1459.291667,NA,NA
NA,NA,-5.14,1459.208333,NA,NA
NA,NA,-5.23,1459.125,NA,NA
NA,NA,-4.84,1459.041667,NA,NA
NA,NA,-4.95,1458.958333,NA,NA
NA,NA,-4.88,1458.875,NA,NA
NA,NA,-4.95,1458.791667,NA,NA
NA,NA,-4.91,1458.708333,NA,NA
NA,NA,-4.86,1458.625,NA,NA
NA,NA,-4.91,1458.534091,NA,NA
NA,NA,-5.03,1458.443182,NA,NA
NA,NA,-5.03,1458.352273,NA,NA
NA,NA,-4.97,1458.261364,NA,NA
NA,NA,-5.02,1458.170455,NA,NA
NA,NA,-5.07,1458.079545,NA,NA
NA,NA,-5,1457.988636,NA,NA
NA,NA,-4.81,1457.897727,NA,NA
NA,NA,-4.9,1457.806818,NA,NA
NA,NA,-4.88,1457.715909,NA,NA
NA,NA,-4.71,1457.625,NA,NA
NA,NA,-5.02,1457.558333,NA,NA
NA,NA,-4.95,1457.491667,NA,NA
NA,NA,-4.95,1457.425,NA,NA
NA,NA,-4.87,1457.358333,NA,NA
NA,NA,-5.13,1457.291667,NA,NA
NA,NA,-5.11,1457.225,NA,NA
NA,NA,-5.18,1457.158333,NA,NA
NA,NA,-5.18,1457.091667,NA,NA
NA,NA,-5.32,1457.025,NA,NA
NA,NA,-5.14,1456.958333,NA,NA
NA,NA,-5.05,1456.891667,NA,NA
NA,NA,-4.86,1456.825,NA,NA
NA,NA,-4.89,1456.758333,NA,NA
NA,NA,-4.76,1456.691667,NA,NA
NA,NA,-4.73,1456.625,NA,NA
NA,NA,-4.79,1456.548077,NA,NA
NA,NA,-4.79,1456.471154,NA,NA
NA,NA,-4.91,1456.394231,NA,NA
NA,NA,-4.99,1456.317308,NA,NA
NA,NA,-5.02,1456.240385,NA,NA
NA,NA,-4.94,1456.163462,NA,NA
NA,NA,-5.01,1456.086538,NA,NA
NA,NA,-4.95,1456.009615,NA,NA
NA,NA,-4.96,1455.932692,NA,NA
NA,NA,-5.01,1455.855769,NA,NA
NA,NA,-4.83,1455.778846,NA,NA
NA,NA,-4.71,1455.701923,NA,NA
NA,NA,-4.66,1455.625,NA,NA
NA,NA,-4.8,1455.482143,NA,NA
NA,NA,-4.99,1455.410714,NA,NA
NA,NA,-5.17,1455.339286,NA,NA
NA,NA,-5.03,1455.267857,NA,NA
NA,NA,-5.03,1455.196429,NA,NA
NA,NA,-5.01,1455.125,NA,NA
NA,NA,-4.98,1455.053571,NA,NA
NA,NA,-5.06,1454.982143,NA,NA
NA,NA,-4.91,1454.910714,NA,NA
NA,NA,-4.86,1454.839286,NA,NA
NA,NA,-4.86,1454.767857,NA,NA
NA,NA,-4.7,1454.696429,NA,NA
NA,NA,-4.6,1454.625,NA,NA
NA,NA,-4.81,1454.5625,NA,NA
NA,NA,-4.75,1454.5,NA,NA
NA,NA,-5.04,1454.4375,NA,NA
NA,NA,-4.91,1454.375,NA,NA
NA,NA,-4.96,1454.3125,NA,NA
NA,NA,-4.95,1454.25,NA,NA
NA,NA,-4.99,1454.1875,NA,NA
NA,NA,-4.91,1454.125,NA,NA
NA,NA,-5.03,1454.0625,NA,NA
NA,NA,-4.98,1454,NA,NA
NA,NA,-5.06,1453.9375,NA,NA
NA,NA,-4.9,1453.875,NA,NA
NA,NA,-4.91,1453.8125,NA,NA
NA,NA,-4.8,1453.75,NA,NA
NA,NA,-4.73,1453.6875,NA,NA
NA,NA,-4.6,1453.625,NA,NA
NA,NA,-4.8,1453.572368,NA,NA
NA,NA,-4.88,1453.519737,NA,NA
NA,NA,-5.06,1453.467105,NA,NA
NA,NA,-5,1453.414474,NA,NA
NA,NA,-5.08,1453.361842,NA,NA
NA,NA,-4.88,1453.309211,NA,NA
NA,NA,-5.06,1453.256579,NA,NA
NA,NA,-4.97,1453.203947,NA,NA
NA,NA,-5.11,1453.151316,NA,NA
NA,NA,-5,1453.098684,NA,NA
NA,NA,-5.05,1453.046053,NA,NA
NA,NA,-4.96,1452.993421,NA,NA
NA,NA,-5.03,1452.940789,NA,NA
NA,NA,-4.94,1452.888158,NA,NA
NA,NA,-4.87,1452.835526,NA,NA
NA,NA,-5.09,1452.782895,NA,NA
NA,NA,-5.1,1452.730263,NA,NA
NA,NA,-4.98,1452.677632,NA,NA
NA,NA,-4.9,1453.625,NA,NA
NA,NA,-4.96,1453.525,NA,NA
NA,NA,-5.09,1453.425,NA,NA
NA,NA,-5.2,1453.325,NA,NA
NA,NA,-4.93,1453.225,NA,NA
NA,NA,-5.15,1453.125,NA,NA
NA,NA,-4.8,1453.025,NA,NA
NA,NA,-4.95,1452.925,NA,NA
NA,NA,-4.94,1452.825,NA,NA
NA,NA,-4.83,1452.725,NA,NA
NA,NA,-4.85,1452.625,NA,NA
NA,NA,-4.9,1452.541667,NA,NA
NA,NA,-4.94,1452.458333,NA,NA
NA,NA,-5.06,1452.375,NA,NA
NA,NA,-4.94,1452.291667,NA,NA
NA,NA,-5.16,1452.208333,NA,NA
NA,NA,-5.06,1452.125,NA,NA
NA,NA,-5.17,1452.041667,NA,NA
NA,NA,-4.99,1451.958333,NA,NA
NA,NA,-5.01,1451.875,NA,NA
NA,NA,-5.01,1451.791667,NA,NA
NA,NA,-4.98,1451.708333,NA,NA
NA,NA,-4.89,1451.625,NA,NA
NA,NA,-4.96,1451.482143,NA,NA
NA,NA,-4.94,1451.339286,NA,NA
NA,NA,-5.01,1451.196429,NA,NA
NA,NA,-4.92,1451.053571,NA,NA
NA,NA,-4.86,1450.910714,NA,NA
NA,NA,-4.76,1450.767857,NA,NA
NA,NA,-4.7,1450.625,NA,NA
NA,NA,-4.68,1450.558333,NA,NA
NA,NA,-4.93,1450.491667,NA,NA
NA,NA,-5.04,1450.425,NA,NA
NA,NA,-4.91,1450.358333,NA,NA
NA,NA,-4.79,1450.291667,NA,NA
NA,NA,-4.9,1450.225,NA,NA
NA,NA,-4.76,1450.158333,NA,NA
NA,NA,-4.88,1450.091667,NA,NA
NA,NA,-4.94,1450.025,NA,NA
NA,NA,-5.04,1449.958333,NA,NA
NA,NA,-5.26,1449.891667,NA,NA
NA,NA,-5.25,1449.825,NA,NA
NA,NA,-5.18,1449.758333,NA,NA
NA,NA,-5.12,1449.691667,NA,NA
NA,NA,-4.95,1449.625,NA,NA
NA,NA,-4.82,1449.541667,NA,NA
NA,NA,-4.96,1449.458333,NA,NA
NA,NA,-4.87,1449.375,NA,NA
NA,NA,-4.93,1449.291667,NA,NA
NA,NA,-5.09,1449.208333,NA,NA
NA,NA,-5.15,1449.125,NA,NA
NA,NA,-5.16,1449.041667,NA,NA
NA,NA,-5.25,1448.958333,NA,NA
NA,NA,-5.06,1448.875,NA,NA
NA,NA,-5.12,1448.791667,NA,NA
NA,NA,-5.08,1448.708333,NA,NA
NA,NA,-4.88,1448.625,NA,NA
NA,NA,-4.77,1448.525,NA,NA
NA,NA,-4.98,1448.425,NA,NA
NA,NA,-4.97,1448.325,NA,NA
NA,NA,-5,1448.225,NA,NA
NA,NA,-4.95,1448.125,NA,NA
NA,NA,-5.08,1448.025,NA,NA
NA,NA,-4.91,1447.925,NA,NA
NA,NA,-5.08,1447.825,NA,NA
NA,NA,-5.04,1447.725,NA,NA
NA,NA,-4.94,1447.625,NA,NA
NA,NA,-4.81,1447.572368,NA,NA
NA,NA,-4.76,1447.519737,NA,NA
NA,NA,-4.59,1447.467105,NA,NA
NA,NA,-4.86,1447.414474,NA,NA
NA,NA,-4.86,1447.361842,NA,NA
NA,NA,-4.74,1447.309211,NA,NA
NA,NA,-4.92,1447.256579,NA,NA
NA,NA,-4.86,1447.203947,NA,NA
NA,NA,-4.8,1447.151316,NA,NA
NA,NA,-4.82,1447.098684,NA,NA
NA,NA,-4.68,1447.046053,NA,NA
NA,NA,-4.79,1446.993421,NA,NA
NA,NA,-4.96,1446.940789,NA,NA
NA,NA,-4.93,1446.888158,NA,NA
NA,NA,-4.93,1446.835526,NA,NA
NA,NA,-4.83,1446.782895,NA,NA
NA,NA,-4.93,1446.730263,NA,NA
NA,NA,-5.02,1446.677632,NA,NA
NA,NA,-4.72,1446.625,NA,NA
NA,NA,-4.8,1446.541667,NA,NA
NA,NA,-4.63,1446.458333,NA,NA
NA,NA,-4.79,1446.375,NA,NA
NA,NA,-4.84,1446.291667,NA,NA
NA,NA,-4.81,1446.208333,NA,NA
NA,NA,-4.82,1446.125,NA,NA
NA,NA,-4.89,1446.041667,NA,NA
NA,NA,-4.94,1445.958333,NA,NA
NA,NA,-4.72,1445.875,NA,NA
NA,NA,-4.81,1445.791667,NA,NA
NA,NA,-4.83,1445.708333,NA,NA
NA,NA,-4.45,1445.625,NA,NA
NA,NA,-4.73,1445.513889,NA,NA
NA,NA,-4.81,1445.402778,NA,NA
NA,NA,-4.94,1445.291667,NA,NA
NA,NA,-4.84,1445.180556,NA,NA
NA,NA,-4.83,1445.069444,NA,NA
NA,NA,-4.92,1444.958333,NA,NA
NA,NA,-4.69,1444.847222,NA,NA
NA,NA,-4.62,1444.736111,NA,NA
NA,NA,-4.54,1444.625,NA,NA
NA,NA,-4.7,1444.482143,NA,NA
NA,NA,-4.76,1444.339286,NA,NA
NA,NA,-4.9,1444.196429,NA,NA
NA,NA,-4.76,1444.053571,NA,NA
NA,NA,-4.74,1443.910714,NA,NA
NA,NA,-4.78,1443.767857,NA,NA
NA,NA,-4.82,1443.625,NA,NA
NA,NA,-4.71,1443.525,NA,NA
NA,NA,-4.71,1443.425,NA,NA
NA,NA,-4.78,1443.325,NA,NA
NA,NA,-4.99,1443.225,NA,NA
NA,NA,-5,1443.125,NA,NA
NA,NA,-4.98,1443.025,NA,NA
NA,NA,-4.87,1442.925,NA,NA
NA,NA,-4.86,1442.825,NA,NA
NA,NA,-4.81,1442.725,NA,NA
NA,NA,-4.82,1442.625,NA,NA
NA,NA,-4.85,1442.553571,NA,NA
NA,NA,-5.01,1442.482143,NA,NA
NA,NA,-4.99,1442.410714,NA,NA
NA,NA,-5.12,1442.339286,NA,NA
NA,NA,-5.12,1442.267857,NA,NA
NA,NA,-5.02,1442.196429,NA,NA
NA,NA,-5.09,1442.125,NA,NA
NA,NA,-5.01,1442.053571,NA,NA
NA,NA,-5.21,1441.982143,NA,NA
NA,NA,-5.06,1441.910714,NA,NA
NA,NA,-4.85,1441.839286,NA,NA
NA,NA,-5.07,1441.767857,NA,NA
NA,NA,-4.8,1441.696429,NA,NA
NA,NA,-5.12,1441.625,NA,NA
NA,NA,-4.91,1441.513889,NA,NA
NA,NA,-4.98,1441.402778,NA,NA
NA,NA,-5.06,1441.291667,NA,NA
NA,NA,-5.15,1441.180556,NA,NA
NA,NA,-5.13,1441.069444,NA,NA
NA,NA,-5.09,1440.958333,NA,NA
NA,NA,-4.89,1440.847222,NA,NA
NA,NA,-4.82,1440.736111,NA,NA
NA,NA,-4.84,1440.625,NA,NA
NA,NA,-4.98,1440.525,NA,NA
NA,NA,-4.92,1440.425,NA,NA
NA,NA,-4.99,1440.325,NA,NA
NA,NA,-5.08,1440.225,NA,NA
NA,NA,-5.03,1440.125,NA,NA
NA,NA,-5.22,1440.025,NA,NA
NA,NA,-5.33,1439.925,NA,NA
NA,NA,-5.13,1439.825,NA,NA
NA,NA,-5.03,1439.725,NA,NA
NA,NA,-4.93,1439.625,NA,NA
NA,NA,-5.02,1439.548077,NA,NA
NA,NA,-5.08,1439.471154,NA,NA
NA,NA,-5.2,1439.394231,NA,NA
NA,NA,-5.05,1439.317308,NA,NA
NA,NA,-5.26,1439.240385,NA,NA
NA,NA,-5.04,1439.163462,NA,NA
NA,NA,-5.09,1439.086538,NA,NA
NA,NA,-5.02,1439.009615,NA,NA
NA,NA,-5.08,1438.932692,NA,NA
NA,NA,-4.93,1438.855769,NA,NA
NA,NA,-4.85,1438.778846,NA,NA
NA,NA,-4.81,1438.701923,NA,NA
NA,NA,-5.02,1438.625,NA,NA
NA,NA,-4.93,1438.513889,NA,NA
NA,NA,-5.22,1438.402778,NA,NA
NA,NA,-5.15,1438.291667,NA,NA
NA,NA,-5.28,1438.180556,NA,NA
NA,NA,-5.17,1438.069444,NA,NA
NA,NA,-5.21,1437.958333,NA,NA
NA,NA,-5.08,1437.847222,NA,NA
NA,NA,-4.65,1437.736111,NA,NA
NA,NA,-4.61,1437.625,NA,NA
NA,NA,-4.8,1437.513889,NA,NA
NA,NA,-4.74,1437.402778,NA,NA
NA,NA,-4.85,1437.291667,NA,NA
NA,NA,-4.75,1437.180556,NA,NA
NA,NA,-4.89,1437.069444,NA,NA
NA,NA,-4.89,1436.958333,NA,NA
NA,NA,-4.79,1436.847222,NA,NA
NA,NA,-4.7,1436.736111,NA,NA
NA,NA,-4.75,1436.625,NA,NA
NA,NA,-4.95,1436.534091,NA,NA
NA,NA,-4.84,1436.443182,NA,NA
NA,NA,-5.1,1436.352273,NA,NA
NA,NA,-5.17,1436.261364,NA,NA
NA,NA,-5.12,1436.170455,NA,NA
NA,NA,-5.1,1436.079545,NA,NA
NA,NA,-5.19,1435.988636,NA,NA
NA,NA,-5.22,1435.897727,NA,NA
NA,NA,-5.17,1435.806818,NA,NA
NA,NA,-4.68,1435.715909,NA,NA
NA,NA,-4.8,1435.625,NA,NA
NA,NA,-5,1435.541667,NA,NA
NA,NA,-5.02,1435.458333,NA,NA
NA,NA,-5.06,1435.375,NA,NA
NA,NA,-5.02,1435.291667,NA,NA
NA,NA,-4.89,1435.208333,NA,NA
NA,NA,-4.97,1435.125,NA,NA
NA,NA,-5.03,1435.041667,NA,NA
NA,NA,-4.87,1434.958333,NA,NA
NA,NA,-4.88,1434.875,NA,NA
NA,NA,-4.89,1434.791667,NA,NA
NA,NA,-4.78,1434.708333,NA,NA
NA,NA,-4.91,1434.625,NA,NA
NA,NA,-5.11,1434.525,NA,NA
NA,NA,-4.97,1434.425,NA,NA
NA,NA,-5.08,1434.325,NA,NA
NA,NA,-5.03,1434.225,NA,NA
NA,NA,-5.03,1434.125,NA,NA
NA,NA,-4.97,1434.025,NA,NA
NA,NA,-4.94,1433.925,NA,NA
NA,NA,-4.8,1433.825,NA,NA
NA,NA,-4.88,1433.725,NA,NA
NA,NA,-4.68,1433.625,NA,NA
NA,NA,-4.85,1433.548077,NA,NA
NA,NA,-4.8,1433.471154,NA,NA
NA,NA,-5.11,1433.394231,NA,NA
NA,NA,-5.12,1433.317308,NA,NA
NA,NA,-5.09,1433.240385,NA,NA
NA,NA,-5.14,1433.163462,NA,NA
NA,NA,-5.25,1433.086538,NA,NA
NA,NA,-5.2,1433.009615,NA,NA
NA,NA,-5.05,1432.932692,NA,NA
NA,NA,-4.93,1432.855769,NA,NA
NA,NA,-5.17,1432.778846,NA,NA
NA,NA,-4.85,1432.701923,NA,NA
NA,NA,-4.74,1432.625,NA,NA
NA,NA,-4.65,1432.525,NA,NA
NA,NA,-4.78,1432.425,NA,NA
NA,NA,-5.03,1432.325,NA,NA
NA,NA,-5.18,1432.225,NA,NA
NA,NA,-5.12,1432.125,NA,NA
NA,NA,-5.16,1432.025,NA,NA
NA,NA,-5.23,1431.925,NA,NA
NA,NA,-5.14,1431.825,NA,NA
NA,NA,-4.93,1431.725,NA,NA
NA,NA,-4.99,1431.625,NA,NA
NA,NA,-5.04,1431.541667,NA,NA
NA,NA,-5.22,1431.458333,NA,NA
NA,NA,-5.08,1431.375,NA,NA
NA,NA,-5.09,1431.291667,NA,NA
NA,NA,-5.2,1431.208333,NA,NA
NA,NA,-5.24,1431.125,NA,NA
NA,NA,-5.16,1431.041667,NA,NA
NA,NA,-4.92,1430.958333,NA,NA
NA,NA,-4.85,1430.875,NA,NA
NA,NA,-4.8,1430.791667,NA,NA
NA,NA,-4.8,1430.708333,NA,NA
NA,NA,-4.88,1430.625,NA,NA
