d18O (permil),year (AD),depth (cm)
-1.12,1025,145
-1.23,1019,146
-1.54,1019,146
-1.31,1013,147
-2.11,1010,147.5
-1.41,1007,148
-1.98,1004,148.5
-1.34,1001,149
-1.25,997,149.5
-1.45,994,150
-0.98,991,150.5
-0.94,988,151
-0.99,985,151.5
-1.47,981,152
-1.77,975,153
-1.39,968,154
-1.49,965,154.5
-1,962,155
-0.9,958,155.5
-1.18,955,156
-1.15,952,156.5
-0.9,948,157
-0.76,945,157.5
-0.66,942,158
-0.45,938,158.5
-0.26,935,159
-0.61,928,160
-0.65,924,160.5
-0.54,921,161
-1.37,917,161.5
-1.23,914,162
-1.35,910,162.5
-0.91,907,163
-1.06,903,163.5
-1.27,899,164
-0.95,892,165
-1.69,889,165.5
-1.75,885,166
-1.36,881,166.5
-0.99,877,167
-1.32,874,167.5
-2.19,870,168
-2.77,862,169
-0.85,855,170
-2.33,851,170.5
-0.91,847,171
-0.5,843,171.5
-0.63,839,172
-0.94,835,172.5
-1.13,831,173
-1.15,827,173.5
-0.99,823,174
-2.43,819,174.5
-0.7,811,175.5
-0.9,807,176
-0.81,803,176.5
-1.12,799,177
-0.82,795,177.5
-1.04,791,178
-0.48,787,178.5
-0.73,782,179
-0.94,778,179.5
-0.81,774,180
-0.65,770,180.5
-0.75,765,181
-0.53,761,181.5
-0.89,752,182.5
-1.25,748,183
-0.81,743,183.5
-0.79,739,184
-0.57,735,184.5
-0.51,730,185
-0.72,726,185.5
-0.68,721,186
-0.7,716,186.5
-0.45,712,187
-1,707,187.5
-0.75,703,188
-0.68,698,188.5
-0.68,693,189
-0.42,689,189.5
-0.61,684,190
-1.01,679,190.5
-0.34,674,191
-0.41,670,191.5
-0.55,665,192
-0.56,660,192.5
-0.43,655,193
-0.23,650,193.5
-0.24,645,194
-0.86,640,194.5
-0.15,635,195
-0.67,630,195.5
-0.36,625,196
-0.66,620,196.5
-0.51,615,197
-0.38,610,197.5
-0.33,605,198
-0.28,599,198.5
-0.45,594,199
-0.62,584,200
-0.53,578,200.5
-0.3,573,201
-0.63,568,201.5
-0.28,562,202
-0.31,551,203
-1,546,203.5
-0.4,540,204
-0.48,535,204.5
-0.34,529,205
-0.32,524,205.5
-1.3,518,206
-2.34,512,206.5
-0.54,507,207
-0.42,495,208
-0.38,472,210
-0.76,466,210.5
-0.77,460,211
-1.56,430,213.5
-1.31,405,215.5
-1.32,386,217
-1.76,373,218
-1.93,367,218.5
-1.12,360,219
-1.24,347,220
-1.03,341,220.5
