d18O (permil),year (AD),depth (cm)
-5.66,-11433.65,1179.25
-5.6,-11438.78,1179.75
-5.66,-11443.92,1180.25
-5.75,-11449.05,1180.75
-5.64,-11459.32,1181.75
-6.14,-11464.46,1182.25
-5.55,-11469.59,1182.75
-5.33,-11474.73,1183.25
-5.25,-11479.86,1183.75
-5.23,-11485,1184.25
-5.93,-11506.38,1184.75
-5.78,-11527.76,1185.25
-6.78,-11549.14,1185.75
-6.73,-11570.52,1186.25
-6.68,-11591.9,1186.75
-6.26,-11609.71,1187.25
-6.76,-11627.52,1187.75
-5.73,-11645.33,1188.25
-5.61,-11663.15,1188.75
-5.49,-11680.96,1189.25
-5.42,-11698.77,1189.75
-5.49,-11716.58,1190.25
-5.6,-11734.39,1190.75
-5.66,-11752.2,1191.25
-5.35,-11770.02,1191.75
-5.36,-11805.64,1192.75
-5.1,-11823.45,1193.25
-5.07,-11841.26,1193.75
-5.19,-11859.07,1194.25
-5.23,-11876.88,1194.75
-5.12,-11894.7,1195.25
-5.06,-11912.51,1195.75
-5.03,-11930.32,1196.25
-4.97,-11948.13,1196.75
-5.1,-11983.75,1197.75
-5.21,-12001.57,1198.25
-5.15,-12019.38,1198.75
-5.4,-12037.19,1199.25
-6.18,-12055,1199.75
-5.35,-12060.53,1200.25
-5.58,-12066.07,1200.75
-5.68,-12071.6,1201.25
-6.59,-12077.14,1201.75
-5.5,-12082.67,1202.25
-5.27,-12088.21,1202.75
-5.48,-12099.28,1203.75
-6.31,-12104.81,1204.25
-4.86,-12110.35,1204.75
-5.15,-12115.88,1205.25
-6.48,-12121.42,1205.75
-4.97,-12132.48,1206.75
-5.4,-12143.55,1207.75
-5.49,-12149.09,1208.25
-5.49,-12154.62,1208.75
-5.98,-12160.16,1209.25
-4.85,-12165.69,1209.75
-5,-12171.23,1210.25
-4.84,-12182.3,1211.25
-6.46,-12198.9,1212.75
-5.58,-12204.43,1213.25
-6.04,-12209.97,1213.75
-5.21,-12215.5,1214.25
-5.2,-12221.04,1214.75
-5.41,-12226.57,1215.25
-5.22,-12232.11,1215.75
-5.5,-12237.64,1216.25
-5.26,-12243.18,1216.75
-5.21,-12248.71,1217.25
-4.97,-12254.25,1217.75
-4.78,-12262.55,1218.5
-5.01,-12273.62,1219.5
-5.04,-12284.69,1220.5
-5.15,-12295.75,1221.5
-6.03,-12306.82,1222.5
-5.14,-12317.89,1223.5
-6.05,-12328.96,1224.5
-5.33,-12340.03,1225.5
-5.12,-12351.1,1226.5
-5.16,-12362.17,1227.5
-5.84,-12373.24,1228.5
-5.82,-12384.31,1229.5
-5.16,-12395.38,1230.5
-5.24,-12406.45,1231.5
-5.43,-12417.52,1232.5
-5.33,-12428.58,1233.5
-5.23,-12439.65,1234.5
-5.77,-12450.72,1235.5
-7.14,-12461.79,1236.5
-5.88,-12472.86,1237.5
-6.61,-12495,1239.5
-6.32,-12518.16,1240.5
-5.95,-12541.33,1241.5
-5.68,-12564.49,1242.5
-6,-12610.82,1244.5
-5.72,-12633.98,1245.5
-6.53,-12657.14,1246.5
-6.2,-12703.47,1248.5
-7.34,-12749.8,1250.5
-8.12,-12784.54,1252
-8.64,-12819.29,1253.5
-9.68,-12842.45,1254.5
-8.57,-12875.35,1255.5
-8.1,-12908.25,1256.5
-8.62,-12962.83,1259
-8.89,-13006.49,1261
-8.13,-13050.15,1263
-8.7,-13105.9,1264.5
-8.63,-13143.06,1265.5
-8.77,-13198.8,1267
-7.81,-13254.55,1268.5
-8.73,-13302.67,1270
-8.58,-13350.79,1271.5
-8.97,-13382.87,1272.5
-8.02,-13414.95,1273.5
-9.26,-13441.23,1274.5
-9.32,-13480.66,1276
-8.22,-13533.23,1278
-9.33,-13585.8,1280
-8.9,-13638.37,1282
