d18O (permil),year (AD),depth (cm)
-2.19,-8108,8.7
-2.32,-8197,8.8
-1.98,-8287,8.9
-2.75,-8376,9
-3.15,-8466,9.1
-3.37,-8556,9.2
-3.64,-8645,9.3
-3.53,-8735,9.4
-3.41,-8824,9.5
-2.99,-8914,9.6
-3.33,-9003,9.7
-3.07,-9093,9.8
-2.03,-9272,9.9
-2.39,-9361,10
-2.27,-9451,10.1
-2.04,-9721,10.2
-1.82,-10011,10.3
-1.97,-10301,10.4
-2.2,-10591,10.5
-2.55,-10881,10.6
-2.32,-11171,10.7
-2.54,-11461,10.8
-2.82,-11751,10.9
-4.25,-12041,11
-4.37,-12331,11.1
-4.38,-12621,11.2
-4.41,-12831,11.3
-4.45,-13032,11.4
-4.32,-13233,11.5
-4.49,-13434,11.6
-4.36,-13635,11.7
-4.83,-13836,11.8
-4.35,-14037,11.9
-4.38,-14238,12
-4.45,-14439,12.1
-4.17,-14640,12.2
-4.29,-14841,12.3
-4.08,-15042,12.4
-3.77,-15243,12.5
-3.88,-15444,12.6
-4.58,-15645,12.7
-3.74,-15846,12.8
-3.49,-16047,12.9
-3.44,-16248,13
-3.41,-16449,13.1
-3.28,-16650,13.2
-3.35,-16832,13.3
-3.31,-17006,13.4
-3.06,-17180,13.5
-2.78,-17354,13.6
-3.23,-17527,13.7
-3.32,-17701,13.8
-3.7,-17875,13.9
-3.09,-18049,14
-2.87,-18223,14.1
-3.12,-18397,14.2
-3.51,-18571,14.3
-3.4,-18745,14.4
-3,-18919,14.5
-3.46,-19093,14.6
-3.8,-19266,14.7
-3.21,-19440,14.8
-3.07,-19614,14.9
-3.19,-19788,15
-2.96,-19962,15.1
-3.24,-20136,15.2
-3.09,-20310,15.3
-2.74,-20484,15.4
-3.11,-20658,15.5
-3.16,-20832,15.6
-2.8,-21005,15.7
-3.43,-21179,15.8
-3.36,-21353,15.9
-3.44,-21535,16
-2.8,-21726,16.1
-3.28,-21916,16.2
-2.98,-22107,16.3
-3,-22297,16.4
-3.05,-22488,16.5
-3.19,-22678,16.6
-2.79,-22869,16.7
-3.49,-23059,16.8
-3.89,-23249,16.9
-3.43,-23440,17
-2.79,-23630,17.1
-2.76,-23821,17.2
-2.95,-24011,17.3
-2.76,-24202,17.4
-2.82,-24392,17.5
-2.99,-24582,17.6
-2.23,-24963,17.7
-2.88,-25154,17.8
-2.31,-25344,17.9
-2.31,-25535,18
-1.96,-25725,18.1
-2.04,-25916,18.2
-2.38,-26106,18.3
-2.69,-26280,18.4
-2.91,-26429,18.5
-2.77,-26578,18.6
-2.86,-26728,18.7
-2.24,-26877,18.8
-1.75,-27027,18.9
-1.83,-27176,19
-2.18,-27325,19.1
-2.78,-27475,19.2
-3.46,-27624,19.3
-2.97,-27774,19.4
-3.18,-27923,19.5
-3.28,-28072,19.6
-3.31,-28222,19.7
-3.45,-28371,19.8
-3.55,-28521,19.9
-3.42,-28670,20
-2.22,-28969,20.1
-1.38,-29118,20.2
-3.17,-29267,20.3
-2.56,-29417,20.4
-3.18,-29566,20.5
-2.71,-29716,20.6
-2.97,-29865,20.7
-2.99,-30105,20.8
-2.54,-30355,20.9
-2.4,-30606,21
-2.54,-30856,21.1
-2.92,-31106,21.2
-3.14,-31356,21.3
-3.06,-31606,21.4
-3.5,-31857,21.5
-3.38,-32107,21.6
-2.71,-32357,21.7
-2.42,-32607,21.8
-2.66,-32857,21.9
-2.77,-33108,22
-2.98,-33358,22.1
-2.39,-33608,22.2
-2.76,-33858,22.3
-3.2,-34108,22.4
-2.42,-34359,22.5
-2.96,-34609,22.6
-3.62,-34859,22.7
-3.17,-35109,22.8
-2.85,-35359,22.9
-3.05,-35610,23
-4.01,-35860,23.1
-3.63,-36110,23.2
-3.59,-36299,23.3
-3.06,-36490,23.4
-3.22,-36680,23.5
-3.15,-36870,23.6
-3.56,-37060,23.7
-3.59,-37250,23.8
-3.41,-37440,23.9
-3.31,-37630,24
-2.81,-37820,24.1
-4.28,-38010,24.2
-3.88,-38200,24.3
-3.96,-38390,24.4
-4.36,-38580,24.5
-4.73,-38770,24.6
-4,-38960,24.7
-4.31,-39150,24.8
-4.52,-39340,24.9
-5.41,-39530,25
-5.23,-39720,25.1
-4.84,-39910,25.2
-4.27,-40100,25.3
-3.88,-40290,25.4
-3.68,-40480,25.5
-3.94,-40671,25.6
-4.5,-40861,25.7
-4.31,-41051,25.8
-3.93,-41241,25.9
-3.6,-41431,26
-4.46,-41621,26.1
-2.86,-41811,26.2
-3.73,-42001,26.3
-3.15,-42191,26.4
-3.58,-42381,26.5
-4.78,-42571,26.6
-4.95,-42761,26.7
-3.66,-42951,26.8
-4.5,-43141,26.9
-4.28,-43331,27
-4.74,-43521,27.1
-3.8,-43711,27.2
-4.29,-43901,27.3
-2.94,-44091,27.4
-3.47,-44281,27.5
-3.29,-44471,27.6
-4.16,-44661,27.7
-3.95,-45034,27.8
-3.94,-45454,27.9
-3.86,-45873,28
-3.81,-46292,28.1
-3.54,-46711,28.2
-3.2,-47130,28.3
-3.54,-47549,28.4
-3.12,-47968,28.5
-3.59,-48387,28.6
-2.84,-48807,28.7
-2.95,-49226,28.8
-2.56,-49645,28.9
-2.32,-50064,29
-2.79,-50483,29.1
-2.32,-50902,29.2
-1.97,-51321,29.3
-1.81,-51740,29.4
-1.78,-52160,29.5
-1.76,-52579,29.6
-1.4,-52998,29.7
-1.94,-53417,29.8
-2.91,-53836,29.9
-2.84,-54255,30
-2.19,-54674,30.1
-1.71,-55093,30.2
-1.57,-55513,30.3
-1.92,-55932,30.4
-1.88,-56351,30.5
-2.94,-56770,30.6
-1.9,-57189,30.7
-3.16,-57608,30.8
-3,-58027,30.9
-3.39,-58447,31
-3.12,-58866,31.1
-3.15,-59285,31.2
-3.13,-59704,31.3
-3.21,-60123,31.4
-3.18,-60342,31.5
-3.84,-60474,31.6
-3.83,-60606,31.7
-3.53,-60738,31.8
-3.17,-60870,31.9
-3.49,-61003,32
-2.87,-61135,32.1
-3.39,-61267,32.2
-3.3,-61399,32.3
-3.16,-61531,32.4
-2.57,-61664,32.5
-3.73,-61796,32.6
-3.22,-61928,32.7
-3.49,-62060,32.8
-3.79,-62192,32.9
-2.99,-62324,33
-3.08,-62457,33.1
-2.56,-62589,33.2
-3.46,-62721,33.3
-2.92,-62853,33.4
-3.91,-62985,33.5
-3.16,-63118,33.6
-3.14,-63250,33.7
-3.25,-63382,33.8
-2.07,-63514,33.9
-3.35,-63646,34
-0.36,-63779,34.1
-0.23,-63911,34.2
-2.01,-64043,34.3
-2.33,-64175,34.4
-2.77,-64307,34.5
-3.33,-64572,34.6
-3.02,-64704,34.7
-3.16,-64836,34.8
-2.88,-64968,34.9
-3.72,-65233,35
-3,-65470,35.1
-3.89,-65732,35.2
-3.69,-65994,35.3
-3.9,-66256,35.4
-3.91,-66518,35.5
-3.28,-66780,35.6
-3.17,-67042,35.7
-3.16,-67304,35.8
-2.89,-67566,35.9
-2.79,-67828,36
-3.16,-68090,36.1
-3.32,-68352,36.2
-3.06,-68614,36.3
-3.11,-68877,36.4
-2.67,-69139,36.5
-3.53,-69401,36.6
-3.31,-69663,36.7
-3.95,-69925,36.8
-3.93,-70187,36.9
-4.14,-70449,37
-4.16,-70711,37.1
-4.14,-70973,37.2
-4.61,-71235,37.3
-3.17,-71497,37.4
-3.08,-71759,37.5
-3.12,-72021,37.6
-2.79,-72283,37.7
-2.71,-72545,37.8
-3.04,-72807,37.9
-2.54,-73069,38
-2.57,-73272,38.1
-2.6,-73414,38.2
-2.7,-73556,38.3
-2.62,-73699,38.4
-3.2,-73841,38.5
-2.97,-73984,38.6
-2.8,-74126,38.7
-2.42,-74268,38.8
-2.92,-74411,38.9
-3.23,-74553,39
-3.73,-74695,39.1
-3.46,-74838,39.2
-3.09,-74980,39.3
-3.37,-75122,39.4
-3.34,-75265,39.5
-3.63,-75407,39.6
-3.57,-75550,39.7
-3.42,-75692,39.8
-3.19,-75834,39.9
-2.87,-75977,40
-1.8,-76119,40.1
-1.91,-76261,40.2
-2.2,-76404,40.3
-1.81,-76546,40.4
-2.06,-76688,40.5
-1.89,-76831,40.6
-2.3,-76973,40.7
-2.08,-77116,40.8
-2.02,-77258,40.9
-2.02,-77400,41
-2.01,-77543,41.1
-1.86,-77685,41.2
-2.02,-77827,41.3
-2,-77970,41.4
-1.65,-78112,41.5
-1.6,-78197,41.6
-2.24,-78268,41.7
-2.01,-78339,41.8
-1.78,-78410,41.9
-1.52,-78482,42
-1.75,-78553,42.1
-1.43,-78624,42.2
-1.96,-78695,42.3
-1.55,-78767,42.4
-1.5,-78838,42.5
-1.83,-78909,42.6
-1.62,-78980,42.7
-1.5,-79051,42.8
-1.22,-79123,42.9
-1.42,-79194,43
-1.02,-79265,43.1
-1.65,-79336,43.2
-2.63,-79408,43.3
-2.08,-79479,43.4
-1.74,-79550,43.5
-1.69,-79621,43.6
-1.14,-79692,43.7
-1.47,-79764,43.8
-1.45,-79835,43.9
-1.6,-79906,44
-1.32,-79977,44.1
-1.16,-80049,44.2
-1.34,-80120,44.3
-1.54,-80191,44.4
-1.18,-80262,44.5
-1.45,-80333,44.6
-1.53,-80405,44.7
-1.46,-80476,44.8
-1.36,-80547,44.9
-1.3,-80618,45
-1.51,-80715,45.1
-1.82,-80823,45.2
-1.41,-80930,45.3
-1.93,-81038,45.4
-2.07,-81145,45.5
-1.78,-81253,45.6
-1.82,-81360,45.7
-1.65,-81468,45.8
-1.73,-81575,45.9
-1.78,-81683,46
-1.75,-81790,46.1
-1.85,-81898,46.2
-1.51,-82005,46.3
-2.19,-82113,46.4
-2.15,-82220,46.5
-3.25,-82328,46.6
-3.02,-82435,46.7
-2.75,-82543,46.8
-3.67,-82650,46.9
-3.91,-82757,47
-3.76,-82865,47.1
-4.21,-82972,47.2
-4.32,-83080,47.3
-4.28,-83187,47.4
-3.91,-83295,47.5
-4.08,-83402,47.6
-4.33,-83510,47.7
-4.22,-83617,47.8
-4.46,-83725,47.9
-4.49,-83832,48
-3.89,-83940,48.1
-4.68,-84047,48.2
-3.79,-84155,48.3
-4.17,-84262,48.4
-3.9,-84370,48.5
-3.84,-84477,48.6
-4.27,-84585,48.7
-4.34,-84692,48.8
-4.02,-84800,48.9
-4.35,-84907,49
-4.64,-85015,49.1
-4.74,-85122,49.2
-4.64,-85230,49.3
-4.44,-85337,49.4
-4.42,-85445,49.5
-3.94,-85552,49.6
-3.33,-85660,49.7
-3.07,-85767,49.8
-3.38,-85874,49.9
-3.22,-85982,50
-3.52,-86089,50.1
-3.22,-86197,50.2
-3.75,-86304,50.3
-3.75,-86412,50.4
-3.26,-86519,50.5
-3.62,-86627,50.6
-3.8,-86734,50.7
-3.73,-86842,50.8
-3.73,-86949,50.9
-4.12,-87057,51
-3.72,-87164,51.1
-3.62,-87272,51.2
-3.61,-87379,51.3
-3.83,-87487,51.4
-3.84,-87594,51.5
-3.92,-87702,51.6
-4.2,-87809,51.7
-4.07,-87917,51.8
-4.61,-88024,51.9
-4.13,-88132,52
-4.4,-88239,52.1
-4.28,-88347,52.2
-4.43,-88454,52.3
-4.36,-88562,52.4
-3.94,-88669,52.5
-4.2,-88776,52.6
-4.22,-88884,52.7
-3.97,-88991,52.8
-4.57,-89099,52.9
-4.23,-89206,53
-4.36,-89314,53.1
-4.51,-89421,53.2
-4.33,-89529,53.3
-4.26,-89636,53.4
-4.45,-89851,53.5
-4.5,-89959,53.6
-4.55,-90066,53.7
-4.33,-90174,53.8
-4.23,-90281,53.9
-4.32,-90389,54
-4.57,-90496,54.1
-3.75,-90604,54.2
-4.28,-90711,54.3
-4.47,-90819,54.4
-4.13,-90992,54.5
-3.67,-91184,54.6
-3.84,-91375,54.7
-3.61,-91567,54.8
-4.13,-91758,54.9
-3.89,-91949,55
-3.82,-92141,55.1
-3.49,-92332,55.2
-3.46,-92524,55.3
-3.61,-92715,55.4
-3.53,-92906,55.5
-2.7,-93098,55.6
-3.41,-93289,55.7
-3.15,-93481,55.8
-3.36,-93672,55.9
-3.06,-93863,56
-3.16,-94055,56.1
-3.02,-94246,56.2
-2.73,-94438,56.3
-2.56,-94629,56.4
-2.66,-94820,56.5
-3.24,-95012,56.6
-2.64,-95203,56.7
-2.46,-95395,56.8
-2.06,-95586,56.9
-2.18,-95777,57
-1.79,-95969,57.1
-2.83,-96160,57.2
-2.19,-96352,57.3
-2.06,-96543,57.4
-1.96,-96734,57.5
-1.5,-96926,57.6
-1.81,-97117,57.7
-1.88,-97309,57.8
-2.29,-97500,57.9
-1.49,-97692,58
-1.54,-97883,58.1
-2.03,-98074,58.2
-1.78,-98266,58.3
-1.49,-98457,58.4
-1.57,-98649,58.5
-1.66,-98840,58.6
-1.06,-99031,58.7
-1.6,-99223,58.8
-0.94,-99414,58.9
-0.96,-99606,59
-1.23,-99797,59.1
-1.09,-99988,59.2
-1.09,-100180,59.3
-0.67,-100371,59.4
-0.27,-100563,59.5
-1.17,-100754,59.6
-0.5,-100945,59.7
-1.01,-101137,59.8
-0.98,-101328,59.9
-0.73,-101520,60
-1.03,-101711,60.1
-0.48,-101875,60.2
-1.3,-102031,60.3
-0.35,-102186,60.4
-1.11,-102342,60.5
-0.39,-102498,60.6
-0.77,-102653,60.7
-1.02,-102809,60.8
-1.06,-102964,60.9
-1.08,-103120,61
-1.27,-103276,61.1
-1.42,-103431,61.2
-2.24,-103587,61.3
-1.74,-103742,61.4
-1.95,-103898,61.5
-2.25,-104053,61.6
-2.89,-104209,61.7
-2.75,-104365,61.8
-1.76,-104520,61.9
-2.08,-104676,62
-1.43,-104831,62.1
-1.01,-104987,62.2
-1.01,-105142,62.3
-0.7,-105298,62.4
-1.06,-105454,62.5
-1.43,-105609,62.6
-1.6,-105765,62.7
-0.87,-105920,62.8
-1.48,-106076,62.9
-1.96,-106232,63
-1.54,-106387,63.1
-1.34,-106543,63.2
-1.5,-106698,63.3
-1.85,-106854,63.4
-1.99,-107009,63.5
-1.69,-107165,63.6
-2.52,-107321,63.7
-1.99,-107476,63.8
-2.03,-107632,63.9
-1.83,-107787,64
-2.8,-107943,64.1
-2.34,-108099,64.2
-2.2,-108254,64.3
-2.34,-108410,64.4
-2.49,-108565,64.5
-2.14,-108720,64.6
-2.39,-108848,64.7
-2.92,-108975,64.8
-3.87,-109103,64.9
-4.3,-109231,65
-4.51,-109358,65.1
-3.21,-109486,65.2
-4.27,-109614,65.3
-3.32,-109741,65.4
-4.63,-109869,65.5
-3.47,-109997,65.6
-4.18,-110125,65.7
-3.36,-110252,65.8
-3.74,-110380,65.9
-2.47,-110508,66
-3.13,-110635,66.1
-2.69,-110763,66.2
-2.94,-110891,66.3
-2.8,-111018,66.4
-3.13,-111146,66.5
-3.28,-111274,66.6
-3.27,-111401,66.7
-3.02,-111529,66.8
-3.53,-111657,66.9
-3.29,-111784,67
-3.33,-111912,67.1
-3.09,-112040,67.2
-3.47,-112167,67.3
-3.52,-112295,67.4
-4.08,-112423,67.5
-4.11,-112550,67.6
-4.12,-112678,67.7
-4.17,-112806,67.8
-3.86,-112933,67.9
-4.14,-113061,68
-4.18,-113189,68.1
-3.76,-113316,68.2
-3.89,-113444,68.3
-3.98,-113572,68.4
-4.02,-113700,68.5
-3.51,-113827,68.6
-3.73,-113955,68.7
-3.75,-114083,68.8
-4.02,-114210,68.9
