d18O (permil),year (AD)
-25.71,1561
-26.31,1560
-25.47,1559
-26.66,1558
-26.69,1557
-27.1,1556
-26.28,1555
-25.08,1554
-26.59,1553
-26.7,1552
-25.61,1551
-24.93,1550
-25.92,1549
-24.84,1548
-25.46,1547
-26.43,1546
-25.62,1545
-25.44,1544
-24.95,1543
-24.36,1542
-25.29,1541
-25.78,1540
-24.82,1539
-26.19,1538
-25.4,1537
-25.1,1536
-24.88,1535
-25.69,1534
-25.23,1533
-24.65,1532
-25.37,1531
-26.2,1530
-24.05,1529
-25.2,1528
-25.25,1527
-24.86,1526
-27.18,1525
-25.41,1524
-26.33,1523
-27.09,1522
-25.79,1521
-24.98,1520
-25.53,1519
-25.66,1518
-26.17,1517
-27.34,1516
-25.55,1515
-23.98,1514
-25.57,1513
-26.11,1512
-26.12,1511
-26.69,1510
-27.87,1509
-25.68,1508
-23.83,1507
-24.98,1506
-23.98,1505
