dD (permil),year (AD)
-222.3,1922.916
-218.1,1922.851
-215.2,1922.786
-212.4,1922.721
-209.5,1922.656
-204.3,1922.591
-201.6,1922.526
-197,1922.461
-194.2,1922.396
-189.9,1922.331
-185,1922.266
-178.2,1922.201
-172.3,1922.136
-170.7,1922.071
-170,1922.006
-168.8,1921.914
-174,1921.818
-180,1921.723
-187.3,1921.627
-193,1921.531
-199.1,1921.436
-203.9,1921.34
-207.7,1921.245
-210.4,1921.149
-212.3,1921.054
-213.5,1920.967
-213.4,1920.893
-214,1920.818
-213.2,1920.743
-212.6,1920.668
-210.5,1920.594
-207.6,1920.519
-203.6,1920.444
-199,1920.37
-195.9,1920.295
-191.2,1920.22
-190.2,1920.146
-188.4,1920.071
-187.1,1919.997
-187.5,1919.947
-187.8,1919.896
-189.6,1919.846
-191.4,1919.795
-193.8,1919.744
-195.4,1919.694
-200.3,1919.643
-203.3,1919.592
-205.1,1919.542
-208.5,1919.491
-210.1,1919.44
-212.1,1919.39
-215.4,1919.339
-217.4,1919.288
-218.7,1919.238
-219.8,1919.187
-217.6,1919.136
-218.8,1919.086
-218.1,1919.035
-217.4,1918.959
-217.8,1918.823
-218.4,1918.688
-219.7,1918.553
-221.2,1918.418
-222.7,1918.283
-224.9,1918.148
-225,1918.013
-226.9,1917.944
-228.9,1917.883
-230.4,1917.821
-231.1,1917.76
-230.9,1917.699
-230.4,1917.637
-227.3,1917.576
-216.1,1917.514
-211,1917.453
-206.5,1917.391
-201.5,1917.33
-197.8,1917.269
-193.3,1917.207
-191.2,1917.146
-188.7,1917.084
-186.5,1917.023
-187,1916.949
-187.2,1916.868
-188.5,1916.787
-196.1,1916.706
-208.4,1916.625
-212.2,1916.544
-213.3,1916.463
-215.1,1916.317
-215.7,1916.245
-217.8,1916.172
-215.9,1916.099
-217.1,1916.026
-216.4,1915.933
-216.1,1915.829
-215,1915.726
-214.7,1915.622
-212.7,1915.518
-209.9,1915.414
-209.6,1915.31
-207.4,1915.206
-206.9,1915.102
-205.2,1914.998
-204.4,1914.894
-205,1914.79
-204.1,1914.686
-202.8,1914.582
-201.6,1914.478
-200.7,1914.374
-197.8,1914.27
-198,1914.166
-197.5,1914.062
-196.9,1913.979
-199.1,1913.927
-201.5,1913.875
-204.1,1913.823
-207.2,1913.771
-208.6,1913.719
-210,1913.667
-209.9,1913.615
-210.6,1913.563
-208.7,1913.511
-204.7,1913.459
-204,1913.407
-203.2,1913.355
-201.8,1913.303
-201.5,1913.251
-199.8,1913.199
-199.3,1913.147
-198.9,1913.095
-194.4,1913.043
-198.2,1912.989
-199.1,1912.927
-201.6,1912.865
-205.2,1912.802
-207.4,1912.74
-210.4,1912.667
-214.7,1912.594
-219,1912.522
-220.1,1912.449
-220.6,1912.376
-222.5,1912.303
-220.9,1912.231
-222.8,1912.158
-223.5,1912.085
-223.9,1912.012
-225.1,1911.924
-222.7,1911.833
-221.2,1911.742
-223.8,1911.651
-220.1,1911.56
-221.8,1911.469
-220.6,1911.378
-219.5,1911.287
-197.5,1911.196
-194.9,1911.106
-194.6,1911.015
-196.7,1910.898
-196.7,1910.777
-199.5,1910.655
-202.9,1910.534
-206,1910.413
-210.9,1910.292
-216.4,1910.17
-221.8,1910.049
-226.5,1909.954
-230.5,1909.877
-235.3,1909.8
-241.4,1909.722
-243.6,1909.645
-242.7,1909.568
-244.8,1909.491
-245.5,1909.414
-245.6,1909.336
-238.1,1909.259
-224.5,1909.182
-222,1909.105
-219.6,1909.028
-216.7,1908.906
-214,1908.761
-211.7,1908.616
-211.1,1908.471
-205.6,1908.326
-206.1,1908.181
-206.1,1908.036
-206.2,1907.937
-206.9,1907.853
-208.1,1907.768
-208.9,1907.684
-210.5,1907.6
-209.6,1907.516
-211.9,1907.432
-212.6,1907.347
-211.9,1907.263
-208.8,1907.179
-205.7,1907.095
-206.2,1907.011
-207.9,1906.896
-209.1,1906.778
-210.8,1906.659
-212.4,1906.54
-213.6,1906.422
-216.3,1906.303
-216.5,1906.185
-215.1,1906.066
-215.7,1905.972
-216.3,1905.91
-215.8,1905.848
-223.1,1905.786
-224.2,1905.724
-221.8,1905.662
-221.4,1905.6
-221.2,1905.538
-220.5,1905.475
-220,1905.413
-220,1905.351
-220.2,1905.289
-219.8,1905.227
-220.2,1905.165
-208.9,1905.099
-221.1,1905.034
-221.8,1904.966
-221.5,1904.896
-222,1904.826
-220.2,1904.755
-220.6,1904.685
-218.4,1904.615
-214.9,1904.544
-209.6,1904.474
-195.2,1904.404
-182.3,1904.333
-174.1,1904.263
-167.7,1904.193
-165.9,1904.122
-162.5,1904.052
-162.3,1903.985
-163.4,1903.926
-166.3,1903.868
-171.4,1903.81
-176.4,1903.751
-180.3,1903.693
-186.4,1903.635
-192.7,1903.576
-199.9,1903.518
-208.5,1903.459
-214,1903.401
-218.2,1903.343
-223.1,1903.284
-226.3,1903.226
-228,1903.168
-196.8,1903.109
-188.3,1903.051
-188.6,1902.991
-190.8,1902.924
-194.8,1902.858
-196.8,1902.791
-199.1,1902.724
-204,1902.657
-206.7,1902.595
-211.1,1902.533
-212.3,1902.47
-213.8,1902.408
-212.6,1902.346
-214.3,1902.284
-212.3,1902.222
-197,1902.16
-186,1902.098
-187.3,1902.035
-188,1901.95
-190,1901.835
-189,1901.719
-190.9,1901.603
-194.7,1901.487
-195.5,1901.372
-192.6,1901.256
-198.3,1901.14
-199.7,1901.024
-198.8,1900.916
-200.2,1900.81
-201.8,1900.704
-202.6,1900.598
-204.1,1900.492
-205.4,1900.385
-207.4,1900.279
-208.3,1900.173
-208.4,1900.067
-209.1,1899.976
-208.6,1899.911
-209.9,1899.845
-211.8,1899.78
-211.6,1899.715
-214.8,1899.649
-217,1899.584
-219.9,1899.519
-222.4,1899.453
-224.4,1899.388
-226.2,1899.323
-227,1899.257
-224.5,1899.192
-221,1899.127
-219.9,1899.06
-218.2,1898.987
-216.5,1898.869
-215.6,1898.75
-212.9,1898.632
-210.9,1898.513
-209,1898.395
-206.7,1898.276
-203.5,1898.157
-202.7,1898.039
-200,1897.92
-199.6,1897.802
-199.3,1897.683
-199.8,1897.564
-197.5,1897.446
-196.6,1897.327
-194.6,1897.209
-192,1897.09
-192.8,1896.981
-194.8,1896.902
-198.5,1896.823
-202.3,1896.744
-206.5,1896.664
-211.8,1896.585
-216,1896.506
-218.6,1896.427
-217.3,1896.348
-210.8,1896.269
-208.7,1896.19
-207.6,1896.111
-206.2,1896.032
-206.4,1895.958
-206.7,1895.887
-208.8,1895.817
-211.6,1895.746
-215.4,1895.676
-219.8,1895.605
-225.6,1895.535
-230.2,1895.464
-233.4,1895.394
-234.5,1895.323
-238.2,1895.26
-238.1,1895.198
-237.5,1895.135
-237.1,1895.072
-238,1895.009
-238.3,1894.954
-238.7,1894.9
-243,1894.845
-245.8,1894.791
-248.6,1894.737
-250.8,1894.683
-252.2,1894.629
-251.1,1894.575
-248.9,1894.521
-246.9,1894.467
-240.8,1894.413
-237.6,1894.359
-233.2,1894.305
-228.6,1894.25
-225.4,1894.196
-220.9,1894.142
-215.5,1894.088
-212.1,1894.034
-211.8,1893.97
-212.6,1893.89
-212.3,1893.81
-214,1893.73
-214.9,1893.649
-216.4,1893.569
-217.2,1893.489
-217.2,1893.409
-209.5,1893.329
-214.2,1893.248
-212.7,1893.168
-209.9,1893.088
-207.6,1893.008
-208.6,1892.912
-210.5,1892.815
-212.5,1892.719
-214.8,1892.622
-216.7,1892.525
-218.8,1892.428
-220.6,1892.331
-222.2,1892.234
-222.9,1892.137
-222.8,1892.04
-225.7,1891.929
-226.8,1891.819
-227.4,1891.709
-228.9,1891.6
-230.3,1891.49
-228.8,1891.38
-228.1,1891.27
-226.6,1891.161
-225.5,1891.051
-223.3,1890.953
-223.3,1890.864
-222.4,1890.776
-222.2,1890.687
-221.5,1890.599
-221.3,1890.51
-220.7,1890.422
-213.8,1890.333
-210.3,1890.245
-208.1,1890.156
-207.3,1890.068
-207,1889.979
-207.3,1889.887
-207.4,1889.796
-207.8,1889.704
-206.2,1889.613
-204.6,1889.522
-202.6,1889.43
-199.2,1889.339
-191.7,1889.247
-179.1,1889.156
-172.3,1889.064
-170.7,1888.961
-170.7,1888.831
-173.4,1888.7
-175.8,1888.569
-177.7,1888.439
-179.5,1888.308
-181.2,1888.177
-178.5,1888.047
-184.6,1887.966
-187,1887.906
-191.4,1887.845
-193.9,1887.785
-194.5,1887.724
-195.6,1887.663
-196.6,1887.603
-196.3,1887.542
-197.1,1887.482
-197.9,1887.421
-195.4,1887.361
-197.1,1887.3
-197.1,1887.24
-196.7,1887.179
-197.1,1887.119
-197.8,1887.058
-198.5,1886.998
-199.3,1886.944
-199.7,1886.89
-202.6,1886.835
-204.7,1886.781
-206.5,1886.727
-208.7,1886.673
-210.4,1886.619
-213,1886.565
-216.3,1886.511
-218.4,1886.456
-217.6,1886.402
-215.3,1886.348
-213,1886.294
-207.2,1886.24
-205.7,1886.186
-202.3,1886.132
-198.5,1886.078
-196.5,1886.023
-195.5,1885.926
-194.9,1885.795
-195.2,1885.663
-194.8,1885.532
-197.2,1885.401
-197.7,1885.27
-198.9,1885.139
-199.3,1885.008
-202.6,1884.949
-204.5,1884.895
-206.8,1884.84
-209.1,1884.786
-213.7,1884.731
-217.2,1884.675
-219.3,1884.618
-219.3,1884.561
-219.7,1884.505
-220.9,1884.448
-220.7,1884.391
-220.5,1884.334
-215.1,1884.278
-211.3,1884.221
-209.1,1884.164
-206.7,1884.107
-205.4,1884.051
-201.2,1883.985
-200.3,1883.849
-195.2,1883.712
-191.6,1883.575
-188.2,1883.438
-186,1883.301
-183.6,1883.165
-180.3,1883.028
-178.8,1882.926
-181.9,1882.74
-185.8,1882.647
-192.9,1882.554
-200.5,1882.461
-203.9,1882.368
-199.3,1882.275
-185.7,1882.182
-184.9,1882.089
-185.7,1881.996
-185.7,1881.906
-190.1,1881.817
-196.9,1881.727
-204.2,1881.638
-207.9,1881.549
-210.5,1881.459
-212.5,1881.37
-213.1,1881.28
-213.1,1881.191
-212.2,1881.101
-210.8,1881.012
-211.1,1880.937
-211.5,1880.864
-211.4,1880.792
-212.7,1880.719
-210,1880.631
-215.5,1880.543
-213.9,1880.455
-208.8,1880.367
-201.1,1880.279
-189.3,1880.191
-184.7,1880.103
-180.6,1880.015
-176.9,1879.91
-175.1,1879.802
-175.4,1879.694
-177,1879.585
-179.5,1879.477
-182.1,1879.369
-185.7,1879.26
-188.7,1879.152
-192.3,1879.044
-199.3,1878.952
-205.9,1878.872
-211.2,1878.791
-216.2,1878.711
-221.3,1878.63
-227.2,1878.55
-231.3,1878.469
-236.7,1878.389
-232.9,1878.309
-224.2,1878.228
-216,1878.148
-215.3,1878.067
-214.5,1877.988
-214.3,1877.911
-215.4,1877.835
-215.3,1877.758
-218.6,1877.682
-220.3,1877.605
-221.5,1877.529
-220.7,1877.452
-217.3,1877.376
-216.2,1877.31
-215.7,1877.244
-216.2,1877.178
-217.2,1877.112
-217.4,1877.046
-218.7,1876.978
-219,1876.907
-217.8,1876.836
-219.9,1876.764
-219.8,1876.693
-221,1876.622
-221.2,1876.551
-220.5,1876.48
-219.5,1876.409
-218.5,1876.338
-217.2,1876.267
-215.9,1876.195
-197,1876.124
-192.7,1876.053
-193.7,1875.971
-194.5,1875.855
-195.3,1875.739
-196.2,1875.623
-197.7,1875.508
-199.3,1875.392
-201.4,1875.276
-203.6,1875.16
-203.9,1875.045
-208.6,1874.96
-212.8,1874.894
-222.4,1874.828
-225.9,1874.762
-226.9,1874.697
-230.7,1874.631
-233.5,1874.565
-238.2,1874.499
-241.1,1874.434
-243.2,1874.368
-228.1,1874.302
-216.3,1874.237
-210.9,1874.171
-205.3,1874.105
-201.1,1874.039
-198,1873.857
-198.9,1873.752
-200.3,1873.648
-198.1,1873.544
-203.8,1873.439
-206.7,1873.335
-208.2,1873.231
-210,1873.126
-209.7,1873.022
-211.5,1872.935
-215.3,1872.854
-217,1872.772
-222.7,1872.691
-222.1,1872.609
-221.7,1872.528
-222.8,1872.446
-221.8,1872.365
-217.9,1872.283
-216.7,1872.202
-216.6,1872.12
-216.6,1872.038
-216.8,1871.937
-215.7,1871.819
-215.4,1871.7
-216,1871.581
-213.7,1871.463
-213.8,1871.344
-208.1,1871.226
-206.3,1871.107
-203,1870.989
-201,1870.881
-201.3,1870.772
-206.8,1870.663
-210.4,1870.554
-212.4,1870.446
-215.5,1870.337
-193.4,1870.228
-190.2,1870.119
-190.7,1870.011
-190.4,1869.853
-189.3,1869.69
-187.1,1869.244
-191.6,1868.978
-195.3,1868.915
-200.4,1868.853
-203.8,1868.79
-208.1,1868.727
-213.1,1868.665
-216.1,1868.602
-222.3,1868.54
-224.9,1868.477
-227.6,1868.415
-229.7,1868.352
-229.2,1868.289
-227.8,1868.227
-227.3,1868.164
-221.6,1868.102
-218.5,1868.039
-214,1867.961
-211.1,1867.858
-207.2,1867.754
-204.1,1867.651
-196.5,1867.548
-191.9,1867.444
-180.1,1867.341
-168.9,1867.238
-149,1867.134
-158.4,1867.031
-156.1,1866.948
-159.3,1866.874
-169.8,1866.799
-174.8,1866.725
-179.9,1866.651
-182.5,1866.576
-207.3,1866.502
-212.6,1866.428
-209.8,1866.353
-208,1866.279
-202.4,1866.205
-199.1,1866.131
-198.7,1866.056
-197.6,1865.973
-197.8,1865.859
-199.2,1865.735
-201.3,1865.611
-204.3,1865.487
-205.8,1865.362
-203.3,1865.238
-208.2,1865.114
-209.9,1864.99
-210,1864.871
-210.6,1864.753
-210.2,1864.634
-209.3,1864.516
-208.7,1864.397
-208.7,1864.278
-205.7,1864.16
-205.3,1864.041
-204.9,1863.886
-203.2,1863.712
-204.8,1863.538
-206.5,1863.364
-207.6,1863.19
-209.5,1863.016
-211.2,1862.926
-213.6,1862.845
-217.4,1862.763
-219.4,1862.682
-222.6,1862.6
-223.9,1862.518
-223.6,1862.437
-221,1862.355
-217.7,1862.274
-211.6,1862.192
-204.1,1862.111
-199,1862.029
-193.9,1861.956
-189.8,1861.887
-185.6,1861.819
-182,1861.75
-178.8,1861.681
-176.9,1861.613
-175,1861.544
-173.1,1861.475
-172.5,1861.341
-172.2,1861.274
-172.8,1861.207
-174,1861.14
-176.4,1861.073
-176.9,1861.006
-181,1860.93
-184.4,1860.853
-189.4,1860.775
-193.6,1860.698
-197.3,1860.621
-201.9,1860.544
-206.3,1860.467
-209,1860.389
-210.7,1860.312
-211.2,1860.235
-211,1860.158
-210.1,1860.081
-211.2,1860.004
-213.4,1859.919
-213.3,1859.834
-214.2,1859.749
-215.8,1859.664
-217.6,1859.579
-219.7,1859.494
-219.9,1859.41
-221,1859.325
-220.7,1859.24
-221.5,1859.155
-221.6,1859.07
-222.1,1858.989
-224,1858.925
-225.3,1858.861
-226.1,1858.798
-227.2,1858.734
-228.7,1858.67
-228.2,1858.607
-227.3,1858.543
-226.6,1858.479
-223.4,1858.415
-221.6,1858.352
-216.6,1858.292
-210.8,1858.233
-209.1,1858.173
-204.4,1858.114
-205.7,1858.055
-202.6,1857.991
-204,1857.878
-204.5,1857.766
-211.2,1857.653
-208.8,1857.541
-210.9,1857.428
-214.1,1857.316
-219.4,1857.203
-224.3,1857.091
-230.5,1856.989
-232.2,1856.929
-237.2,1856.869
-238.2,1856.81
-241.9,1856.75
-244.9,1856.69
-246.7,1856.631
-239.4,1856.571
-226.9,1856.512
-224,1856.452
-223.1,1856.392
-220.3,1856.333
-218.7,1856.273
-215.7,1856.213
-211.4,1856.154
-209.6,1856.094
-209.1,1856.034
-209.9,1855.954
-211.6,1855.846
-211.9,1855.738
-214.7,1855.63
-214.8,1855.522
-216.4,1855.414
-215.7,1855.306
-217.3,1855.198
-217.8,1855.09
-219,1854.989
-222.7,1854.924
-230.5,1854.793
-228,1854.728
-237.7,1854.664
-238.6,1854.601
-239.5,1854.537
-236.1,1854.473
-232.2,1854.41
-227.4,1854.346
-221.2,1854.282
-218.7,1854.218
-214.9,1854.155
-209.4,1854.091
-206.8,1854.027
-205,1853.956
-203.8,1853.88
-201.4,1853.803
-200.1,1853.727
-200.8,1853.651
-198.9,1853.574
-199.4,1853.498
-198.8,1853.422
-197.7,1853.345
-198.5,1853.269
-196.1,1853.193
-196.9,1853.116
-196.1,1853.04
-196.1,1852.958
-194.1,1852.869
-195.2,1852.781
-195.8,1852.692
-196,1852.603
-197.5,1852.515
-201.2,1852.426
-204.6,1852.338
-206.1,1852.249
-209.7,1852.16
-216.8,1852.072
-222.7,1851.981
-226.2,1851.879
-226.8,1851.777
-229,1851.675
-229.1,1851.572
-232.6,1851.47
-233.2,1851.368
-235,1851.266
-233.6,1851.164
-233.1,1851.062
-232.1,1850.969
-226.9,1850.705
-224.6,1850.617
-221,1850.53
-216.8,1850.442
-205.5,1850.354
-198.1,1850.266
-192.6,1850.178
-189.9,1850.09
-189.6,1850.003
-192.3,1849.852
-196,1849.777
-202.9,1849.703
-208.4,1849.628
-212.8,1849.553
-216.8,1849.478
-218.3,1849.403
-217.6,1849.328
-215.7,1849.253
-204.1,1849.178
-197.6,1849.103
-189.3,1849.028
-186.2,1848.949
-185.5,1848.867
-186.4,1848.784
-187.7,1848.702
-189.9,1848.62
-191.6,1848.538
-189.3,1848.456
-190.6,1848.373
-188.7,1848.291
-188.9,1848.209
-187.5,1848.127
-187.9,1848.045
-189.8,1847.947
-193.8,1847.832
-198.7,1847.716
-205.6,1847.6
-210.5,1847.484
-211.2,1847.368
-218.5,1847.131
-220.5,1847.013
-220.2,1846.903
-221.4,1846.794
-220.1,1846.686
-218.4,1846.577
-215,1846.469
-212.5,1846.36
-201,1846.251
-162.4,1846.143
-165.5,1846.034
-171.5,1845.948
-178.4,1845.873
-189.2,1845.798
-199.5,1845.722
-204.4,1845.647
-210.5,1845.572
-213.7,1845.497
-216.1,1845.421
-215,1845.346
-212.8,1845.271
-209.4,1845.195
-205.6,1845.12
-203.3,1845.045
-202.4,1844.958
-202,1844.855
-204.9,1844.751
-206.6,1844.648
-210.3,1844.544
-213.7,1844.441
-216.1,1844.337
-219.4,1844.234
-220.4,1844.13
-220.6,1844.026
-221.2,1843.934
-219,1843.845
-219,1843.757
-217.2,1843.668
-213.7,1843.579
-215.2,1843.49
-215.1,1843.404
-215.6,1843.317
-216.2,1843.231
-216.5,1843.144
-217.1,1843.057
-217,1842.979
-217.8,1842.918
-219.4,1842.857
-223.7,1842.796
-225.4,1842.735
-225.3,1842.674
-226.8,1842.613
-227.7,1842.552
-225.3,1842.491
-226.3,1842.429
-223.3,1842.368
-222.2,1842.307
-218.7,1842.246
-216.5,1842.185
-213.4,1842.124
-212.6,1842.063
-212.3,1842.002
-211.7,1841.912
-215.4,1841.821
-214.9,1841.73
-220,1841.639
-223.2,1841.548
-225,1841.457
-225.3,1841.366
-225.6,1841.275
-224.5,1841.184
-222.9,1841.093
-220.9,1841.002
-221.3,1840.869
-221.4,1840.735
-220.8,1840.601
-221.8,1840.466
-218.6,1840.332
-221.8,1840.198
-221.4,1840.064
-220.6,1839.947
-226,1839.741
-230.6,1839.636
-230.4,1839.532
-232,1839.428
-230,1839.323
-226.1,1839.219
-225.1,1839.115
-223.5,1839.01
-220.9,1838.898
-221.8,1838.784
-221.8,1838.671
-218,1838.557
-214.1,1838.444
-213.9,1838.33
-207.7,1838.217
-206.2,1838.104
-211,1837.993
-211.3,1837.919
-214.8,1837.845
-217.1,1837.77
-224.4,1837.696
-225.6,1837.621
-229.9,1837.547
-227.6,1837.472
-226.2,1837.398
-221.2,1837.323
-218,1837.249
-213.4,1837.175
-214,1837.1
-220.1,1837.026
-215.1,1836.912
-214.9,1836.778
-215.5,1836.644
-219.2,1836.51
-219.4,1836.376
-224.8,1836.242
-223.6,1836.108
-233.1,1835.982
-238.7,1835.89
-246.1,1835.797
-249.5,1835.705
-261,1835.613
-266.8,1835.52
-278,1835.428
-282,1835.336
-262.8,1835.243
-233.8,1835.151
-234.2,1835.059
-238.9,1834.949
-238,1834.811
-238.5,1834.672
-232.2,1834.534
-218,1834.395
-214.7,1834.256
-201.3,1834.118
-199.5,1833.984
-198.1,1833.877
-197.6,1833.769
-196.4,1833.662
-197.4,1833.554
-197.4,1833.447
-197.4,1833.339
-194.5,1833.232
-195.5,1833.125
-193.5,1833.017
-200,1832.947
-199.9,1832.883
-205.3,1832.819
-208.9,1832.755
-211.7,1832.692
-218.7,1832.628
-225.2,1832.564
-228.2,1832.501
-228.2,1832.437
-228.5,1832.373
-230.5,1832.31
-227.7,1832.246
-207.6,1832.182
-202.5,1832.118
-198.3,1832.055
-195.3,1831.992
-196.2,1831.885
-201.7,1831.835
-206.5,1831.784
-208.5,1831.734
-213.2,1831.683
-215.7,1831.633
-219.9,1831.583
-222.4,1831.532
-223.6,1831.482
-223.6,1831.431
-222.4,1831.381
-220,1831.33
-219,1831.28
-216.8,1831.23
-212.2,1831.179
-206.7,1831.129
-202.5,1831.078
-199.3,1831.028
-199.9,1830.951
-201.3,1830.84
-203.8,1830.73
-208.5,1830.62
-216.6,1830.51
-224,1830.4
-231,1830.29
-233.8,1830.179
-237.9,1830.069
-237.7,1829.965
-246.8,1829.872
-242,1829.778
-247.8,1829.685
-243,1829.592
-240.1,1829.498
-237.9,1829.405
-236.2,1829.311
-233.2,1829.218
-227.8,1829.124
-230.5,1829.031
-228.1,1828.95
-227.3,1828.875
-229,1828.8
-230.8,1828.725
-232.6,1828.65
-233.9,1828.575
-233.8,1828.5
-229.9,1828.425
-225.7,1828.346
-222.5,1828.268
-220.4,1828.189
-212.8,1828.111
-207,1828.032
-204.3,1827.947
-202.3,1827.857
-200.3,1827.768
-197.8,1827.678
-193.7,1827.588
-185.5,1827.498
-182.9,1827.409
-175.8,1827.319
-167.9,1827.229
-161.9,1827.139
-157.8,1827.05
-158.9,1826.976
-161.7,1826.923
-173.2,1826.87
-179.9,1826.817
-186.4,1826.765
-199.2,1826.712
-209.3,1826.659
-219.4,1826.606
-226.5,1826.553
-231.7,1826.5
-233.3,1826.447
-234.9,1826.394
-235,1826.341
-235,1826.288
-233.1,1826.235
-227.8,1826.182
-224.6,1826.129
-219.8,1826.076
-217.3,1826.023
-217.7,1825.96
-216.9,1825.888
-217.1,1825.817
-221.2,1825.745
-223,1825.674
-227.2,1825.602
-230.6,1825.531
-236.2,1825.459
-230.9,1825.318
-227.6,1825.248
-227.3,1825.178
-225.6,1825.108
-226.3,1825.038
-225.5,1824.952
-225.6,1824.849
-226.6,1824.746
-227.6,1824.643
-227.3,1824.54
-228.8,1824.436
-229.1,1824.333
-227.8,1824.23
-229.5,1824.127
-230,1824.024
-228.3,1823.921
-227,1823.818
-225.6,1823.715
-224.7,1823.613
-222.6,1823.51
-219.6,1823.408
-216.7,1823.305
-215,1823.202
-213.8,1823.1
-214.1,1822.996
-216.7,1822.878
-216.3,1822.76
-218.5,1822.642
-221.2,1822.523
-222.9,1822.405
-224.4,1822.287
-224.1,1822.168
-217.9,1822.05
-217.6,1821.949
-215.3,1821.861
-214.6,1821.773
-215,1821.685
-211.4,1821.597
-212,1821.509
-205.6,1821.421
-199.6,1821.333
-197.5,1821.244
-197.4,1821.156
-193.7,1821.068
-198,1820.902
-203.3,1820.821
-206.3,1820.74
-210.6,1820.66
-215.6,1820.579
-220.7,1820.498
-222.9,1820.418
-225.2,1820.337
-221.8,1820.256
-192.8,1820.176
-187.2,1820.095
-188.1,1820.014
-188.9,1819.882
-191,1819.739
-193.5,1819.595
-197.3,1819.452
-198.8,1819.308
-201.6,1819.165
-206,1819.021
-210.5,1818.925
-212.2,1818.837
-212.7,1818.749
-224.5,1818.661
-229.2,1818.573
-229.1,1818.485
-230.1,1818.397
-229.9,1818.309
-233.3,1818.221
-230.9,1818.133
-229.6,1818.044
-228.5,1817.953
-228,1817.859
-229.3,1817.765
-233,1817.67
-235.3,1817.576
-239.4,1817.481
-241.3,1817.387
-239.6,1817.293
-215.9,1817.198
-212.3,1817.104
-212.3,1817.009
-213.1,1816.94
-210.2,1816.873
-211.6,1816.805
-206.7,1816.735
-209.6,1816.665
-213.4,1816.595
-217,1816.524
-218.9,1816.454
-217.1,1816.384
-220.1,1816.314
-219.3,1816.243
-213.8,1816.173
-212.2,1816.103
-201.9,1816.032
-203.3,1815.105
-206.2,1814.064
-206.4,1813.958
-205.9,1813.853
-204.5,1813.747
-196.2,1813.642
-194.6,1813.537
-187.1,1813.431
-184.2,1813.326
-183.4,1813.221
-185.3,1813.116
-187.7,1813.011
-189.8,1812.905
-192.1,1812.8
-196.5,1812.695
-198.8,1812.59
-192.9,1812.484
-195.6,1812.379
-194.3,1812.274
-192.3,1812.168
-191,1812.063
-190.2,1811.957
-189.6,1811.852
-186.4,1811.747
-187.3,1811.641
-188.6,1811.536
-189.4,1811.431
-207.2,1811.326
-211.3,1811.22
-208.2,1811.115
-199.7,1811.01
-209.6,1810.847
-209,1810.766
-208.8,1810.685
-207.4,1810.604
-200.5,1810.441
-198.6,1810.36
-196.6,1810.279
-195.1,1810.198
-196.4,1810.117
-196.9,1810.036
-197.9,1809.955
-199.3,1809.874
-199.7,1809.793
-202.3,1809.712
-204.4,1809.63
-208,1809.549
-210.2,1809.468
-211,1809.387
-212.5,1809.305
-211.4,1809.224
-212.2,1809.143
-210.5,1809.062
-209.1,1808.981
-205.5,1808.9
-201.6,1808.819
-199,1808.737
-196.2,1808.656
-193.4,1808.575
-193.6,1808.494
-193.2,1808.412
-192.8,1808.331
-195.2,1808.25
-195.3,1808.169
-198.2,1808.088
-200.6,1808.007
-201.5,1807.926
-204.6,1807.844
-212.3,1807.763
-217.6,1807.682
-223.8,1807.601
-223.5,1807.519
-226.4,1807.438
-225.3,1807.357
-227.4,1807.276
-226.4,1807.195
-224.9,1807.114
-222,1807.033
-222.2,1806.951
-222.1,1806.87
-224.5,1806.789
-225.3,1806.708
-228.2,1806.626
-231.3,1806.545
-236.8,1806.331
-236.9,1806.224
-234.2,1806.116
-228.9,1806.009
-220.4,1805.902
-212.4,1805.794
-210.7,1805.687
-212.3,1805.58
-216,1805.473
-224.1,1805.365
-228.9,1805.258
-233.1,1805.151
-237.2,1805.044
-238.7,1804.936
-236.3,1804.829
-232.5,1804.722
-226.6,1804.614
-220.8,1804.507
-218.9,1804.399
-214.8,1804.292
-212.6,1804.185
-210,1804.078
-208.8,1803.971
-207.2,1803.863
-207.1,1803.756
-206,1803.649
-207.8,1803.541
-209.3,1803.434
-212.8,1803.327
-216.7,1803.22
-220.1,1803.112
-226.7,1803.005
-232.9,1802.898
-232.6,1802.791
-232.1,1802.683
-230.6,1802.576
-229,1802.469
-224.8,1802.361
-222.9,1802.254
-219.1,1802.146
-213.1,1802.039
-202.9,1801.933
-201.6,1801.828
-200.3,1801.722
-204.8,1801.617
-206.5,1801.511
-209.3,1801.405
-210.6,1801.299
-211.1,1801.193
-210.6,1801.088
-209.8,1800.982
-209.3,1800.876
-208.7,1800.77
-208.9,1800.664
-208.4,1800.559
-205.5,1800.453
-203.6,1800.347
-204.2,1800.241
-204.3,1800.136
-206.3,1800.03
-208.8,1799.924
-210.5,1799.819
-211.4,1799.713
-211.2,1799.607
-210.7,1799.501
-210.3,1799.396
-209.8,1799.29
-208.9,1799.184
-207.8,1799.078
-206.5,1798.972
-204.6,1798.867
-203.8,1798.761
-201.4,1798.655
-200.1,1798.549
-199.3,1798.443
-200.1,1798.338
-201.1,1798.232
-203.7,1798.126
-205.2,1798.02
-208.1,1797.914
-211.8,1797.809
-217.9,1797.703
-221.3,1797.598
-223.9,1797.492
-222.3,1797.39
-221.9,1797.288
-222.9,1797.186
-224.3,1797.084
-225.9,1796.982
-226.5,1796.88
-223,1796.778
-222,1796.676
-220.4,1796.574
-220,1796.472
-220.8,1796.37
-220.8,1796.268
-220.5,1796.166
