d18O (permil),year (AD),depth (cm)
-12.4,-35.15,156.55
-12.8,-37.78,156.75
-13,-40.4,156.95
-12.6,-41.71,157.05
-13,-43.02,157.15
-13,-45.64,157.35
-12.5,-48.25,157.55
-13,-50.86,157.75
-13.1,-53.47,157.95
-12.9,-54.77,158.05
-13.2,-56.07,158.15
-13.2,-58.67,158.35
-14.3,-61.27,158.55
-13.2,-66.45,158.95
-12.6,-67.74,159.05
-12.8,-69.03,159.15
-13.1,-71.61,159.35
-13.3,-74.19,159.55
-13.5,-76.76,159.75
-13.8,-79.34,159.95
-12.8,-80.62,160.05
-13.6,-81.9,160.15
-14,-84.47,160.35
-13.6,-89.58,160.75
-13.1,-92.14,160.95
-13.5,-93.41,161.05
-13.4,-94.69,161.15
-13.6,-97.24,161.35
-13.4,-102.32,161.75
-13.9,-104.86,161.95
-12.5,-106.12,162.05
-13.2,-107.39,162.15
-13.2,-109.92,162.35
-13.4,-114.97,162.75
-13.2,-117.49,162.95
-13.5,-118.75,163.05
-13,-120.01,163.15
-13.1,-122.53,163.35
-13.4,-127.54,163.75
-13.9,-130.05,163.95
-13.7,-131.3,164.05
-13.3,-132.55,164.15
-13,-135.05,164.35
-12.9,-140.04,164.75
-12.9,-142.53,164.95
-12.5,-143.77,165.05
-12.8,-145.01,165.15
-12.9,-147.49,165.35
-13,-152.45,165.75
-13.1,-154.92,165.95
-12.8,-156.16,166.05
-13.1,-157.4,166.15
-13.2,-159.86,166.35
-13.1,-164.79,166.75
-13.1,-167.25,166.95
-12.8,-168.48,167.05
-13,-169.7,167.15
-13.2,-177.05,167.75
-13.2,-179.5,167.95
-12.6,-180.72,168.05
-13,-181.94,168.15
-13.2,-184.38,168.35
-12.9,-189.25,168.75
-12.8,-191.68,168.95
-13,-192.89,169.05
-13.8,-194.1,169.15
-14.6,-196.53,169.35
-13.5,-201.37,169.75
-13.5,-203.78,169.95
-13,-204.99,170.05
-13.4,-206.2,170.15
-13,-208.61,170.35
-13.2,-211.01,170.55
-13.1,-213.42,170.75
-13.1,-215.82,170.95
-13.4,-218.22,171.15
-13.4,-220.62,171.35
-12.5,-223.01,171.55
-13.3,-225.4,171.75
-14.9,-227.79,171.95
-15,-230.18,172.15
-14.1,-232.56,172.35
-13.3,-234.95,172.55
-13,-237.32,172.75
-13.2,-239.7,172.95
-13.4,-242.08,173.15
-12.8,-244.45,173.35
-12.7,-246.82,173.55
-12.7,-249.18,173.75
-12.9,-251.55,173.95
-12.9,-253.91,174.15
-12.9,-256.27,174.35
-13,-258.62,174.55
-13.3,-260.98,174.75
-13,-263.33,174.95
-12.9,-265.68,175.15
-13,-268.02,175.35
-13,-270.37,175.55
-13.1,-272.71,175.75
-13.3,-275.05,175.95
-13.2,-277.39,176.15
