d18O (permil),year (AD),depth (cm)
-2.25,-55890,14.7
-2.46,-57020,14.8
-1.84,-57360,14.9
-2.25,-57690,15
-2.73,-58020,15.1
-3,-58360,15.2
-2.78,-58690,15.3
-2.79,-59020,15.4
-2.73,-59360,15.5
-2.78,-59690,15.6
-2.55,-60020,15.7
-2.8,-60360,15.8
-2.54,-60690,15.9
-2.52,-61020,16
-2.68,-61360,16.1
-2.24,-61690,16.2
-2.3,-62020,16.3
-2.56,-62360,16.4
-2.23,-62690,16.5
-3.38,-63020,16.6
-3.28,-63360,16.7
-3.09,-63690,16.8
-3.39,-64020,16.9
-2.84,-64360,17
-2.62,-64690,17.1
-2.84,-65020,17.2
-2.82,-65360,17.3
-2.72,-65690,17.4
-2.62,-66020,17.5
-3.04,-66370,17.6
-2.87,-66710,17.7
-2.59,-67060,17.8
-2.65,-67400,17.9
-2.74,-67750,18
-2.76,-68090,18.1
-2.74,-68440,18.2
-2.63,-68780,18.3
-2.6,-69130,18.4
-2.69,-69470,18.5
-2.62,-69820,18.6
-3.01,-70160,18.7
-4,-70510,18.8
-3.58,-70860,18.9
-3.74,-71200,19
-3.3,-71550,19.1
-2.37,-71890,19.2
-2.3,-72240,19.3
-2.16,-72580,19.4
-2.52,-72930,19.5
-2.18,-73270,19.6
-2.51,-73610,19.7
-3.08,-73950,19.8
-2.96,-74300,19.9
-3,-74640,20
-1.76,-74980,20.1
-1.81,-75330,20.2
-1.44,-75670,20.3
-1.11,-76010,20.4
-1.56,-76350,20.5
-1.55,-76700,20.6
-1.38,-77040,20.7
-0.99,-77380,20.8
-1.05,-77720,20.9
-1.15,-78070,21
-0.93,-78410,21.1
-1.05,-78730,21.2
-1.56,-79040,21.3
-1.12,-79360,21.4
-1.09,-79670,21.5
-0.84,-79990,21.6
-1.45,-80310,21.7
-1.36,-80620,21.8
-1.4,-80940,21.9
-1.49,-81250,22
-1.7,-81570,22.1
-2.73,-81890,22.2
-2.9,-82200,22.3
-3.37,-82520,22.4
-3.75,-82830,22.5
-3.88,-83150,22.6
-3.81,-83460,22.7
-4.38,-83780,22.8
-4.22,-84100,22.9
-4.21,-84410,23
-4.18,-84730,23.1
-4.59,-85040,23.2
-4.38,-85360,23.3
-4.66,-85680,23.4
-4.66,-85990,23.5
-4.75,-86310,23.6
-4.97,-86620,23.7
-5.12,-86940,23.8
-5.11,-87260,23.9
