dD (permil),year (AD)
-274.790833,1884.525
-275.058067,1884.475
-277.198996,1884.43
-270.516114,1884.385
-263.670035,1884.34
-257.161568,1884.295
-248.092962,1884.25
-241.38662,1884.205
-235.118867,1884.16
-234.346745,1884.115
-235.573777,1884.07
-242.754407,1884.025
-249.051739,1883.97
-255.110488,1883.915
-264.909454,1883.86
-268.626267,1883.805
-266.647356,1883.75
-266.307708,1883.695
-262.627503,1883.64
-257.216513,1883.585
-253.078697,1883.53
-249.416797,1883.47
-246.631474,1883.415
-245.739642,1883.36
-242.422475,1883.305
-239.533427,1883.25
-238.131106,1883.195
-233.44314,1883.14
-230.505281,1883.085
-228.986014,1883.03
-230.809338,1882.965
-235.269515,1882.895
-240.668301,1882.825
-247.298569,1882.75
-253.279029,1882.675
-258.579175,1882.605
-264.068467,1882.535
-266.957515,1882.465
-266.590409,1882.395
-263.87322,1882.325
-259.741506,1882.25
-250.022876,1882.175
-249.69238000000001,1882.105
-246.509445,1882.035
-246.831806,1881.97
-247.173488,1881.91
-250.912675,1881.85
-254.730163,1881.79
-256.947031,1881.735
-260.78079,1881.68
-261.379751,1881.62
-263.513233,1881.56
-263.805087,1881.5
-261.751941,1881.44
-258.841539,1881.38
-253.310553,1881.32
-249.648653,1881.265
-240.988629,1881.21
-230.683241,1881.15
-225.554953,1881.09
-227.239976,1881.03
-228.753142,1880.96
-238.420925,1880.885
-249.706617,1880.81
-260.282503,1880.73
-268.511356,1880.655
-276.422933,1880.58
-280.473294,1880.5
-281.570577,1880.42
-280.742737,1880.345
-274.268028,1880.27
-270.967896,1880.19
-265.407792,1880.115
-262.096432,1880.04
-262.619064,1879.965
-264.402339,1879.9
-268.128129,1879.835
-272.529666,1879.765
-275.019311,1879.7
-275.234692,1879.635
-276.339159,1879.565
-277.323176,1879.5
-274.796784,1879.435
-269.863429,1879.365
-262.070913,1879.3
-255.656429,1879.235
-247.584223,1879.165
-246.132696,1879.1
-241.308563,1879.035
-246.643079,1878.965
-250.161654,1878.895
-258.224672,1878.825
-266.238694,1878.75
-269.920592,1878.675
-272.682781,1878.605
-271.404783,1878.535
-266.957313,1878.465
-261.659545,1878.395
-252.96059,1878.325
-244.658712,1878.25
-236.744725,1878.175
-230.384342,1878.105
-229.589166,1878.035
-229.251293,1877.96
-234.279579,1877.885
NA,1877.81
-247.002388,1877.73
-251.541727,1877.655
-254.817361,1877.58
-254.830631,1877.5
-252.992234,1877.42
-251.740776,1877.345
-250.804735,1877.27
-250.00956,1877.19
-249.331772,1877.115
-250.623039,1877.04
-251.528457,1876.97
-254.13549,1876.91
-258.121575,1876.845
-261.400271,1876.78
-265.552741,1876.72
-268.298597,1876.66
-270.167617,1876.595
-269.325486,1876.53
-267.586912,1876.47
-264.710961,1876.41
-258.62872,1876.345
-252.930874,1876.28
-245.318062,1876.22
-238.797372,1876.16
-233.262693,1876.095
-230.541901,1876.03
-230.156505,1875.975
-231.45684,1875.925
-234.782252,1875.875
-240.167778,1875.825
-245.084823,1875.775
-250.278152,1875.725
-255.919941,1875.675
-258.577668,1875.625
-263.759985,1875.575
-265.494765,1875.525
-266.51281,1875.475
-266.417712,1875.425
-266.650952,1875.375
-262.608804,1875.325
-257.463525,1875.275
-256.189217,1875.225
-253.400355,1875.175
-251.710622,1875.125
-251.509415,1875.075
-251.458363,1875.025
-252.934878,1874.975
-255.393401,1874.92
-266.26956,1874.865
-267.774104,1874.815
-269.73912,1874.765
-268.530881,1874.71
-262.418609,1874.655
-260.150281,1874.605
-258.621713,1874.555
-257.502565,1874.5
-257.233288,1874.445
-257.263319,1874.395
-255.492502,1874.345
-254.719709,1874.29
-252.768707,1874.235
-250.645529,1874.185
-249.149994,1874.135
-248.980821,1874.08
-248.747581,1874.025
-250.487367,1873.975
-254.104078,1873.925
-255.339345,1873.88
-256.353386,1873.835
-257.94602,1873.785
-258.711805,1873.735
-257.490552,1873.69
-255.131165,1873.645
-253.658163,1873.595
-251.143332,1873.545
-249.309349,1873.5
-248.131149,1873.455
-246.631074,1873.405
-245.744666,1873.355
-243.679054,1873.31
-242.732483,1873.265
-243.056363,1873.215
-242.651262,1873.165
-244.067109,1873.12
-244.810127,1873.075
-246.81758,1873.025
-249.293306,1872.975
-244.04906,1872.92
-250.940781,1872.865
-253.878763,1872.815
-255.397889,1872.765
-256.864874,1872.71
-257.991936,1872.655
-260.004403,1872.605
-259.449897,1872.555
-259.764752,1872.5
-259.801853,1872.445
-260.387444,1872.395
-260.895825,1872.345
-261.338026,1872.29
-260.583978,1872.235
-260.263106,1872.185
-257.228863,1872.135
-253.541847,1872.08
-250.018275,1872.025
-246.653134,1871.965
-245.748677,1871.9
-247.173547,1871.835
-249.984183,1871.765
-255.400897,1871.7
-260.844686,1871.635
-265.384017,1871.565
-267.873781,1871.5
-270.469833,1871.435
-270.508939,1871.365
-270.042673,1871.3
-267.507786,1871.235
-266.114,1871.165
-266.798861,1871.1
-267.890827,1871.035
-269.962455,1870.96
-272.822223,1870.885
-276.006875,1870.81
-278.77339,1870.73
-280.464985,1870.655
-281.467709,1870.58
-280.214304,1870.5
-276.261362,1870.42
-272.821517,1870.345
-266.637652,1870.27
-261.229162,1870.19
-259.133636,1870.115
-258.417673,1870.04
-260.811265,1869.97
-264.110132,1869.91
-270.228543,1869.845
-275.903884,1869.78
-280.256052,1869.72
-283.399844,1869.66
-285.641382,1869.595
-285.179178,1869.53
-282.76444,1869.47
-279.676031,1869.41
-274.793185,1869.345
-268.722101,1869.28
-262.488894,1869.22
-247.612776,1869.16
-234.027606,1869.095
-228.7611,1869.03
-225.228613,1868.975
-223.246876,1868.93
-224.572062,1868.885
-227.683631,1868.84
-223.92256,1868.795
-239.420992,1868.75
-245.315854,1868.705
-250.972062,1868.66
-245.640102,1868.615
-257.967553,1868.57
-262.180758,1868.525
-264.155446,1868.475
-268.396846,1868.43
-272.601996,1868.385
-275.703495,1868.34
-278.87145400000003,1868.295
-280.007328,1868.25
-278.392132,1868.205
-275.466854,1868.16
-270.93343,1868.115
-266.75849,1868.07
-262.114297,1868.025
-258.573755,1867.98
-252.989043,1867.935
-254.469304,1867.89
-252.94675,1867.85
-253.888276,1867.805
-256.71789,1867.76
-260.522261,1867.72
-264.328647,1867.675
-267.037423,1867.63
-267.23177,1867.59
-266.757483,1867.545
-265.252538,1867.5
-262.828391,1867.455
-260.232961,1867.41
-257.649622,1867.37
-255.408847,1867.325
-252.309646,1867.28
-248.832617,1867.24
-247.391831,1867.195
-245.800921,1867.15
-244.417565,1867.11
-245.096649,1867.065
-246.915263,1867.02
-249.863333,1866.98
-254.086951,1866.94
-257.999239,1866.9
-261.575008,1866.855
-264.082782,1866.81
-262.565422,1866.77
-259.629443,1866.73
-256.441578,1866.69
-252.499064,1866.65
-248.83967,1866.605
-245.562133,1866.56
-243.596418,1866.52
-240.096215,1866.48
-238.562735,1866.44
-235.473609,1866.4
-233.769855,1866.355
-232.329069,1866.31
-231.675174,1866.27
-231.132108,1866.23
-232.889263,1866.19
-235.745646,1866.15
-238.891194,1866.105
-239.97934,1866.06
-247.287046,1866.02
-255.503556,1865.965
-258.807288,1865.9
-260.608775,1865.835
-261.300956,1865.765
-259.823899,1865.7
-259.687881,1865.635
-257.780603,1865.565
-255.177113,1865.5
-252.266322,1865.435
-247.257828,1865.365
-245.066423,1865.3
-241.171263,1865.235
-238.762229,1865.165
-238.661474,1865.1
-239.016129,1865.035
-241.76269,1864.965
-247.031131,1864.9
-251.81192,1864.835
-255.250663,1864.765
-256.009375,1864.7
-258.162989,1864.635
-259.055532,1864.565
-258.804125,1864.5
-258.737487,1864.435
-257.31689,1864.365
-256.217366,1864.3
-253.640703,1864.235
-251.564834,1864.165
-250.262367,1864.1
-248.724649,1864.035
-249.186065,1863.96
-251.815231,1863.875
-259.909707,1863.79
-265.200347,1863.71
-266.597722,1863.625
-266.901631,1863.54
-265.143806,1863.46
-262.320785,1863.375
-258.282129,1863.29
-253.966825,1863.21
-249.495023,1863.125
-247.480743,1863.04
-247.359583,1862.975
-248.123899,1862.92
-248.191546,1862.865
-249.848405,1862.815
-250.089715,1862.765
-253.284292,1862.71
-255.747872,1862.655
-261.978509,1862.605
-265.092313,1862.555
-265.634503,1862.5
-263.164864,1862.445
-257.802539,1862.395
-252.773402,1862.345
-247.587767,1862.29
-243.565266,1862.235
-240.111205,1862.185
-238.32208,1862.135
-236.446124,1862.08
-237.031729,1862.025
-238.797632,1861.965
-243.036202,1861.895
-247.647337,1861.825
-252.980383,1861.75
-258.021636,1861.675
-262.765037,1861.605
-266.114093,1861.535
-266.7835,1861.465
-260.635656,1861.395
-256.65657,1861.325
-249.59195,1861.25
-245.538149,1861.175
-243.303763,1861.105
-241.058095,1861.035
-242.155834,1860.96
-243.471306,1860.885
-244.655735,1860.81
-244.205148,1860.73
-244.643638,1860.655
-245.457114,1860.58
-243.58118,1860.5
-241.652829,1860.42
-239.80512,1860.345
-238.176152,1860.27
-236.826407,1860.19
-235.282113,1860.115
-235.641978,1860.04
-235.480694,1859.97
-238.164056,1859.91
-243.864435,1859.845
-250.710939,1859.78
-259.377935,1859.72
-266.564143,1859.66
-270.145654,1859.595
-271.522616,1859.53
-271.999412,1859.47
-272.373389,1859.41
-270.687972,1859.345
-269.889616,1859.28
-266.691154,1859.22
-264.294071,1859.16
-261.572405,1859.095
-258.821505,1859.03
-257.808441,1858.97
-257.683445,1858.91
-259.597684,1858.85
-262.305239,1858.785
-265.455316,1858.72
-266.95828,1858.66
-269.22432,1858.6
-271.056909,1858.54
-270.94401,1858.48
-270.836151,1858.415
-267.436084,1858.35
-264.999689,1858.29
-261.87078,1858.23
-258.761024,1858.17
