year (AD),depth (cm),d18O (permil)
1619,NA,-30.665
1618,NA,-30.4833
1617,NA,-30.45
1616,NA,-32.1033
1615,NA,-33.4001
1614,NA,-35.89
1613,NA,-34.2711
1612,NA,-32.8288
1611,NA,-28.1
1610,NA,-26.9208
1609,NA,-25.95
1608,NA,-30.6891
1607,NA,-30.8572
1606,NA,-30.87
1605,NA,-32.2942
1604,NA,-32.7058
1603,NA,-32.49
1602,NA,-32.4713
1601,NA,-31.44
1600,NA,-31.6966
1599,NA,-32.13
1598,NA,-34.7498
1597,NA,-34.8564
1596,NA,-32.51
1595,NA,-30.5693
1594,NA,-29.08
1593,NA,-29.9305
1592,NA,-30.2421
1591,NA,-30.9
1590,NA,-30.8059
1589,NA,-30.75
1588,NA,-28.513
1587,NA,-28.5618
1586,NA,-28.77
1585,NA,-29.5112
1584,NA,-29.6683
1583,NA,-29.36
1582,NA,-28.7533
1581,NA,-27.96
1580,NA,-28.1878
1579,NA,-28.29
1578,NA,-29.8271
1577,NA,-30.0466
1576,NA,-30.6
1575,NA,-32.2922
1574,NA,-34.82
1573,NA,-33.9058
1572,NA,-33.34
1571,NA,-33.0599
1570,NA,-32.7237
1569,NA,-32.09
1568,NA,-30.3862
1567,NA,-30.5117
1566,NA,-31.45
1565,NA,-32.197
1564,NA,-33.06
1563,NA,-31.7329
1562,NA,-31.2
1561,NA,-33.593
1560,NA,-33.9777
1559,NA,-35.17
1558,NA,-32.7129
1557,NA,-28.79
1556,NA,-29.6114
1555,NA,-30.17
1554,NA,-30.8362
1553,NA,-32.78
1552,NA,-32.0217
1551,NA,-31.9109
1550,NA,-31.21
1549,NA,-31.1813
1548,NA,-31.08
1547,NA,-31.9163
1546,NA,-33.4
1545,NA,-32.7701
1544,NA,-32.06
1543,NA,-31.7869
1542,NA,-31.58
1541,NA,-32.1411
1540,NA,-32.41
1539,NA,-32.8077
1538,NA,-33.91
1537,NA,-33.4989
1536,NA,-32.79
1535,NA,-31.6496
1534,NA,-30.3
1533,NA,-31.0474
1532,NA,-31.64
1531,NA,-31.1511
1530,NA,-30.86
1529,NA,-32.5717
1528,NA,-33.36
1527,NA,-33.7769
1526,NA,-33.93
1525,NA,-34.2826
1524,NA,-34.39
1523,NA,-34.8484
1522,NA,-34.5665
1521,NA,-31.33
1520,NA,-30.8935
1519,NA,-28.84
1518,NA,-29.6621
1517,NA,-32.79
1516,NA,-32.4553
1515,NA,-31.09
1514,NA,-31.09
1513,NA,-29.9529
1512,NA,-29.94
1511,NA,-30.6111
1510,NA,-30.79
1509,NA,-31.5188
1508,NA,-32.11
1507,NA,-31.8542
1506,NA,-31.32
1505,NA,-31.2888
1504,NA,-30.77
1503,NA,-30.491
1502,NA,-29.68
1501,NA,-30.3506
1500,NA,-31.27
1499,NA,-31.2955
1498,NA,-31.88
1497,NA,-31.88
1496,NA,-29.7369
1495,NA,-28.56
1494,NA,-29.1082
1493,NA,-30.92
1492,NA,-30.92
1491,NA,-29.8769
1490,NA,-29.62
1489,NA,-31.1092
1488,NA,-31.36
1487,NA,-34.2901
1486,NA,-34.62
1485,NA,-32.7727
1484,NA,-30.51
1483,NA,-30.51
1482,NA,-30.577
1481,NA,-30.58
1480,NA,-32.5015
1479,NA,-34.64
1478,NA,-34.64
1477,NA,-33.639
1476,NA,-33.61
1475,NA,-31.7044
1474,NA,-29.4
1473,NA,-29.4
1472,NA,-30.8849
1471,NA,-31.07
1470,NA,-30.5525
1469,NA,-29.52
1468,NA,-29.52
1467,NA,-27.6574
1466,NA,-27.07
1465,NA,-27.7865
1464,NA,-31.32
1463,NA,-31.32
1462,NA,-31.32
1461,NA,-32.5636
1460,NA,-32.73
1459,NA,-32.8208
1458,NA,-33.06
1457,NA,-33.06
1456,NA,-32.2345
1455,NA,-31.84
1454,NA,-31.8397
1453,NA,-31.83
1452,NA,-31.83
1451,NA,-31.9997
1450,NA,-32.29
1449,NA,-32.29
1448,NA,-32.1115
1447,NA,-32.03
1446,NA,-32.03
1445,NA,-35.4364
1444,NA,-35.49
1443,NA,-35.2424
1442,NA,-34.64
1441,NA,-34.64
1440,NA,-31.0969
1439,NA,-28.2
1438,NA,-28.2
1437,NA,-31.056
1436,NA,-31.82
1435,NA,-31.82
1434,NA,-31.9879
1433,NA,-32.85
1432,NA,-32.85
1431,NA,-32.7566
1430,NA,-32.5
1429,NA,-32.5
1428,NA,-32.5189
1427,NA,-32.55
1426,NA,-32.55
1425,NA,-32.808
1424,NA,-33.14
1423,NA,-33.14
1422,NA,-32.993
1421,NA,-32.83
1420,NA,-32.83
1419,NA,-32.83
1418,NA,-31.6243
1417,NA,-31.18
1416,NA,-31.18
1415,NA,-32.8696
1414,NA,-33.54
1413,NA,-33.54
1412,NA,-33.7094
1411,NA,-33.76
1410,NA,-33.76
1409,NA,-32.6287
1408,NA,-32.35
1407,NA,-32.35
1406,NA,-32.3094
1405,NA,-32.3
1404,NA,-32.3
1403,NA,-31.9644
1402,NA,-31.88
1401,NA,-31.88
1400,NA,-32.086
1399,NA,-32.15
1398,NA,-32.15
1397,NA,-31.8755
1396,NA,-31.76
1395,NA,-31.76
1394,NA,-30.5926
1393,NA,-29.88
1392,NA,-29.88
1391,NA,-31.9844
1390,NA,-33.97
1389,NA,-33.97
1388,NA,-34.1275
1387,NA,-34.38
1386,NA,-34.38
1385,NA,-33.3432
1384,NA,-33.33
1383,NA,-33.33
1382,NA,-32.0112
1381,NA,-31.71
1380,NA,-31.71
1379,NA,-32.0365
1378,NA,-32.24
1377,NA,-32.2036
1376,NA,-31.13
1375,NA,-31.13
1374,NA,-31.13
1373,NA,-31.6189
1372,NA,-31.7
1371,NA,-31.7
1370,NA,-31.2132
1369,NA,-30.96
1368,NA,-30.96
1367,NA,-31.8958
1366,NA,-33.12
1365,NA,-33.12
1364,NA,-32.432
1363,NA,-29.37
1362,NA,-29.37
1361,NA,-29.37
1360,NA,-32.0594
1359,NA,-32.33
1358,NA,-32.33
1357,NA,-31.5452
1356,NA,-31.04
1355,NA,-31.04
1354,NA,-30.6422
1353,NA,-29.63
1352,NA,-29.63
1351,NA,-29.8937
1350,NA,-32.06
1349,NA,-32.06
1348,NA,-32.06
1347,NA,-32.3348
1346,NA,-32.35
1345,NA,-32.35
1344,NA,-30.8339
1343,NA,-28.56
1342,NA,-28.56
1341,NA,-28.56
1340,NA,-29.6945
1339,NA,-29.88
1338,NA,-29.88
1337,NA,-30.2769
1336,NA,-31.45
1335,NA,-31.45
1334,NA,-31.45
1333,NA,-32.2389
1332,NA,-32.73
1331,NA,-32.73
1330,NA,-32.6338
1329,NA,-28.73
1328,NA,-28.73
1327,NA,-28.73
1326,NA,-29.1007
1325,NA,-29.65
1324,NA,-29.65
1323,NA,-29.65
1322,NA,-26.6151
1321,NA,-25.61
1320,NA,-25.61
1319,NA,-25.7226
1318,NA,-27.22
1317,NA,-27.22
1316,NA,-27.22
1315,NA,-28.1526
1314,NA,-29.83
1313,NA,-29.83
1312,NA,-29.83
1311,NA,-31.2734
1310,NA,-32.34
1309,NA,-32.34
1308,NA,-32.34
1307,NA,-31.4515
1306,NA,-31.23
1305,NA,-31.23
1304,NA,-31.23
1303,NA,-30.932
1302,NA,-30.93
1301,NA,-30.93
1300,NA,-30.7333
1299,NA,-29.66
1298,NA,-29.66
1297,NA,-29.66
1296,NA,-29.66
1295,NA,-31.9858
1294,NA,-34.19
1293,NA,-34.19
1292,NA,-34.19
1291,NA,-34.1939
1290,NA,-34.21
1289,NA,-34.21
1288,NA,-34.21
1287,NA,-33.4028
1286,NA,-30.26
1285,NA,-30.26
1284,NA,-30.26
1283,NA,-30.533
1282,NA,-31.77
1281,NA,-31.77
1280,NA,-31.77
1279,NA,-31.691
1278,NA,-31.29
1277,NA,-31.29
1276,NA,-31.29
1275,NA,-31.4701
1274,NA,-33.82
1273,NA,-33.82
1272,NA,-33.82
1271,NA,-33.82
1270,NA,-32.916
1269,NA,-32.86
1268,NA,-32.86
1267,NA,-32.86
1266,NA,-26.9478
1265,NA,-25.24
1264,NA,-25.24
1263,NA,-25.284
1262,NA,-30.78
1261,NA,-30.78
1260,NA,-30.78
1259,NA,-30.78
1258,NA,-32.3636
1257,NA,-32.37
1256,NA,-32.37
1255,NA,-33.4983
1254,NA,-33.74
1253,NA,-33.74
1252,NA,-32.9843
1251,NA,-32.48
1250,NA,-32.48
1249,NA,-33.0476
1248,NA,-33.94
1247,NA,-33.94
1246,NA,-33.6038
1245,NA,-31.81
1244,NA,-31.81
1243,NA,-31.81
1242,NA,-31.7226
1241,NA,-31.71
1240,NA,-31.71
1239,NA,-32.4946
1238,NA,-33.01
1237,NA,-33.01
1236,NA,-33.2849
1235,NA,-33.89
1234,NA,-33.89
1233,NA,-33.89
1232,NA,-34.2285
1231,NA,-34.24
1230,NA,-34.24
1229,NA,-33.8149
1228,NA,-33.61
1227,NA,-32.9943
1226,NA,-32.93
1225,NA,-32.5437
1224,NA,-32.44
1223,NA,-30.9252
1222,NA,-30.23
1221,NA,-31.1743
1220,NA,-31.87
1219,NA,-30.6632
1218,NA,-29.24
1217,NA,-29.0771
1216,NA,-28.72
1215,NA,-29.1866
1214,NA,-31.28
1213,NA,-31.4369
1212,NA,-34.85
1211,NA,-34.85
1210,NA,-36.5557
1209,NA,-36.66
1208,NA,-33.8015
1207,NA,-33.32
1206,NA,-35.2411
1205,NA,-35.84
1204,NA,-35.8592
1203,NA,-35.0044
1202,NA,-33.57
1201,NA,-33.843
1200,NA,-34.6
1199,NA,-34.5956
1198,NA,-34.57
1197,NA,-34.464
1196,NA,-29.55
1195,NA,-29.55
1194,NA,-26.1877
1193,NA,-25.67
1192,NA,-31.7627
1191,NA,-34.05
1190,NA,-35.919
1189,NA,-37.27
1188,NA,-36.6083
1187,NA,-35.72
1186,NA,-34.3173
1185,NA,-29.96
1184,NA,-30.1451
1183,NA,-32.41
1182,NA,-32.41
1181,NA,-31.9308
1180,NA,-31.8
1179,NA,-31.2786
1178,NA,-30.5203
1177,NA,-30.8605
1176,NA,-31.642
1175,NA,-29.443
1174,NA,-30.33
1173,NA,-30.1651
1172,NA,-29.2507
1171,NA,-29.7724
1170,NA,-31.0462
1169,NA,-33.5066
1168,NA,-30.86
1167,NA,-30.9796
1166,NA,-30.3542
1165,NA,-31.0138
1164,NA,-31.5795
1163,NA,-30.2505
1162,NA,-27.0069
1161,NA,-29.82
1160,NA,-31.0551
1159,NA,-29.2024
1158,NA,-28.6933
1157,NA,-31.8908
1156,NA,-34.5878
1155,NA,-34.021
1154,NA,-31.8209
1153,NA,-32.12
1152,NA,-32.9133
1151,NA,-34.6033
1150,NA,-33.5917
1149,NA,-32.2923
1148,NA,-31.8922
1147,NA,-30.08
1146,NA,-31.0328
1145,NA,-31.4625
1144,NA,-32.1968
1143,NA,-33.0488
1142,NA,-33.362
1141,NA,-31.61
1140,NA,-32.023
1139,NA,-35.3237
1138,NA,-35.1979
1137,NA,-35.3742
1136,NA,-36.1294
1135,NA,-36.5039
1134,NA,-33.76
1133,NA,-32.1691
1132,NA,-34.6475
1131,NA,-36.9813
1130,NA,-37.2943
1129,NA,-35.0823
1128,NA,-35.1192
1127,NA,-36.31
1126,NA,-34.1306
1125,NA,-30.9012
1124,NA,-28.2592
1123,NA,-27.4762
1122,NA,-29.97
1121,NA,-32.9196
1120,NA,-34.4963
1119,NA,-34.7949
1118,NA,-33.6757
1117,NA,-30.7083
1116,NA,-29.3229
1115,NA,-31.65
1114,NA,-30.8554
1113,NA,-34.9203
1112,NA,-37.5293
1111,NA,-37.897
1110,NA,-37.02
1109,NA,-37.7384
1108,NA,-36.5719
1107,NA,-35.6813
1106,NA,-35.87
1105,NA,-35.2334
1104,NA,-34.017
1103,NA,-35.26
1102,NA,-32.7836
1101,NA,-31.8987
1100,NA,-31.4738
1099,NA,-28.831
1098,NA,-29.68
1097,NA,-29.7885
1096,NA,-33.65
1095,NA,-33.6314
1094,NA,-31.4137
1093,NA,-28.86
1092,NA,-30.4128
1091,NA,-31.1909
1090,NA,-31.4358
1089,NA,-31.019
1088,NA,-29.57
1087,NA,-32.8036
1086,NA,-32.8837
1085,NA,-32.4564
1084,NA,-30.69
1083,NA,-28.5732
1082,NA,-29.0181
1081,NA,-29.8871
1080,NA,-30.6516
1079,NA,-31.26
1078,NA,-33.5788
1077,NA,-34.4021
1076,NA,-34.0719
1075,NA,-32.92
1074,NA,-31.8317
1073,NA,-34.6428
1072,NA,-37.61
1071,NA,-36.0987
1070,NA,-35.432
1069,NA,-34.1026
1068,NA,-33.2767
1067,NA,-33.56
1066,NA,-33.8343
1065,NA,-33.7583
1064,NA,-33.11
1063,NA,-33.1047
1062,NA,-32.892
1061,NA,-32.09
1060,NA,-32.891
1059,NA,-32.8401
1058,NA,-32.33
1057,NA,-28.9326
1056,NA,-25.9328
1055,NA,-28.17
1054,NA,-29.8267
1053,NA,-30.3265
1052,NA,-30.4578
1051,NA,-32.52
1050,NA,-33.1019
1049,NA,-32.7407
1048,NA,-31.22
1047,NA,-32.4606
1046,NA,-31.9147
1045,NA,-31.1148
1044,NA,-29.77
1043,NA,-27.4774
1042,NA,-29.6385
1041,NA,-31.6559
1040,NA,-33.34
1039,NA,-34.1816
1038,NA,-34.1377
1037,NA,-33.9732
1036,NA,-34.28
1035,NA,-33.5532
1034,NA,-33.26
1033,NA,-33.2503
1032,NA,-33.0756
1031,NA,-32.9962
1030,NA,-33.22
1029,NA,-32.4548
1028,NA,-31.4536
1027,NA,-30.14
1026,NA,-26.4361
1025,NA,-29.554
1024,NA,-32.3959
1023,NA,-32.96
1022,NA,-31.3261
1021,NA,-30.5941
1020,NA,-30.48
1019,NA,-31.5328
1018,NA,-31.2936
1017,NA,-29.58
1016,NA,-31.8648
1015,NA,-32.111
1014,NA,-31.89
1013,NA,-32.1952
1012,NA,-32.4297
1011,NA,-32.8275
1010,NA,-34.9
1009,NA,-35.812
1008,NA,-34.4697
1007,NA,-29.97
1006,NA,-30.8777
1005,NA,-31.4576
1004,NA,-31.72
1003,NA,-29.1357
1002,NA,-27.5962
1001,NA,-27.88
1000,NA,-29.651
999,NA,-30.7112
998,NA,-30.37
997,NA,-30.7898
996,NA,-31.0712
995,NA,-30.78
994,NA,-30.5077
993,NA,-30.8461
992,NA,-31.73
991,NA,-30.9578
990,NA,-30.638
989,NA,-30.28
988,NA,-31.0939
987,NA,-31.6709
986,NA,-32.4
985,NA,-33.0788
984,NA,-34.29
983,NA,-32.5103
982,NA,-32.9902
981,NA,-34.02
980,NA,-31.1351
979,NA,-31.5616
978,NA,-31.1437
977,NA,-30.5078
976,NA,-31.5
975,NA,-31.7191
974,NA,-31.9
973,NA,-32.0874
972,NA,-32.7317
971,NA,-33.56
970,NA,-32.8623
969,NA,-31.962
968,NA,-30.16
967,NA,-29.8029
966,NA,-29.16
965,NA,-30.2897
964,NA,-30.65
963,NA,-31.6511
962,NA,-31.9678
961,NA,-32.43
960,NA,-32.0689
959,NA,-32.1278
958,NA,-32.57
957,NA,-31.3212
956,NA,-30.5456
955,NA,-28.89
954,NA,-28.2683
953,NA,-27.55
952,NA,-30.9925
951,NA,-31.8345
950,NA,-32.53
949,NA,-32.3193
948,NA,-32.08
947,NA,-31.7135
946,NA,-31.7137
945,NA,-31.87
944,NA,-32.3842
943,NA,-32.679
942,NA,-32.57
941,NA,-33.4592
940,NA,-34.9059
939,NA,-32.33
938,NA,-31.9643
937,NA,-31.37
936,NA,-32.3087
935,NA,-32.2764
934,NA,-29.33
933,NA,-29.8921
932,NA,-30.51
931,NA,-28.632
930,NA,-28.9286
929,NA,-31.95
928,NA,-32.2055
927,NA,-32.43
926,NA,-31.3023
925,NA,-31.2809
924,NA,-31.78
923,NA,-31.5664
922,NA,-31.39
921,NA,-31.5176
920,NA,-31.81
919,NA,-31.7819
918,NA,-31.76
917,NA,-32.1845
916,NA,-32.2442
915,NA,-31.73
914,NA,-31.6744
913,NA,-31.55
912,NA,-30.4605
911,NA,-29.56
910,NA,-30.1692
909,NA,-30.3311
908,NA,-29.466
907,NA,-31.81
906,NA,-32.2675
905,NA,-32.99
904,NA,-31.8758
903,NA,-31.7182
902,NA,-33.61
901,NA,-33.1779
900,NA,-32.66
899,NA,-33.4134
898,NA,-33.6
897,NA,-33.6
896,NA,-33.0944
895,NA,-32.55
894,NA,-31.9877
893,NA,-31.86
892,NA,-32.1921
891,NA,-32.55
890,NA,-32.7324
889,NA,-32.8
888,NA,-33.7437
887,NA,-33.4361
886,NA,-32.19
885,NA,-33.088
884,NA,-34.13
883,NA,-34.5446
882,NA,-34.73
881,NA,-33.167
880,NA,-32.701
879,NA,-30.6
878,NA,-31.3473
877,NA,-32.77
876,NA,-32.1027
875,NA,-31.56
874,NA,-31.0085
873,NA,-30.8552
872,NA,-29.7
871,NA,-29.6811
870,NA,-29.62
869,NA,-30.2841
868,NA,-31.19
867,NA,-30.7493
866,NA,-30.46
865,NA,-32.2282
864,NA,-32.73
863,NA,-31.1551
862,NA,-30.9582
861,NA,-30.08
860,NA,-30.8405
859,NA,-32.88
858,NA,-32.9437
857,NA,-33.03
856,NA,-33.0872
855,NA,-33.13
854,NA,-32.7558
853,NA,-32.62
852,NA,-32.2547
851,NA,-32.194
850,NA,-31.9
849,NA,-31.8073
848,NA,-31.26
847,NA,-31.294
846,NA,-31.38
845,NA,-31.7528
844,NA,-32.32
843,NA,-31.9533
842,NA,-31.62
841,NA,-32.0343
840,NA,-32.38
839,NA,-32.5319
838,NA,-32.61
837,NA,-33.3749
836,NA,-33.63
835,NA,-31.506
834,NA,-31.14
833,NA,-31.9481
832,NA,-31.9326
831,NA,-30.63
830,NA,-30.5497
829,NA,-30
828,NA,-30.4265
827,NA,-32.06
826,NA,-31.665
825,NA,-30.65
824,NA,-30.65
823,NA,-30.9039
822,NA,-31.1
821,NA,-31.3615
820,NA,-31.52
819,NA,-30.8661
818,NA,-30.52
817,NA,-30.898
816,NA,-31.06
815,NA,-31.9918
814,NA,-32.32
813,NA,-33.0692
812,NA,-33.29
811,NA,-31.4279
810,NA,-30.96
809,NA,-32.2257
808,NA,-33.04
807,NA,-32.6779
806,NA,-29.84
805,NA,-29.9667
804,NA,-30.75
803,NA,-30.75
802,NA,-31.1227
801,NA,-31.44
800,NA,-31.44
799,NA,-31.44
798,NA,-30.4072
797,NA,-28.81
796,NA,-28.81
795,NA,-28.81
794,NA,-28.3483
793,NA,-27.09
792,NA,-27.09
791,NA,-27.09
790,NA,-27.3803
789,NA,-29.44
788,NA,-29.44
787,NA,-29.44
786,NA,-29.44
785,NA,-31.8244
784,NA,-32.05
783,NA,-32.05
782,NA,-32.05
781,NA,-29.3386
780,NA,-28.32
779,NA,-28.32
778,NA,-28.32
777,NA,-28.4602
776,NA,-28.59
775,NA,-28.59
774,NA,-28.59
773,NA,-29.6259
772,NA,-32.81
