year (AD),dD (permil)
1796.064,-220.6
1795.962,-219.9
1795.86,-218.6
1795.758,-217.3
1795.656,-214.3
1795.554,-210.4
1795.452,-206.5
1795.35,-205.7
1795.248,-204.8
1795.146,-205
1795.044,-205.6
1794.942,-207.1
1794.84,-209.2
1794.738,-211.4
1794.636,-219.6
1794.534,-219.2
1794.432,-214.7
1794.33,-211.1
1794.228,-207.3
1794.126,-205.3
1794.024,-202.8
1793.922,-198.6
1793.82,-195.1
1793.718,-194.2
1793.616,-192.1
1793.514,-196.7
1793.412,-199.7
1793.31,-203.7
1793.208,-207.6
1793.106,-212.3
1793.004,-217.5
1792.902,-221.3
1792.775,-216.8
1792.711,-218.3
1792.648,-218
1792.584,-216
1792.521,-216.4
1792.457,-216
1792.394,-213.6
1792.33,-213.3
1792.267,-212.8
1792.203,-211.5
1792.14,-212.2
1792.076,-212.5
1792.013,-212.2
1791.95,-212.8
1791.886,-212.5
1791.823,-214.2
1791.759,-215.9
1791.696,-215.3
1791.633,-216.9
1791.569,-216.9
1791.506,-215.6
1791.442,-216.8
1791.379,-214
1791.315,-212.4
1791.252,-210.3
1791.189,-204
1791.125,-203.2
1791.062,-202.2
1790.998,-202.7
1790.935,-200.7
1790.871,-202.4
1790.807,-201.6
1790.744,-202
1790.68,-204.5
1790.617,-205.2
1790.553,-206.5
1790.49,-208.3
1790.426,-211.4
1790.363,-213.7
1790.3,-214.6
1790.236,-217.7
1790.173,-217.4
1790.109,-219.6
1790.046,-219.3
1789.982,-220.6
1789.919,-225.4
1789.856,-230.3
1789.792,-231.2
1789.729,-232.3
1789.665,-231.1
1789.602,-230.8
1789.538,-228.4
1789.475,-230.5
1789.412,-230.5
1789.348,-230.1
1789.285,-229.8
1789.221,-230.1
1789.158,-228.8
1789.095,-229.8
1789.031,-228.2
1788.968,-227.3
1788.904,-227
1788.841,-225.7
1788.777,-225.2
1788.714,-226.6
1788.65,-227.6
1788.587,-226.8
1788.523,-228.2
1788.46,-226.6
1788.396,-227.1
1788.333,-225.9
1788.269,-225.8
1788.159,-231.1
1788.104,-232.2
1788.049,-231.1
1787.994,-230.5
1787.939,-229.3
1787.884,-226.2
1787.829,-224.9
1787.774,-222.2
1787.719,-218.1
1787.664,-217.2
1787.609,-215.4
1787.554,-211.7
1787.444,-208.6
1787.389,-208
1787.334,-208.2
1787.279,-206.6
1787.224,-205.1
1787.169,-203.4
1787.114,-202.9
1787.059,-199.2
1787.004,-195.1
1786.949,-190.2
1786.894,-186.3
1786.839,-184.2
1786.784,-183.9
1786.729,-183.2
1786.674,-184.2
1786.619,-184.3
1786.564,-188.4
1786.509,-190.6
1786.454,-191.5
1786.399,-193.5
1786.344,-195.2
1786.289,-196.3
1786.234,-200.5
1786.179,-201.8
1786.124,-204.5
1786.069,-205.6
1786.014,-207.2
1785.959,-211.5
1785.904,-213.4
1785.849,-216.4
1785.794,-216.9
1785.739,-220.1
1785.684,-223
1785.629,-222.4
1785.574,-223.5
1785.519,-221.8
1785.464,-223.4
1785.409,-221.4
1785.354,-221
1785.299,-219.7
1785.244,-214.9
1785.189,-208.9
1785.134,-204.5
1785.079,-198.9
1785.024,-193.5
1784.97,-191.9
1784.915,-189.8
1784.86,-186.7
1784.805,-187.7
1784.75,-187.7
1784.695,-188.8
1784.64,-187.9
1784.585,-190.8
1784.53,-193.6
1784.475,-195.6
1784.42,-195
1784.365,-199.5
1784.31,-199.5
1784.255,-201.4
1784.2,-204.5
1784.145,-206.8
1784.09,-207.5
1784.035,-210
1783.98,-213.3
1783.925,-211.2
1783.87,-213.3
1783.815,-213
1783.76,-212.9
1783.705,-213.5
1783.65,-212.5
1783.595,-212.2
1783.525,-209.7
1783.454,-208.4
1783.384,-206.8
1783.313,-205.2
1783.243,-200.4
1783.172,-200.2
1783.102,-199.1
1783.031,-194.5
1782.961,-191.5
1782.891,-192.1
1782.82,-190.3
1782.75,-189.9
1782.679,-188.5
1782.609,-187.9
1782.538,-187.2
1782.468,-187.4
1782.397,-187.7
1782.327,-187.7
1782.257,-191
1782.186,-192.9
1782.116,-192.9
1782.045,-196.2
1781.975,-198.1
1781.905,-199.7
1781.835,-199.3
1781.764,-205.2
1781.694,-205.5
1781.623,-206.2
1781.553,-207.9
1781.483,-207.1
1781.412,-205.3
1781.342,-205.7
1781.271,-203.9
1781.201,-203.7
1781.13,-201.8
1781.06,-201.7
1780.989,-201.2
1780.919,-201
1780.849,-201.4
1780.778,-203.8
1780.708,-204.8
1780.637,-206.6
1780.567,-208.7
1780.496,-209.4
1780.426,-208.4
1780.355,-199.1
1780.285,-196.2
1780.215,-193.8
1780.144,-190.7
1780.074,-188.4
1780.004,-186.4
1779.933,-185.4
1779.863,-179.8
1779.793,-180.4
1779.722,-182.1
1779.652,-187.7
1779.581,-191.9
1779.511,-194.5
1779.441,-197.3
1779.37,-203.6
1779.3,-205.8
1779.229,-208.3
1779.159,-206.8
1779.088,-204.9
1779.018,-203.4
1778.947,-202.4
1778.877,-202.6
1778.812,-201.7
1778.747,-203.3
1778.681,-205.3
1778.616,-206.9
1778.551,-208.6
1778.486,-208.2
1778.421,-210.3
1778.355,-210.3
1778.29,-210.6
1778.225,-211.2
1778.16,-211.4
1778.095,-201.1
1778.029,-194.8
1777.964,-193.8
1777.899,-193.4
1777.834,-193
1777.768,-194.4
1777.703,-192.7
1777.638,-192.7
1777.573,-193.9
1777.508,-193.3
1777.442,-190.1
1777.377,-190.8
1777.312,-189.2
1777.247,-188.7
1777.182,-186.2
1777.116,-187.7
1777.051,-188.8
1776.986,-189.9
1776.921,-191.1
1776.856,-193.6
1776.79,-195.2
1776.725,-197.5
1776.66,-199.7
1776.595,-202
1776.53,-203.4
1776.464,-206.8
1776.399,-209.9
1776.334,-211.2
1776.269,-215.3
1776.204,-217.4
1776.138,-220.9
1776.073,-222.2
1776.008,-223.8
1775.943,-224.5
1775.878,-225.9
1775.812,-225.2
1775.747,-225.3
1775.682,-225.6
1775.617,-225.2
1775.552,-223.8
1775.486,-224.4
1775.421,-224.5
1775.356,-224.9
1775.291,-225.2
1775.226,-226.2
1775.16,-228.3
1775.095,-230.3
1775.03,-231.4
1774.965,-234.5
1774.899,-235.1
1774.834,-235.8
1774.769,-238.7
1774.704,-237.3
1774.639,-238.9
1774.573,-237.6
1774.508,-236.3
1774.443,-236.5
1774.378,-238.7
1774.313,-240.9
1774.247,-240.8
1774.182,-245.1
1774.117,-245.9
1774.05,-247.8
1773.984,-249
1773.917,-252.7
1773.85,-254.6
1773.784,-254.7
1773.717,-254.5
1773.65,-258.2
1773.584,-261.3
1773.517,-262.1
1773.45,-263.9
1773.383,-262.4
1773.316,-261.9
1773.25,-259.1
1773.183,-256.3
1773.116,-252.3
1773.049,-242.6
1772.983,-237.7
1772.916,-231
1772.849,-227.8
1772.783,-222.4
1772.716,-220
1772.649,-219.2
1772.583,-220.1
1772.516,-223.1
1772.449,-226.6
1772.383,-230.4
1772.316,-231.5
1772.249,-233.8
1772.183,-234.1
1772.116,-233.3
1772.049,-234.1
1771.982,-232.8
1771.915,-229.9
1771.849,-226.2
1771.782,-222.5
1771.715,-219.9
1771.648,-221
1771.582,-221
1771.515,-219
1771.448,-219.4
1771.382,-218.2
1771.315,-218.6
1771.248,-218.7
1771.182,-212.5
1771.115,-210.9
1771.048,-211.4
1770.982,-211.1
1770.915,-209.5
1770.848,-210
1770.782,-208.9
1770.715,-211.3
1770.648,-212.2
1770.581,-212.1
1770.515,-212.3
1770.448,-216.7
1770.381,-217.6
1770.314,-218.5
1770.247,-220
1770.181,-223.7
1770.114,-225.3
1770.047,-227.6
1769.981,-228.2
1769.914,-229.8
1769.847,-229.3
1769.781,-228.9
1769.714,-224.6
1769.647,-222.2
1769.581,-221.3
1769.514,-219.1
1769.447,-217.3
1769.381,-215.3
1769.314,-213.6
1769.183,-210.4
1769.117,-212.3
1769.052,-213.1
1768.986,-212.1
1768.921,-210.8
1768.855,-210.8
1768.79,-212
1768.724,-212.5
1768.659,-215.2
1768.593,-216.8
1768.528,-219.8
1768.462,-224.6
1768.396,-228.3
1768.331,-233.5
1768.265,-238.4
1768.2,-241.2
1768.135,-244.6
1768.069,-247.6
1768.004,-250.9
1767.939,-250.3
1767.873,-251.3
1767.808,-251
1767.742,-252.1
1767.676,-248.2
1767.611,-244.3
1767.545,-245.4
1767.48,-245.7
1767.414,-245
1767.349,-244.6
1767.283,-243.7
1767.218,-244.4
1767.152,-244.3
1767.087,-240.9
1767.021,-241.5
1766.956,-239.3
1766.89,-236.5
1766.825,-236.4
1766.759,-234.7
1766.694,-232.7
1766.628,-216.6
1766.563,-197.6
1766.498,-195
1766.432,-196.9
1766.367,-199.3
1766.301,-198.7
1766.236,-204
1766.17,-206.2
1766.105,-209.3
1766.039,-211.3
1765.973,-214.8
1765.908,-215.5
1765.842,-221.1
1765.777,-226
1765.711,-227.7
1765.646,-231.4
1765.58,-234.2
1765.515,-237.5
1765.449,-240.8
1765.384,-243.1
1765.318,-245.2
1765.253,-246
1765.187,-245.8
1765.122,-247.4
1765.057,-247.6
1764.991,-247.2
1764.926,-248.4
1764.86,-246.4
1764.795,-244.2
1764.729,-238.4
1764.664,-227.3
1764.598,-225.9
1764.533,-223.7
1764.467,-225.6
1764.385,-225
1764.304,-222.1
1764.223,-224.2
1764.141,-224.7
1764.06,-225.8
1763.978,-227.5
1763.896,-227.7
1763.815,-230.1
1763.734,-229.8
1763.652,-233
1763.571,-233.6
1763.489,-236.2
1763.407,-237.8
1763.326,-238.8
1763.245,-239.8
1763.163,-239.8
1763.082,-242.2
1763,-240.2
1762.918,-211
1762.837,-204.8
1762.756,-203.3
1762.674,-204.8
1762.593,-205.3
1762.511,-206
1762.429,-209
1762.348,-210.7
1762.267,-213.2
1762.185,-215.1
1762.104,-217.2
1762.022,-217.2
1761.94,-218
1761.859,-213.5
1761.778,-212.1
1761.696,-211.2
1761.615,-208.2
1761.533,-207.9
1761.451,-210
1761.37,-213.1
1761.289,-214.9
1761.207,-216.6
1761.126,-221.9
1761.044,-229.1
1760.962,-232.1
1760.881,-232.7
1760.8,-235.5
1760.718,-237.4
1760.637,-237
1760.555,-238.2
1760.473,-237.1
1760.392,-235.8
1760.311,-233.9
1760.229,-232
1760.148,-230.6
1760.066,-226.9
1759.984,-225.7
1759.903,-225
1759.822,-223.9
1759.74,-224.7
1759.659,-223.7
1759.577,-225.6
1759.5,-227.5
1759.423,-227.3
1759.345,-228.1
1759.268,-228.7
1759.191,-228.9
1759.114,-228.9
1759.037,-228.9
1758.96,-226.6
1758.883,-224.7
1758.806,-221.2
1758.729,-218.2
1758.652,-214.2
1758.575,-211.7
1758.498,-209.4
1758.421,-208
1758.344,-207
1758.266,-206.2
1758.189,-207.7
1758.112,-208
1758.035,-210.4
1757.958,-215.4
1757.881,-217.8
1757.804,-222.2
1757.727,-228.6
1757.649,-232.9
1757.572,-238.5
1757.495,-243.3
1757.418,-239.2
1757.341,-205.6
1757.264,-201.6
1757.187,-201.1
1757.11,-201.7
1757.033,-200.5
1756.956,-203.6
1756.878,-204.6
1756.801,-202.7
1756.724,-199
1756.647,-197.1
1756.57,-195.7
1756.493,-194.1
1756.339,-194.6
1756.262,-196.9
1756.185,-198.4
1756.108,-201.5
1756.031,-204.4
1755.954,-211
1755.877,-214.4
1755.799,-216.6
1755.722,-219.4
1755.645,-221.9
1755.568,-223.2
1755.491,-225.1
1755.414,-227.1
1755.337,-228.2
1755.26,-228.2
1755.182,-227.2
1755.105,-224.5
1755.028,-221.8
1754.951,-218.3
1754.874,-210.5
1754.797,-202.2
1754.72,-195.7
1754.643,-188
1754.503,-179.5
1754.433,-181.1
1754.362,-182.8
1754.292,-183.1
1754.222,-185.4
1754.152,-189.9
1754.082,-192.9
1754.012,-197.5
1753.942,-200.3
1753.871,-201.9
1753.801,-206.7
1753.731,-207.9
1753.661,-210.5
1753.591,-215.5
1753.521,-216.3
1753.451,-216
1753.38,-216.5
1753.31,-215.7
1753.24,-217.9
1753.17,-217.3
1753.1,-215.7
1753.03,-216.9
1752.96,-216.7
1752.889,-216.4
1752.819,-216
1752.749,-215.2
1752.679,-213.6
1752.609,-213.4
1752.539,-212.7
1752.469,-212.8
1752.399,-211.6
1752.329,-210.2
1752.259,-211.7
1752.189,-217.1
1752.119,-218.7
1752.049,-220.8
1751.979,-221.7
1751.908,-222.4
1751.838,-225.8
1751.768,-229.8
1751.698,-238.4
1751.628,-241.6
1751.558,-242.7
1751.488,-248.7
1751.418,-250.6
1751.347,-249.3
1751.277,-245.5
1751.207,-243.6
1751.137,-241.4
1751.067,-235.3
1750.997,-232.4
1750.927,-223.4
1750.856,-214.2
1750.786,-204.9
1750.716,-198.3
1750.646,-191.2
1750.576,-184.8
1750.506,-181.3
1750.436,-180.2
1750.365,-179.4
1750.295,-178.9
1750.225,-179.8
1750.155,-180.3
1750.085,-181.8
1750.015,-183.8
1749.945,-186.7
1749.875,-186.6
1749.805,-192.2
1749.735,-193.5
1749.665,-195
1749.585,-197.6
1749.505,-198
1749.425,-197.6
1749.346,-199.9
1749.266,-198.9
1749.186,-202.8
1749.106,-205.7
1749.027,-206
1748.947,-207.8
1748.867,-211.3
1748.788,-212.3
1748.708,-215.1
1748.628,-219.3
1748.548,-221.9
1748.469,-222.2
1748.389,-221.5
1748.309,-222.4
1748.23,-223
1748.15,-217.8
1748.07,-216.9
1747.991,-215.1
1747.911,-204.8
1747.831,-205.4
1747.752,-203.6
1747.672,-206.7
1747.592,-208.4
1747.512,-209.2
1747.432,-210.9
1747.353,-211
1747.273,-211.9
1747.193,-212.5
1747.113,-212.4
1747.033,-210.1
1746.954,-208.7
1746.874,-206.4
1746.794,-206.9
1746.715,-204.7
1746.635,-203.5
1746.555,-204.5
1746.476,-213.9
1746.396,-220.6
1746.316,-221
1746.237,-221.6
1746.157,-222.7
1746.077,-223
1745.998,-222.9
1745.918,-225.2
1745.838,-227.5
1745.759,-230.7
1745.679,-233.8
1745.599,-240.3
1745.519,-245.3
1745.439,-248.5
1745.36,-250.6
1745.28,-249.7
1745.2,-247.8
1745.12,-222.5
1745.04,-218.3
1744.961,-215.2
1744.881,-213.3
1744.801,-213.1
1744.722,-212.6
1744.642,-213.2
1744.563,-214.4
1744.484,-213.6
1744.404,-218.2
1744.325,-220.5
1744.246,-221.9
1744.167,-221.7
1744.088,-221
1744.009,-220.4
1743.929,-218
1743.85,-216.4
1743.771,-215.6
1743.692,-212.8
1743.613,-213.6
1743.534,-211.6
1743.455,-215.2
1743.376,-216.5
1743.296,-216.7
1743.217,-218
1743.138,-218.7
1743.059,-216.2
1742.979,-214.4
1742.9,-211.9
1742.821,-209.8
1742.742,-205.4
1742.663,-201
1742.583,-198.9
1742.504,-198
1742.425,-197.4
1742.346,-201.3
1742.266,-203.9
1742.187,-206.9
1742.108,-210.7
1742.029,-214.7
1741.95,-217.4
1741.871,-218.8
1741.792,-221
1741.713,-220.4
1741.634,-221.6
1741.554,-219.3
1741.475,-216.6
1741.396,-196.7
1741.317,-194.9
1741.238,-194.7
1741.158,-195.1
1741.079,-197.2
1741,-200.4
1740.921,-202.7
1740.842,-205.6
1740.762,-207.9
1740.683,-209
1740.604,-210.5
1740.525,-210.5
1740.445,-209.9
1740.366,-211.2
1740.287,-202.8
1740.208,-200.9
1740.129,-199.9
1740.049,-198.8
1739.97,-199.3
1739.891,-200.7
1739.812,-202.1
1739.733,-205.3
1739.654,-211
1739.575,-215.6
1739.46,-210.4
1739.403,-225.4
1739.345,-230.8
1739.288,-206.8
1739.23,-213.6
1739.173,-226.2
1739.116,-229.8
1739.058,-214.1
1739.001,-200.3
1738.943,-198.6
1738.886,-199.5
1738.828,-202.7
1738.771,-207
1738.713,-208.1
1738.656,-213.6
1738.598,-218.1
1738.541,-223.1
1738.483,-226.1
1738.426,-228.8
1738.368,-231.8
1738.311,-231.9
1738.253,-231.6
1738.196,-229.8
1738.139,-220.8
1738.081,-208.5
1738.024,-201.6
1737.966,-199.8
1737.909,-198.5
1737.852,-193.4
1737.794,-191
1737.737,-191.1
1737.679,-193.5
1737.622,-196.6
1737.564,-199.4
1737.507,-204
1737.45,-207.9
1737.392,-211.6
1737.335,-215
1737.277,-218.8
1737.22,-224.1
1737.163,-227.3
1737.105,-229.6
1737.048,-232.8
1736.99,-236.2
1736.933,-238.1
1736.875,-238.5
1736.818,-242.5
1736.76,-244.7
1736.703,-245.8
1736.645,-245.8
1736.588,-247.1
1736.53,-246.9
1736.473,-246.6
1736.415,-245
1736.358,-242.2
1736.3,-214.6
1736.243,-194.2
1736.185,-190.5
1736.128,-189.6
1736.071,-189.2
1736.013,-188.7
1735.956,-183.9
1735.898,-181.9
1735.841,-182
1735.784,-181.7
1735.726,-181.7
1735.669,-183
1735.611,-184.3
1735.554,-185.7
1735.496,-187.2
1735.439,-188.4
1735.382,-189.4
1735.324,-191.4
1735.267,-192.7
1735.209,-194.4
1735.152,-194.5
1735.095,-195.6
1735.037,-196.1
1734.98,-197.3
1734.922,-197.9
1734.865,-197.2
1734.808,-198.3
1734.75,-197.8
1734.693,-197.8
1734.635,-198.8
1734.578,-198.8
1734.52,-201
1734.463,-203.5
1734.402,-206.2
1734.342,-207.5
1734.281,-208.8
1734.22,-212.3
1734.159,-216.2
1734.099,-219.5
1734.038,-220.8
1733.977,-221.6
1733.917,-225
1733.856,-227.4
1733.795,-229.6
1733.735,-231.8
1733.674,-232.2
1733.613,-232.5
1733.552,-230.7
1733.492,-230.3
1733.431,-226.7
1733.37,-216.7
1733.31,-211.1
1733.249,-205.8
1733.188,-201.1
1733.127,-195.6
1733.067,-188.2
1733.006,-182.5
1732.945,-176.9
1732.885,-174
1732.824,-173.2
1732.764,-174.2
1732.703,-175.4
1732.642,-179.2
1732.582,-185.9
1732.521,-190.9
1732.461,-197
1732.4,-202.7
1732.339,-208.3
1732.279,-214.1
1732.218,-219.1
1732.157,-224.4
1732.096,-228.1
1732.036,-229.5
1731.975,-230.4
1731.914,-230.3
1731.854,-227.3
1731.793,-222.2
1731.732,-220.5
1731.672,-219.1
1731.611,-216.5
1731.55,-213.4
1731.489,-212
1731.429,-210.6
1731.368,-211.7
1731.307,-213.7
1731.247,-215.6
1731.186,-216.6
1731.125,-218
1731.064,-219.8
1731.004,-220.5
1730.943,-222.6
1730.882,-223.3
1730.822,-224
1730.761,-223.7
1730.701,-218.2
1730.64,-201.6
1730.579,-201.2
1730.519,-199.2
1730.458,-199.2
1730.398,-197.1
1730.337,-198.9
1730.276,-200.7
1730.216,-200.5
1730.155,-202.3
1730.094,-204.8
1730.033,-205.1
1729.973,-208.7
1729.912,-221.1
1729.851,-223.4
1729.791,-226.6
1729.73,-226.7
1729.669,-229.5
1729.609,-228.8
1729.548,-230.3
1729.487,-232.1
1729.426,-233.5
1729.366,-233.7
1729.305,-233.9
1729.048,-230.8
1728.984,-230.7
1728.92,-231.2
1728.856,-218.9
1728.791,-203.3
1728.727,-201.3
1728.663,-201.5
1728.598,-201.6
1728.534,-200.7
1728.47,-204.1
1728.406,-206.5
1728.341,-208.7
1728.277,-210
1728.213,-215.4
1728.148,-216.2
1728.084,-218.9
1728.02,-219.6
1727.956,-220.3
1727.892,-221.9
1727.827,-221.7
1727.763,-222
1727.699,-220.9
1727.635,-203.1
1727.571,-195.2
1727.506,-193.1
1727.442,-193
1727.378,-193.2
1727.314,-192.6
1727.25,-194.9
1727.185,-196.5
1727.121,-200.9
1727.057,-203.9
1726.992,-204.3
1726.928,-205.7
1726.864,-209.2
1726.799,-211.7
1726.735,-216.2
1726.671,-218.9
1726.607,-220.2
1726.543,-220.5
1726.478,-221.6
1726.414,-222.3
1726.35,-220.7
1726.286,-221.8
1726.222,-222
1726.157,-221.1
1726.093,-221.8
1726.029,-221.4
1725.965,-220.6
1725.901,-218.9
1725.836,-218.8
1725.772,-217.1
1725.708,-212.9
1725.644,-215.2
1725.579,-216
1725.515,-215.1
1725.451,-217.1
1725.386,-219.5
1725.322,-220.2
1725.258,-222.8
1725.193,-226.7
1725.129,-228.8
1725.065,-230.8
1725.001,-235.3
1724.937,-239.9
1724.872,-244.6
1724.808,-248
1724.744,-253.3
1724.68,-255.2
1724.616,-258
1724.551,-258.4
1724.487,-257.9
1724.423,-257.7
1724.359,-257
1724.295,-256.3
1724.23,-255.3
1724.166,-254
1724.102,-253
1724.038,-248.6
1723.974,-224.3
1723.91,-212.5
1723.846,-211.2
1723.782,-211.8
1723.718,-213.3
1723.654,-214.8
1723.59,-214.6
1723.526,-215.6
1723.462,-216
1723.398,-216.3
1723.334,-215.3
1723.27,-213.3
1723.206,-213.2
1723.142,-210.4
1723.078,-208
1723.014,-206.6
1722.95,-204.8
1722.886,-202.6
1722.822,-201.1
1722.757,-200.4
1722.693,-195.5
1722.629,-191.7
1722.565,-185
1722.501,-179.4
1722.437,-175.1
1722.373,-172
1722.309,-169.8
1722.245,-169.8
1722.181,-169
1722.117,-170.2
1722.053,-173.3
1721.989,-177.6
1721.925,-181.7
1721.861,-187.4
1721.797,-193.6
1721.733,-197.7
1721.669,-202
1721.605,-207.9
1721.541,-211.3
1721.477,-215.5
1721.413,-220.2
1721.349,-222.5
1721.285,-225.5
1721.221,-235.9
1721.157,-253.5
1721.093,-252.2
1721.029,-250.4
1720.965,-249.3
1720.901,-245.6
1720.837,-245.1
1720.773,-240.3
1720.709,-238.5
1720.645,-235.9
1720.581,-233.6
1720.517,-229.4
1720.453,-229.4
1720.389,-228.1
1720.325,-227.8
1720.261,-226.7
1720.197,-225.4
1720.132,-224.4
1720.068,-224.3
1720.004,-225.3
1719.94,-225.4
1719.876,-228.9
1719.813,-231.7
1719.749,-234.6
1719.685,-237.4
1719.621,-240.1
1719.557,-243.1
1719.493,-247.3
1719.429,-244.4
1719.365,-232.7
1719.301,-228.2
1719.237,-226.3
1719.173,-221.8
1719.109,-216.9
1719.045,-214.8
1718.981,-213
1718.917,-211.2
1718.853,-210.6
1718.777,-209.4
1718.702,-209.5
1718.626,-209.3
1718.55,-211.2
1718.474,-212.1
1718.399,-215.7
1718.323,-217.8
1718.247,-221.9
1718.172,-224
1718.096,-224.9
1718.021,-224.4
1717.945,-225.4
1717.87,-223.5
1717.794,-222.7
1717.718,-220.5
1717.643,-218.5
1717.567,-207.9
1717.491,-194.8
1717.415,-188.2
1717.34,-181
1717.264,-176.5
1717.188,-173.2
1717.113,-169.3
1717.037,-168.1
1716.961,-167.7
1716.885,-169.6
1716.81,-172.9
1716.734,-177.8
1716.658,-186.4
1716.583,-190.6
1716.507,-195.8
1716.432,-201
1716.356,-204.3
1716.281,-207.6
1716.205,-212.1
1716.129,-210.1
1716.054,-212
1715.978,-211.7
1715.902,-210
1715.826,-202.1
1715.751,-172.9
1715.675,-167.5
1715.599,-166.3
1715.524,-166.2
1715.448,-168.5
1715.373,-174.7
1715.297,-183.5
1715.222,-187.1
1715.146,-192
1715.07,-203.6
1714.995,-211.3
1714.919,-216.7
1714.843,-220.6
1714.767,-224.7
1714.692,-227.7
1714.616,-230.4
1714.54,-231
1714.465,-230.4
1714.389,-228.3
1714.314,-211.3
1714.238,-206.4
1714.163,-203.9
1714.087,-202.9
1714.011,-203
1713.936,-204.1
1713.86,-205.7
1713.784,-206.1
1713.708,-207.2
1713.633,-207
1713.557,-207.3
1713.489,-199.6
1713.42,-201.7
1713.352,-202.3
1713.283,-201.7
1713.215,-200.8
1713.146,-198.6
1713.078,-197.7
1713.009,-197.4
1712.941,-196.9
1712.872,-195.3
1712.804,-193.4
1712.735,-192.3
1712.667,-191.2
1712.599,-192.2
1712.53,-192.5
1712.462,-192
1712.393,-192.5
1712.324,-192.5
1712.256,-192.8
1712.187,-198.1
1712.119,-200.2
1712.05,-201.3
1711.981,-204.7
1711.913,-207.2
1711.844,-209.1
1711.776,-210.7
1711.708,-214.3
1711.639,-218.9
1711.571,-220.2
1711.502,-222.3
1711.434,-223
1711.365,-223.4
1711.297,-221.3
1711.228,-219
1711.16,-217.3
1711.091,-213.7
1711.023,-208.6
1710.954,-204.7
1710.886,-200.6
1710.818,-198.6
1710.749,-198.5
1710.681,-199.1
1710.612,-199.4
1710.544,-202.2
1710.475,-203.4
1710.407,-206.8
1710.338,-209.1
1710.27,-212.1
1710.201,-212.9
1710.132,-214.1
1710.064,-217.3
1709.995,-219.6
1709.927,-220.8
1709.858,-224.8
1709.79,-228.6
1709.721,-231.9
1709.653,-233.8
1709.584,-235.1
1709.516,-236.7
1709.447,-236.6
1709.379,-235.2
1709.31,-233.1
1709.242,-229.2
1709.173,-224.4
1709.105,-218.1
1709.037,-213
1708.968,-210.2
1708.9,-205.3
1708.831,-202.5
1708.763,-202.5
1708.694,-203.1
1708.626,-205.4
1708.557,-209.8
1708.489,-220.3
1708.42,-225.5
1708.352,-233.4
1708.283,-237.3
1708.215,-238.5
1708.047,-223.8
1707.962,-215.2
1707.878,-210.4
1707.794,-203.5
1707.71,-200.6
1707.625,-200.7
1707.541,-199.6
1707.457,-200.5
1707.373,-200.9
1707.289,-202.4
1707.204,-202.2
1707.12,-202.6
1707.036,-202.2
1706.952,-200.1
1706.868,-201.2
1706.783,-202.1
1706.699,-201.3
1706.615,-204.2
1706.531,-206.3
1706.446,-210.7
1706.362,-213.6
1706.278,-216.9
1706.194,-220.4
1706.11,-224
1706.025,-226.6
1705.941,-230.5
1705.857,-232
1705.773,-233.4
1705.688,-234.3
1705.604,-234.5
1705.52,-234
1705.436,-235.2
1705.352,-234.6
1705.267,-233.8
1705.183,-227
1705.099,-220.9
1705.015,-218.8
1704.93,-216.6
1704.846,-213.9
1704.762,-211.7
1704.678,-209.7
1704.594,-207.4
1704.509,-206
1704.425,-203.5
1704.341,-200.7
1704.257,-198.2
1704.173,-196.7
1704.088,-195.3
1704.004,-196.2
1703.92,-198.6
1703.836,-201.5
1703.751,-205.3
1703.667,-210.3
1703.583,-212.7
1703.499,-218.2
1703.415,-224.2
1703.33,-239.5
1703.246,-240.6
1703.162,-239
1703.078,-237
1702.993,-232.3
1702.909,-227.1
1702.825,-221
1702.75,-211.7
1702.674,-207.7
1702.599,-203.2
1702.523,-199.8
1702.448,-196.6
1702.373,-196.2
1702.297,-196.1
1702.222,-196.5
1702.146,-197.2
1702.07,-197.5
1701.995,-199.9
1701.919,-201.1
1701.844,-202.9
1701.768,-204.6
1701.693,-207.2
1701.617,-208.8
1701.542,-211.2
1701.466,-211.6
1701.39,-211.3
1701.315,-212
1701.239,-211.9
1701.164,-211.8
1701.088,-211
1701.013,-210.8
1700.938,-211.2
1700.862,-211.4
1700.787,-213.3
1700.711,-213
1700.636,-219
1700.56,-224.9
1700.485,-226.1
1700.409,-229.3
1700.334,-232.8
1700.258,-234.6
1700.183,-237
1700.107,-234.6
1700.031,-228.1
1699.956,-225.9
1699.88,-223.1
1699.805,-220.6
1699.729,-215.3
1699.654,-210
1699.578,-203.5
1699.503,-195.3
1699.427,-189.2
1699.352,-186.8
1699.276,-185.2
1699.201,-186.4
1699.126,-187.6
1699.05,-190.7
1698.975,-192.9
1698.899,-196.3
1698.824,-197.1
1698.748,-198.4
1698.672,-200.9
1698.597,-203.9
1698.521,-207.8
1698.446,-208.4
1698.37,-211.1
1698.295,-212.1
1698.219,-213.2
1698.144,-215.8
1698.068,-217.8
1697.992,-219.3
1697.917,-220.2
1697.841,-220.8
1697.766,-224.7
1697.69,-228
1697.615,-229.2
1697.539,-232.6
1697.464,-237.6
1697.388,-239.9
1697.3,-242.5
1697.211,-245
1697.123,-246.8
1697.034,-247.5
1696.946,-249.4
1696.858,-251.4
1696.769,-252.5
1696.681,-252.9
1696.592,-253.9
1696.504,-255.1
1696.415,-245.4
1696.326,-229.7
1696.238,-229.1
1696.15,-229.9
1696.061,-231
1695.973,-232.7
