year (AD),depth (cm),d18O (permil)
1945,30.378,-5.91
1944.7,30.582,-5.98
1944.4,30.785,-5.82
1944,30.988,-5.72
1943.7,31.191,-5.64
1943.4,31.394,-5.62
1943,31.598,-5.7
1942.7,31.801,-5.77
1942.4,32.004,-5.72
1942,32.207,-5.75
1941.7,32.41,-5.67
1941.4,32.614,-5.82
1941,32.817,-5.72
1940.7,33.02,-5.86
1940.4,33.223,-5.8
1940.1,33.426,-5.77
1939.7,33.63,-5.71
1939.4,33.833,-5.65
1939.1,34.036,-5.53
1938.8,34.239,-5.33
1938.4,34.442,-5.34
1938.1,34.646,-5.49
1937.8,34.849,-5.58
1937.5,35.052,-5.69
1937.2,35.255,-5.72
1936.8,35.458,-5.72
1936.5,35.662,-5.83
1936.2,35.865,NA
1935.9,36.068,-5.97
1935.6,36.271,-5.86
1935.2,36.474,-5.69
1934.9,36.678,-5.56
1934.6,36.881,-5.58
1934.3,37.084,-5.62
1934,37.287,-5.61
1933.7,37.49,-5.68
1933.4,37.694,-5.73
1933,37.897,-5.73
1932.7,38.1,-5.81
1932.4,38.303,-5.73
1932.1,38.506,-5.97
1931.8,38.71,-5.98
1931.5,38.913,-5.87
1931.2,39.116,-5.88
1930.9,39.319,-5.8
1930.6,39.522,-5.67
1930.3,39.726,-5.6
1930,39.929,-5.56
1929.7,40.132,-5.57
1929.4,40.335,-5.51
1929.1,40.538,-5.53
1928.8,40.742,-5.44
1928.5,40.945,NA
1928.2,41.148,-5.5
1927.9,41.351,-5.58
1927.6,41.554,-5.62
1927.3,41.758,-5.76
1927,41.961,-5.77
1926.7,42.164,-5.92
1926.4,42.367,-5.85
1926.1,42.57,-6
1925.8,42.774,-5.96
1925.5,42.977,-6.01
1925.2,43.18,-6.01
1924.9,43.383,NA
1924.6,43.586,-5.87
1924.3,43.79,-5.77
1924,43.993,-5.83
1923.7,44.196,-5.83
1923.5,44.399,-5.76
1923.2,44.602,-5.81
1922.9,44.806,-5.76
1922.6,45.009,-5.69
1922.3,45.212,-5.66
1922,45.415,-5.7
1921.7,45.618,-5.68
1921.5,45.822,-5.72
1921.2,46.025,-5.77
1920.9,46.228,-5.6
1920.6,46.431,-5.73
1920.3,46.634,-5.55
1920.1,46.838,-5.72
1919.8,47.041,-5.65
1919.5,47.244,-5.71
1919.2,47.447,-5.64
1918.9,47.65,-5.72
1918.7,47.854,NA
1918.4,48.057,-5.86
1918.1,48.26,-5.75
1917.8,48.463,-5.7
1917.6,48.666,-5.51
1917.3,48.87,NA
1917,49.073,-5.43
1916.8,49.276,-5.36
1916.5,49.479,-5.47
1916.2,49.682,-5.6
1915.9,49.886,-5.8
1915.7,50.089,-6.02
1915.4,50.292,-6.13
1915.1,50.495,-6.22
1914.9,50.698,-6.08
1914.6,50.902,-6.19
1914.3,51.105,-6.22
1914.1,51.308,-6.27
1913.8,51.511,-6.25
1913.6,51.714,-6.35
1913.3,51.918,-6.17
1913,52.121,-5.97
1912.8,52.324,-5.94
1912.5,52.527,-5.97
1912.3,52.73,-5.95
1912,52.934,NA
1911.7,53.137,NA
1911.5,53.34,-5.99
1911.2,53.543,-5.91
1911,53.746,-5.85
1910.7,53.95,-5.88
1910.5,54.153,-5.8
1910.2,54.356,-5.61
1910,54.559,-5.65
1909.7,54.762,-5.7
1909.4,54.966,-6.03
1909.2,55.169,-6.24
1908.9,55.372,-6.38
1908.7,55.575,-6.1
1908.5,55.778,-6.02
1908.2,55.982,-5.8
1908,56.185,-5.82
1907.7,56.388,-5.57
1907.5,56.591,-5.6
1907.2,56.794,NA
1907,56.998,-5.64
1906.7,57.201,-5.6
1906.5,57.404,-5.62
1906.2,57.607,-5.73
1906,57.81,-5.79
1905.8,58.014,-5.78
1905.5,58.217,-5.82
1905.3,58.42,-5.82
1905,58.623,-5.77
1904.8,58.826,-5.8
1904.6,59.03,-5.81
1904.2,59.385,-5.79
1903.8,59.741,-6.03
1903.3,60.096,-5.8
1902.9,60.452,-5.86
1902.5,60.808,-5.71
1902.1,61.163,-5.54
1901.7,61.519,-5.3
1901.3,61.874,-5.37
1900.9,62.23,-5.41
1900.5,62.586,-5.42
1900.2,62.941,-5.43
1899.8,63.297,-5.27
1899.4,63.652,-5.33
1899,64.008,-5.34
1898.6,64.364,-5.5
1898.2,64.719,-5.46
1897.9,65.075,-5.48
1897.5,65.43,-5.36
1897.1,65.786,-5.48
1896.7,66.142,-5.36
1896.4,66.497,-5.58
1896,66.853,-5.32
1895.6,67.208,-5.36
1895.3,67.564,-5.38
1894.9,67.92,-5.58
1894.6,68.275,-5.73
1894.2,68.631,-5.63
1893.8,68.986,-5.44
1893.5,69.342,-5.28
1893.1,69.698,-5.22
1892.8,70.053,-4.79
1892.5,70.409,-5.47
1892.1,70.764,-5.24
1891.8,71.12,-5.13
1891.4,71.476,-5.32
1891.1,71.831,-5.24
1890.8,72.187,-5.34
1890.4,72.542,-5.56
1890.1,72.898,-5.41
1889.8,73.254,-5.27
1889.4,73.609,-5.17
1889.1,73.965,-5.04
1888.8,74.32,-5.12
1888.5,74.676,-5.33
1888.2,75.032,-5.52
1887.9,75.387,-5.39
1887.5,75.743,-5.3
1887.2,76.098,-5.38
1886.9,76.454,-5.5
1886.6,76.81,-5.6
1886.3,77.165,-5.76
1886,77.521,-5.88
1885.7,77.876,-6.05
1885.4,78.232,-5.94
1885.1,78.588,-5.86
1884.8,78.943,-5.7
1884.5,79.299,-5.49
1884.3,79.654,-5.39
1884,80.01,-5.35
1883.7,80.366,-5.41
1883.4,80.721,-5.44
1883.1,81.077,-5.44
1882.9,81.432,-5.43
1882.6,81.788,-5.49
1882.3,82.144,-5.44
1882,82.499,-5.63
1881.8,82.855,-5.53
1881.5,83.21,-5.5
1881.2,83.566,-5.48
1881,83.922,-5.5
1880.7,84.277,-5.65
1880.5,84.633,-5.81
1880.2,84.988,-5.69
1880,85.344,-5.81
1879.7,85.7,-5.66
1879.5,86.055,-5.65
1879.2,86.411,-5.75
1879,86.766,-5.87
1878.7,87.122,-5.88
1878.5,87.478,-5.73
1878.2,87.833,-5.78
1878,88.189,-5.82
1877.8,88.544,-5.94
1877.5,88.9,-5.87
1877.3,89.256,-6
1877.1,89.611,-6.09
1876.9,89.967,-5.95
1876.6,90.322,-5.91
1876.4,90.678,-5.95
1876.2,91.034,-5.95
1876,91.389,-6.13
1875.8,91.745,-6.24
1875.6,92.1,-6.15
1875.4,92.456,-6.1
1875.2,92.812,-6.07
1875,93.167,-5.76
1874.7,93.523,-5.68
1874.6,93.878,-5.75
1874.4,94.234,-5.54
1874.2,94.59,-5.45
1874,94.945,-5.61
1873.8,95.301,-5.83
1873.6,95.656,-6.02
1873.4,96.012,-5.82
1873.2,96.368,-5.69
1873,96.723,-5.73
1872.8,97.079,-5.77
1872.7,97.434,-5.6
1872.5,97.79,-5.7
1872.3,98.146,-5.58
1872.2,98.501,-5.67
1872,98.857,-5.8
1871.8,99.212,-5.76
1871.6,99.568,NA
1871.5,99.924,NA
1871.3,100.279,-5.78
1871.2,100.635,-5.98
1871,100.99,-5.79
1870.9,101.346,-5.79
1870.7,101.702,-5.8
1870.6,102.057,-5.83
1870.4,102.413,-5.82
1870.3,102.768,-5.75
1870.1,103.124,-5.75
1870,103.48,-5.93
1869.8,103.835,-6.18
1869.7,104.191,-5.91
1869.6,104.546,-5.85
1869.4,104.902,-5.79
1869.3,105.258,-5.81
1869.2,105.613,-5.79
1869.1,105.969,-5.84
1868.9,106.324,-5.84
1868.8,106.68,-5.77
1868.7,107.036,-5.8
1868.5,107.391,-5.62
1868.4,107.747,-5.58
1868.3,108.102,-5.6
1868.2,108.458,-5.5
1868,108.814,-5.6
1867.9,109.169,-5.54
1867.8,109.525,-5.44
1867.7,109.88,-5.43
1867.5,110.236,-5.43
1867.4,110.592,-5.45
1867.3,110.947,-5.36
1867.2,111.303,-5.43
1867,111.658,-5.41
1866.9,112.014,-5.35
1866.8,112.37,-5.32
1866.7,112.725,-5.18
1866.5,113.081,-5.21
1866.4,113.436,-4.93
1866.3,113.792,-5.16
1866.2,114.148,-5.3
1866,114.503,-5.42
1865.9,114.859,-5.75
1865.8,115.214,-5.58
1865.7,115.57,-5.54
1865.6,115.926,-5.6
1865.4,116.281,-5.63
1865.3,116.637,-5.68
1865.2,116.992,-5.97
1865.1,117.348,-5.76
1864.9,117.704,-6.03
1864.8,118.059,NA
1864.7,118.415,-6.36
1864.6,118.77,-6.03
1864.5,119.126,-5.73
1864.3,119.482,-5.79
1864.2,119.837,-5.86
1864.1,120.193,-5.81
1864,120.548,-5.98
1863.9,120.904,-5.9
1863.8,121.26,-6.1
1863.6,121.615,-6.15
1863.5,121.971,-5.84
1863.4,122.326,-5.81
1863.3,122.682,-5.83
1863.2,123.038,-5.85
1863,123.393,-5.87
1862.9,123.749,-5.89
1862.8,124.104,-5.79
1862.7,124.46,-5.83
1862.6,124.816,-5.91
1862.5,125.171,-5.83
1862.3,125.527,-5.89
1862.2,125.882,-5.97
1862.1,126.238,-5.9
1862,126.594,-5.83
1861.9,126.949,-5.79
1861.8,127.305,-5.68
1861.7,127.66,-5.69
1861.5,128.016,-5.61
1861.4,128.372,-5.75
1861.3,128.727,-5.69
1861.2,129.083,-5.68
1861.1,129.438,-5.56
1861,129.794,-5.49
1860.9,130.15,-5.47
1860.7,130.505,-5.42
1860.6,130.861,-5.47
1860.5,131.216,-5.58
1860.4,131.572,-5.46
1860.3,131.928,-5.57
1860.2,132.283,-5.42
1860.1,132.639,-5.45
1860,132.994,-5.47
1859.9,133.35,-5.6
1859.7,133.706,-5.49
1859.6,134.061,-4.96
1859.5,134.417,-5.14
1859.4,134.772,-5.56
1859.3,135.128,-5.66
1859.2,135.484,-5.93
1859.1,135.839,-5.91
1859,136.195,-5.79
1858.9,136.55,-5.77
1858.8,136.906,-5.83
1858.6,137.262,-5.86
1858.5,137.617,-5.93
1858.4,137.973,-6.28
1858.3,138.328,-6.22
1858.2,138.684,-6.21
1858.1,139.04,-6.23
1858,139.395,-6.16
1857.9,139.751,-6.33
1857.8,140.106,-6.51
1857.7,140.462,-6.34
1857.6,140.818,-6.52
1857.5,141.173,-6.43
1857.4,141.529,-6.46
1857.3,141.884,-6.41
1857.1,142.24,-6.4
1857,142.596,-6.25
1856.9,142.951,-6.39
1856.8,143.307,-6.36
1856.7,143.662,-6.27
1856.6,144.018,-6.03
1856.5,144.374,-6.24
1856.4,144.729,-6.12
1856.3,145.085,-5.98
1856.2,145.44,-5.9
1856.1,145.796,-5.83
1856,146.152,-5.72
1855.9,146.507,-5.47
1855.8,146.863,-5.44
1855.7,147.218,-5.5
1855.6,147.574,-5.55
1855.5,147.93,-5.78
1855.4,148.285,-5.76
1855.3,148.641,-5.72
1855.2,148.996,-5.59
1855.1,149.352,-5.5
1855,149.708,-5.38
1854.9,150.063,-5.41
1854.8,150.419,-5.45
1854.7,150.774,-5.53
1854.6,151.13,-5.54
1854.5,151.486,-5.57
1854.4,151.841,-5.54
1854.3,152.197,-5.5
1854.2,152.552,-5.43
1854.1,152.908,-5.39
1854,153.264,-5.25
1853.9,153.619,-5.28
1853.8,153.975,-5.27
1853.7,154.33,-5.37
1853.6,154.686,-5.33
1853.5,155.042,-5.45
1853.4,155.397,-5.45
1853.3,155.753,-5.3
1853.2,156.108,-5.29
1853.1,156.464,-5.21
1853,156.82,-5.14
1852.9,157.175,-5.2
1852.8,157.531,-5.28
1852.7,157.886,-4.93
1852.6,158.242,-5.47
1852.5,158.598,-5.35
1852.4,158.953,-5.29
1852.4,159.309,-5.29
1852.3,159.664,-5.16
1852.2,160.02,-4.93
1852.1,160.376,-5.05
1852,160.731,-5.19
1851.9,161.087,-5.14
1851.8,161.442,-4.97
1851.7,161.798,-5.04
1851.6,162.154,-4.95
1851.5,162.509,-4.89
1851.4,162.865,NA
1851.3,163.22,-5.08
1851.2,163.576,-5.17
1851.1,163.932,-5.28
1851,164.287,-5.4
1850.9,164.643,-5.24
1850.9,164.998,-5.25
1850.8,165.354,-5.27
1850.7,165.71,-5.21
1850.6,166.065,-5.22
1850.5,166.421,-5.38
1850.4,166.776,-5.19
1850.3,167.132,-5.41
1850.2,167.488,-5.31
1850,167.843,-5.39
1849.9,168.199,-5.38
1849.8,168.554,-5.16
1849.7,168.91,-5.16
1849.6,169.266,-5.39
1849.5,169.621,-5.65
1849.4,169.977,NA
1849.3,170.332,-5.78
1849.2,170.688,-5.67
1849.1,171.044,-5.64
1849,171.399,-5.35
1848.8,171.755,-5.14
1848.7,172.11,-5.18
1848.6,172.466,-5.37
1848.5,172.822,-5.35
1848.4,173.177,-5.13
1848.3,173.533,-5.2
1848.1,173.888,-5.26
1848,174.244,-5.33
1847.9,174.6,NA
1847.8,174.955,-5.57
1847.6,175.311,-5.58
1847.5,175.666,-5.45
1847.4,176.022,-5.62
1847.3,176.378,-5.57
1847.1,176.733,-5.31
1847,177.089,-5.2
1846.9,177.444,-5.23
1846.7,177.8,-5.18
1846.6,178.156,-5.36
1846.5,178.511,-5.35
1846.4,178.867,-5.22
1846.2,179.222,-5.12
1846.1,179.578,-5.01
1845.9,179.934,-5.16
1845.8,180.289,-5.21
1845.7,180.645,-4.96
1845.5,181,-4.97
1845.4,181.356,-5.13
1845.2,181.712,-5.45
1845.1,182.067,-5.45
1845,182.423,-5.51
1844.8,182.778,-5.35
1844.7,183.134,-5.61
1844.5,183.49,-5.58
1844.4,183.845,-5.51
1844.2,184.201,-5.76
1844.1,184.556,-5.79
1843.9,184.912,-5.93
1843.8,185.268,-5.91
1843.6,185.623,-5.85
1843.5,185.979,-5.74
1843.3,186.334,-5.83
1843.2,186.69,-5.63
1843,187.046,-5.74
1842.9,187.401,-5.92
1842.7,187.757,-6.11
1842.5,188.112,-6.08
1842.4,188.468,-6.1
1842.2,188.824,-6.02
1842.1,189.179,-6.14
1841.9,189.535,-6.32
1841.7,189.89,-6.18
1841.6,190.246,-6.3
1841.4,190.602,-6.16
1841.2,190.957,-5.85
1841.1,191.313,-5.64
1840.9,191.668,-5.53
1840.7,192.024,-5.72
1840.6,192.38,-5.72
1840.4,192.735,-5.77
1840.2,193.091,-5.97
1840.1,193.446,-5.77
1839.9,193.802,-5.96
1839.7,194.158,-5.84
1839.5,194.513,-5.92
1839.4,194.869,-5.8
1839.2,195.224,-5.86
1839,195.58,-5.59
1838.8,195.936,-5.71
1838.6,196.291,-5.73
1838.5,196.647,-5.8
1838.3,197.002,NA
1838.1,197.358,-5.87
1837.9,197.714,-5.66
1837.7,198.069,-5.37
1837.5,198.425,-5.34
1837.4,198.78,-5.22
1837.2,199.136,-5.32
1837,199.492,-5.32
1836.8,199.847,-5.57
1836.6,200.203,-5.65
1836.4,200.558,-5.6
1836.2,200.914,-5.65
1836,201.27,-5.54
1835.8,201.625,-5.64
1835.6,201.981,-5.48
1835.4,202.336,-5.49
1835.2,202.692,-5.59
1835,203.048,-5.63
1834.8,203.403,-5.47
1834.6,203.759,-5.6
1834.4,204.114,-5.75
1834.2,204.47,-5.88
1834,204.826,-5.79
1833.8,205.181,-5.85
1833.6,205.537,-5.45
1833.4,205.892,-5.62
1833.2,206.248,-5.61
1833,206.604,-5.7
1832.8,206.959,-5.55
1832.6,207.315,-5.63
1832.4,207.67,-6.15
1832.2,208.026,-6.15
1832,208.382,-5.98
1831.7,208.737,-5.88
1831.5,209.093,-5.65
1831.3,209.448,-5.91
1831.1,209.804,-5.77
1830.9,210.16,-5.68
1830.7,210.515,-5.52
1830.4,210.871,-5.43
1830.2,211.226,-5.61
1830,211.582,NA
1829.8,211.938,-5.82
1829.6,212.293,-5.73
1829.3,212.649,-5.96
1829.1,213.004,NA
1828.9,213.36,-5.99
1828.7,213.716,NA
1828.4,214.071,-5.94
1828.2,214.427,-5.85
1828,214.782,-5.7
1827.7,215.138,-5.82
1827.5,215.494,NA
1827.3,215.849,-5.75
1827,216.205,-5.79
1826.8,216.56,-5.82
1826.6,216.916,-6.11
1826.3,217.272,-5.98
1826.1,217.627,-5.92
1825.9,217.983,-5.79
1825.6,218.338,-5.75
1825.4,218.694,-5.63
1825.1,219.05,-5.77
1824.9,219.405,-5.67
1824.7,219.761,-5.55
1824.4,220.116,-5.51
1824.2,220.472,-5.58
1823.9,220.828,-5.34
1823.7,221.183,-5.21
1823.4,221.539,-5.48
1823.2,221.894,-5.54
1822.9,222.25,-5.6
1822.7,222.606,-5.41
1822.4,222.961,-5.45
1822.2,223.317,-5.45
1821.9,223.672,-5.41
1821.7,224.028,-5.68
1821.4,224.384,-5.45
1821.2,224.739,-5.43
1820.9,225.095,-5.36
1820.6,225.45,-5.5
1820.4,225.806,-5.67
1820.1,226.162,-5.26
1819.9,226.517,-5.34
1819.6,226.873,-5.43
1819.3,227.228,-5.38
1819.1,227.584,-5.46
1818.8,227.94,-5.44
1818.5,228.295,-5.59
1818.3,228.651,-5.59
1818,229.006,-5.57
1817.7,229.362,-5.54
1817.5,229.718,-5.57
1817.2,230.073,-5.74
1816.9,230.429,-5.69
1816.6,230.784,-5.74
1816.4,231.14,-5.82
1816.1,231.496,-5.93
1815.8,231.851,-5.71
1815.5,232.207,-5.69
1815.3,232.562,-5.68
1815,232.918,-5.86
1814.7,233.274,-5.88
1814.4,233.629,-5.98
1814.2,233.985,-5.94
1813.9,234.34,-5.96
1813.6,234.696,-5.97
1813.3,235.052,-5.99
1813,235.407,-5.88
1812.7,235.763,-5.99
1812.4,236.118,-5.99
1812.2,236.474,-6.02
1811.9,236.83,-5.95
1811.6,237.185,-5.94
1811.3,237.541,-5.85
1811,237.896,-5.97
1810.7,238.252,-6.06
1810.4,238.608,-6.08
1810.1,238.963,-6.15
1809.8,239.319,-6.18
1809.5,239.674,-6.11
1809.2,240.03,-6.16
1808.9,240.386,-5.92
1808.6,240.741,-5.97
1808.3,241.097,-6.02
1808,241.452,-5.99
1807.7,241.808,-5.96
1807.4,242.164,-6.1
1807.1,242.519,-6
1806.8,242.875,-6.03
1806.5,243.23,-6.11
1806.2,243.586,-6.04
1805.9,243.942,-6.03
1805.6,244.297,-6.06
1805.3,244.653,-6.1
1805,245.008,-5.91
1804.7,245.364,-5.93
1804.3,245.72,-6
1804,246.075,-6.01
1803.7,246.431,-6.05
1803.4,246.786,-6.04
1803.1,247.142,-6.05
1802.8,247.498,-6.03
1802.5,247.853,-5.87
1802.2,248.209,-5.99
1801.9,248.564,-5.96
1801.6,248.92,-5.82
1801.2,249.276,-5.88
1800.9,249.631,-6.22
1800.6,249.987,-6.17
1800.3,250.342,-6.31
1800,250.698,-6.1
1799.7,251.054,-5.77
1799.4,251.409,-5.56
1799.1,251.765,-5.59
1798.8,252.12,-5.68
1798.5,252.476,-5.65
1798.2,252.832,-5.47
1797.9,253.187,-5.32
1797.6,253.543,-5.47
1797.3,253.898,-5.44
1797,254.254,-5.6
1796.8,254.61,-5.65
1796.5,254.965,-5.54
1796.2,255.321,-5.57
1795.9,255.676,-5.38
1795.6,256.032,-5.41
1795.3,256.388,-5.18
1795,256.743,-5.23
1794.7,257.099,-5.35
1794.4,257.454,-5.58
1794.2,257.81,-5.58
1793.9,258.166,-5.42
1793.6,258.521,-5.4
1793.3,258.877,-5.44
1793,259.232,-5.52
1792.7,259.588,-5.44
1792.5,259.944,-5.52
1792.2,260.299,-5.68
1791.9,260.655,-5.61
1791.6,261.01,-5.56
1791.3,261.366,-5.55
1791.1,261.722,-5.5
1790.8,262.077,-5.46
1790.5,262.433,-5.63
1790.2,262.788,-5.75
1790,263.144,-5.69
1789.7,263.5,-5.62
1789.4,263.855,-5.61
1789.2,264.211,-5.52
1788.9,264.566,-5.52
1788.6,264.922,-5.5
1788.4,265.278,-5.76
1788.1,265.633,-5.7
1787.8,265.989,-5.79
1787.6,266.344,-5.83
1787.3,266.7,-5.95
1787,267.056,-5.59
1786.8,267.411,-5.6
1786.5,267.767,-5.57
1786.3,268.122,-5.51
1786,268.478,-5.59
1785.7,268.834,-5.7
1785.5,269.189,-5.66
1785.2,269.545,-5.63
1785,269.9,-5.57
1784.7,270.256,-5.7
1784.5,270.612,-5.73
1784.2,270.967,-5.85
1784,271.323,-5.59
1783.7,271.678,-5.54
1783.5,272.034,-5.54
1783.2,272.39,-5.5
1783,272.745,-5.65
1782.7,273.101,-6.03
1782.5,273.456,-5.55
1782.2,273.812,-5.44
1782,274.168,-5.41
1781.7,274.523,-5.52
1781.5,274.879,-5.53
1781.2,275.234,-5.56
1781,275.59,-5.47
1780.8,275.946,-5.54
1780.5,276.301,-5.53
1780.3,276.657,-5.41
1780,277.012,-5.3
1779.8,277.368,-5.32
1779.6,277.724,-5.37
1779.3,278.079,-5.44
1779.1,278.435,-5.42
1778.9,278.79,-5.58
1778.6,279.146,-5.25
1778.4,279.502,-5.39
1778.2,279.857,-5.29
1777.9,280.213,-5.27
1777.7,280.568,-5.48
1777.5,280.924,-5.57
1777.3,281.28,-5.64
1777,281.635,-5.82
1776.8,281.991,-6.07
1776.6,282.346,-6.15
1776.3,282.702,-5.89
1776.1,283.058,-6.11
1775.9,283.413,-5.78
1775.7,283.769,-6.02
1775.5,284.124,-5.88
1775.2,284.48,-6.06
1775,284.836,-5.99
1774.8,285.191,-5.96
1774.6,285.547,-5.96
1774.4,285.902,-6.03
1774.2,286.258,-6.15
1773.9,286.614,-6.28
1773.7,286.969,-6.31
1773.5,287.325,-6.45
1773.3,287.68,-6.27
1773.1,288.036,-6.32
1772.9,288.392,-6.54
1772.7,288.747,-6.66
1772.5,289.103,-6.49
1772.3,289.458,-6.49
1772.1,289.814,-6.65
1771.8,290.17,-6.8
1771.6,290.525,-6.66
1771.4,290.881,-6.54
1771.2,291.236,-6.62
1771,291.592,-6.74
1770.8,291.948,-6.56
1770.6,292.303,-6.56
1770.4,292.659,-6.37
1770.2,293.014,-6.4
1770,293.37,-6.41
1769.8,293.726,-6.33
1769.6,294.081,-6.36
1769.4,294.437,-6.42
1769.3,294.792,-6.5
1769.1,295.148,-6.57
1768.9,295.504,-6.48
1768.7,295.859,-6.53
1768.5,296.215,-6.54
1768.3,296.57,-6.49
1768.1,296.926,-6.38
1767.9,297.282,-6.56
1767.7,297.637,-6.48
1767.5,297.993,-6.5
1767.4,298.348,-6.34
1767.2,298.704,-6.41
1767,299.06,-6.37
1766.8,299.415,-6.42
1766.6,299.771,-6.47
1766.4,300.126,-6.52
1766.3,300.482,-6.41
1766.1,300.838,-6.26
1765.9,301.193,-6.14
1765.7,301.549,-6.2
1765.5,301.904,-6.09
1765.4,302.26,-6.29
1765.2,302.616,-6.46
1765,302.971,-6.63
1764.8,303.327,-6.69
1764.7,303.682,-6.65
1764.5,304.038,-6.43
1764.3,304.394,-6.37
1764.2,304.749,-6.35
1764,305.105,-6.31
1763.8,305.46,-6.3
1763.7,305.816,-6.36
1763.5,306.172,-6.24
1763.3,306.527,-6.22
1763.2,306.883,-6.23
1763,307.238,-6.37
1762.8,307.594,-6.19
1762.7,307.95,-6.25
1762.5,308.305,-6.24
1762.4,308.661,-6.43
1762.2,309.016,-6.29
1762,309.372,-6.32
1761.9,309.728,-6.17
1761.7,310.083,-6.08
1761.6,310.439,-5.96
1761.4,310.794,-5.97
1761.3,311.15,-5.92
1761.1,311.506,-6.13
1761,311.861,-6.06
1760.8,312.217,-6.19
1760.6,312.572,-6.17
1760.5,312.928,-6.07
1760.3,313.284,-5.89
1760.2,313.639,-6.02
1760.1,313.995,-6.24
1759.9,314.35,-6.22
1759.8,314.706,-6.11
1759.6,315.062,-6.13
1759.5,315.417,NA
1759.3,315.773,-6.19
1759.2,316.128,-6.08
1759,316.484,-5.97
1758.9,316.84,-6.01
1758.8,317.195,-6.14
1758.6,317.551,-6.18
1758.5,317.906,-6.1
