year (AD),depth (cm),d18O (permil)
1980.28,6.47,-9.04
1980.18,6.52,-8.5
1980.08,6.57,-9.23
1979.83,6.62,-8.82
1979.58,6.67,-8.48
1979.49,6.72,-9.18
1979.4,6.77,-9.73
1979.32,6.82,-9.08
1979.24,6.87,-9.01
1979.16,6.92,-9.05
1979.08,6.97,-10.39
1978.83,7.02,-9.22
1978.58,7.07,-8.99
1978.33,7.12,-10.57
1978.08,7.17,-11.29
1978,7.22,-10.75
1977.93,7.28,-10.22
1977.86,7.33,-9.99
1977.79,7.38,-9.4
1977.72,7.44,-9.65
1977.65,7.49,-9.89
1977.58,7.54,-9.28
1977.42,7.6,-9.78
1977.25,7.65,-9.87
1977.08,7.71,-10.55
1977,7.76,-10.5
1976.91,7.81,-9.59
1976.83,7.87,-9.08
1976.75,7.92,-8.59
1976.66,7.97,-9.5
1976.58,8.03,-8.31
1976.46,8.08,-8.55
1976.33,8.13,-8.77
1976.21,8.18,-9.16
1976.08,8.23,-9.53
1975.92,8.28,-9.26
1975.75,8.33,-8.98
1975.58,8.38,-8.2
1975.33,8.44,-9.11
1975.08,8.49,-10.12
1974.58,8.54,-9.03
1974.42,8.59,-9.22
1974.25,8.64,-9.22
1974.08,8.69,-9.94
1973.92,8.74,-8.4
1973.75,8.79,-8.35
1973.58,8.84,-8.1
1973.42,8.9,-8.44
1973.25,8.95,-8.79
1973.08,9,-9.83
1973,9.05,-9.64
1972.93,9.1,-9.69
1972.86,9.15,-9.69
1972.79,9.2,-9.23
1972.72,9.25,-8.95
1972.65,9.3,-8.87
1972.58,9.35,-8.86
1972.48,9.4,-9.25
1972.38,9.45,-10.02
1972.28,9.5,-10.12
1972.18,9.55,-9.6
1972.08,9.6,-9.42
1971.58,9.65,-8.41
1971.5,9.7,-9.16
1971.41,9.75,-8.96
1971.33,9.8,-9.54
1971.25,9.85,-9.81
1971.16,9.91,-9.26
1971.08,9.96,-9.99
1971,10.01,-9.6
1970.91,10.06,-9.26
1970.83,10.11,-9.23
1970.75,10.16,-8.97
1970.66,10.21,-9.04
1970.58,10.26,-8.97
1970.46,10.3,-8.83
1970.33,10.35,-8.86
1970.21,10.4,-9.11
1970.08,10.44,-9.25
1969.96,10.49,-9.14
1969.83,10.54,-8.63
1969.71,10.58,-8.66
1969.58,10.63,-8.34
1969.5,10.68,-8.95
1969.43,10.72,-9.16
1969.36,10.77,-8.56
1969.29,10.82,-9
1969.22,10.87,-8.4
1969.15,10.91,-8.82
1969.08,10.96,-13.63
1968.96,11.02,-13.44
1968.83,11.07,-10.96
1968.71,11.12,-9.67
1968.58,11.18,-9.05
1968.46,11.23,-9.55
1968.33,11.28,-9.28
1968.21,11.34,-9.72
1968.08,11.39,-10.03
1967.58,11.45,-9.12
1967.08,11.5,-10.11
1966.92,11.55,-9.61
1966.75,11.6,-9.08
1966.58,11.65,-9.07
1966.46,11.7,-9.33
1966.33,11.75,-9.5
1966.21,11.79,-9.23
1966.08,11.84,-9.66
1965.83,11.89,-9.65
1965.58,11.94,-9.45
1965.42,11.99,-10.4
1965.25,12.03,-10.09
1965.08,12.08,-10.37
1965,12.13,-9.99
1964.91,12.18,-9.29
1964.83,12.22,-9.41
1964.75,12.27,-9.49
1964.66,12.31,-9.2
1964.58,12.35,-8.73
1964.42,12.4,-9.67
1964.25,12.44,-9.79
1964.08,12.49,-11.13
1963.83,12.53,-11.12
1963.58,12.57,-9.74
1963.08,12.62,-10.76
1962.98,12.66,-10.58
1962.88,12.71,-10.32
1962.78,12.75,-10.18
1962.68,12.79,-9.81
1962.58,12.84,-8.44
1962.46,12.89,-9.2
1962.33,12.93,-9.4
1962.21,12.98,-9.69
1962.08,13.03,-10.47
1962,13.08,-10.05
1961.91,13.13,-10.28
1961.83,13.18,-8.99
1961.75,13.23,-8.87
1961.66,13.28,-8.33
1961.58,13.33,-8.05
1961.52,13.38,-8.57
1961.46,13.43,-8.53
1961.4,13.48,-8.41
1961.33,13.53,-8.94
1961.27,13.58,-8.34
1961.21,13.63,-9.56
1961.14,13.68,-10.74
1961.08,13.73,-11.36
1961.03,13.78,-11.06
1960.98,13.83,-10.76
1960.93,13.88,-11.06
1960.88,13.93,-9.96
1960.83,13.98,-9.74
1960.78,14.03,-9.05
1960.73,14.08,-7.73
1960.68,14.13,-7.95
1960.63,14.18,-7.35
1960.58,14.22,-6.66
1960.42,14.27,-9.15
1960.25,14.32,-9.58
1960.08,14.37,-11.02
1959.83,14.42,-8.59
1959.58,14.47,-7.57
1959.52,14.52,-8.04
1959.47,14.57,-8.88
1959.41,14.62,-8.5
1959.36,14.67,-8.76
1959.3,14.72,-8.33
1959.25,14.77,-9.41
1959.19,14.82,-9.95
1959.14,14.87,-10.97
1959.08,14.91,-11.82
1958.9,14.96,-10.09
1958.74,15.01,-8.92
1958.58,15.06,-7.52
1958.42,15.11,-7.96
1958.25,15.15,-8.1
1958.08,15.2,-9.2
1957.96,15.25,-8.38
1957.83,15.3,-8.15
1957.71,15.34,-8.63
1957.58,15.39,-7.79
1957.5,15.44,-8.68
1957.41,15.49,-8.87
1957.33,15.54,-8.59
1957.25,15.59,-8.64
1957.16,15.64,-10.46
1957.08,15.69,-11.11
1956.96,15.74,-10.11
1956.83,15.79,-8.89
1956.71,15.84,-8.1
1956.58,15.89,-8.03
1956.46,15.94,-8.79
1956.33,15.99,-9.05
1956.21,16.04,-9.2
1956.08,16.09,-9.55
1955.58,16.14,-7.46
1955.45,16.19,-8.01
1955.33,16.24,-8.96
1955.2,16.28,-8.33
1955.08,16.33,-10.06
1954.58,16.38,-8.54
1954.45,16.43,-9.39
1954.33,16.47,-8.86
1954.2,16.52,-9.23
1954.08,16.57,-10.18
1953.95,16.62,-8.95
1953.83,16.66,-9.21
1953.7,16.71,-8.99
1953.58,16.76,-8.32
1953.3,16.8,-9.48
