year (AD),depth (cm),d18O (permil)
1746,NA,-2
1745,NA,-1.6
1744,NA,-2.1
1743,NA,-1.4
1742,NA,-1.6
1741,NA,-1.8
1740,NA,-1.4
1739,NA,-1.7
1738,NA,-1.2
1737,NA,-1.1
1736,NA,-0.4
1735,NA,-0.9
1734,NA,-0.3
1733,NA,-0.5
1732,NA,-0.1
1731,NA,-0.2
1730,NA,0.1
1729,NA,-0.5
1728,NA,-0.4
1727,NA,0.2
1726,NA,-0.1
1725,NA,0.4
1724,NA,0.6
1723,NA,0
1722,NA,0.2
1721,NA,0.2
1720,NA,-0.2
1719,NA,-0.9
1718,NA,-0.3
1717,NA,-0.2
1716,NA,-0.4
1715,NA,-0.5
1714,NA,-0.4
1713,NA,-0.7
1712,NA,-0.8
1711,NA,-0.8
1710,NA,-0.6
1709,NA,-0.8
1708,NA,-0.5
1707,NA,-1.1
1706,NA,-1.1
1705,NA,-1.2
1704,NA,-1.3
1703,NA,-1.4
1702,NA,-0.9
1701,NA,-1.6
1700,NA,-1.3
1699,NA,-1.4
1698,NA,-1.7
1697,NA,-1.6
1696,NA,-1.8
1695,NA,-1.1
1694,NA,-1.5
1693,NA,-1.8
1692,NA,-1.6
1691,NA,-1.8
1690,NA,-1.7
1689,NA,-1.6
1688,NA,-2.3
1687,NA,-2.4
1686,NA,-2.3
1685,NA,-1.6
1684,NA,-1.8
1683,NA,-1.2
1682,NA,-1.5
1681,NA,-1.3
1680,NA,-1
1679,NA,-1.5
1678,NA,-1.4
1677,NA,-1.6
1676,NA,-1.2
1675,NA,-1.2
1674,NA,-1.4
1673,NA,-1.4
1672,NA,-1.8
1671,NA,-1.4
1670,NA,-1.6
1669,NA,-1.7
1668,NA,-1.8
1667,NA,-1.8
1666,NA,-1.6
1665,NA,-1.5
1664,NA,-1.7
1663,NA,-1.5
1662,NA,-1.8
1661,NA,-1.4
1660,NA,-1.7
1659,NA,-1.2
1658,NA,-1.5
1657,NA,-1.1
1656,NA,-1
1655,NA,-1.6
1654,NA,-1.3
1653,NA,-1.2
1652,NA,-1.4
1651,NA,-1.6
1650,NA,-1.5
1649,NA,-2.1
1648,NA,-1.6
1647,NA,-2
1646,NA,-1.3
1645,NA,-2.2
1644,NA,-1.9
1643,NA,-2
1642,NA,-1.8
1641,NA,-2
1640,NA,-1.8
1639,NA,-1.8
1638,NA,-2
1637,NA,-1.5
1636,NA,-1.3
1635,NA,-1.3
1634,NA,-1.7
1633,NA,-1.3
1632,NA,-1.5
1631,NA,-1.1
1630,NA,-2
1629,NA,-1.5
1628,NA,-1.5
1627,NA,-1.9
1626,NA,-1.6
1625,NA,-1.3
1624,NA,-1.4
1623,NA,-1.1
1622,NA,-1.1
1621,NA,-1.2
1620,NA,-1.8
1619,NA,-0.9
1618,NA,-1.3
1617,NA,-1
1616,NA,-1.1
1615,NA,-1.3
1614,NA,-1.7
1613,NA,-1.3
1612,NA,-0.9
1611,NA,-0.4
1610,NA,-0.6
1609,NA,-0.4
1608,NA,0.2
1607,NA,-0.1
1606,NA,0.3
1605,NA,0.2
1604,NA,1
1603,NA,0.3
1602,NA,1
1601,NA,0.6
1600,NA,1
1599,NA,0.3
1598,NA,0.1
1597,NA,0.4
1596,NA,0.6
1595,NA,0
1594,NA,0.5
1593,NA,0
1592,NA,-0.1
1591,NA,0.3
1590,NA,0.1
1589,NA,-0.3
1588,NA,0
1587,NA,-0.3
1586,NA,0.1
1585,NA,-0.3
1584,NA,-0.3
1583,NA,-0.7
1582,NA,-1.2
1581,NA,-1.2
1580,NA,-1
1579,NA,-1
1578,NA,-0.7
1577,NA,-0.7
1576,NA,-0.6
1575,NA,-0.9
1574,NA,-0.2
1573,NA,-0.5
1572,NA,-1.2
1571,NA,-1.7
1570,NA,-1
1569,NA,-1.8
1568,NA,-1.5
1567,NA,-1.9
1566,NA,-1.6
1565,NA,-2
1564,NA,-1.7
1563,NA,-1.9
1562,NA,-1.5
1561,NA,-0.9
1560,NA,-1.1
1559,NA,-1
1558,NA,-1.4
1557,NA,-1.5
1556,NA,-0.6
1555,NA,-1.6
1554,NA,-1.1
1553,NA,-1.2
1552,NA,-1.8
1551,NA,-1.7
1550,NA,-1.3
1549,NA,-1.3
1548,NA,-1.5
1547,NA,-1.2
1546,NA,-1.9
1545,NA,-2.1
1544,NA,-1.6
1543,NA,-1.8
1542,NA,-1.6
1541,NA,-1.4
1540,NA,-1.2
1539,NA,-1
1538,NA,-0.7
1537,NA,-0.6
1536,NA,-0.9
1535,NA,-1.1
1534,NA,-0.7
1533,NA,-0.8
1532,NA,-0.6
1531,NA,-0.8
1530,NA,-0.1
1529,NA,-0.3
1528,NA,-0.6
1527,NA,-0.4
1526,NA,-1.4
1525,NA,-1.3
1524,NA,-0.5
1523,NA,-1.5
1522,NA,-1.3
1521,NA,-1.6
1520,NA,-1.4
1519,NA,-1.4
1518,NA,-1.6
1517,NA,-1.9
1516,NA,-1.7
1515,NA,-1.6
1514,NA,-1.2
1513,NA,-1.6
1512,NA,-1.4
1511,NA,-1.2
1510,NA,-1.1
1509,NA,-0.7
1508,NA,-0.6
1507,NA,-0.1
1506,NA,-0.2
1505,NA,0
1504,NA,-1.5
1503,NA,-1.4
1502,NA,-1.5
1501,NA,-1.5
1500,NA,-1.4
1499,NA,-1.5
1498,NA,-1.4
1497,NA,-1.2
1496,NA,-0.8
1495,NA,-1.2
1494,NA,-0.6
1493,NA,-0.5
1492,NA,-0.7
1491,NA,-0.6
1490,NA,-0.4
1489,NA,0.1
1488,NA,-0.3
1487,NA,-0.2
1486,NA,-0.3
1485,NA,-0.2
1484,NA,-0.5
1483,NA,-0.4
1482,NA,0.2
1481,NA,0.3
1480,NA,-0.5
1479,NA,0
1478,NA,0.5
1477,NA,0.1
1476,NA,0.2
1475,NA,0.3
1474,NA,0.7
1473,NA,0
1472,NA,0.6
1471,NA,0.3
1470,NA,0.7
1469,NA,0.6
1468,NA,0.2
1467,NA,0.2
1466,NA,0.3
1465,NA,0.6
1464,NA,0.3
1463,NA,0.2
1462,NA,0
1461,NA,0
1460,NA,-0.3
1459,NA,0.1
1458,NA,0.1
1457,NA,-0.2
1456,NA,0.5
1455,NA,0.5
1454,NA,0.3
1453,NA,0.1
1452,NA,-0.2
1451,NA,-0.5
1450,NA,-0.3
1449,NA,-0.9
1448,NA,-0.8
1447,NA,-0.3
1446,NA,-0.1
1445,NA,-0.1
1444,NA,-0.2
1443,NA,-0.5
1442,NA,0
1441,NA,0.1
1440,NA,-0.5
1439,NA,0.1
1438,NA,0.3
1437,NA,0.3
1436,NA,0.5
1435,NA,-0.2
1434,NA,0.7
1433,NA,0.8
1432,NA,0.8
1431,NA,0.5
1430,NA,0.8
1429,NA,1.2
1428,NA,1.1
1427,NA,0.8
1426,NA,0.7
1425,NA,0.7
1424,NA,0.5
1423,NA,0.2
1422,NA,0.6
1421,NA,0.2
1420,NA,0.2
1419,NA,0
1418,NA,-0.1
1417,NA,0.2
1416,NA,0.5
1415,NA,0
1414,NA,0
1413,NA,0.3
1412,NA,-2.2
1411,NA,-0.2
1410,NA,-0.8
1409,NA,-0.9
1408,NA,-1.3
1407,NA,-1.4
1406,NA,-1.5
1405,NA,-1.8
1404,NA,-1.8
1403,NA,-2
1402,NA,-2
1401,NA,-2.1
1400,NA,-1.6
1399,NA,-2.4
1398,NA,-1.5
1397,NA,-2.1
1396,NA,-2.1
1395,NA,-2.8
1394,NA,-3
1393,NA,-4.3
1392,NA,-3
1391,NA,-3.7
1390,NA,-2.6
1389,NA,-3.2
1388,NA,-2.9
1387,NA,-3.1
1386,NA,-2.8
1385,NA,-3.8
1384,NA,-3.4
1383,NA,-3
1382,NA,-2.8
1381,NA,-2.7
1380,NA,-3.4
1379,NA,-3.3
1378,NA,-3
1377,NA,-3
1376,NA,-3.3
1375,NA,-3.2
1374,NA,-3.1
1373,NA,-3.6
1372,NA,-3.7
1371,NA,-3.7
1370,NA,-4
1369,NA,-4.1
1368,NA,-3.7
1367,NA,-3.6
1366,NA,-3.6
1365,NA,-3.3
1364,NA,-3.5
1363,NA,-3.3
1362,NA,-2.4
1361,NA,-2.7
1360,NA,-2.1
1359,NA,-2.1
1358,NA,-2.2
1357,NA,-2.2
1356,NA,-2.2
1355,NA,-2.2
1354,NA,-2.6
1353,NA,-2.1
1352,NA,-2.4
1351,NA,-2.3
1350,NA,-2.2
1349,NA,-2.2
1348,NA,-2.5
1347,NA,-2.4
1346,NA,-1.7
1345,NA,-2.1
1344,NA,-2
1343,NA,-2.1
1342,NA,-1.9
1341,NA,-2.5
1340,NA,-2.5
1339,NA,-2.3
1338,NA,-2.2
1337,NA,-2.1
1336,NA,-2.3
1335,NA,-2.4
1334,NA,-2.3
1333,NA,-1.5
1332,NA,-2.4
1331,NA,-2.7
1330,NA,-3.1
1329,NA,-2.5
1328,NA,-2.7
1327,NA,-2.8
1326,NA,-2.5
1325,NA,-2.2
1324,NA,-1.8
1323,NA,-1.4
1322,NA,-2.3
1321,NA,-1.7
1320,NA,-1.6
1319,NA,-1.4
1318,NA,-1.7
1317,NA,-1.9
1316,NA,-1.4
1315,NA,-1.6
1314,NA,-1.4
1313,NA,-1.5
1312,NA,-1.3
1311,NA,-1.5
1310,NA,-1.7
1309,NA,-1.8
1308,NA,-2.1
1307,NA,-2.9
1306,NA,-2.2
1305,NA,-2.3
1304,NA,-2.5
1303,NA,-2.5
1302,NA,-2.7
1301,NA,-2.3
1300,NA,-2.2
1299,NA,-1.8
1298,NA,-1.9
1297,NA,-1.7
1296,NA,-1.7
1295,NA,-1.7
1294,NA,-1.4
1293,NA,-1.5
1292,NA,-1.6
1291,NA,-1
1290,NA,-1.8
1289,NA,-1.7
1288,NA,-1.8
1287,NA,-1.8
1286,NA,-1.6
1285,NA,-1.6
1284,NA,-1.5
1283,NA,-1.4
1282,NA,-2.2
1281,NA,-2.9
1280,NA,-3
1279,NA,-2.9
1278,NA,-2.9
1277,NA,-3.1
1276,NA,-3.3
1275,NA,-3.5
1274,NA,-3.5
1273,NA,-3.5
1272,NA,-3.2
1271,NA,-3.7
1270,NA,-3.8
1269,NA,-3.5
1268,NA,-3.5
1267,NA,-2
1266,NA,-2.6
1265,NA,-2.6
1264,NA,-2.7
1263,NA,-2.2
1262,NA,-1.6
1261,NA,-1.9
1260,NA,-1.8
1259,NA,-2.1
1258,NA,-2.3
1257,NA,-2.5
1256,NA,-2.2
1255,NA,-2
1254,NA,-1.4
1253,NA,-1.8
1252,NA,-1.7
1251,NA,-2.1
1250,NA,-2
1249,NA,-1.7
1248,NA,-1.9
1247,NA,-1.9
1246,NA,-2
1245,NA,-2.5
1244,NA,-2.3
1243,NA,-1.5
1242,NA,-3
1241,NA,-1.8
1240,NA,-2.9
1239,NA,-3.2
1238,NA,-3.2
1237,NA,-3.3
1236,NA,-3.2
1235,NA,-3.5
1234,NA,-3.6
1233,NA,-3.7
1232,NA,-2.9
1231,NA,-2.8
1230,NA,-2.6
1229,NA,-2.6
1228,NA,-3
1227,NA,-3.2
1226,NA,-2.9
1225,NA,-3
1224,NA,-2.6
1223,NA,-2.7
1222,NA,-2.8
1221,NA,-2.3
1220,NA,-2.3
1219,NA,-2.3
1218,NA,-2.1
1217,NA,-2.6
1216,NA,-2.7
1215,NA,-2
1214,NA,-2.7
1213,NA,-2.6
1212,NA,-2.6
1211,NA,-2.8
1210,NA,-2.8
1209,NA,-2.6
1208,NA,-3.1
1207,NA,-3.4
1206,NA,-3.8
1205,NA,-3.1
1204,NA,-2.9
1203,NA,-3.1
1202,NA,-2.9
1201,NA,-2.8
1200,NA,-3.2
1199,NA,-2.4
1198,NA,-1.5
1197,NA,-2
1196,NA,-2.5
1195,NA,-2.2
1194,NA,-2.3
1193,NA,-2.3
1192,NA,-2.8
1191,NA,-1.5
1190,NA,-1.8
1189,NA,-1.7
1188,NA,-1.2
1187,NA,-1.5
1186,NA,-0.6
1185,NA,-1
1184,NA,-1.1
1183,NA,-1.4
1182,NA,-0.9
1181,NA,-0.8
1180,NA,-1
1179,NA,-1.1
1178,NA,-1.6
1177,NA,-1.2
1176,NA,-1.7
1175,NA,-1.8
1174,NA,-1.4
1173,NA,-1.6
1172,NA,-1.3
1171,NA,-2.2
1170,NA,-1.7
1169,NA,-2.6
1168,NA,-4.1
1167,NA,-1.8
1166,NA,-2.2
1165,NA,-2.2
1164,NA,-1.9
1163,NA,-2.3
1162,NA,-2.7
1161,NA,-3
1160,NA,-3.2
1159,NA,-3.5
1158,NA,-2
1157,NA,-2.4
1156,NA,-3.1
1155,NA,-2.4
1154,NA,-3.1
1153,NA,-3.6
1152,NA,-2.7
1151,NA,-2.7
1150,NA,-2.8
1149,NA,-2.5
1148,NA,-2.9
1147,NA,-2.8
1146,NA,-2.8
1145,NA,-2.4
1144,NA,-2.3
1143,NA,-2.5
1142,NA,-2.5
1141,NA,-1.8
1140,NA,-3.1
1139,NA,-1.8
1138,NA,-3.3
1137,NA,-3.5
1136,NA,-2.7
1135,NA,-3
1134,NA,-2.9
1133,NA,-2.6
1132,NA,-2.7
1131,NA,-2.9
1130,NA,-2.5
1129,NA,-2.2
1128,NA,-3.3
1127,NA,-2.8
1126,NA,-2.5
1125,NA,-2.5
1124,NA,-2.1
1123,NA,-2.5
1122,NA,-2.7
1121,NA,-2.9
1120,NA,-2.9
1119,NA,-2.1
1118,NA,-2.8
1117,NA,-2.8
1116,NA,-2.9
1115,NA,-2.6
1114,NA,-2.8
1113,NA,-3.8
1112,NA,-3.6
1111,NA,-3.9
1110,NA,-3.7
1109,NA,-4.2
1108,NA,-4.3
1107,NA,-4.2
1106,NA,-3.6
1105,NA,-3.8
1104,NA,-3.7
1103,NA,-3.5
1102,NA,-3.1
1101,NA,-3.8
1100,NA,-3.3
1099,NA,-3.7
1098,NA,-3.6
1097,NA,-3.8
1096,NA,-3.7
1091,NA,-3.8
1086,NA,-3.6
1081,NA,-3.5
1076,NA,-3.3
1071,NA,-3.1
1066,NA,-3.3
1061,NA,-3.5
1056,NA,-4.1
1051,NA,-4.2
1046,NA,-4.6
1041,NA,-4.8
1036,NA,-4.8
1031,NA,-4.3
1026,NA,-3.9
1021,NA,-3.3
1016,NA,-2.9
1011,NA,-3.5
1006,NA,-3.8
1001,NA,-4.2
996,NA,-3.9
991,NA,-3.7
986,NA,-2.8
981,NA,-3
976,NA,-3.1
971,NA,-3.5
966,NA,-3.3
961,NA,-3.6
956,NA,-2.8
951,NA,-3.2
946,NA,-2.3
941,NA,-1.2
936,NA,-1.2
931,NA,-1.1
926,NA,-1.5
921,NA,-1.8
916,NA,-1.7
911,NA,-2.5
906,NA,-2.7
901,NA,-2.2
896,NA,-1.5
891,NA,-1.8
886,NA,-2.8
881,NA,-2.4
876,NA,-1.7
871,NA,-0.9
866,NA,-1.1
861,NA,0.3
856,NA,0.2
851,NA,-1
846,NA,-1.5
841,NA,-1.2
836,NA,-1.3
831,NA,-1
826,NA,-1.5
821,NA,-1.6
816,NA,-1.5
811,NA,-1.6
806,NA,-2
801,NA,-2
796,NA,-2.5
791,NA,-1.9
786,NA,-2.5
781,NA,-2.9
776,NA,-3.2
771,NA,-3.4
766,NA,-3.7
761,NA,-3.5
756,NA,-3.6
751,NA,-4.1
746,NA,-4.2
741,NA,-3.6
736,NA,-3.8
731,NA,-4.8
726,NA,-4.3
721,NA,-4.3
716,NA,-4.5
711,NA,-4.1
706,NA,-4.3
701,NA,-3.4
696,NA,-3.8
691,NA,-3.2
686,NA,-3.2
681,NA,-2.7
676,NA,-3.1
671,NA,-3
666,NA,-3.2
661,NA,-3.8
656,NA,-4.5
651,NA,-4.3
646,NA,-3.8
641,NA,-3.9
636,NA,-4.4
631,NA,-4
626,NA,-3.8
621,NA,-3.6
616,NA,-3.3
611,NA,-4.1
606,NA,-3.7
601,NA,-4.5
596,NA,-3.9
591,NA,-4
586,NA,-4
581,NA,-4.4
576,NA,-4.9
571,NA,-4.9
566,NA,-4.8
561,NA,-5.7
556,NA,-4.8
551,NA,-2.7
546,NA,-2.4
541,NA,-3.1
536,NA,-2.2
531,NA,-1.4
526,NA,-0.3
521,NA,0.2
516,NA,0.3
511,NA,0.7
506,NA,1
501,NA,1.3
496,NA,1.4
491,NA,1.6
486,NA,2
481,NA,1.7
476,NA,2.4
471,NA,1.5
466,NA,2
461,NA,2
456,NA,1.7
451,NA,1.6
446,NA,1.7
441,NA,2.1
436,NA,2.1
431,NA,2
426,NA,1.7
421,NA,1.1
416,NA,1.3
411,NA,1.1
406,NA,1.1
401,NA,1.4
396,NA,1.6
391,NA,1.5
386,NA,1.4
381,NA,0.8
376,NA,0.4
371,NA,0.1
366,NA,-0.5
361,NA,0
356,NA,0.8
351,NA,0.5
346,NA,-0.3
341,NA,0.4
336,NA,0.7
331,NA,0.5
326,NA,0
321,NA,-0.1
316,NA,-0.3
311,NA,-0.4
306,NA,-0.7
301,NA,-0.7
296,NA,-0.5
291,NA,-1.1
286,NA,-0.7
281,NA,-1.2
276,NA,-0.8
