year (AD),depth (cm),d18O (permil)
557,NA,-2.69
551,NA,-2.9
544,NA,-2.88
537,NA,-2.89
529,NA,-2.64
524,NA,-3.62
518,NA,-3.95
510,NA,-6.35
502,NA,-3.58
496,NA,-3.35
492,111,-3.59
487,NA,-2.99
481,NA,-3.17
476,NA,-3.37
471,NA,-3.73
466,NA,-3.86
461,NA,-4.97
456,NA,-3.62
451,NA,-5.2
445,NA,-4.97
437,115,-4.03
431,NA,-3.52
424,NA,-3.88
418,NA,-3.83
412,NA,-3.72
407,NA,-4.15
402,NA,-3.89
396,NA,-3.96
391,NA,-4.15
384,119,-4.39
375,NA,-4.23
367,NA,-4.14
360,NA,-5.46
355,NA,-5.08
348,NA,-5.24
340,NA,-5.29
332,NA,-4.69
324,NA,-3.44
318,NA,-3.99
314,122,-3.73
310,NA,-3.54
306,NA,-3.53
293,NA,-4.53
286,NA,-4.02
279,NA,-4.01
274,NA,-3.94
268,NA,-4.43
261,NA,-4.3
256,NA,-4.17
251,NA,-5.65
247,124,-5.9
241,NA,-4.86
235,NA,-4.56
230,NA,-4.92
225,NA,-5.2
216,NA,-5.39
207,NA,-5.26
200,NA,-4.7
191,NA,-4.49
183,NA,-4.34
175,NA,-4.46
167,NA,-4.08
160,NA,-4.14
157,NA,-5.52
150,NA,-4.65
144,129,-6.32
139,NA,-5.76
133,NA,-6.92
126,NA,-5.82
119,NA,-5.49
111,NA,-5.88
104,NA,-5.69
97,NA,-4.51
90,NA,-6.78
76,NA,-4.29
70,NA,-4.16
64,NA,-4.49
58,NA,-3.33
53,NA,-4.59
47,NA,-4.49
40,NA,-5.66
35,NA,-4.58
31,NA,-4.92
25,NA,-5.29
13,133,-5.73
6,NA,-3.8
0,NA,-4.5
-5,NA,-5.06
-10,NA,-4.25
-15,NA,-4.64
-20,135,-4.35
-27,NA,-4.91
-35,NA,-5.95
-43,NA,-4.66
-54,NA,-5.04
-65,NA,-5.03
-73,NA,-5.76
-81,NA,-4.48
-87,NA,-5.03
-91,NA,-5.94
-97,NA,-5.88
-105,139,-4.46
-112,NA,-4.32
-122,NA,-4.73
-131,NA,-5.87
-139,NA,-4.05
-148,NA,-4.6
-154,NA,-4.8
-159,NA,-4.06
-164,NA,-3.52
-169,NA,-4.46
-174,144,-4.99
-179,NA,-4.23
-186,NA,-3.44
-194,NA,-3.69
-200,NA,-3.94
-205,NA,-4.66
-210,NA,-4.74
-215,NA,-4.91
-223,NA,-5.35
-296.53,NA,-4.52
-326.6,NA,-4.63
-341.56,NA,-5.08
-356.47,NA,-5.25
-386.13,149,-5.43
-415.59,150,-5.35
-444.84,151,-5.83
