year (AD) [1-1],d18O (permil) [1-1],year (AD) [2-1],d18O (permil) [2-1],year (AD) [3-1],d18O (permil) [3-1]
NA,NA,1481.715909,-5.02,1564.897727,-5.12
NA,NA,1481.625,-4.74,1564.806818,-5.12
NA,NA,1481.548077,-4.98,1564.715909,-5.09
NA,NA,1481.471154,-5.01,1564.625,-5.06
NA,NA,1481.394231,-5.12,1564.566176,-5.18
NA,NA,1481.317308,-5.15,1564.507353,-5.13
NA,NA,1481.240385,-5.13,1564.448529,-5.17
NA,NA,1481.163462,-5.15,1564.389706,-5.12
NA,NA,1481.086538,-5.06,1564.330882,-5.19
NA,NA,1481.009615,-4.81,1564.272059,-5.26
NA,NA,1480.932692,-4.8,1564.213235,-5.25
NA,NA,1480.855769,-5.11,1564.154412,-5.21
NA,NA,1480.778846,-4.96,1564.095588,-5.1
NA,NA,1480.701923,-5.07,1564.036765,-5.04
NA,NA,1480.625,-5.2,1563.977941,-5.03
NA,NA,1480.5,-5.16,1563.919118,-5.02
NA,NA,1480.375,-5.18,1563.860294,-4.97
NA,NA,1480.25,-5.14,1563.801471,-4.99
NA,NA,1480.125,-5.04,1563.742647,-5.08
NA,NA,1480,-5.16,1563.683824,-5.06
NA,NA,1479.875,-5.05,1563.625,-5.09
NA,NA,1479.75,-4.96,1563.534091,-5.23
NA,NA,1479.625,-5.04,1563.443182,-5.19
NA,NA,1479.553571,-5.19,1563.352273,-5.32
NA,NA,1479.482143,-5.22,1563.261364,-5.35
NA,NA,1479.410714,-5.28,1563.170455,-5.23
NA,NA,1479.339286,-5.17,1563.079545,-5.14
NA,NA,1479.267857,-5.32,1562.988636,-5.08
NA,NA,1479.196429,-5.24,1562.897727,-5.03
NA,NA,1479.125,-5.19,1562.806818,-4.96
NA,NA,1479.053571,-5.11,1562.715909,-4.88
NA,NA,1478.982143,-5.13,1562.625,-4.96
NA,NA,1478.910714,-4.99,1562.541667,-4.99
NA,NA,1478.839286,-5.15,1562.458333,-5.15
NA,NA,1478.767857,-5.21,1562.375,-5.18
NA,NA,1478.696429,-5.19,1562.291667,-5.23
NA,NA,1478.625,-5.32,1562.208333,-5.22
NA,NA,1478.5,-5.26,1562.125,-5.24
NA,NA,1478.375,-5.25,1562.041667,-5.1
NA,NA,1478.25,-5.35,1561.958333,-5.14
NA,NA,1478.125,-5.25,1561.875,-5.02
NA,NA,1478,-5.28,1561.791667,-4.96
NA,NA,1477.875,-5.09,1561.708333,-4.93
NA,NA,1477.75,-5.09,1561.625,-4.86
NA,NA,1477.625,-4.92,1561.541667,-4.78
NA,NA,1477.541667,-5.16,1561.458333,-4.93
NA,NA,1477.458333,-5.04,1561.375,-5.1
NA,NA,1477.375,-5.14,1561.291667,-5.17
NA,NA,1477.291667,-5.13,1561.208333,-5.22
NA,NA,1477.208333,-5.22,1561.125,-5.17
NA,NA,1477.125,-5.14,1561.041667,-5.25
NA,NA,1477.041667,-5.16,1560.958333,-5.09
NA,NA,1476.958333,-5.05,1560.875,-4.99
NA,NA,1476.875,-4.94,1560.791667,-4.99
NA,NA,1476.791667,-4.96,1560.708333,-4.91
NA,NA,1476.708333,-5.02,1560.625,-4.79
NA,NA,1476.625,-4.91,1560.558333,-4.8
NA,NA,1476.541667,-5.02,1560.491667,-4.9
NA,NA,1476.458333,-5.05,1560.425,-5.17
NA,NA,1476.375,-5.16,1560.358333,-5.22
NA,NA,1476.291667,-5.01,1560.291667,-5.27
NA,NA,1476.208333,-4.95,1560.225,-5.2
NA,NA,1476.125,-5.03,1560.158333,-5.22
NA,NA,1476.041667,-4.96,1560.091667,-5.05
NA,NA,1475.958333,-4.95,1560.025,-5
NA,NA,1475.875,-4.83,1559.958333,-4.92
NA,NA,1475.791667,-4.72,1559.891667,-4.93
NA,NA,1475.708333,-4.85,1559.825,-4.94
NA,NA,1475.625,-4.78,1559.758333,-5
NA,NA,1475.548077,-5.11,1559.691667,-4.94
NA,NA,1475.471154,-5,1559.625,-4.95
NA,NA,1475.394231,-5.18,1559.569444,-4.93
NA,NA,1475.317308,-5,1559.513889,-5.08
NA,NA,1475.240385,-5.13,1559.458333,-5.15
NA,NA,1475.163462,-5.02,1559.402778,-5.27
NA,NA,1475.086538,-4.93,1559.347222,-5.32
NA,NA,1475.009615,-4.81,1559.291667,-5.32
NA,NA,1474.932692,-4.84,1559.236111,-5.28
NA,NA,1474.855769,-4.89,1559.180556,-5.18
NA,NA,1474.778846,-4.89,1559.125,-5.25
NA,NA,1474.701923,-5.1,1559.069444,-5.06
NA,NA,1474.625,-4.97,1559.013889,-5.05
NA,NA,1474.482143,-4.98,1558.958333,-5.2
NA,NA,1474.339286,-4.9,1558.902778,-4.97
NA,NA,1474.196429,-4.97,1558.847222,-4.94
NA,NA,1474.053571,-4.83,1558.791667,-4.93
NA,NA,1473.910714,-4.9,1558.736111,-5
NA,NA,1473.767857,-4.95,1558.680556,-5.04
NA,NA,1473.625,-4.82,1558.625,-5.05
NA,NA,1473.534091,-4.91,1558.548077,-5.24
NA,NA,1473.443182,-5.05,1558.471154,-5.27
NA,NA,1473.352273,-5.02,1558.394231,-5.3
NA,NA,1473.261364,-5.12,1558.317308,-5.27
NA,NA,1473.170455,-5.12,1558.240385,-5.33
NA,NA,1473.079545,-5.01,1558.163462,-5.14
NA,NA,1472.988636,-5.08,1558.086538,-5.17
NA,NA,1472.897727,-5.06,1558.009615,-5.2
NA,NA,1472.806818,-5.05,1557.932692,-5
NA,NA,1472.715909,-4.92,1557.855769,-5.03
NA,NA,1472.625,-4.91,1557.778846,-4.88
NA,NA,1472.5,-5.06,1557.701923,-4.91
NA,NA,1472.375,-5.06,1557.625,-4.99
NA,NA,1472.25,-5.13,1557.572368,-5.02
NA,NA,1472.125,-4.98,1557.519737,-5.07
NA,NA,1472,-5.18,1557.467105,-5.16
NA,NA,1471.875,-4.89,1557.414474,-5.2
NA,NA,1471.75,-4.74,1557.361842,-5.19
NA,NA,1471.625,-4.63,1557.309211,-5.32
NA,NA,1471.5,-4.95,1557.256579,-5.19
NA,NA,1471.375,-4.96,1557.203947,-5.21
NA,NA,1471.25,-4.98,1557.151316,-5.32
NA,NA,1471.125,-5.03,1557.098684,-5.13
NA,NA,1471,-5.03,1557.046053,-4.98
NA,NA,1470.875,-4.95,1556.993421,-5.08
NA,NA,1470.75,-4.85,1556.940789,-5.08
NA,NA,1470.625,-4.73,1556.888158,-5.05
NA,NA,1470.525,-4.75,1556.835526,-5.04
NA,NA,1470.425,-4.91,1556.782895,-5.03
NA,NA,1470.325,-4.74,1556.730263,-4.97
NA,NA,1470.225,-4.89,1556.677632,-4.83
NA,NA,1470.125,-5.04,1556.625,-4.84
NA,NA,1470.025,-4.93,1556.5625,-4.86
NA,NA,1469.925,-4.77,1556.5,-5.09
NA,NA,1469.825,-4.64,1556.4375,-5.2
NA,NA,1469.725,-4.59,1556.375,-5.18
NA,NA,1469.625,-4.54,1556.3125,-5.11
NA,NA,1469.525,-4.8,1556.25,-5.26
NA,NA,1469.425,-5.08,1556.1875,-5.08
NA,NA,1469.325,-5.05,1556.125,-5.05
NA,NA,1469.225,-5.22,1556.0625,-5
NA,NA,1469.125,-5.16,1556,-4.88
NA,NA,1469.025,-5.26,1555.9375,-5.09
NA,NA,1468.925,-4.94,1555.875,-5.04
NA,NA,1468.825,-4.98,1555.8125,-5.06
NA,NA,1468.725,-4.93,1555.75,-4.83
NA,NA,1468.625,-5.02,1555.6875,-4.71
NA,NA,1468.541667,-5.03,1555.625,-4.85
NA,NA,1468.458333,-5.12,1555.541667,-4.81
NA,NA,1468.375,-5.31,1555.458333,-4.9
NA,NA,1468.291667,-5.3,1555.375,-4.9
NA,NA,1468.208333,-5.26,NA,NA
NA,NA,1468.125,-5.24,NA,NA
NA,NA,1468.041667,-5.27,NA,NA
NA,NA,1467.958333,-5.12,NA,NA
NA,NA,1467.875,-5.07,NA,NA
NA,NA,1467.791667,-5,NA,NA
NA,NA,1467.708333,-4.96,NA,NA
NA,NA,1467.625,-4.93,NA,NA
NA,NA,1467.513889,-5.12,NA,NA
NA,NA,1467.402778,-5.32,NA,NA
NA,NA,1467.291667,-5.27,NA,NA
NA,NA,1467.180556,-5.05,NA,NA
NA,NA,1467.069444,-5.09,NA,NA
NA,NA,1466.958333,-5.17,NA,NA
NA,NA,1466.847222,-5.12,NA,NA
NA,NA,1466.736111,-5.07,NA,NA
NA,NA,1466.625,-4.95,NA,NA
NA,NA,1466.541667,-5,NA,NA
NA,NA,1466.458333,-4.98,NA,NA
NA,NA,1466.375,-5.16,NA,NA
NA,NA,1466.291667,-5.27,NA,NA
NA,NA,1466.208333,-5.1,NA,NA
NA,NA,1466.125,-5.24,NA,NA
NA,NA,1466.041667,-5.15,NA,NA
NA,NA,1465.958333,-5.05,NA,NA
NA,NA,1465.875,-5.01,NA,NA
NA,NA,1465.791667,-4.93,NA,NA
NA,NA,1465.708333,-4.97,NA,NA
NA,NA,1465.625,-4.98,NA,NA
NA,NA,1465.482143,-4.78,NA,NA
NA,NA,1465.339286,-4.96,NA,NA
NA,NA,1465.196429,-4.88,NA,NA
NA,NA,1465.053571,-4.92,NA,NA
NA,NA,1464.910714,-4.84,NA,NA
NA,NA,1464.767857,-4.7,NA,NA
NA,NA,1464.625,-4.58,NA,NA
NA,NA,1464.534091,-4.86,NA,NA
NA,NA,1464.443182,-4.88,NA,NA
NA,NA,1464.352273,-4.99,NA,NA
NA,NA,1464.261364,-4.76,NA,NA
NA,NA,1464.170455,-4.93,NA,NA
NA,NA,1464.079545,-4.88,NA,NA
NA,NA,1463.988636,-4.72,NA,NA
NA,NA,1463.897727,-4.69,NA,NA
NA,NA,1463.806818,-4.75,NA,NA
NA,NA,1463.715909,-4.78,NA,NA
NA,NA,1463.625,-4.89,NA,NA
NA,NA,1463.558333,-5.19,NA,NA
NA,NA,1463.491667,-5.14,NA,NA
NA,NA,1463.425,-5.12,NA,NA
NA,NA,1463.358333,-5.07,NA,NA
NA,NA,1463.291667,-5.06,NA,NA
NA,NA,1463.225,-4.94,NA,NA
NA,NA,1463.158333,-5.03,NA,NA
NA,NA,1463.091667,-5.11,NA,NA
NA,NA,1463.025,-5.18,NA,NA
NA,NA,1462.958333,-5.05,NA,NA
NA,NA,1462.891667,-5.06,NA,NA
NA,NA,1462.825,-5.06,NA,NA
NA,NA,1462.758333,-5.04,NA,NA
NA,NA,1462.691667,-4.9,NA,NA
NA,NA,1462.625,-4.96,NA,NA
NA,NA,1462.534091,-5.05,NA,NA
NA,NA,1462.443182,-5.12,NA,NA
NA,NA,1462.352273,-5.32,NA,NA
NA,NA,1462.261364,-5.31,NA,NA
NA,NA,1462.170455,-5.22,NA,NA
NA,NA,1462.079545,-5.01,NA,NA
NA,NA,1461.988636,-4.95,NA,NA
NA,NA,1461.897727,-4.86,NA,NA
NA,NA,1461.806818,-4.85,NA,NA
NA,NA,1461.715909,-5.03,NA,NA
NA,NA,1461.625,-4.85,NA,NA
NA,NA,1461.534091,-5.07,NA,NA
NA,NA,1461.443182,-5.17,NA,NA
NA,NA,1461.352273,-5.19,NA,NA
NA,NA,1461.261364,-5.27,NA,NA
NA,NA,1461.170455,-5.04,NA,NA
NA,NA,1461.079545,-5.12,NA,NA
NA,NA,1460.988636,-5.12,NA,NA
NA,NA,1460.897727,-4.92,NA,NA
NA,NA,1460.806818,-4.95,NA,NA
NA,NA,1460.715909,-4.8,NA,NA
NA,NA,1460.625,-4.89,NA,NA
NA,NA,1460.513889,-4.92,NA,NA
NA,NA,1460.402778,-5.07,NA,NA
NA,NA,1460.291667,-5.12,NA,NA
NA,NA,1460.180556,-5.17,NA,NA
NA,NA,1460.069444,-4.85,NA,NA
NA,NA,1459.958333,-4.72,NA,NA
NA,NA,1459.847222,-4.83,NA,NA
NA,NA,1459.736111,-4.88,NA,NA
NA,NA,1459.625,-5,NA,NA
NA,NA,1459.541667,-4.94,NA,NA
NA,NA,1459.458333,-5.14,NA,NA
NA,NA,1459.375,-4.94,NA,NA
NA,NA,1459.291667,-5.06,NA,NA
NA,NA,1459.208333,-5.14,NA,NA
NA,NA,1459.125,-5.23,NA,NA
NA,NA,1459.041667,-4.84,NA,NA
NA,NA,1458.958333,-4.95,NA,NA
NA,NA,1458.875,-4.88,NA,NA
NA,NA,1458.791667,-4.95,NA,NA
NA,NA,1458.708333,-4.91,NA,NA
NA,NA,1458.625,-4.86,NA,NA
NA,NA,1458.534091,-4.91,NA,NA
NA,NA,1458.443182,-5.03,NA,NA
NA,NA,1458.352273,-5.03,NA,NA
NA,NA,1458.261364,-4.97,NA,NA
NA,NA,1458.170455,-5.02,NA,NA
NA,NA,1458.079545,-5.07,NA,NA
NA,NA,1457.988636,-5,NA,NA
NA,NA,1457.897727,-4.81,NA,NA
NA,NA,1457.806818,-4.9,NA,NA
NA,NA,1457.715909,-4.88,NA,NA
NA,NA,1457.625,-4.71,NA,NA
NA,NA,1457.558333,-5.02,NA,NA
NA,NA,1457.491667,-4.95,NA,NA
NA,NA,1457.425,-4.95,NA,NA
NA,NA,1457.358333,-4.87,NA,NA
NA,NA,1457.291667,-5.13,NA,NA
NA,NA,1457.225,-5.11,NA,NA
NA,NA,1457.158333,-5.18,NA,NA
NA,NA,1457.091667,-5.18,NA,NA
NA,NA,1457.025,-5.32,NA,NA
NA,NA,1456.958333,-5.14,NA,NA
NA,NA,1456.891667,-5.05,NA,NA
NA,NA,1456.825,-4.86,NA,NA
NA,NA,1456.758333,-4.89,NA,NA
NA,NA,1456.691667,-4.76,NA,NA
NA,NA,1456.625,-4.73,NA,NA
NA,NA,1456.548077,-4.79,NA,NA
NA,NA,1456.471154,-4.79,NA,NA
NA,NA,1456.394231,-4.91,NA,NA
NA,NA,1456.317308,-4.99,NA,NA
NA,NA,1456.240385,-5.02,NA,NA
NA,NA,1456.163462,-4.94,NA,NA
NA,NA,1456.086538,-5.01,NA,NA
NA,NA,1456.009615,-4.95,NA,NA
NA,NA,1455.932692,-4.96,NA,NA
NA,NA,1455.855769,-5.01,NA,NA
NA,NA,1455.778846,-4.83,NA,NA
NA,NA,1455.701923,-4.71,NA,NA
NA,NA,1455.625,-4.66,NA,NA
NA,NA,1455.482143,-4.8,NA,NA
NA,NA,1455.410714,-4.99,NA,NA
NA,NA,1455.339286,-5.17,NA,NA
NA,NA,1455.267857,-5.03,NA,NA
NA,NA,1455.196429,-5.03,NA,NA
NA,NA,1455.125,-5.01,NA,NA
NA,NA,1455.053571,-4.98,NA,NA
NA,NA,1454.982143,-5.06,NA,NA
NA,NA,1454.910714,-4.91,NA,NA
NA,NA,1454.839286,-4.86,NA,NA
NA,NA,1454.767857,-4.86,NA,NA
NA,NA,1454.696429,-4.7,NA,NA
NA,NA,1454.625,-4.6,NA,NA
NA,NA,1454.5625,-4.81,NA,NA
NA,NA,1454.5,-4.75,NA,NA
NA,NA,1454.4375,-5.04,NA,NA
NA,NA,1454.375,-4.91,NA,NA
NA,NA,1454.3125,-4.96,NA,NA
NA,NA,1454.25,-4.95,NA,NA
NA,NA,1454.1875,-4.99,NA,NA
NA,NA,1454.125,-4.91,NA,NA
NA,NA,1454.0625,-5.03,NA,NA
NA,NA,1454,-4.98,NA,NA
NA,NA,1453.9375,-5.06,NA,NA
NA,NA,1453.875,-4.9,NA,NA
NA,NA,1453.8125,-4.91,NA,NA
NA,NA,1453.75,-4.8,NA,NA
NA,NA,1453.6875,-4.73,NA,NA
NA,NA,1453.625,-4.6,NA,NA
NA,NA,1453.572368,-4.8,NA,NA
NA,NA,1453.519737,-4.88,NA,NA
NA,NA,1453.467105,-5.06,NA,NA
NA,NA,1453.414474,-5,NA,NA
NA,NA,1453.361842,-5.08,NA,NA
NA,NA,1453.309211,-4.88,NA,NA
NA,NA,1453.256579,-5.06,NA,NA
NA,NA,1453.203947,-4.97,NA,NA
NA,NA,1453.151316,-5.11,NA,NA
NA,NA,1453.098684,-5,NA,NA
NA,NA,1453.046053,-5.05,NA,NA
NA,NA,1452.993421,-4.96,NA,NA
NA,NA,1452.940789,-5.03,NA,NA
NA,NA,1452.888158,-4.94,NA,NA
NA,NA,1452.835526,-4.87,NA,NA
NA,NA,1452.782895,-5.09,NA,NA
NA,NA,1452.730263,-5.1,NA,NA
NA,NA,1452.677632,-4.98,NA,NA
NA,NA,1453.625,-4.9,NA,NA
NA,NA,1453.525,-4.96,NA,NA
NA,NA,1453.425,-5.09,NA,NA
NA,NA,1453.325,-5.2,NA,NA
NA,NA,1453.225,-4.93,NA,NA
NA,NA,1453.125,-5.15,NA,NA
NA,NA,1453.025,-4.8,NA,NA
NA,NA,1452.925,-4.95,NA,NA
NA,NA,1452.825,-4.94,NA,NA
NA,NA,1452.725,-4.83,NA,NA
NA,NA,1452.625,-4.85,NA,NA
NA,NA,1452.541667,-4.9,NA,NA
NA,NA,1452.458333,-4.94,NA,NA
NA,NA,1452.375,-5.06,NA,NA
NA,NA,1452.291667,-4.94,NA,NA
NA,NA,1452.208333,-5.16,NA,NA
NA,NA,1452.125,-5.06,NA,NA
NA,NA,1452.041667,-5.17,NA,NA
NA,NA,1451.958333,-4.99,NA,NA
NA,NA,1451.875,-5.01,NA,NA
NA,NA,1451.791667,-5.01,NA,NA
NA,NA,1451.708333,-4.98,NA,NA
NA,NA,1451.625,-4.89,NA,NA
NA,NA,1451.482143,-4.96,NA,NA
NA,NA,1451.339286,-4.94,NA,NA
NA,NA,1451.196429,-5.01,NA,NA
NA,NA,1451.053571,-4.92,NA,NA
NA,NA,1450.910714,-4.86,NA,NA
NA,NA,1450.767857,-4.76,NA,NA
NA,NA,1450.625,-4.7,NA,NA
NA,NA,1450.558333,-4.68,NA,NA
NA,NA,1450.491667,-4.93,NA,NA
NA,NA,1450.425,-5.04,NA,NA
NA,NA,1450.358333,-4.91,NA,NA
NA,NA,1450.291667,-4.79,NA,NA
NA,NA,1450.225,-4.9,NA,NA
NA,NA,1450.158333,-4.76,NA,NA
NA,NA,1450.091667,-4.88,NA,NA
NA,NA,1450.025,-4.94,NA,NA
NA,NA,1449.958333,-5.04,NA,NA
NA,NA,1449.891667,-5.26,NA,NA
NA,NA,1449.825,-5.25,NA,NA
NA,NA,1449.758333,-5.18,NA,NA
NA,NA,1449.691667,-5.12,NA,NA
NA,NA,1449.625,-4.95,NA,NA
NA,NA,1449.541667,-4.82,NA,NA
NA,NA,1449.458333,-4.96,NA,NA
NA,NA,1449.375,-4.87,NA,NA
NA,NA,1449.291667,-4.93,NA,NA
NA,NA,1449.208333,-5.09,NA,NA
NA,NA,1449.125,-5.15,NA,NA
NA,NA,1449.041667,-5.16,NA,NA
NA,NA,1448.958333,-5.25,NA,NA
NA,NA,1448.875,-5.06,NA,NA
NA,NA,1448.791667,-5.12,NA,NA
NA,NA,1448.708333,-5.08,NA,NA
NA,NA,1448.625,-4.88,NA,NA
NA,NA,1448.525,-4.77,NA,NA
NA,NA,1448.425,-4.98,NA,NA
NA,NA,1448.325,-4.97,NA,NA
NA,NA,1448.225,-5,NA,NA
NA,NA,1448.125,-4.95,NA,NA
NA,NA,1448.025,-5.08,NA,NA
NA,NA,1447.925,-4.91,NA,NA
NA,NA,1447.825,-5.08,NA,NA
NA,NA,1447.725,-5.04,NA,NA
NA,NA,1447.625,-4.94,NA,NA
NA,NA,1447.572368,-4.81,NA,NA
NA,NA,1447.519737,-4.76,NA,NA
NA,NA,1447.467105,-4.59,NA,NA
NA,NA,1447.414474,-4.86,NA,NA
NA,NA,1447.361842,-4.86,NA,NA
NA,NA,1447.309211,-4.74,NA,NA
NA,NA,1447.256579,-4.92,NA,NA
NA,NA,1447.203947,-4.86,NA,NA
NA,NA,1447.151316,-4.8,NA,NA
NA,NA,1447.098684,-4.82,NA,NA
NA,NA,1447.046053,-4.68,NA,NA
NA,NA,1446.993421,-4.79,NA,NA
NA,NA,1446.940789,-4.96,NA,NA
NA,NA,1446.888158,-4.93,NA,NA
NA,NA,1446.835526,-4.93,NA,NA
NA,NA,1446.782895,-4.83,NA,NA
NA,NA,1446.730263,-4.93,NA,NA
NA,NA,1446.677632,-5.02,NA,NA
NA,NA,1446.625,-4.72,NA,NA
NA,NA,1446.541667,-4.8,NA,NA
NA,NA,1446.458333,-4.63,NA,NA
NA,NA,1446.375,-4.79,NA,NA
NA,NA,1446.291667,-4.84,NA,NA
NA,NA,1446.208333,-4.81,NA,NA
NA,NA,1446.125,-4.82,NA,NA
NA,NA,1446.041667,-4.89,NA,NA
NA,NA,1445.958333,-4.94,NA,NA
NA,NA,1445.875,-4.72,NA,NA
NA,NA,1445.791667,-4.81,NA,NA
NA,NA,1445.708333,-4.83,NA,NA
NA,NA,1445.625,-4.45,NA,NA
NA,NA,1445.513889,-4.73,NA,NA
NA,NA,1445.402778,-4.81,NA,NA
NA,NA,1445.291667,-4.94,NA,NA
NA,NA,1445.180556,-4.84,NA,NA
NA,NA,1445.069444,-4.83,NA,NA
NA,NA,1444.958333,-4.92,NA,NA
NA,NA,1444.847222,-4.69,NA,NA
NA,NA,1444.736111,-4.62,NA,NA
NA,NA,1444.625,-4.54,NA,NA
NA,NA,1444.482143,-4.7,NA,NA
NA,NA,1444.339286,-4.76,NA,NA
NA,NA,1444.196429,-4.9,NA,NA
NA,NA,1444.053571,-4.76,NA,NA
NA,NA,1443.910714,-4.74,NA,NA
NA,NA,1443.767857,-4.78,NA,NA
NA,NA,1443.625,-4.82,NA,NA
NA,NA,1443.525,-4.71,NA,NA
NA,NA,1443.425,-4.71,NA,NA
NA,NA,1443.325,-4.78,NA,NA
NA,NA,1443.225,-4.99,NA,NA
NA,NA,1443.125,-5,NA,NA
NA,NA,1443.025,-4.98,NA,NA
NA,NA,1442.925,-4.87,NA,NA
NA,NA,1442.825,-4.86,NA,NA
NA,NA,1442.725,-4.81,NA,NA
NA,NA,1442.625,-4.82,NA,NA
NA,NA,1442.553571,-4.85,NA,NA
NA,NA,1442.482143,-5.01,NA,NA
NA,NA,1442.410714,-4.99,NA,NA
NA,NA,1442.339286,-5.12,NA,NA
NA,NA,1442.267857,-5.12,NA,NA
NA,NA,1442.196429,-5.02,NA,NA
NA,NA,1442.125,-5.09,NA,NA
NA,NA,1442.053571,-5.01,NA,NA
NA,NA,1441.982143,-5.21,NA,NA
NA,NA,1441.910714,-5.06,NA,NA
NA,NA,1441.839286,-4.85,NA,NA
NA,NA,1441.767857,-5.07,NA,NA
NA,NA,1441.696429,-4.8,NA,NA
NA,NA,1441.625,-5.12,NA,NA
NA,NA,1441.513889,-4.91,NA,NA
NA,NA,1441.402778,-4.98,NA,NA
NA,NA,1441.291667,-5.06,NA,NA
NA,NA,1441.180556,-5.15,NA,NA
NA,NA,1441.069444,-5.13,NA,NA
NA,NA,1440.958333,-5.09,NA,NA
NA,NA,1440.847222,-4.89,NA,NA
NA,NA,1440.736111,-4.82,NA,NA
NA,NA,1440.625,-4.84,NA,NA
NA,NA,1440.525,-4.98,NA,NA
NA,NA,1440.425,-4.92,NA,NA
NA,NA,1440.325,-4.99,NA,NA
NA,NA,1440.225,-5.08,NA,NA
NA,NA,1440.125,-5.03,NA,NA
NA,NA,1440.025,-5.22,NA,NA
NA,NA,1439.925,-5.33,NA,NA
NA,NA,1439.825,-5.13,NA,NA
NA,NA,1439.725,-5.03,NA,NA
NA,NA,1439.625,-4.93,NA,NA
NA,NA,1439.548077,-5.02,NA,NA
NA,NA,1439.471154,-5.08,NA,NA
NA,NA,1439.394231,-5.2,NA,NA
NA,NA,1439.317308,-5.05,NA,NA
NA,NA,1439.240385,-5.26,NA,NA
NA,NA,1439.163462,-5.04,NA,NA
NA,NA,1439.086538,-5.09,NA,NA
NA,NA,1439.009615,-5.02,NA,NA
NA,NA,1438.932692,-5.08,NA,NA
NA,NA,1438.855769,-4.93,NA,NA
NA,NA,1438.778846,-4.85,NA,NA
NA,NA,1438.701923,-4.81,NA,NA
NA,NA,1438.625,-5.02,NA,NA
NA,NA,1438.513889,-4.93,NA,NA
NA,NA,1438.402778,-5.22,NA,NA
NA,NA,1438.291667,-5.15,NA,NA
NA,NA,1438.180556,-5.28,NA,NA
NA,NA,1438.069444,-5.17,NA,NA
NA,NA,1437.958333,-5.21,NA,NA
NA,NA,1437.847222,-5.08,NA,NA
NA,NA,1437.736111,-4.65,NA,NA
NA,NA,1437.625,-4.61,NA,NA
NA,NA,1437.513889,-4.8,NA,NA
NA,NA,1437.402778,-4.74,NA,NA
NA,NA,1437.291667,-4.85,NA,NA
NA,NA,1437.180556,-4.75,NA,NA
NA,NA,1437.069444,-4.89,NA,NA
NA,NA,1436.958333,-4.89,NA,NA
NA,NA,1436.847222,-4.79,NA,NA
NA,NA,1436.736111,-4.7,NA,NA
NA,NA,1436.625,-4.75,NA,NA
NA,NA,1436.534091,-4.95,NA,NA
NA,NA,1436.443182,-4.84,NA,NA
NA,NA,1436.352273,-5.1,NA,NA
NA,NA,1436.261364,-5.17,NA,NA
NA,NA,1436.170455,-5.12,NA,NA
NA,NA,1436.079545,-5.1,NA,NA
NA,NA,1435.988636,-5.19,NA,NA
NA,NA,1435.897727,-5.22,NA,NA
NA,NA,1435.806818,-5.17,NA,NA
NA,NA,1435.715909,-4.68,NA,NA
NA,NA,1435.625,-4.8,NA,NA
NA,NA,1435.541667,-5,NA,NA
NA,NA,1435.458333,-5.02,NA,NA
NA,NA,1435.375,-5.06,NA,NA
NA,NA,1435.291667,-5.02,NA,NA
NA,NA,1435.208333,-4.89,NA,NA
NA,NA,1435.125,-4.97,NA,NA
NA,NA,1435.041667,-5.03,NA,NA
NA,NA,1434.958333,-4.87,NA,NA
NA,NA,1434.875,-4.88,NA,NA
NA,NA,1434.791667,-4.89,NA,NA
NA,NA,1434.708333,-4.78,NA,NA
NA,NA,1434.625,-4.91,NA,NA
NA,NA,1434.525,-5.11,NA,NA
NA,NA,1434.425,-4.97,NA,NA
NA,NA,1434.325,-5.08,NA,NA
NA,NA,1434.225,-5.03,NA,NA
NA,NA,1434.125,-5.03,NA,NA
NA,NA,1434.025,-4.97,NA,NA
NA,NA,1433.925,-4.94,NA,NA
NA,NA,1433.825,-4.8,NA,NA
NA,NA,1433.725,-4.88,NA,NA
NA,NA,1433.625,-4.68,NA,NA
NA,NA,1433.548077,-4.85,NA,NA
NA,NA,1433.471154,-4.8,NA,NA
NA,NA,1433.394231,-5.11,NA,NA
NA,NA,1433.317308,-5.12,NA,NA
NA,NA,1433.240385,-5.09,NA,NA
NA,NA,1433.163462,-5.14,NA,NA
NA,NA,1433.086538,-5.25,NA,NA
NA,NA,1433.009615,-5.2,NA,NA
NA,NA,1432.932692,-5.05,NA,NA
NA,NA,1432.855769,-4.93,NA,NA
NA,NA,1432.778846,-5.17,NA,NA
NA,NA,1432.701923,-4.85,NA,NA
NA,NA,1432.625,-4.74,NA,NA
NA,NA,1432.525,-4.65,NA,NA
NA,NA,1432.425,-4.78,NA,NA
NA,NA,1432.325,-5.03,NA,NA
NA,NA,1432.225,-5.18,NA,NA
NA,NA,1432.125,-5.12,NA,NA
NA,NA,1432.025,-5.16,NA,NA
NA,NA,1431.925,-5.23,NA,NA
NA,NA,1431.825,-5.14,NA,NA
NA,NA,1431.725,-4.93,NA,NA
NA,NA,1431.625,-4.99,NA,NA
NA,NA,1431.541667,-5.04,NA,NA
NA,NA,1431.458333,-5.22,NA,NA
NA,NA,1431.375,-5.08,NA,NA
NA,NA,1431.291667,-5.09,NA,NA
NA,NA,1431.208333,-5.2,NA,NA
NA,NA,1431.125,-5.24,NA,NA
NA,NA,1431.041667,-5.16,NA,NA
NA,NA,1430.958333,-4.92,NA,NA
NA,NA,1430.875,-4.85,NA,NA
NA,NA,1430.791667,-4.8,NA,NA
NA,NA,1430.708333,-4.8,NA,NA
NA,NA,1430.625,-4.88,NA,NA
