year (AD),depth (cm),d18O (permil)
-35.15,156.55,-12.4
-37.78,156.75,-12.8
-40.4,156.95,-13
-41.71,157.05,-12.6
-43.02,157.15,-13
-45.64,157.35,-13
-48.25,157.55,-12.5
-50.86,157.75,-13
-53.47,157.95,-13.1
-54.77,158.05,-12.9
-56.07,158.15,-13.2
-58.67,158.35,-13.2
-61.27,158.55,-14.3
-66.45,158.95,-13.2
-67.74,159.05,-12.6
-69.03,159.15,-12.8
-71.61,159.35,-13.1
-74.19,159.55,-13.3
-76.76,159.75,-13.5
-79.34,159.95,-13.8
-80.62,160.05,-12.8
-81.9,160.15,-13.6
-84.47,160.35,-14
-89.58,160.75,-13.6
-92.14,160.95,-13.1
-93.41,161.05,-13.5
-94.69,161.15,-13.4
-97.24,161.35,-13.6
-102.32,161.75,-13.4
-104.86,161.95,-13.9
-106.12,162.05,-12.5
-107.39,162.15,-13.2
-109.92,162.35,-13.2
-114.97,162.75,-13.4
-117.49,162.95,-13.2
-118.75,163.05,-13.5
-120.01,163.15,-13
-122.53,163.35,-13.1
-127.54,163.75,-13.4
-130.05,163.95,-13.9
-131.3,164.05,-13.7
-132.55,164.15,-13.3
-135.05,164.35,-13
-140.04,164.75,-12.9
-142.53,164.95,-12.9
-143.77,165.05,-12.5
-145.01,165.15,-12.8
-147.49,165.35,-12.9
-152.45,165.75,-13
-154.92,165.95,-13.1
-156.16,166.05,-12.8
-157.4,166.15,-13.1
-159.86,166.35,-13.2
-164.79,166.75,-13.1
-167.25,166.95,-13.1
-168.48,167.05,-12.8
-169.7,167.15,-13
-177.05,167.75,-13.2
-179.5,167.95,-13.2
-180.72,168.05,-12.6
-181.94,168.15,-13
-184.38,168.35,-13.2
-189.25,168.75,-12.9
-191.68,168.95,-12.8
-192.89,169.05,-13
-194.1,169.15,-13.8
-196.53,169.35,-14.6
-201.37,169.75,-13.5
-203.78,169.95,-13.5
-204.99,170.05,-13
-206.2,170.15,-13.4
-208.61,170.35,-13
-211.01,170.55,-13.2
-213.42,170.75,-13.1
-215.82,170.95,-13.1
-218.22,171.15,-13.4
-220.62,171.35,-13.4
-223.01,171.55,-12.5
-225.4,171.75,-13.3
-227.79,171.95,-14.9
-230.18,172.15,-15
-232.56,172.35,-14.1
-234.95,172.55,-13.3
-237.32,172.75,-13
-239.7,172.95,-13.2
-242.08,173.15,-13.4
-244.45,173.35,-12.8
-246.82,173.55,-12.7
-249.18,173.75,-12.7
-251.55,173.95,-12.9
-253.91,174.15,-12.9
-256.27,174.35,-12.9
-258.62,174.55,-13
-260.98,174.75,-13.3
-263.33,174.95,-13
-265.68,175.15,-12.9
-268.02,175.35,-13
-270.37,175.55,-13
-272.71,175.75,-13.1
-275.05,175.95,-13.3
-277.39,176.15,-13.2
