depth (cm),age (yr 14C BP),temperature (degC),temperature (degC),temperature (degC),precipitation (mm)
1010,3742,18.714,-10.457,4.914,955
1011,3773,19.729,-8.829,6.126,905.286
1012,3804,19.514,-9.414,5.768,900.857
1013,3836,18.971,-9.986,5.255,956.429
1014,3867,19.157,-9.457,5.567,950.143
1015,3898,19.486,-9.243,5.84,929.857
1016,3929,19.186,-9.629,5.494,921.143
1017,3961,19.014,-9.843,5.33,944.714
1018,3992,19.071,-10.714,4.988,892
1019,4023,19.086,-10.257,5.202,922.143
1020,4054,19.286,-9.829,5.474,910.143
1021,4085,19.086,-10.257,5.202,922.143
1022,4117,19.229,-9.829,5.468,934.429
1023,4148,19.186,-10.171,5.298,916.714
1024,4179,18.971,-10.314,5.119,929.286
1025,4210,19.671,-9.743,5.713,879.143
1026,4241,19.3,-9.543,5.598,917.143
1027,4273,19.371,-10.071,5.432,906.571
1028,4304,19.886,-9.629,5.876,864
1029,4335,19.257,-9.886,5.427,899.429
1030,4366,19.043,-10.014,5.257,915.714
1031,4398,19.071,-10.714,4.988,892
1032,4429,18.857,-10.4,5.015,933.286
1033,4460,19.686,-9.286,5.924,893.571
1034,4491,19.657,-9.771,5.7,879
1035,4522,19.314,-9.743,5.525,925.429
1036,4554,19.943,-9.614,5.911,864.286
1037,4585,19.457,-9.243,5.815,894
1038,4616,19.729,-8.829,6.126,905.286
1039,4647,19.943,-9.614,5.911,864.286
1040,4678,19.729,-9.086,6.021,878.571
1041,4710,19.729,-8.829,6.126,905.286
1042,4741,19.129,-10.171,5.245,922.143
1043,4772,19.086,-10.257,5.202,922.143
1044,4803,19.071,-10.714,4.988,892
1045,4835,19.186,-10.186,5.289,913
1046,4866,19.243,-10.2,5.312,900.143
1047,4897,19.314,-9.914,5.442,882.857
1048,4928,18.871,-10.743,4.873,930.286
1049,4959,19.457,-9.243,5.815,894
1050,4991,18.8,-10.429,4.971,940.286
1051,5022,19.043,-10.243,5.188,934.714
1052,5053,19.429,-9.757,5.583,892.143
1053,5084,18.914,-10.757,4.887,917.714
1054,5115,19.1,-10.157,5.232,934.429
1055,5147,19.343,-9.786,5.543,923.571
1056,5178,19.186,-10.171,5.298,916.714
1057,5209,19.343,-9.786,5.543,923.571
1058,5240,19.257,-9.886,5.427,899.429
1059,5272,18.871,-10.743,4.873,930.286
1060,5303,19.186,-10.171,5.298,916.714
1061,5334,19.1,-10.186,5.21,922.571
1062,5365,19.229,-9.714,5.5,928.429
1063,5396,19.914,-10.357,5.514,811.286
1064,5428,19.186,-10.171,5.298,916.714
1065,5459,18.714,-10.457,4.914,955
1066,5490,19.143,-9.643,5.47,943.143
1067,5529,19.414,-10.786,5.165,896.143
1068,5568,19.143,-9.643,5.47,943.143
1069,5608,19.4,-10.114,5.412,909.857
1070,5647,19.386,-10.157,5.39,911
1071,5686,19.514,-10.514,5.244,864.857
1072,5725,19.343,-10.614,5.188,899.286
1073,5764,19.329,-10.129,5.301,889.857
1074,5803,19.371,-10.143,5.377,901.857
1075,5843,19.4,-10.557,5.165,867.857
1076,5882,19.371,-11.129,4.999,880.571
1077,5921,19.557,-10.557,5.321,885.429
1078,5960,19.529,-9.471,5.738,910.714
1079,5999,19.343,-9.586,5.533,894.429
1080,6038,19.457,-10.657,5.221,891.714
1081,6078,19.757,-11.429,5.069,842.429
1082,6117,19.371,-10.143,5.377,901.857
1083,6156,19.857,-11.086,5.189,808.429
1084,6195,19.371,-9.643,5.59,917.429
1085,6234,19.743,-11.529,5.021,845.571
1086,6273,20.186,-9.871,5.944,836.571
1087,6313,19.686,-10.186,5.46,840.857
1089,6391,19.557,-10.457,5.352,877.857
1090,6430,19.7,-10.086,5.507,838.857
1091,6469,19.614,-10.257,5.393,841.286
1092,6509,19.371,-10.443,5.257,875.286
1093,6548,20.057,-10.943,5.423,814.143
1094,6587,19.657,-10.257,5.494,856.714
1095,6626,19.814,-10.7,5.325,817.143
1096,6665,20.114,-10.829,5.5,811.714
1097,6704,20.057,-10.943,5.423,814.143
1098,6744,19.943,-10.843,5.331,804.571
1099,6783,19.957,-10.9,5.319,805.571
1100,6822,20.114,-10.829,5.5,811.714
1101,6861,20.1,-11.029,5.407,784
1102,6900,20.043,-10.443,5.615,820
1103,6939,20,-11.571,5.132,778.143
1104,6979,20.271,-10.243,5.831,814.714
1105,7018,20.129,-10.786,5.526,811.714
1106,7057,20.129,-10.786,5.526,811.714
1107,7096,19.957,-10.9,5.319,805.571
1108,7135,20.157,-9.943,5.901,837
1109,7174,20.129,-10.786,5.526,811.714
1110,7214,19.871,-11.043,5.273,823.286
1111,7253,20.129,-11.043,5.421,785
1112,7292,19.871,-11.043,5.273,823.286
1113,7331,19.786,-11.8,4.913,784.143
1114,7370,20.286,-10.2,5.857,814.714
1115,7409,19.929,-11.229,5.235,787.714
1116,7449,20.271,-10.271,5.823,815.286
1117,7488,20.071,-11.486,5.206,777.714
1118,7527,20.186,-10.914,5.501,783.714
1119,7568,20.214,-11.371,5.331,775.571
1120,7609,20.329,-10.4,5.804,787.429
1121,7650,20.257,-11.243,5.405,774
1122,7691,20.329,-10.357,5.819,787.143
1123,7731,20.314,-10.414,5.787,787.286
1124,7772,20.329,-10.4,5.804,787.429
1125,7813,20.014,-11.557,5.144,778.286
1126,7854,20.129,-11.043,5.421,785
1127,7895,19.786,-11.8,4.913,784.143
1128,7936,20.186,-10.943,5.493,784.286
1129,7977,20.043,-11.514,5.177,777.429
1130,8018,19.957,-11.186,5.268,786.857
1131,8059,19.486,-10.729,5.15,826.714
1132,8099,19.743,-11.414,5.049,792.857
1133,8140,20.043,-11.514,5.177,777.429
1134,8181,20.2,-11.386,5.319,775.429
1135,8222,19.829,-11.743,4.958,783.429
1136,8263,20.014,-11.557,5.144,778.286
1137,8304,19.457,-11.6,4.843,793
1138,8345,19.371,-12.7,4.351,780.714
1139,8386,19.614,-11.657,4.885,823.571
1140,8427,19.629,-11.986,4.754,786.286
1142,8508,19.743,-11.414,5.049,792.857
1144,8590,19.357,-11.429,4.817,795.714
1146,8672,19.7,-10.614,5.343,796.429
1148,8754,19.443,-11.229,4.989,830
1150,8835,19.271,-11.071,4.91,805
1152,8917,19.329,-11.429,4.796,795.429
1154,8999,18.814,-11.329,4.501,816.286
1156,9081,19.014,-11.714,4.411,853.857
1158,9163,17.8,-13.814,2.907,863.143
1160,9244,19.1,-11.614,4.54,820.143
1164,9402,19.114,-12.586,4.246,840
1168,9560,19.657,-11.914,4.82,803.857
1172,9718,19.286,-12.543,4.299,782.143
1176,9875,18.914,-11.643,4.336,816.714
1180,10033,18.543,-11.557,4.118,820.143
1184,10191,19.1,-11.786,4.464,805.429
1188,10349,19.271,-11.329,4.819,831
1192,10506,19.571,-8.757,5.964,1058.286
1196,10664,17.186,-18.8,0.349,700.429
1200,10822,15.429,-20.8,-1.376,661.714
1204,10980,18.286,-14.829,2.765,843.857
1212,11295,NA,NA,NA,NA
1220,11611,NA,NA,NA,NA
