age (grayscale),year (AD),age (BP),depth (missing),age (BP),grayscale_detrended (grayscale),grayscale20lp_detrended (grayscale),depth (missing),age (BP),d18O_raw (permil),d13C (permil),depth (missing),age (BP),d18O (permil),d13C (permil)
110.493,823.72,1126.28,199.433,4027,-8.479,-6.142,NA,NA,NA,NA,NA,NA,NA,NA
102.17,823.427,1126.573,199.459,4028,-8.187,-7.832,NA,NA,NA,NA,NA,NA,NA,NA
106.203,823.133,1126.867,199.484,4029,-2.127,-9.384,NA,NA,NA,NA,NA,NA,NA,NA
115.287,822.84,1127.16,199.51,4030,-3.416,-11.36,NA,NA,NA,NA,NA,NA,NA,NA
119.317,822.547,1127.453,199.535,4031,-5.549,-12.618,NA,NA,NA,NA,NA,NA,NA,NA
117.783,822.254,1127.746,199.561,4032,-1.254,-14.099,NA,NA,NA,NA,NA,NA,NA,NA
117.387,821.961,1128.04,199.587,4033,-0.316,-14.917,NA,NA,NA,NA,NA,NA,NA,NA
119.23,821.667,1128.333,199.613,4034,-19.285,-15.553,NA,NA,NA,NA,NA,NA,NA,NA
123.137,821.374,1128.626,199.639,4035,-26.739,-15.643,NA,NA,NA,NA,NA,NA,NA,NA
126.613,821.08,1128.92,199.665,4036,-35.077,-15.287,NA,NA,NA,NA,NA,NA,NA,NA
130.107,820.78,1129.22,199.691,4037,-31.25,-14.212,NA,NA,NA,NA,NA,NA,NA,NA
132.587,820.478,1129.522,199.717,4038,-36.369,-13.011,NA,NA,NA,NA,NA,NA,NA,NA
134.65,820.175,1129.825,199.743,4039,-19.249,-10.974,NA,NA,NA,NA,NA,NA,NA,NA
133.777,819.873,1130.127,199.769,4040,-0.905,-9.383,NA,NA,NA,NA,NA,NA,NA,NA
127.32,819.57,1130.43,199.795,4041,7.317,-7.307,NA,NA,NA,NA,NA,NA,NA,NA
123.41,819.268,1130.732,199.821,4042,16.108,-6.015,NA,NA,NA,NA,NA,NA,NA,NA
127.09,818.965,1131.035,199.847,4043,18.397,-5.048,NA,NA,NA,NA,NA,NA,NA,NA
136.86,818.663,1131.337,199.873,4044,15.659,-4.208,NA,NA,NA,NA,NA,NA,NA,NA
152.683,818.36,1131.64,199.899,4045,4.431,-3.955,NA,NA,NA,NA,NA,NA,NA,NA
164.137,818.058,1131.942,199.925,4046,-9.464,-3.942,NA,NA,NA,NA,NA,NA,NA,NA
166.14,817.755,1132.245,199.95,4047,-31.344,-4.039,NA,NA,NA,NA,NA,NA,NA,NA
167.83,817.453,1132.547,199.976,4048,-15.568,-4.106,NA,NA,NA,NA,NA,NA,NA,NA
167.673,817.15,1132.85,200.002,4049,-8.948,-4.002,NA,NA,NA,NA,NA,NA,NA,NA
159.823,816.848,1133.152,200.028,4050,-18.705,-3.694,NA,NA,NA,NA,NA,NA,NA,NA
154.33,816.545,1133.455,200.054,4051,-19.497,-2.917,NA,NA,NA,NA,NA,NA,NA,NA
151.937,816.243,1133.757,200.08,4052,2.279,-2.128,NA,NA,NA,NA,NA,NA,NA,NA
151,815.94,1134.06,200.106,4053,10.54,-0.789,NA,NA,NA,NA,NA,NA,NA,NA
151.977,815.638,1134.362,200.132,4054,12.852,0.262,NA,NA,NA,NA,NA,NA,NA,NA
154.383,815.335,1134.665,200.158,4055,9.91,1.328,NA,NA,NA,NA,NA,NA,NA,NA
156.23,815.033,1134.967,200.183,4056,5.511,2.737,NA,NA,NA,NA,NA,NA,NA,NA
157.227,814.73,1135.27,200.209,4057,0.305,3.656,NA,NA,NA,NA,NA,NA,NA,NA
157,814.428,1135.572,200.234,4058,2.648,4.746,NA,NA,NA,NA,NA,NA,NA,NA
157.07,814.125,1135.875,200.26,4059,4.007,5.398,NA,NA,NA,NA,NA,NA,NA,NA
156.577,813.823,1136.177,200.285,4060,5.958,5.905,NA,NA,NA,NA,NA,NA,NA,NA
156.333,813.52,1136.48,200.311,4061,6.867,6.423,NA,NA,NA,NA,NA,NA,NA,NA
156.383,813.218,1136.782,200.336,4062,6.798,6.647,NA,NA,NA,NA,NA,NA,NA,NA
157.633,812.915,1137.085,200.362,4063,6.322,6.795,NA,NA,NA,NA,NA,NA,NA,NA
159.407,812.613,1137.387,200.388,4064,8.086,6.799,NA,NA,NA,NA,NA,NA,NA,NA
159.763,812.31,1137.69,200.413,4065,8.191,6.696,NA,NA,NA,NA,NA,NA,NA,NA
159.78,812.008,1137.992,200.439,4066,7.541,6.576,NA,NA,NA,NA,NA,NA,NA,NA
159.51,811.705,1138.295,200.464,4067,5.536,6.435,NA,NA,NA,NA,NA,NA,NA,NA
158.713,811.403,1138.597,200.49,4068,5.233,6.247,NA,NA,NA,NA,NA,NA,NA,NA
157.163,811.1,1138.9,200.516,4069,3.753,6.136,NA,NA,NA,NA,NA,NA,NA,NA
157.117,810.798,1139.202,200.542,4070,5.694,6.037,NA,NA,NA,NA,NA,NA,NA,NA
156.85,810.495,1139.505,200.567,4071,4.463,6.003,NA,NA,NA,NA,NA,NA,NA,NA
155.973,810.193,1139.807,200.593,4072,7.544,6.002,NA,NA,NA,NA,NA,NA,NA,NA
155.197,809.89,1140.11,200.619,4073,6.106,6.019,NA,NA,NA,NA,NA,NA,NA,NA
154.697,809.588,1140.412,200.645,4074,4.325,6.02,NA,NA,NA,NA,NA,NA,NA,NA
153.473,809.285,1140.715,200.671,4075,1.631,5.949,NA,NA,NA,NA,NA,NA,NA,NA
153.243,808.983,1141.017,200.697,4076,2.758,5.804,NA,NA,NA,NA,NA,NA,NA,NA
153.797,808.68,1141.32,200.723,4077,4.029,5.371,NA,NA,NA,NA,NA,NA,NA,NA
153.543,808.378,1141.622,200.749,4078,5.079,4.872,NA,NA,NA,NA,NA,NA,NA,NA
152.56,808.075,1141.925,200.775,4079,4.71,4.119,NA,NA,NA,NA,NA,NA,NA,NA
153.247,807.773,1142.227,200.801,4080,5.63,2.697,NA,NA,NA,NA,NA,NA,NA,NA
153.907,807.47,1142.53,200.827,4081,5.785,1.344,NA,NA,NA,NA,NA,NA,NA,NA
153.437,807.168,1142.832,200.853,4082,2.592,-0.946,NA,NA,NA,NA,NA,NA,NA,NA
154.15,806.865,1143.135,200.879,4083,0.363,-2.848,NA,NA,NA,NA,NA,NA,NA,NA
153.973,806.563,1143.437,200.905,4084,-0.833,-5.73,NA,NA,NA,NA,NA,NA,NA,NA
153.963,806.26,1143.74,200.931,4085,-3.091,-7.861,NA,NA,NA,NA,NA,NA,NA,NA
153.097,805.958,1144.042,200.956,4086,-5.474,-9.911,NA,NA,NA,NA,NA,NA,NA,NA
152.627,805.655,1144.345,200.982,4087,-12,-12.412,NA,NA,NA,NA,NA,NA,NA,NA
152.123,805.353,1144.647,201.008,4088,-13.248,-13.799,NA,NA,NA,NA,NA,NA,NA,NA
152.97,805.05,1144.95,201.034,4089,-15.782,-14.851,NA,NA,NA,NA,NA,NA,NA,NA
153.857,804.748,1145.252,201.06,4090,-17.778,-14.931,NA,NA,NA,NA,NA,NA,NA,NA
154.673,804.445,1145.555,201.086,4091,-18.762,-14.191,NA,NA,NA,NA,NA,NA,NA,NA
155.763,804.143,1145.857,201.112,4092,-26.041,-12.039,NA,NA,NA,NA,NA,NA,NA,NA
156.593,803.84,1146.16,201.138,4093,-23.176,-9.546,NA,NA,NA,NA,NA,NA,NA,NA
156.47,803.538,1146.462,201.164,4094,-14.564,-5.022,NA,NA,NA,NA,NA,NA,NA,NA
154.983,803.235,1146.765,201.19,4095,-4.05,-1.131,NA,NA,NA,NA,NA,NA,NA,NA
155.213,802.933,1147.067,201.216,4096,11.306,4.84,NA,NA,NA,NA,NA,NA,NA,NA
156.283,802.63,1147.37,201.242,4097,16.785,9.289,NA,NA,NA,NA,NA,NA,NA,NA
156.217,802.328,1147.672,201.267,4098,13.851,13.623,NA,NA,NA,NA,NA,NA,NA,NA
156.893,802.025,1147.975,201.293,4099,21.078,19.106,NA,NA,NA,NA,NA,NA,NA,NA
158.8,801.723,1148.277,201.318,4100,16.191,22.414,NA,NA,NA,NA,NA,NA,NA,NA
158.703,801.42,1148.58,201.343,4101,25.674,25.736,NA,NA,NA,NA,NA,NA,NA,NA
158.127,801.118,1148.882,201.369,4102,38.459,27.148,NA,NA,NA,NA,NA,NA,NA,NA
157.283,800.727,1149.273,201.394,4103,46.183,27.437,NA,NA,NA,NA,NA,NA,NA,NA
155.91,800.281,1149.719,201.419,4104,36.511,26.328,NA,NA,NA,NA,NA,NA,NA,NA
156.757,799.834,1150.166,201.445,4105,30.058,24.259,NA,NA,NA,NA,NA,NA,NA,NA
158.127,799.388,1150.612,201.47,4106,19.423,19.991,NA,NA,NA,NA,NA,NA,NA,NA
157.033,798.941,1151.059,201.496,4107,14.57,16.032,NA,NA,NA,NA,NA,NA,NA,NA
156.457,798.495,1151.505,201.522,4108,2.447,9.622,NA,NA,NA,NA,NA,NA,NA,NA
156.797,798.048,1151.952,201.548,4109,-6.831,4.621,NA,NA,NA,NA,NA,NA,NA,NA
156.523,797.602,1152.399,201.575,4110,-5.085,-0.535,NA,NA,NA,NA,NA,NA,NA,NA
155.377,797.155,1152.845,201.601,4111,-2.723,-7.573,NA,NA,NA,NA,NA,NA,NA,NA
156.59,796.708,1153.292,201.627,4112,-9.09,-12.353,NA,NA,NA,NA,NA,NA,NA,NA
157.95,796.261,1153.739,201.653,4113,-20.578,-18.259,NA,NA,NA,NA,NA,NA,NA,NA
157.26,795.815,1154.185,201.679,4114,-25.99,-21.88,NA,NA,NA,NA,NA,NA,NA,NA
157.19,795.368,1154.632,201.705,4115,-27.123,-25.647,NA,NA,NA,NA,NA,NA,NA,NA
156.843,794.922,1155.078,201.731,4116,-29.726,-27.544,NA,NA,NA,NA,NA,NA,NA,NA
155.003,794.475,1155.525,201.756,4117,-32.462,-28.521,NA,NA,NA,NA,NA,NA,NA,NA
154.93,794.029,1155.971,201.782,4118,-31.832,-28.59,NA,NA,NA,NA,NA,NA,NA,NA
154.473,793.582,1156.418,201.807,4119,-27.935,-27.692,NA,NA,NA,NA,NA,NA,NA,NA
153.813,793.136,1156.864,201.833,4120,-24.234,-25.225,NA,NA,NA,NA,NA,NA,NA,NA
152.727,792.689,1157.311,201.858,4121,-27.314,-22.761,NA,NA,NA,NA,NA,NA,NA,NA
153.61,792.243,1157.757,201.884,4122,-26.371,-19.721,NA,NA,NA,NA,NA,NA,NA,NA
154.093,791.796,1158.204,201.909,4123,-19.728,-14.984,NA,NA,NA,NA,NA,NA,NA,NA
156.51,791.35,1158.65,201.935,4124,-10.178,-11.298,NA,NA,NA,NA,NA,NA,NA,NA
157.753,790.903,1159.097,201.96,4125,8.445,-6.133,NA,NA,NA,NA,NA,NA,NA,NA
157.443,790.457,1159.543,201.985,4126,2.93,-2.509,NA,NA,NA,NA,NA,NA,NA,NA
158.56,790.01,1159.99,202.011,4127,1.659,2.123,NA,NA,NA,NA,NA,NA,NA,NA
159.06,789.563,1160.437,202.037,4128,16.344,5.146,NA,NA,NA,NA,NA,NA,NA,NA
158.76,789.117,1160.883,202.062,4129,9.934,7.774,NA,NA,NA,NA,NA,NA,NA,NA
157.9,788.67,1161.33,202.088,4130,11.235,10.856,NA,NA,NA,NA,NA,NA,NA,NA
157.6,788.224,1161.776,202.113,4131,11.657,12.647,NA,NA,NA,NA,NA,NA,NA,NA
158.367,787.777,1162.223,202.139,4132,15.516,14.596,NA,NA,NA,NA,NA,NA,NA,NA
158.453,787.331,1162.669,202.165,4133,14.535,15.695,NA,NA,NA,NA,NA,NA,NA,NA
158.043,786.884,1163.116,202.191,4134,14.91,16.545,NA,NA,NA,NA,NA,NA,NA,NA
158.53,786.438,1163.562,202.217,4135,13.463,17.488,NA,NA,NA,NA,NA,NA,NA,NA
158.213,785.991,1164.009,202.243,4136,14.375,18.023,NA,NA,NA,NA,NA,NA,NA,NA
157.41,785.545,1164.455,202.269,4137,19.179,18.663,NA,NA,NA,NA,NA,NA,NA,NA
158.09,785.098,1164.902,202.295,4138,18.172,19.079,NA,NA,NA,NA,NA,NA,NA,NA
159.083,784.652,1165.348,202.321,4139,18.646,19.619,NA,NA,NA,NA,NA,NA,NA,NA
158.21,784.205,1165.795,202.347,4140,16.794,19.987,NA,NA,NA,NA,NA,NA,NA,NA
158.203,783.759,1166.241,202.373,4141,16.235,20.317,NA,NA,NA,NA,NA,NA,NA,NA
158.427,783.312,1166.688,202.4,4142,23.788,20.688,NA,NA,NA,NA,NA,NA,NA,NA
158.9,782.866,1167.134,202.426,4143,30.396,20.85,NA,NA,NA,NA,NA,NA,NA,NA
158.76,782.419,1167.581,202.453,4144,22.56,20.857,NA,NA,NA,NA,NA,NA,NA,NA
158.157,781.973,1168.027,202.479,4145,19.05,20.676,NA,NA,NA,NA,NA,NA,NA,NA
158.107,781.526,1168.474,202.505,4146,16.931,20.255,NA,NA,NA,NA,NA,NA,NA,NA
158.547,781.079,1168.921,202.532,4147,10.593,19.28,NA,NA,NA,NA,NA,NA,NA,NA
158.65,780.632,1169.368,202.558,4148,5.577,18.169,NA,NA,NA,NA,NA,NA,NA,NA
159.143,780.186,1169.814,202.584,4149,8.896,16.001,NA,NA,NA,NA,NA,NA,NA,NA
158.613,779.739,1170.261,202.611,4150,14.944,13.905,NA,NA,NA,NA,NA,NA,NA,NA
159.78,779.293,1170.707,202.637,4151,31.493,10.111,NA,NA,NA,NA,NA,NA,NA,NA
160.13,778.846,1171.154,202.664,4152,14.164,6.802,NA,NA,NA,NA,NA,NA,NA,NA
160.35,778.4,1171.6,202.69,4153,6.928,2.894,NA,NA,NA,NA,NA,NA,NA,NA
160.52,777.953,1172.047,202.715,4154,3.64,-3.193,NA,NA,NA,NA,NA,NA,NA,NA
160.07,777.507,1172.493,202.74,4155,-2.167,-8.014,NA,NA,NA,NA,NA,NA,NA,NA
160.88,777.06,1172.94,202.765,4156,-14.296,-14.97,NA,NA,NA,NA,NA,NA,NA,NA
160.303,776.614,1173.386,202.79,4157,-17.109,-19.992,NA,NA,NA,NA,NA,NA,NA,NA
161.937,776.167,1173.833,202.815,4158,-23.875,-26.536,NA,NA,NA,NA,NA,NA,NA,NA
161.35,775.721,1174.279,202.84,4159,-35.897,-30.807,NA,NA,NA,NA,NA,NA,NA,NA
160.72,775.274,1174.726,202.865,4160,-46.497,-34.39,NA,NA,NA,NA,NA,NA,NA,NA
160.46,774.828,1175.172,202.89,4161,-48.523,-38.15,NA,NA,NA,NA,NA,NA,NA,NA
159.607,774.381,1175.619,202.915,4162,-47.886,-39.814,NA,NA,NA,NA,NA,NA,NA,NA
161.157,773.935,1176.065,202.943,4163,-45.551,-40.515,NA,NA,NA,NA,NA,NA,NA,NA
162.053,773.488,1176.512,202.97,4164,-41.825,-39.982,NA,NA,NA,NA,NA,NA,NA,NA
161.367,773.041,1176.959,202.997,4165,-26.944,-38.406,NA,NA,NA,NA,NA,NA,NA,NA
160.623,772.594,1177.406,203.024,4166,-32.148,-35.003,NA,NA,NA,NA,NA,NA,NA,NA
161.203,772.148,1177.852,203.051,4167,-38.093,-31.648,NA,NA,NA,NA,NA,NA,NA,NA
162.053,771.701,1178.299,203.078,4168,-32.729,-26.116,NA,NA,NA,NA,NA,NA,NA,NA
162.77,771.255,1178.745,203.103,4169,-28.848,-21.671,NA,NA,NA,NA,NA,NA,NA,NA
163.217,770.808,1179.192,203.129,4170,-20.686,-15.213,NA,NA,NA,NA,NA,NA,NA,NA
163.2,770.362,1179.638,203.154,4171,-9.893,-10.57,NA,NA,NA,NA,NA,NA,NA,NA
162.48,769.915,1180.085,203.18,4172,-2.4,-6.169,NA,NA,NA,NA,NA,NA,NA,NA
161.503,769.469,1180.531,203.206,4173,8.092,-0.675,NA,NA,NA,NA,NA,NA,NA,NA
163.457,769.022,1180.977,203.231,4174,15.896,2.659,NA,NA,NA,NA,NA,NA,NA,NA
165.4,768.576,1181.424,203.257,4175,18.424,6.245,NA,NA,NA,NA,NA,NA,NA,NA
164.06,768.129,1181.87,203.282,4176,24.765,8.12,NA,NA,NA,NA,NA,NA,NA,NA
163.827,767.683,1182.317,203.308,4177,16.16,9.304,NA,NA,NA,NA,NA,NA,NA,NA
165.527,767.236,1182.764,203.333,4178,5.313,10.178,NA,NA,NA,NA,NA,NA,NA,NA
165.923,766.79,1183.21,203.359,4179,4.917,10.277,NA,NA,NA,NA,NA,NA,NA,NA
166.16,766.343,1183.657,203.384,4180,3.895,10.005,NA,NA,NA,NA,NA,NA,NA,NA
166.443,765.896,1184.104,203.41,4181,-0.115,9.634,NA,NA,NA,NA,NA,NA,NA,NA
164.71,765.45,1184.551,203.435,4182,-3.079,9.074,NA,NA,NA,NA,NA,NA,NA,NA
162.897,765.003,1184.997,203.461,4183,-0.305,8.708,NA,NA,NA,NA,NA,NA,NA,NA
156.83,764.557,1185.443,203.486,4184,0.435,8.423,NA,NA,NA,NA,NA,NA,NA,NA
148.877,764.11,1185.89,203.512,4185,6.472,8.128,NA,NA,NA,NA,NA,NA,NA,NA
144.113,763.664,1186.336,203.538,4186,12.254,7.967,NA,NA,NA,NA,NA,NA,NA,NA
145.46,763.217,1186.783,203.563,4187,21.422,7.731,NA,NA,NA,NA,NA,NA,NA,NA
153.187,762.771,1187.229,203.589,4188,18.42,7.513,NA,NA,NA,NA,NA,NA,NA,NA
160.7,762.324,1187.676,203.614,4189,12.821,7.212,NA,NA,NA,NA,NA,NA,NA,NA
163.913,761.878,1188.122,203.64,4190,1.823,6.67,NA,NA,NA,NA,NA,NA,NA,NA
166.637,761.431,1188.569,203.665,4191,4.043,6.175,NA,NA,NA,NA,NA,NA,NA,NA
169.27,760.985,1189.015,203.691,4192,8.077,5.391,NA,NA,NA,NA,NA,NA,NA,NA
170.543,760.538,1189.462,203.717,4193,6.27,4.777,NA,NA,NA,NA,NA,NA,NA,NA
168.143,760.092,1189.908,203.743,4194,2.29,3.911,NA,NA,NA,NA,NA,NA,NA,NA
165.42,759.645,1190.355,203.769,4195,-1.616,3.303,NA,NA,NA,NA,NA,NA,NA,NA
162.333,759.198,1190.802,203.795,4196,-0.31,2.739,NA,NA,NA,NA,NA,NA,NA,NA
162.097,758.752,1191.248,203.821,4197,0.972,2.032,NA,NA,NA,NA,NA,NA,NA,NA
164.907,758.305,1191.695,203.847,4198,-0.68,1.589,NA,NA,NA,NA,NA,NA,NA,NA
167.597,757.858,1192.142,203.873,4199,-4.438,1.046,NA,NA,NA,NA,NA,NA,NA,NA
167.76,757.412,1192.588,203.899,4200,2.204,0.689,NA,NA,NA,NA,NA,NA,NA,NA
166.837,756.965,1193.035,203.926,4201,4.462,0.207,NA,NA,NA,NA,NA,NA,NA,NA
166.193,756.519,1193.481,203.952,4202,2.422,-0.151,NA,NA,NA,NA,NA,NA,NA,NA
163.907,756.072,1193.928,203.978,4203,2.956,-0.535,NA,NA,NA,NA,NA,NA,NA,NA
161.793,755.626,1194.374,204.004,4204,2.844,-1.105,NA,NA,NA,NA,NA,NA,NA,NA
161.777,755.179,1194.821,204.03,4205,3.36,-1.536,NA,NA,NA,NA,NA,NA,NA,NA
162.07,754.733,1195.267,204.056,4206,-5.956,-2.124,NA,NA,NA,NA,NA,NA,NA,NA
162.603,754.286,1195.714,204.083,4207,-8.623,-2.519,NA,NA,NA,NA,NA,NA,NA,NA
168.657,753.84,1196.16,204.109,4208,-5.843,-2.853,NA,NA,NA,NA,NA,NA,NA,NA
176.1,753.393,1196.607,204.135,4209,-2.525,-3.2,NA,NA,NA,NA,NA,NA,NA,NA
175.873,752.947,1197.053,204.16,4210,-1.407,-3.331,NA,NA,NA,NA,NA,NA,NA,NA
174.02,752.5,1197.5,204.185,4211,-4.217,-3.335,NA,NA,NA,NA,NA,NA,NA,NA
172.977,752.054,1197.946,204.209,4212,-2.849,-3.201,NA,NA,NA,NA,NA,NA,NA,NA
173.9,751.607,1198.393,204.234,4213,-2.085,-2.8,NA,NA,NA,NA,NA,NA,NA,NA
176.53,751.161,1198.839,204.259,4214,-1.254,-2.381,NA,NA,NA,NA,NA,NA,NA,NA
179.193,750.714,1199.286,204.284,4215,-4.756,-1.832,NA,NA,NA,NA,NA,NA,NA,NA
180.403,750.268,1199.733,204.309,4216,-3.764,-0.92,NA,NA,NA,NA,NA,NA,NA,NA
181.73,749.821,1200.179,204.334,4217,1.88,-0.164,NA,NA,NA,NA,NA,NA,NA,NA
180.283,749.374,1200.626,204.359,4218,0.842,0.966,NA,NA,NA,NA,NA,NA,NA,NA
178.423,748.927,1201.073,204.385,4219,-0.224,1.805,NA,NA,NA,NA,NA,NA,NA,NA
176.107,748.481,1201.519,204.411,4220,3.814,2.626,NA,NA,NA,NA,NA,NA,NA,NA
175.19,748.034,1201.966,204.437,4221,4.725,3.691,NA,NA,NA,NA,NA,NA,NA,NA
175.58,747.588,1202.412,204.463,4222,5.887,4.353,NA,NA,NA,NA,NA,NA,NA,NA
176.983,747.141,1202.859,204.489,4223,4.665,5.083,NA,NA,NA,NA,NA,NA,NA,NA
179.4,746.695,1203.305,204.515,4224,4.227,5.438,NA,NA,NA,NA,NA,NA,NA,NA
181.06,746.248,1203.752,204.541,4225,4.677,5.628,NA,NA,NA,NA,NA,NA,NA,NA
180.883,745.802,1204.198,204.566,4226,5.813,5.555,NA,NA,NA,NA,NA,NA,NA,NA
180.41,745.355,1204.645,204.592,4227,6.992,5.236,NA,NA,NA,NA,NA,NA,NA,NA
177.33,744.909,1205.091,204.618,4228,6.271,4.454,NA,NA,NA,NA,NA,NA,NA,NA
175.627,744.463,1205.537,204.644,4229,2.141,3.604,NA,NA,NA,NA,NA,NA,NA,NA
175.22,744.016,1205.984,204.67,4230,-0.724,2.043,NA,NA,NA,NA,NA,NA,NA,NA
174.063,743.57,1206.43,204.696,4231,-4.269,0.66,NA,NA,NA,NA,NA,NA,NA,NA
172.937,743.123,1206.877,204.722,4232,-3.92,-1.638,NA,NA,NA,NA,NA,NA,NA,NA
172.71,742.676,1207.324,204.747,4233,-2.749,-3.5,NA,NA,NA,NA,NA,NA,NA,NA
172.513,742.229,1207.771,204.773,4234,-0.977,-5.54,NA,NA,NA,NA,NA,NA,NA,NA
175.367,741.783,1208.217,204.799,4235,0.171,-8.527,NA,NA,NA,NA,NA,NA,NA,NA
183.27,741.336,1208.664,204.825,4236,-2.221,-10.722,NA,NA,NA,NA,NA,NA,NA,NA
187.537,740.89,1209.11,204.851,4237,-6.941,-13.617,NA,NA,NA,NA,NA,NA,NA,NA
185.553,740.443,1209.557,204.877,4238,-8.438,-15.494,NA,NA,NA,NA,NA,NA,NA,NA
179.223,739.997,1210.003,204.903,4239,-10.9,-16.982,NA,NA,NA,NA,NA,NA,NA,NA
170.337,739.55,1210.45,204.93,4240,-19.836,-18.338,NA,NA,NA,NA,NA,NA,NA,NA
164.63,739.104,1210.896,204.956,4241,-34.669,-18.593,NA,NA,NA,NA,NA,NA,NA,NA
170.4,738.71,1211.29,204.983,4242,-40.057,-17.868,NA,NA,NA,NA,NA,NA,NA,NA
173.903,738.332,1211.668,205.01,4243,-35.703,-16.562,NA,NA,NA,NA,NA,NA,NA,NA
174.007,737.953,1212.047,205.036,4244,-26.234,-13.654,NA,NA,NA,NA,NA,NA,NA,NA
173.83,737.575,1212.425,205.063,4245,-10.929,-10.995,NA,NA,NA,NA,NA,NA,NA,NA
175.04,737.197,1212.803,205.089,4246,10.219,-7.907,NA,NA,NA,NA,NA,NA,NA,NA
175.823,736.819,1213.181,205.115,4247,11.563,-3.319,NA,NA,NA,NA,NA,NA,NA,NA
176.253,736.441,1213.559,205.141,4248,11.717,0.061,NA,NA,NA,NA,NA,NA,NA,NA
176.017,736.063,1213.937,205.166,4249,10.661,4.57,NA,NA,NA,NA,NA,NA,NA,NA
175.197,735.685,1214.315,205.192,4250,10.67,7.595,NA,NA,NA,NA,NA,NA,NA,NA
174.717,735.307,1214.694,205.218,4251,9.099,10.285,NA,NA,NA,NA,NA,NA,NA,NA
174.62,734.928,1215.072,205.244,4252,2.705,13.485,NA,NA,NA,NA,NA,NA,NA,NA
176.53,734.55,1215.45,205.27,4253,9.296,15.28,NA,NA,NA,NA,NA,NA,NA,NA
181.043,734.172,1215.828,205.296,4254,17.276,17.046,NA,NA,NA,NA,NA,NA,NA,NA
185.887,733.794,1216.206,205.321,4255,20.494,17.754,NA,NA,NA,NA,NA,NA,NA,NA
188.463,733.416,1216.584,205.347,4256,16.136,17.827,NA,NA,NA,NA,NA,NA,NA,NA
188.18,733.038,1216.962,205.372,4257,12.675,17.299,NA,NA,NA,NA,NA,NA,NA,NA
186.123,732.66,1217.34,205.397,4258,12.047,16.13,NA,NA,NA,NA,NA,NA,NA,NA
186.247,732.282,1217.718,205.423,4259,11.401,13.666,NA,NA,NA,NA,NA,NA,NA,NA
185.657,731.903,1218.097,205.448,4260,12.115,11.224,NA,NA,NA,NA,NA,NA,NA,NA
184.157,731.525,1218.475,205.473,4261,14.188,7.021,NA,NA,NA,NA,NA,NA,NA,NA
180.757,731.147,1218.853,205.499,4262,13.13,3.514,NA,NA,NA,NA,NA,NA,NA,NA
179.103,730.769,1219.231,205.524,4263,10.709,-0.337,NA,NA,NA,NA,NA,NA,NA,NA
180.667,730.391,1219.609,205.551,4264,6.28,-5.889,NA,NA,NA,NA,NA,NA,NA,NA
180.933,730.013,1219.987,205.577,4265,-0.672,-9.851,NA,NA,NA,NA,NA,NA,NA,NA
178.86,729.635,1220.365,205.604,4266,-9.617,-14.879,NA,NA,NA,NA,NA,NA,NA,NA
178.623,729.257,1220.744,205.63,4267,-21.284,-17.917,NA,NA,NA,NA,NA,NA,NA,NA
178.647,728.974,1221.026,205.657,4268,-35.528,-20.842,NA,NA,NA,NA,NA,NA,NA,NA
177.227,728.892,1221.108,205.683,4269,-34.143,-21.984,NA,NA,NA,NA,NA,NA,NA,NA
177.167,728.811,1221.189,205.71,4270,-39.035,-21.961,NA,NA,NA,NA,NA,NA,NA,NA
176.063,728.73,1221.27,205.736,4271,-44.588,-20.407,NA,NA,NA,NA,NA,NA,NA,NA
172.313,728.648,1221.352,205.762,4272,-35.683,-18.093,NA,NA,NA,NA,NA,NA,NA,NA
168.647,728.567,1221.433,205.788,4273,-10.17,-13.623,NA,NA,NA,NA,NA,NA,NA,NA
167.703,728.486,1221.514,205.813,4274,-4.595,-9.739,NA,NA,NA,NA,NA,NA,NA,NA
164.047,728.404,1221.596,205.839,4275,6.861,-3.874,NA,NA,NA,NA,NA,NA,NA,NA
157.907,728.322,1221.678,205.864,4276,15.95,0.385,NA,NA,NA,NA,NA,NA,NA,NA
155.733,728.241,1221.759,205.888,4277,17.584,4.393,NA,NA,NA,NA,NA,NA,NA,NA
153.703,728.159,1221.841,205.912,4278,13.83,9.262,NA,NA,NA,NA,NA,NA,NA,NA
152.583,728.078,1221.922,205.936,4279,10.732,12.074,NA,NA,NA,NA,NA,NA,NA,NA
152.907,727.996,1222.004,205.96,4280,16.305,14.774,NA,NA,NA,NA,NA,NA,NA,NA
153.34,727.915,1222.085,205.986,4281,22.998,15.899,NA,NA,NA,NA,NA,NA,NA,NA
151.607,727.834,1222.166,206.014,4282,19.434,16.166,NA,NA,NA,NA,NA,NA,NA,NA
151.713,727.752,1222.248,206.041,4283,18.247,15.505,NA,NA,NA,NA,NA,NA,NA,NA
151.443,727.671,1222.329,206.069,4284,17.791,14.255,NA,NA,NA,NA,NA,NA,NA,NA
150.373,727.59,1222.41,206.097,4285,14.139,11.776,NA,NA,NA,NA,NA,NA,NA,NA
150.687,727.508,1222.492,206.123,4286,3.832,9.601,NA,NA,NA,NA,NA,NA,NA,NA
151.13,727.427,1222.573,206.147,4287,1.306,6.326,NA,NA,NA,NA,NA,NA,NA,NA
150.92,727.345,1222.655,206.17,4288,0.851,3.949,NA,NA,NA,NA,NA,NA,NA,NA
