year (AD),age (BP),d18O (permil)
-2173.2,4123.2,-7.247
-2174.1,4124.1,-7.247
-2178.1,4128.1,-7.239
-2178.6,4128.6,-7.236
-2178.8,4128.8,-7.234
-2182.1,4132.1,-7.19
-2184,4134,-7.187
-2186.1,4136.1,-7.212
-2189.3,4139.3,-7.244
-2190.1,4140.1,-7.253
-2192.5,4142.5,-7.264
-2194,4144,-7.272
-2194.7,4144.7,-7.274
-2198,4148,-7.25
-2200.1,4150.1,-7.25
-2202,4152,-7.256
-2205.4,4155.4,-7.227
-2206,4156,-7.223
-2206.3,4156.3,-7.223
-2209.9,4159.9,-7.226
-2210.8,4160.8,-7.221
-2213.9,4163.9,-7.193
-2216.1,4166.1,-7.194
-2217.9,4167.9,-7.194
-2220,4170,-7.218
-2221.5,4171.5,-7.242
-2221.9,4171.9,-7.247
-2225.9,4175.9,-7.294
-2226.9,4176.9,-7.308
-2229.8,4179.8,-7.354
-2232.2,4182.2,-7.398
-2233.8,4183.8,-7.42
-2233.8,4183.8,-7.42
-2237.8,4187.8,-7.448
-2237.9,4187.9,-7.449
-2239.8,4189.8,-7.461
-2240.2,4190.2,-7.472
-2240.8,4190.8,-7.509
-2241.9,4191.9,-7.587
-2242.9,4192.9,-7.628
-2243,4193,-7.63
-2243.6,4193.6,-7.627
-2243.9,4193.9,-7.624
-2244.9,4194.9,-7.607
-2246,4196,-7.614
-2246.9,4196.9,-7.518
-2247,4197,-7.511
-2248,4198,-7.475
-2248.3,4198.3,-7.475
-2249,4199,-7.477
-2250.1,4200.1,-7.503
-2250.3,4200.3,-7.505
-2253.7,4203.7,-7.522
-2253.7,4203.7,-7.522
-2254.3,4204.3,-7.521
-2256.5,4206.5,-7.495
-2257,4207,-7.49
-2258.7,4208.7,-7.542
-2259.1,4209.1,-7.552
-2260.4,4210.4,-7.536
-2260.9,4210.9,-7.529
-2263.1,4213.1,-7.494
-2263.8,4213.8,-7.476
-2264.4,4214.4,-7.459
-2265.3,4215.3,-7.436
-2267.1,4217.1,-7.407
-2267.6,4217.6,-7.405
-2269.8,4219.8,-7.4
-2269.8,4219.8,-7.4
-2270.5,4220.5,-7.394
-2272,4222,-7.379
-2273.9,4223.9,-7.354
-2274.2,4224.2,-7.356
-2275.1,4225.1,-7.373
-2276.4,4226.4,-7.4
-2277.3,4227.3,-7.415
-2278.6,4228.6,-7.438
-2280.5,4230.5,-7.466
-2280.6,4230.6,-7.468
-2280.9,4230.9,-7.471
-2283.1,4233.1,-7.498
-2284,4234,-7.489
-2285.9,4235.9,-7.481
-2287,4237,-7.474
-2291.2,4241.2,-7.524
-2291.9,4241.9,-7.532
-2292.2,4242.2,-7.536
-2296.6,4246.6,-7.56
-2297.4,4247.4,-7.562
-2299.7,4249.7,-7.558
-2302,4252,-7.551
-2302.5,4252.5,-7.552
-2307.3,4257.3,-7.563
-2307.6,4257.6,-7.562
-2307.7,4257.7,-7.561
-2312.7,4262.7,-7.505
-2312.9,4262.9,-7.503
-2315.4,4265.4,-7.509
-2318,4268,-7.537
-2318,4268,-7.537
-2323.2,4273.2,-7.665
-2323.3,4273.3,-7.665
-2323.4,4273.4,-7.665
-2328.4,4278.4,-7.649
-2328.8,4278.8,-7.645
-2331.1,4281.1,-7.603
-2333.5,4283.5,-7.557
-2334.1,4284.1,-7.55
-2338.7,4288.7,-7.567
-2339,4289,-7.568
-2339.5,4289.5,-7.562
-2343.9,4293.9,-7.482
-2344.9,4294.9,-7.473
-2346.8,4296.8,-7.478
-2349.1,4299.1,-7.496
-2350.2,4300.2,-7.502
-2354.2,4304.2,-7.518
-2354.7,4304.7,-7.519
-2355.6,4305.6,-7.522
-2359.4,4309.4,-7.526
-2360.9,4310.9,-7.527
-2362.6,4312.6,-7.539
-2364.6,4314.6,-7.559
-2366.3,4316.3,-7.594
-2369.7,4319.7,-7.671
-2370.4,4320.4,-7.68
-2371.7,4321.7,-7.684
-2374.9,4324.9,-7.661
-2377,4327,-7.633
-2378.3,4328.3,-7.625
-2380.1,4330.1,-7.622
-2382.4,4332.4,-7.653
-2385.2,4335.2,-7.692
-2386.1,4336.1,-7.7
-2387.8,4337.8,-7.686
-2390.4,4340.4,-7.649
-2393.1,4343.1,-7.595
-2394,4344,-7.58
-2395.6,4345.6,-7.559
-2398.5,4348.5,-7.555
-2400.7,4350.7,-7.531
-2401.8,4351.8,-7.522
-2403.8,4353.8,-7.518
-2405.9,4355.9,-7.553
-2409.2,4359.2,-7.615
-2409.7,4359.7,-7.623
-2411.1,4361.1,-7.643
-2414.6,4364.6,-7.668
-2416.3,4366.3,-7.666
-2417.5,4367.5,-7.648
-2419.9,4369.9,-7.588
-2421.4,4371.4,-7.573
-2425.3,4375.3,-7.576
-2425.4,4375.4,-7.576
-2426.6,4376.6,-7.571
-2429.2,4379.2,-7.546
-2431.8,4381.8,-7.531
-2433.1,4383.1,-7.526
-2433.2,4383.2,-7.526
-2436.9,4386.9,-7.535
-2437,4387,-7.535
-2440.8,4390.8,-7.513
-2441.1,4391.1,-7.511
-2442.1,4392.1,-7.503
-2444.7,4394.7,-7.498
-2447.2,4397.2,-7.493
-2448.6,4398.6,-7.493
-2448.9,4398.9,-7.493
-2452.4,4402.4,-7.556
-2452.5,4402.5,-7.556
-2456.4,4406.4,-7.53
-2456.8,4406.8,-7.527
-2457.6,4407.6,-7.524
-2460.3,4410.3,-7.51
-2462.7,4412.7,-7.492
-2464.2,4414.2,-7.486
-2464.6,4414.6,-7.487
-2467.9,4417.9,-7.519
-2468,4418,-7.521
-2471.9,4421.9,-7.628
-2472.5,4422.5,-7.635
-2473.1,4423.1,-7.641
-2475.8,4425.8,-7.626
-2478.2,4428.2,-7.603
-2479.7,4429.7,-7.595
-2480.3,4430.3,-7.594
-2483.4,4433.4,-7.597
-2483.6,4433.6,-7.597
-2487.5,4437.5,-7.594
-2488.2,4438.2,-7.599
-2488.5,4438.5,-7.605
-2491.4,4441.4,-7.653
-2493.7,4443.7,-7.662
-2495.2,4445.2,-7.666
-2496,4446,-7.673
-2498.9,4448.9,-7.734
-2499.1,4449.1,-7.736
-2503,4453,-7.703
-2503.9,4453.9,-7.712
-2504,4454,-7.714
-2506.9,4456.9,-7.739
-2509.2,4459.2,-7.701
-2510.8,4460.8,-7.673
-2511.7,4461.7,-7.663
-2514.4,4464.4,-7.655
-2514.7,4464.7,-7.663
-2515,4465,-7.67
-2518.6,4468.6,-7.6
-2519.1,4469.1,-7.593
-2519.5,4469.5,-7.593
-2519.6,4469.6,-7.593
-2522.5,4472.5,-7.611
-2523.3,4473.3,-7.612
-2524.7,4474.7,-7.611
-2526.3,4476.3,-7.606
-2527.4,4477.4,-7.597
-2527.4,4477.4,-7.596
-2529.9,4479.9,-7.55
-2530.2,4480.2,-7.544
-2531.5,4481.5,-7.529
-2534.1,4484.1,-7.52
-2535,4485,-7.52
-2535.3,4485.3,-7.525
-2535.6,4485.6,-7.533
-2538,4488,-7.596
-2539.8,4489.8,-7.639
-2540.2,4490.2,-7.646
-2541.9,4491.9,-7.654
-2543.1,4493.1,-7.646
-2543.9,4493.9,-7.631
-2545.3,4495.3,-7.593
-2545.8,4495.8,-7.584
-2548,4498,-7.575
-2549.7,4499.7,-7.593
-2550.5,4500.5,-7.592
-2550.9,4500.9,-7.589
-2552.1,4502.1,-7.571
-2553.5,4503.5,-7.55
-2555.7,4505.7,-7.536
-2556.2,4506.2,-7.532
-2557.4,4507.4,-7.519
-2558.8,4508.8,-7.5
-2560.4,4510.4,-7.482
-2560.8,4510.8,-7.481
-2561.3,4511.3,-7.483
-2564.5,4514.5,-7.512
-2565.2,4515.2,-7.517
-2566,4516,-7.519
-2566.6,4516.6,-7.518
-2568.6,4518.6,-7.517
-2569.1,4519.1,-7.517
-2571.2,4521.2,-7.533
-2572.8,4522.8,-7.548
-2573,4523,-7.55
-2574.5,4524.5,-7.559
-2576.3,4526.3,-7.561
-2576.9,4526.9,-7.561
-2576.9,4526.9,-7.561
-2580.7,4530.7,-7.565
-2581,4531,-7.565
-2581.5,4531.5,-7.565
-2582.3,4532.3,-7.565
-2584.6,4534.6,-7.567
-2585.1,4535.1,-7.566
-2586.6,4536.6,-7.545
-2588.5,4538.5,-7.512
-2589.3,4539.3,-7.5
-2590.2,4540.2,-7.49
-2591.8,4541.8,-7.477
-2592.6,4542.6,-7.475
-2593.4,4543.4,-7.476
-2597.5,4547.5,-7.497
-2597.6,4547.6,-7.497
-2598.2,4548.2,-7.495
-2601.6,4551.6,-7.465
-2602.7,4552.7,-7.46
-2605.8,4555.8,-7.448
-2606.4,4556.4,-7.446
-2607.7,4557.7,-7.443
-2609.9,4559.9,-7.436
-2612.8,4562.8,-7.384
-2614,4564,-7.364
-2614.5,4564.5,-7.365
-2615.4,4565.4,-7.366
-2617.8,4567.8,-7.375
-2618.1,4568.1,-7.378
-2622.2,4572.2,-7.432
-2622.6,4572.6,-7.433
-2622.8,4572.8,-7.433
-2626.4,4576.4,-7.419
-2627.9,4577.9,-7.414
-2630.5,4580.5,-7.415
-2630.7,4580.7,-7.415
-2632.9,4582.9,-7.43
-2634.6,4584.6,-7.441
-2638,4588,-7.436
-2638.8,4588.8,-7.438
-2638.8,4588.8,-7.439
-2638.9,4588.9,-7.439
-2642.9,4592.9,-7.458
-2643,4593,-7.459
-2646.9,4596.9,-7.451
-2647,4597,-7.451
-2648.1,4598.1,-7.444
-2651.1,4601.1,-7.455
-2653.1,4603.1,-7.503
-2655,4605,-7.552
-2655.3,4605.3,-7.554
-2658.1,4608.1,-7.561
-2659.4,4609.4,-7.567
-2662.5,4612.5,-7.597
-2663.1,4613.1,-7.601
-2663.2,4613.2,-7.601
-2663.5,4613.5,-7.598
-2667.6,4617.6,-7.537
-2668.2,4618.2,-7.529
-2671.3,4621.3,-7.511
-2671.7,4621.7,-7.513
-2673.3,4623.3,-7.533
-2675.9,4625.9,-7.57
-2678.3,4628.3,-7.577
-2679.4,4629.4,-7.576
-2680,4630,-7.574
-2683.4,4633.4,-7.583
-2686,4636,-7.636
-2687.5,4637.5,-7.67
-2688.4,4638.4,-7.68
-2692.2,4642.2,-7.64
-2693.4,4643.4,-7.624
-2695.6,4645.6,-7.597
-2698.5,4648.5,-7.592
-2703.5,4653.5,-7.618
-2703.7,4653.7,-7.618
-2704.5,4654.5,-7.616
-2708.6,4658.6,-7.604
-2709.6,4659.6,-7.606
-2711.8,4661.8,-7.617
-2713.6,4663.6,-7.622
-2716.7,4666.7,-7.601
-2718.7,4668.7,-7.584
-2719.9,4669.9,-7.58
-2723.7,4673.7,-7.586
-2728.1,4678.1,-7.589
-2728.7,4678.7,-7.591
-2728.9,4678.9,-7.591
-2733.1,4683.1,-7.617
-2733.8,4683.8,-7.62
-2736.2,4686.2,-7.63
-2738.8,4688.8,-7.637
-2741.1,4691.1,-7.608
-2743.9,4693.9,-7.571
-2744.3,4694.3,-7.571
-2748.9,4698.9,-7.61
-2752.4,4702.4,-7.594
-2753.3,4703.3,-7.588
-2754,4704,-7.584
-2756.6,4706.6,-7.581
-2759,4709,-7.582
-2760.5,4710.5,-7.59
-2764,4714,-7.614
-2765.6,4715.6,-7.611
-2768.6,4718.6,-7.61
-2769.1,4719.1,-7.61
-2774.1,4724.1,-7.671
-2776.7,4726.7,-7.683
-2777.8,4727.8,-7.686
-2779.2,4729.2,-7.688
-2780.2,4730.2,-7.686
-2784.2,4734.2,-7.665
-2784.9,4734.9,-7.663
-2789.3,4739.3,-7.679
-2790,4740,-7.684
-2793,4743,-7.699
-2794.3,4744.3,-7.699
-2799.3,4749.3,-7.661
-2801.1,4751.1,-7.644
-2802.3,4752.3,-7.637
-2803.7,4753.7,-7.63
-2804.4,4754.4,-7.634
-2804.9,4754.9,-7.641
-2805.2,4755.2,-7.639
-2805.6,4755.6,-7.631
-2806,4756,-7.622
-2806.4,4756.4,-7.615
-2806.6,4756.6,-7.611
-2806.9,4756.9,-7.604
-2807.1,4757.1,-7.603
-2807.7,4757.7,-7.613
-2807.9,4757.9,-7.618
-2808.5,4758.5,-7.627
-2808.7,4758.7,-7.629
-2808.8,4758.8,-7.631
-2809.3,4759.3,-7.636
-2809.4,4759.4,-7.636
-2810.2,4760.2,-7.638
-2810.2,4760.2,-7.638
-2811,4761,-7.635
-2811,4761,-7.635
-2811,4761,-7.635
-2813.7,4763.7,-7.701
-2814.5,4764.5,-7.716
-2816.5,4766.5,-7.752
-2817,4767,-7.759
-2817.5,4767.5,-7.757
-2819.3,4769.3,-7.75
-2822.1,4772.1,-7.762
-2823.2,4773.2,-7.764
-2824.2,4774.2,-7.762
-2824.9,4774.9,-7.759
-2826.7,4776.7,-7.758
-2827.6,4777.6,-7.755
-2829.4,4779.4,-7.741
-2830.4,4780.4,-7.73
-2830.9,4780.9,-7.724
-2833.2,4783.2,-7.704
-2835.6,4785.6,-7.671
-2836,4786,-7.666
-2837.6,4787.6,-7.648
-2838.8,4788.8,-7.632
-2838.9,4788.9,-7.629
-2841.5,4791.5,-7.612
-2841.8,4791.8,-7.61
-2844.3,4794.3,-7.588
-2844.3,4794.3,-7.588
-2847.1,4797.1,-7.599
-2848,4798,-7.612
-2849.9,4799.9,-7.648
-2850.9,4800.9,-7.649
-2851.2,4801.2,-7.648
-2852.6,4802.6,-7.639
-2854.2,4804.2,-7.636
-2855.4,4805.4,-7.635
-2857.6,4807.6,-7.626
-2858.2,4808.2,-7.623
-2860.4,4810.4,-7.613
-2861,4811,-7.613
-2863.4,4813.4,-7.634
-2863.8,4813.8,-7.637
-2864.3,4814.3,-7.641
-2866.5,4816.5,-7.652
-2866.6,4816.6,-7.653
-2869.3,4819.3,-7.676
-2871,4821,-7.668
-2872.1,4822.1,-7.661
-2872.9,4822.9,-7.661
-2874.9,4824.9,-7.673
-2875.6,4825.6,-7.677
-2877.7,4827.7,-7.688
-2877.7,4827.7,-7.688
-2879.1,4829.1,-7.681
-2880.4,4830.4,-7.664
-2883.2,4833.2,-7.644
-2884.4,4834.4,-7.627
-2885.3,4835.3,-7.61
-2886,4836,-7.598
-2887.8,4837.8,-7.586
-2888.8,4838.8,-7.577
-2891,4841,-7.553
-2891.5,4841.5,-7.553
-2891.5,4841.5,-7.553
-2894.3,4844.3,-7.56
-2897.1,4847.1,-7.576
-2897.7,4847.7,-7.573
-2897.7,4847.7,-7.573
-2899.9,4849.9,-7.552
-2900,4850,-7.55
-2902.7,4852.7,-7.525
-2903.9,4853.9,-7.512
-2904.4,4854.4,-7.508
-2905.4,4855.4,-7.5
-2908.2,4858.2,-7.488
-2910.1,4860.1,-7.494
-2911,4861,-7.502
-2911.1,4861.1,-7.504
-2912.3,4862.3,-7.52
-2913.8,4863.8,-7.539
-2916.3,4866.3,-7.557
-2916.6,4866.6,-7.558
-2917.8,4867.8,-7.566
-2919.3,4869.3,-7.571
-2922.1,4872.1,-7.563
-2922.5,4872.5,-7.562
-2924.5,4874.5,-7.562
-2924.9,4874.9,-7.561
-2927.7,4877.7,-7.546
-2928.8,4878.8,-7.537
-2930.4,4880.4,-7.524
-2931.1,4881.1,-7.519
-2933.2,4883.2,-7.514
-2935,4885,-7.507
-2936,4886,-7.504
-2936.7,4886.7,-7.509
-2937.8,4887.8,-7.518
-2938.8,4888.8,-7.524
-2941.2,4891.2,-7.533
-2941.6,4891.6,-7.535
-2944.3,4894.3,-7.552
-2944.5,4894.5,-7.554
-2947.1,4897.1,-7.582
-2947.4,4897.4,-7.585
-2948.9,4898.9,-7.601
-2949.9,4899.9,-7.612
-2951.2,4901.2,-7.618
-2952.7,4902.7,-7.626
-2953.6,4903.6,-7.636
-2955.4,4905.4,-7.664
-2957.9,4907.9,-7.681
-2958.2,4908.2,-7.681
-2959.8,4909.8,-7.681
-2961,4911,-7.684
-2961.2,4911.2,-7.682
-2963.8,4913.8,-7.658
-2964.6,4914.6,-7.654
-2966,4916,-7.649
-2966.6,4916.6,-7.647
-2969.3,4919.3,-7.635
-2971.2,4921.2,-7.621
-2972.1,4922.1,-7.617
-2972.2,4922.2,-7.617
-2973.4,4923.4,-7.622
-2974.9,4924.9,-7.63
-2977.7,4927.7,-7.644
-2977.9,4927.9,-7.644
-2978.4,4928.4,-7.642
-2980.5,4930.5,-7.627
-2983.2,4933.2,-7.609
-2984.6,4934.6,-7.606
-2984.7,4934.7,-7.606
-2985.6,4935.6,-7.609
-2986,4936,-7.611
-2988.8,4938.8,-7.614
-2990.9,4940.9,-7.627
-2991.3,4941.3,-7.631
-2994.3,4944.3,-7.664
-2997.1,4947.1,-7.717
-2997.1,4947.1,-7.718
-2997.8,4947.8,-7.733
-2998,4948,-7.735
-2999.9,4949.9,-7.783
-3002.7,4952.7,-7.824
-3003.3,4953.3,-7.829
-3004.7,4954.7,-7.829
-3005.5,4955.5,-7.817
-3008.2,4958.2,-7.726
-3009.5,4959.5,-7.69
-3010.1,4960.1,-7.677
-3011,4961,-7.658
-3011.3,4961.3,-7.655
-3013.8,4963.8,-7.641
-3015.7,4965.7,-7.664
-3016.6,4966.6,-7.674
-3018,4968,-7.68
-3019.4,4969.4,-7.677
-3021.9,4971.9,-7.635
-3022.1,4972.1,-7.631
-3022.3,4972.3,-7.627
-3024.7,4974.7,-7.573
-3024.9,4974.9,-7.569
-3027.7,4977.7,-7.527
-3028.1,4978.1,-7.522
-3030.5,4980.5,-7.521
-3031.4,4981.4,-7.531
-3033.2,4983.2,-7.57
-3034.3,4984.3,-7.606
-3034.5,4984.5,-7.612
-3036,4986,-7.669
-3038.1,4988.1,-7.718
-3038.8,4988.8,-7.734
-3040.6,4990.6,-7.768
-3041.6,4991.6,-7.781
-3044.4,4994.4,-7.789
-3044.8,4994.8,-7.79
-3046.7,4996.7,-7.784
-3046.8,4996.8,-7.784
-3047.1,4997.1,-7.78
-3049.9,4999.9,-7.713
-3051.4,5001.4,-7.652
-3052.7,5002.7,-7.612
-3053,5003,-7.604
-3055.5,5005.5,-7.606
-3058.1,5008.1,-7.625
-3058.3,5008.3,-7.625
-3059,5009,-7.624
-3059.2,5009.2,-7.623
-3061.3,5011.3,-7.61
-3065.3,5015.3,-7.59
-3071.2,5021.2,-7.589
-3072.1,5022.1,-7.591
-3078.8,5028.8,-7.636
-3083.4,5033.4,-7.631
-3085.6,5035.6,-7.631
-3092.4,5042.4,-7.633
-3095.6,5045.6,-7.646
-3099.1,5049.1,-7.653
-3105.9,5055.9,-7.693
-3107.9,5057.9,-7.686
-3112.7,5062.7,-7.669
-3119.4,5069.4,-7.686
-3120.1,5070.1,-7.686
-3126.2,5076.2,-7.681
-3128.6,5078.6,-7.679
-3132.3,5082.3,-7.709
-3132.8,5082.8,-7.712
-3133.9,5083.9,-7.716
-3139.2,5089.2,-7.719
-3139.6,5089.6,-7.718
-3144.5,5094.5,-7.7
-3144.5,5094.5,-7.7
-3146.4,5096.4,-7.694
-3149.8,5099.8,-7.676
-3153.1,5103.1,-7.637
-3155.1,5105.1,-7.619
-3156.8,5106.8,-7.62
-3159,5109,-7.625
-3159.9,5109.9,-7.628
-3160.5,5110.5,-7.631
-3165.7,5115.7,-7.661
-3168.2,5118.2,-7.669
-3169,5119,-7.672
-3171,5121,-7.686
-3176.3,5126.3,-7.726
-3176.5,5126.5,-7.726
-3181.6,5131.6,-7.734
-3182.5,5132.5,-7.734
-3184.9,5134.9,-7.731
-3186.9,5136.9,-7.739
-3192.2,5142.2,-7.722
-3193,5143,-7.722
-3193.2,5143.2,-7.722
-3195.9,5145.9,-7.732
-3197.5,5147.5,-7.743
-3201.5,5151.5,-7.753
-3202.8,5152.8,-7.751
-3208.1,5158.1,-7.743
-3209.4,5159.4,-7.74
-3209.8,5159.8,-7.739
-3213.4,5163.4,-7.738
-3218.1,5168.1,-7.745
-3218.7,5168.7,-7.743
-3222.8,5172.8,-7.718
-3224,5174,-7.713
-3226.5,5176.5,-7.73
-3227,5177,-7.734
-3229.3,5179.3,-7.765
-3234.6,5184.6,-7.787
-3234.8,5184.8,-7.787
-3236.3,5186.3,-7.787
-3239.9,5189.9,-7.779
-3243.1,5193.1,-7.767
-3245.2,5195.2,-7.764
-3249.7,5199.7,-7.797
-3250.5,5200.5,-7.801
-3251.4,5201.4,-7.804
-3255.7,5205.7,-7.802
-3259.7,5209.7,-7.793
-3261,5211,-7.786
-3263.2,5213.2,-7.766
-3266.3,5216.3,-7.746
-3268.1,5218.1,-7.733
-3271.6,5221.6,-7.743
-3276.4,5226.4,-7.778
-3276.6,5226.6,-7.779
-3276.9,5226.9,-7.78
-3282.2,5232.2,-7.773
-3284.7,5234.7,-7.77
-3287.5,5237.5,-7.774
-3290.1,5240.1,-7.774
-3292.8,5242.8,-7.772
-3293,5243,-7.772
-3295,5245,-7.765
-3298.1,5248.1,-7.755
-3301.3,5251.3,-7.767
-3303.4,5253.4,-7.77
-3303.5,5253.5,-7.769
-3308.7,5258.7,-7.73
-3309.7,5259.7,-7.731
-3314,5264,-7.755
-3317,5267,-7.808
-3318,5268,-7.825
-3319.3,5269.3,-7.844
-3324.6,5274.6,-7.842
-3326.3,5276.3,-7.859
-3329,5279,-7.884
-3329.9,5279.9,-7.887
-3330.4,5280.4,-7.885
-3334.6,5284.6,-7.872
-3335.2,5285.2,-7.871
-3340.5,5290.5,-7.888
-3342.9,5292.9,-7.891
-3343.9,5293.9,-7.89
-3345.7,5295.7,-7.886
-3351,5301,-7.876
-3351.3,5301.3,-7.876
-3356.3,5306.3,-7.875
-3357.3,5307.3,-7.875
-3359.6,5309.6,-7.872
-3361.6,5311.6,-7.871
-3363,5313,-7.868
-3366.9,5316.9,-7.85
-3367.9,5317.9,-7.842
-3370.8,5320.8,-7.804
-3372.2,5322.2,-7.79
-3376.2,5326.2,-7.764
-3377.5,5327.5,-7.761
-3382.8,5332.8,-7.761
-3384.2,5334.2,-7.756
-3384.5,5334.5,-7.755
-3388.1,5338.1,-7.73
-3392.9,5342.9,-7.694
-3393.4,5343.4,-7.692
-3397,5347,-7.696
-3397.7,5347.7,-7.698
-3398.7,5348.7,-7.701
-3401.2,5351.2,-7.702
-3404,5354,-7.71
-3409.3,5359.3,-7.754
-3409.5,5359.5,-7.755
-3411.1,5361.1,-7.77
-3414.6,5364.6,-7.787
-3417.8,5367.8,-7.804
-3419.9,5369.9,-7.804
-3424.6,5374.6,-7.776
-3425.2,5375.2,-7.774
-3426.1,5376.1,-7.777
-3430.5,5380.5,-7.793
-3431,5381,-7.794
-3434.5,5384.5,-7.791
-3435.7,5385.7,-7.794
-3438,5388,-7.803
-3441,5391,-7.814
-3442.8,5392.8,-7.82
-3446.3,5396.3,-7.803
-3451.1,5401.1,-7.763
-3451.5,5401.5,-7.76
-3451.6,5401.6,-7.759
-3456.9,5406.9,-7.71
-3459.4,5409.4,-7.686
-3462.2,5412.2,-7.671
-3464.9,5414.9,-7.68
-3465,5415,-7.68
-3467.7,5417.7,-7.714
-3469.5,5419.5,-7.736
-3472.1,5422.1,-7.781
-3476,5426,-7.83
-3478.4,5428.4,-7.838
-3478.7,5428.7,-7.838
-3479,5429,-7.837
-3483.7,5433.7,-7.807
-3484.2,5434.2,-7.802
-3488.4,5438.4,-7.759
-3491.8,5441.8,-7.728
-3492.5,5442.5,-7.724
-3493.1,5443.1,-7.721
-3497.7,5447.7,-7.719
-3500.8,5450.8,-7.715
-3502.4,5452.4,-7.7
-3505.3,5455.3,-7.674
-3507.1,5457.1,-7.657
-3509,5459,-7.637
-3511.8,5461.8,-7.621
-3516.5,5466.5,-7.64
-3517.3,5467.3,-7.643
-3518.7,5468.7,-7.651
-3521.2,5471.2,-7.671
-3525.6,5475.6,-7.736
-3525.9,5475.9,-7.74
-3530.6,5480.6,-7.757
-3532.2,5482.2,-7.761
-3533.8,5483.8,-7.762
-3535.3,5485.3,-7.769
-3540,5490,-7.827
-3542.1,5492.1,-7.829
-3544.7,5494.7,-7.813
-3545.6,5495.6,-7.802
-3549.4,5499.4,-7.767
-3550.4,5500.4,-7.762
-3554.1,5504.1,-7.748
-3558.6,5508.6,-7.618
-3558.7,5508.7,-7.616
-3559.1,5509.1,-7.61
-3563.4,5513.4,-7.585
-3566.9,5516.9,-7.541
-3568.1,5518.1,-7.532
-3572.5,5522.5,-7.532
-3572.8,5522.8,-7.533
-3575.2,5525.2,-7.541
-3577.5,5527.5,-7.564
-3582.2,5532.2,-7.583
-3583.4,5533.4,-7.595
-3586,5536,-7.61
-3586.9,5536.9,-7.611
-3591.6,5541.6,-7.61
-3591.7,5541.7,-7.61
-3596.3,5546.3,-7.623
-3599.5,5549.5,-7.606
-3600,5550,-7.604
-3601,5551,-7.603
-3605.7,5555.7,-7.625
-3608.2,5558.2,-7.641
-3610.4,5560.4,-7.652
-3612.9,5562.9,-7.671
-3615.1,5565.1,-7.686
-3616.5,5566.5,-7.684
-3619.8,5569.8,-7.689
-3624.4,5574.4,-7.747
-3624.8,5574.8,-7.749
-3626.4,5576.4,-7.745
-3629.1,5579.1,-7.735
-3633,5583,-7.73
-3633.8,5583.8,-7.737
-3638.5,5588.5,-7.802
-3639.8,5589.8,-7.809
-3641.3,5591.3,-7.813
-3643.2,5593.2,-7.803
-3647.9,5597.9,-7.798
-3649.6,5599.6,-7.786
-3652.6,5602.6,-7.774
-3653.3,5603.3,-7.771
-3657.3,5607.3,-7.748
-3657.8,5607.8,-7.745
-3662,5612,-7.712
-3666.1,5616.1,-7.688
-3666.7,5616.7,-7.685
-3666.7,5616.7,-7.685
-3671.4,5621.4,-7.682
-3674.4,5624.4,-7.724
-3676.1,5626.1,-7.742
-3680.2,5630.2,-7.709
-3680.8,5630.8,-7.703
-3682.6,5632.6,-7.69
-3685.4,5635.4,-7.689
-3690.1,5640.1,-7.689
-3690.9,5640.9,-7.686
-3693.6,5643.6,-7.676
-3694.8,5644.8,-7.671
-3699.2,5649.2,-7.64
-3699.5,5649.5,-7.639
-3704.2,5654.2,-7.638
-3707.1,5657.1,-7.682
-3707.4,5657.4,-7.69
-3708.9,5658.9,-7.723
-3713.6,5663.6,-7.84
-3715.7,5665.7,-7.852
-3718.3,5668.3,-7.85
-3720.5,5670.5,-7.856
-3723,5673,-7.861
-3724,5674,-7.866
-3727.7,5677.7,-7.889
-3732.2,5682.2,-7.912
-3732.4,5682.4,-7.913
-3734,5684,-7.922
-3737.1,5687.1,-7.937
-3740.5,5690.5,-7.88
-3741.8,5691.8,-7.87
-3746.5,5696.5,-7.937
-3747.4,5697.4,-7.956
-3748.8,5698.8,-7.986
-3751.1,5701.1,-8.035
-3755.8,5705.8,-8.047
-3757,5707,-8.047
-3760.5,5710.5,-8.035
-3760.9,5710.9,-8.035
-3765.2,5715.2,-8.036
-3765.3,5715.3,-8.035
-3769.9,5719.9,-7.97
-3773.6,5723.6,-7.934
-3774.3,5724.3,-7.929
-3774.6,5724.6,-7.928
-3779.3,5729.3,-7.933
-3781.8,5731.8,-7.95
-3784,5734,-7.977
-3787.8,5737.8,-7.986
-3788.7,5738.7,-7.99
-3790.1,5740.1,-7.997
-3793.4,5743.4,-7.979
-3798.1,5748.1,-7.901
-3798.4,5748.4,-7.904
-3801.2,5751.2,-7.943
-3802.8,5752.8,-7.968
-3806.6,5756.6,-8.01
-3807.5,5757.5,-8.02
-3812.2,5762.2,-8.096
-3814.7,5764.7,-8.123
-3814.9,5764.9,-8.126
-3816.8,5766.8,-8.148
-3821.5,5771.5,-8.198
-3823.2,5773.2,-8.222
-3826.2,5776.2,-8.256
-3828.1,5778.1,-8.24
-3830.9,5780.9,-8.203
-3831.4,5781.4,-8.2
-3835.6,5785.6,-8.17
-3839.7,5789.7,-8.116
-3840.3,5790.3,-8.111
-3841.6,5791.6,-8.109
-3845,5795,-8.114
-3848,5798,-8.093
-3852.7,5802.7,-8.105
-3855,5805,-8.117
-3856.4,5806.4,-8.122
